case,dx,k,pqc,pqi,pt,pqv,pu,pv
18,4500.0,41,3951B717,00000000,4386F1B8,3B45021E,40CBDC57,00000000
18,4500.0,42,3951B717,00000000,43874B26,3B4C6FD2,40C46853,00000000
18,4500.0,43,00000000,00000000,43879F37,3B539E16,40BD66C9,00000000
18,4500.0,44,00000000,00000000,4387EDA1,3B5A7CAF,40B6DDB6,00000000
18,4500.0,45,00000000,00000000,438835FC,3B60F823,40B0D61E,00000000
18,4500.0,46,00000000,00000000,4388779B,3B66F58D,40AB5E07,00000000
18,4500.0,47,00000000,00000000,4388B169,3B6C4E0C,40A68CBE,00000000
18,4500.0,48,00000000,00000000,4388E146,3B70BCFC,40A28F96,00000000
18,4500.0,49,00000000,00000000,43890000,3B7367FF,40A00000,00000000
1,9000.0,1,00000000,00000000,43458000,36D29A0B,4225AFFB,00000000
1,9000.0,2,00000000,00000000,43451CFE,3794B00C,421707F0,00000000
1,9000.0,3,00000000,36DEC927,434B0AD6,36F94AEE,420D23D5,00000000
1,9000.0,4,00000000,3667BB63,43525BB9,378B8B4F,42045D82,00000000
1,9000.0,5,00000000,359DCAF6,4358AB75,38048FB0,41F95130,00000000
1,9000.0,6,00000000,2EDD9EE8,435E2AF1,3859544B,41EB9E1A,00000000
1,9000.0,7,00000000,2FEAA427,436338B5,38AE1C98,41DF4CF3,00000000
1,9000.0,8,00000000,30CB98B7,4367BD94,38FFA488,41D421E7,00000000
1,9000.0,9,00000000,3196BAFA,436BE0FB,39329896,41C9E908,00000000
1,9000.0,10,00000000,322E9F0E,436FB26F,39880866,41C07B7E,00000000
1,9000.0,11,00000000,32B3CDEA,43733DE0,39C97815,41B7BB79,00000000
1,9000.0,12,00000000,3329CF10,43768CC0,3A0E27F9,41AF9189,00000000
1,9000.0,13,00000000,339625CC,4379A6AB,3A40F7AA,41A7EAE9,00000000
1,9000.0,14,30A7B6B8,33FB2A70,437C91D0,3A7DCB76,41A0B854,00000000
1,9000.0,15,3222DA80,34453EFE,437F5308,3AA2A272,4199ED2F,00000000
1,9000.0,16,3313BB3C,34921116,4380F755,3ACBE637,41937EF4,00000000
1,9000.0,17,33C5A703,34CAB185,43823427,3AFADE85,418D64C8,00000000
1,9000.0,18,345D1132,3502B2D5,4383617F,3B17D6B9,4187971B,00000000
1,9000.0,19,34D9D40E,351AB7AF,438480B2,3B353530,41820F77,00000000
1,9000.0,20,35423F61,35246E74,438592DC,3B559104,4179908A,00000000
1,9000.0,21,3596C83E,350D8C9F,43869894,3B78EB76,416F7961,00000000
1,9000.0,22,35D53D62,34B0A02C,4387931A,3B8FA08C,4165D102,00000000
1,9000.0,23,360D4B94,3314FDA3,4388833F,3BA44544,415C9006,00000000
1,9000.0,24,361C27F1,00000000,43896823,3BBA5AE7,4153AFD9,00000000
1,9000.0,25,362B65DC,00000000,438A42CC,3BD00272,414B2A9F,00000000
1,9000.0,26,363CD046,00000000,438B13A6,3BE54C02,4142FB4A,00000000
1,9000.0,27,364D17AA,00000000,438BDB45,3BFB67CB,413B1D6E,00000000
1,9000.0,28,365BD029,00000000,438CA8AA,3C092C4E,41338D0C,00000000
1,9000.0,29,3668947E,00000000,438D68AC,3C150861,412C469A,00000000
1,9000.0,30,36730901,00000000,438E1E5F,3C21407F,412546FD,00000000
1,9000.0,31,367ADCED,00000000,438ECD28,3C2DCC7D,411E8B72,00000000
1,9000.0,32,367FCA4D,00000000,438F7545,3C3AA3AC,41181199,00000000
1,9000.0,33,3680CA54,00000000,439016EB,3C47BC99,4111D765,00000000
1,9000.0,34,36800625,00000000,4390B246,3C550D1D,410BDB19,00000000
1,9000.0,35,367B0B9E,00000000,4391477C,3C628A44,41061B47,00000000
1,9000.0,36,367273DE,00000000,4391D6AA,3C702850,410096CF,00000000
1,9000.0,37,36663356,00000000,43925FE4,3C7DDA45,40F699D1,00000000
1,9000.0,38,36564182,00000000,4392E336,3C85C917,40EC7A38,00000000
1,9000.0,39,36429BD7,00000000,439360A2,3C8CA059,40E2CEB0,00000000
1,9000.0,40,362EC06F,00000000,4393D821,3C92DBFE,40D997B7,00000000
1,9000.0,41,3618DFCA,00000000,4394499B,3C98BA92,40D0D735,00000000
1,9000.0,42,360082C6,00000000,4394B558,3C9E69E0,40C8A94D,00000000
1,9000.0,43,35CDBF96,00000000,43951910,3CA3EF6D,40C0AB70,00000000
1,9000.0,44,3599896C,00000000,4395772C,3CA953E1,40B96E42,00000000
1,9000.0,45,35080D30,00000000,4395CE1F,3CAE4B29,40B2C590,00000000
1,9000.0,46,00000000,00000000,43961D3F,3CB2D85F,40ACC6E6,00000000
1,9000.0,47,00000000,00000000,4396613B,3CB70223,40A7A0C1,00000000
1,9000.0,48,00000000,00000000,43969AA0,3CBA6A95,40A3302E,00000000
1,9000.0,49,00000000,00000000,4396BFE7,3CBC70FD,40A05658,00000000
2,9000.0,1,00000000,00000000,43468000,36F52143,41CA7C65,00000000
2,9000.0,2,00000000,00000000,43463BE2,380D3E54,41C4665E,00000000
2,9000.0,3,00000000,36B10AFB,434BD7A6,37097D1B,41C0B304,00000000
2,9000.0,4,00000000,36FB1916,4352FE91,379150A2,41BD17CC,00000000
2,9000.0,5,00000000,3724D270,435973C6,38107EFE,41B9F9DD,00000000
2,9000.0,6,00000000,374AA935,435F0AFE,3877182F,41B739A9,00000000
2,9000.0,7,00000000,376CAC5C,43640DB1,38C1CA4F,41B4C287,00000000
2,9000.0,8,00000000,37852B01,436898D8,390E52DF,41B28625,00000000
2,9000.0,9,00000000,37925125,436CC176,39469E00,41B07A2D,00000000
2,9000.0,10,00000000,3794270D,43709689,399547EF,41AE9756,00000000
2,9000.0,11,00000000,378FE0D0,437424E1,39DCC313,41ACD731,00000000
2,9000.0,12,00000000,3788D933,4377765F,3A1BB318,41AB34ED,00000000
2,9000.0,13,30C652BF,378158A5,437A92C0,3A533AE8,41A9ACD3,00000000
2,9000.0,14,34942900,37719E86,437D8029,3A8ADD02,41A83BD9,00000000
2,9000.0,15,357A3E75,375C6363,438021B9,3AB1F3C4,41A6DF80,00000000
2,9000.0,16,35FAA98C,3743F24E,43817089,3ADF188F,41A595B5,00000000
2,9000.0,17,3649A7B4,3728FADC,4382AE5C,3B094064,41A45CB6,00000000
2,9000.0,18,368FA1D1,370C1A6D,4383DCBC,3B26282E,41A33304,00000000
2,9000.0,19,36BD2C1A,36DBDA19,4384FCF1,3B465064,41A21754,00000000
2,9000.0,20,36EBA9D7,369E2C1B,43860FA4,3B69C0BA,41A1088A,00000000
2,9000.0,21,370CB0F9,36410447,43871610,3B883DD4,41A005AA,00000000
2,9000.0,22,3722539D,359106EB,43881137,3B9D3FEF,419F0DDE,00000000
2,9000.0,23,372B675F,00000000,4388FEA7,3BB3E074,419E2064,00000000
2,9000.0,24,37227DE5,00000000,4389E3AB,3BCC1977,419D3C95,00000000
2,9000.0,25,3711D188,00000000,438ABE1C,3BE40015,419C61D9,00000000
2,9000.0,26,3702A679,00000000,438B8EBB,3BFB12F4,419B8FB0,00000000
2,9000.0,27,36E94BB4,00000000,438C561D,3C096C13,419AC5AC,00000000
2,9000.0,28,36CF7C1A,00000000,438D14C7,3C15BE41,419A0367,00000000
2,9000.0,29,36B7BD9C,00000000,438DE04A,3C2278EC,41994885,00000000
2,9000.0,30,36A1F1FE,00000000,438E9D64,3C2F942D,419894B6,00000000
2,9000.0,31,368DFCDA,00000000,438F4C7C,3C3D07C7,4197E7B5,00000000
2,9000.0,32,367786B4,00000000,438FF4E1,3C4ACA76,41974143,00000000
2,9000.0,33,36565808,00000000,439096CB,3C58D2A3,4196A12C,00000000
2,9000.0,34,36383CEF,00000000,43913266,3C6715AA,41960745,00000000
2,9000.0,35,361D0688,00000000,4391C7D9,3C758810,41957369,00000000
2,9000.0,36,36048622,00000000,43925740,3C820EC9,4194E57A,00000000
2,9000.0,37,35DD1DEF,00000000,4392E0B3,3C89644C,41945D67,00000000
2,9000.0,38,35B5EA1C,00000000,4393643B,3C90BD21,4193DB24,00000000
2,9000.0,39,35931633,00000000,4393E1DD,3C981108,41935EB0,00000000
2,9000.0,40,3569E618,00000000,43945992,3C9EDD43,4192E817,00000000
2,9000.0,41,353508A0,00000000,4394CB40,3CA541B5,4192776E,00000000
2,9000.0,42,35061796,00000000,439536C3,3CAB75DD,41920CDC,00000000
2,9000.0,43,34B75DFC,00000000,43959BE1,3CB176ED,4191A89E,00000000
2,9000.0,44,344D2EDE,00000000,4395FADF,3CB732BE,41914CAA,00000000
2,9000.0,45,329A9C9F,00000000,43965077,3CBCA5CE,4190F2C5,00000000
2,9000.0,46,00000000,00000000,43969B4A,3CC212D4,4190A968,00000000
2,9000.0,47,00000000,00000000,4396E214,3CC68329,4190647D,00000000
2,9000.0,48,00000000,00000000,43971A10,3CCA4C96,41902B68,00000000
2,9000.0,49,00000000,00000000,43973AF1,3CCC176A,419006C0,00000000
3,9000.0,1,00000000,00000000,43468000,36F52143,42263741,00000000
3,9000.0,2,00000000,00000000,43463DDA,380E1B21,4216FF05,00000000
3,9000.0,3,00000000,36B23FD7,434BD7BB,37097F06,420DBFC7,00000000
3,9000.0,4,00000000,36FCB371,4352FE85,37915223,4204BBBF,00000000
3,9000.0,5,00000000,3725C88A,435973C7,381086DC,41F9E1DA,00000000
3,9000.0,6,00000000,374BB8F3,435F0AF8,387728DA,41EC20DC,00000000
3,9000.0,7,00000000,376DC8A8,43640DA9,38C1D7D6,41DFCD34,00000000
3,9000.0,8,00000000,3785BCCB,436898CC,390E5BEF,41D49F55,00000000
3,9000.0,9,00000000,3792E50C,436CC167,3946A8FD,41CA637E,00000000
3,9000.0,10,00000000,37948326,43709675,3995961F,41C0F55E,00000000
3,9000.0,11,00000000,378FF90A,437424C7,39DDA335,41B834B4,00000000
3,9000.0,12,00000000,3788B389,43777641,3A1C8B12,41B00969,00000000
3,9000.0,13,30C401C5,37810DE1,437A929F,3A549C98,41A860EF,00000000
3,9000.0,14,34938FFB,3770CEEC,437D8004,3A8BE575,41A12C10,00000000
3,9000.0,15,35790FE9,375B6E06,438021A6,3AB3681E,419A5E55,00000000
3,9000.0,16,35F94649,3742EAA4,43817074,3AE10E57,4193ED5A,00000000
3,9000.0,17,364860F1,3727F33E,4382AE49,3B0A8772,418DD05E,00000000
3,9000.0,18,368E9C18,370B233F,4383DCA8,3B27C711,4187FFDC,00000000
3,9000.0,19,36BBADE1,36DA2A75,4384FCDE,3B48536A,41827567,00000000
3,9000.0,20,36E99D8E,369CD684,43860F8E,3B6C3430,417A56CC,00000000
3,9000.0,21,370B5A0A,363F3E4F,438715FC,3B89B625,417039FE,00000000
3,9000.0,22,3720A273,358F9E87,43881124,3B9EFD2B,41668BE7,00000000
3,9000.0,23,37297573,00000000,4388FE95,3BB5E900,415D4512,00000000
3,9000.0,24,37207BE1,00000000,4389E39B,3BCE73BC,41545EDB,00000000
3,9000.0,25,37106EF8,00000000,438ABE0F,3BE688BA,414BD35D,00000000
3,9000.0,26,370189E5,00000000,438B8EB1,3BFD9C17,41439DAA,00000000
3,9000.0,27,36E78A95,00000000,438C5617,3C0AAB25,413BB96A,00000000
3,9000.0,28,36CE2090,00000000,438D14C3,3C16F4A4,4134229C,00000000
3,9000.0,29,36B6B708,00000000,438DE012,3C23A361,412CD5B0,00000000
3,9000.0,30,36A1312F,00000000,438E9D66,3C30AF80,4125CF8B,00000000
3,9000.0,31,368D751F,00000000,438F4C7F,3C3E1098,411F0D67,00000000
3,9000.0,32,3676D1E4,00000000,438FF4E6,3C4BBDD4,41188CE6,00000000
3,9000.0,33,3655EA17,00000000,439096D2,3C59AD73,41124BF8,00000000
3,9000.0,34,363804E0,00000000,4391326F,3C67D508,410C48E3,00000000
3,9000.0,35,361CF59A,00000000,4391C7E2,3C762940,41068240,00000000
3,9000.0,36,3604910C,00000000,4392574B,3C824F00,4100F6F0,00000000
3,9000.0,37,35DD5947,00000000,4392E0BD,3C8992E6,40F74C60,00000000
3,9000.0,38,35B63BEE,00000000,43936446,3C90D91C,40ED1F24,00000000
3,9000.0,39,35937403,00000000,4393E1E8,3C98196D,40E36617,00000000
3,9000.0,40,356A895C,00000000,4394599C,3C9EDD83,40DA2210,00000000
3,9000.0,41,353586FD,00000000,4394CB4A,3CA54127,40D154D4,00000000
3,9000.0,42,3506752E,00000000,439536CC,3CAB7552,40C9016E,00000000
3,9000.0,43,34B7DDFB,00000000,43959BEA,3CB17667,40C12C8C,00000000
3,9000.0,44,344DBE16,00000000,4395FAE9,3CB7323A,40B9FD94,00000000
3,9000.0,45,329B088B,00000000,4396507D,3CBCA552,40B2F77C,00000000
3,9000.0,46,00000000,00000000,43969B50,3CC212A6,40AD3C7B,00000000
3,9000.0,47,00000000,00000000,4396E21C,3CC682F6,40A7DA26,00000000
3,9000.0,48,00000000,00000000,43971A16,3CCA4C74,40A3647B,00000000
3,9000.0,49,00000000,00000000,43973AF4,3CCC16FB,40A0875D,00000000
4,9000.0,1,00000000,00000000,4346CCCC,37003B33,42266007,00000000
4,9000.0,2,00000000,00000000,4346978A,3826C6A2,4217029E,00000000
4,9000.0,3,00000000,36D41946,434BF089,37030FA5,420DE02B,00000000
4,9000.0,4,00000000,37150560,43535977,379AE566,4204DA16,00000000
4,9000.0,5,00000000,374147FE,4359B025,38154187,41FA1AF8,00000000
4,9000.0,6,00000000,376A9FB8,435F487E,387F5A99,41EC56D9,00000000
4,9000.0,7,00000000,37876B91,43644C2D,38C82AC7,41E00062,00000000
4,9000.0,8,00000000,37971B2A,4368D837,3912D592,41D4CFF9,00000000
4,9000.0,9,00000000,37A4DF4C,436D019A,394CA70B,41CA91CF,00000000
4,9000.0,10,00000000,37A4DCDC,4370D749,39998649,41C121B8,00000000
4,9000.0,11,00000000,379DF620,4374663C,39E37BC8,41B85F4E,00000000
4,9000.0,12,00000000,379447CF,4377B857,3A20BBD7,41B03250,00000000
4,9000.0,13,31E795A0,378BD13A,437AD55D,3A5A5DD2,41A88831,00000000
4,9000.0,14,34B983E6,37820412,437DC35C,3A8FBC29,41A151B7,00000000
4,9000.0,15,359244F3,376C1973,4380439E,3AB862EB,419A826D,00000000
4,9000.0,16,360ECF96,3750DB2D,438192BA,3AE75EE2,41940FF1,00000000
4,9000.0,17,366298F7,37330AA6,4382D0E6,3B0E742C,418DF180,00000000
4,9000.0,18,369FEC8F,3713524E,4383FF98,3B2C9196,41881F97,00000000
4,9000.0,19,36D134D0,36E4B72A,43851FF6,3B4E15EC,418293C4,00000000
4,9000.0,20,370199B3,36A1B0E6,438632BA,3B730917,417A90E4,00000000
4,9000.0,21,371A0400,363E0CAA,4387395A,3B8DB740,41707187,00000000
4,9000.0,22,3730EE95,3571E3B8,438834BA,3BA3A311,4166C0F3,00000000
4,9000.0,23,373609BF,00000000,438921E2,3BBB3E87,415D77B0,00000000
4,9000.0,24,372C4D3A,00000000,438A06DF,3BD488E6,41548F14,00000000
4,9000.0,25,37223DE3,00000000,438AE152,3BED6B9E,414C013A,00000000
4,9000.0,26,3711C876,00000000,438BB1F5,3C0296AB,4143C932,00000000
4,9000.0,27,3702910B,00000000,438C795C,3C0EC7EE,413BE2B0,00000000
4,9000.0,28,36E90925,00000000,438D3809,3C1B683A,413449AD,00000000
4,9000.0,29,36CF21D6,00000000,438E01AC,3C287035,412CFA9B,00000000
4,9000.0,30,36B74B19,00000000,438EC23D,3C35D7DA,4125F25D,00000000
4,9000.0,31,36A1666B,00000000,438F7185,3C439696,411F2E2F,00000000
4,9000.0,32,368D5753,00000000,43901A19,3C51A339,4118ABAF,00000000
4,9000.0,33,36760616,00000000,4390BC30,3C5FF3CA,411268D0,00000000
4,9000.0,34,3654A034,00000000,439157F9,3C6E7DC0,410C63D6,00000000
4,9000.0,35,36364B3B,00000000,4391ED97,3C7D356A,41069B58,00000000
4,9000.0,36,361AD8E1,00000000,43927D27,3C860726,41010E3B,00000000
4,9000.0,37,360219EB,00000000,439306C0,3C8D7D58,40F77775,00000000
4,9000.0,38,35D7C2D2,00000000,43938A6F,3C94F5E7,40ED46D0,00000000
4,9000.0,39,35B00443,00000000,43940835,3C9C687D,40E38A73,00000000
4,9000.0,40,358D53DD,00000000,4394800C,3CA35FF7,40DA4336,00000000
4,9000.0,41,355D5F51,00000000,4394F1DB,3CA9F2CE,40D172E4,00000000
4,9000.0,42,3526C0E6,00000000,43955D7C,3CB053D5,40C91C84,00000000
4,9000.0,43,34EB7E21,00000000,4395C2B6,3CB6806D,40C144CF,00000000
4,9000.0,44,3490C2C3,00000000,43962131,3CBC6AD3,40B9F2D1,00000000
4,9000.0,45,33D9ED7B,00000000,43967968,3CC1FCE4,40B34F98,00000000
4,9000.0,46,2CFC37DE,00000000,4396C61B,3CC733B0,40ACD542,00000000
4,9000.0,47,00000000,00000000,439706DF,3CCC5D73,40A7C62E,00000000
4,9000.0,48,00000000,00000000,43973DB3,3CD050CB,40A34EE4,00000000
4,9000.0,49,00000000,00000000,43975E98,3CD1FCC8,40A070BB,00000000
5,9000.0,1,00000000,00000000,43470000,37042470,42267973,00000000
5,9000.0,2,00000000,00000000,4346C362,3813636F,42173E74,00000000
5,9000.0,3,00000000,36B7D5D9,434C2D61,3710799A,420DF4A4,00000000
5,9000.0,4,00000000,3701E3C0,435356FF,379884C1,4204ECD5,00000000
5,9000.0,5,00000000,37299F23,4359CE6F,381757AA,41FA3D7B,00000000
5,9000.0,6,00000000,374F564F,435F67EB,38813142,41EC76B9,00000000
5,9000.0,7,00000000,3770CE85,43646CA4,38CA52CE,41E01DE3,00000000
5,9000.0,8,00000000,3786EF25,4368F99F,39145CBF,41D4EB52,00000000
5,9000.0,9,00000000,3793C270,436D23E8,394EC4FA,41CAAB2E,00000000
5,9000.0,10,00000000,37950B0A,4370FA8F,399A95AC,41C138EA,00000000
5,9000.0,11,00000000,378FF9B5,43748A65,39E47B25,41B8747D,00000000
5,9000.0,12,00000000,37883449,4377DD4B,3A2118AF,41B045B5,00000000
5,9000.0,13,32461179,3780B743,437AFB09,3A5A7A73,41A899F6,00000000
5,9000.0,14,34BCD463,376F87A5,437DE9AA,3A8F9A79,41A16203,00000000
5,9000.0,15,358EFBDC,375982A6,43805712,3AB7FB57,419A9163,00000000
5,9000.0,16,3609ABC2,37404E25,4381A672,3AE699D1,41941DAE,00000000
5,9000.0,17,3658FFAB,37249C99,4382E4D7,3B0DD6E6,418DFE18,00000000
5,9000.0,18,3698975C,37070F92,438413BD,3B2BACAC,41882B1F,00000000
5,9000.0,19,36C72E92,36D09267,43853473,3B4CDBF4,41829E4D,00000000
5,9000.0,20,36F673DC,3691E5AC,43864779,3B716C12,417AA413,00000000
5,9000.0,21,37125270,3626F7AC,43874E56,3B8CAFD9,417082EF,00000000
5,9000.0,22,372804F3,35362B9E,438849F1,3BA25B7E,4166D0AC,00000000
5,9000.0,23,372A4824,00000000,4389377E,3BB9AE26,415D85D1,00000000
5,9000.0,24,37216A6F,00000000,438A1C81,3BD2A9E6,41549BB3,00000000
5,9000.0,25,370FF7B6,00000000,438AF6FF,3BEB4B17,414C0C76,00000000
5,9000.0,26,3700F4D6,00000000,438BC7AC,3C016AE6,4143D321,00000000
5,9000.0,27,36E62C7E,00000000,438C8F19,3C0D8413,413BEB5E,00000000
5,9000.0,28,36CC96F0,00000000,438D4DED,3C1A0BC3,4134512A,00000000
5,9000.0,29,36B509E9,00000000,438E22C4,3C26FAB8,412D00F3,00000000
5,9000.0,30,369F6896,00000000,438ED91F,3C3448DD,4125F79C,00000000
5,9000.0,31,368B9871,00000000,438F8889,3C41EDCC,411F3262,00000000
5,9000.0,32,3673006C,00000000,4390313C,3C4FE048,4118AEE1,00000000
5,9000.0,33,36520F31,00000000,4390D372,3C5E1691,41126B0C,00000000
5,9000.0,34,36343008,00000000,43916F57,3C6C860A,410C6527,00000000
5,9000.0,35,36193596,00000000,43920510,3C7B2317,41069BCA,00000000
5,9000.0,36,3600F4E7,00000000,439294BA,3C84F0B0,41010DD9,00000000
5,9000.0,37,35D6875C,00000000,43931E6D,3C8C59A5,40F7751C,00000000
5,9000.0,38,35AFF447,00000000,4393A234,3C93C4F5,40ED42FB,00000000
5,9000.0,39,358DDDF5,00000000,43942013,3C9B2A72,40E38539,00000000
5,9000.0,40,35610D2A,00000000,439497FF,3CA21198,40DA3CAE,00000000
5,9000.0,41,352E1D44,00000000,439509E4,3CA893E3,40D16B24,00000000
5,9000.0,42,350137D9,00000000,4395759B,3CAEE58C,40C913A6,00000000
5,9000.0,43,34AFDF4A,00000000,4395DC0C,3CB4F8F1,40C17D28,00000000
5,9000.0,44,3438A6E8,00000000,439637CF,3CBAD68D,40B9A48D,00000000
5,9000.0,45,2CE8F398,00000000,43968F2B,3CC0909B,40B2F9F9,00000000
5,9000.0,46,00000000,00000000,4396DABA,3CC5E5ED,40AD4C0A,00000000
5,9000.0,47,00000000,00000000,43972140,3CCA5F90,40A7E709,00000000
5,9000.0,48,00000000,00000000,43975A8C,3CCE1E81,40A36F25,00000000
5,9000.0,49,00000000,00000000,4397805A,3CD0500F,40A0909A,00000000
6,9000.0,1,00000000,00000000,435D4000,391DFB6F,42294F08,00000000
6,9000.0,2,00000000,00000000,435CFF40,38EA449B,4219C065,00000000
6,9000.0,3,00000000,37A65699,435D2B60,38AB70A2,420DBE8A,00000000
6,9000.0,4,00000000,376C527B,435D8A06,388E8340,4204B1A4,00000000
6,9000.0,5,00000000,36F2A171,435D6E8A,386706E9,41F9E27D,00000000
6,9000.0,6,00000000,370F8D75,435F20B4,387F58D6,41EC210A,00000000
6,9000.0,7,00000000,37278DC7,4363FD10,38C1A835,41DFCC9A,00000000
6,9000.0,8,00000000,373C79C2,43688859,390DF4E1,41D49E01,00000000
6,9000.0,9,00000000,374F049F,436CB124,3945E4DF,41CA617C,00000000
6,9000.0,10,00000000,37514C37,437086A7,39957B2D,41C0F201,00000000
6,9000.0,11,00000000,374AE675,4374157C,39DDE1DD,41B8300A,00000000
6,9000.0,12,00000000,3740A70B,4377676B,3A1CD9CF,41B003B3,00000000
6,9000.0,13,308A1DA7,3735E021,437A8427,3A552CD7,41A85A5F,00000000
6,9000.0,14,344FF585,3729AF5E,437D71DA,3A8C560D,41A124D2,00000000
6,9000.0,15,352F8047,371A9EE6,43801AB8,3AB404C2,419A568E,00000000
6,9000.0,16,35AFA696,370958F7,438169A8,3AE1DD44,4193E522,00000000
6,9000.0,17,360D3247,36ECB100,4382A794,3B0B0AA2,418DC7C5,00000000
6,9000.0,18,3648FAB2,36C4160C,4383D603,3B2868D5,4187F6F0,00000000
6,9000.0,19,36843F6C,3699BAE6,4384F641,3B49168F,41826C30,00000000
6,9000.0,20,36A49DDB,365D07F2,43860919,3B6D1B55,417A43DD,00000000
6,9000.0,21,36C46345,3606C25D,43870FB8,3B8A3CE4,4170269C,00000000
6,9000.0,22,36E261AF,354A66E6,43880B12,3B9F97E6,41667820,00000000
6,9000.0,23,36EED148,00000000,4388F989,3BB6992E,415D30F8,00000000
6,9000.0,24,36E22B54,00000000,4389DEB0,3BCF3A93,41544A82,00000000
6,9000.0,25,36CB8CA9,00000000,438AB94A,3BE74E9C,414BBEEA,00000000
6,9000.0,26,36B68EE9,00000000,438B8A11,3BFE5D3A,41438938,00000000
6,9000.0,27,36A327B4,00000000,438C519C,3C0B1287,413BA50A,00000000
6,9000.0,28,36913F40,00000000,438D1C99,3C17628C,41340E5C,00000000
6,9000.0,29,3680BFEC,00000000,438DE32E,3C24176D,412CC1A0,00000000
6,9000.0,30,36632AD6,00000000,438E995D,3C312931,4125BBB9,00000000
6,9000.0,31,36475AFC,00000000,438F489C,3C3E8F61,411EF9E3,00000000
6,9000.0,32,362DEBCC,00000000,438FF12B,3C4C410C,411879C0,00000000
6,9000.0,33,3616BBFC,00000000,4390933F,3C5A3465,4112393E,00000000
6,9000.0,34,3601AB29,00000000,43912F04,3C685EEB,410C36A4,00000000
6,9000.0,35,35DD33C0,00000000,4391C4A1,3C76B542,41067088,00000000
6,9000.0,36,35BAD354,00000000,43925433,3C8295A7,4100E5CB,00000000
6,9000.0,37,359BF90F,00000000,4392DDCD,3C89D9C3,40F72B51,00000000
6,9000.0,38,3580692C,00000000,43936180,3C911FC8,40ECFF5F,00000000
6,9000.0,39,354FCE1B,00000000,4393DF4A,3C985F7F,40E347A8,00000000
6,9000.0,40,35254401,00000000,43945725,3C9F1DB2,40DA04FC,00000000
6,9000.0,41,34FFD35B,00000000,4394C8FA,3CA57D90,40D1391E,00000000
6,9000.0,42,34BD7D9E,00000000,439534A1,3CABAFF1,40C8E715,00000000
6,9000.0,43,34818FC1,00000000,439599E2,3CB1AF01,40C11386,00000000
6,9000.0,44,3410F9DB,00000000,4395F8D3,3CB76A09,40B9DC3E,00000000
6,9000.0,45,325A7CE2,00000000,43964EFA,3CBCD9A2,40B2EC2C,00000000
6,9000.0,46,00000000,00000000,43969B29,3CC2265C,40AD1480,00000000
6,9000.0,47,00000000,00000000,4396E1B8,3CC6985B,40A7B22B,00000000
6,9000.0,48,00000000,00000000,43971A49,3CCA5B2B,40A33C80,00000000
6,9000.0,49,00000000,00000000,43973C71,3CCC4613,40A05F62,00000000
7,9000.0,1,00000000,00000000,4346999A,36F8DB00,422644E4,00000000
7,9000.0,2,00000000,00000000,43465949,38134744,421702D3,00000000
7,9000.0,3,00000000,36B94E64,434BEA73,370AD824,420DCA9B,00000000
7,9000.0,4,00000000,37032450,435310B7,37929258,4204C5E1,00000000
7,9000.0,5,00000000,372BB150,43598716,3811E704,41F9F4E7,00000000
7,9000.0,6,00000000,37527A9E,435F1EB3,38798559,41EC32DA,00000000
7,9000.0,7,00000000,38F05B1E,436421C2,38C3AB4B,41DFDE3C,00000000
7,9000.0,8,00000000,38F41FBB,4368AD39,390FA9E0,41D4AF80,00000000
7,9000.0,9,00000000,38F7753F,436CD61F,39486CA4,41CA72E0,00000000
7,9000.0,10,00000000,38F7C3C8,4370AB6B,3996FA1A,41C10419,00000000
7,9000.0,11,00000000,38F67A18,437439F7,39E00E5D,41B842D8,00000000
7,9000.0,12,00000000,38F480D9,43778BAA,3A1E73E4,41B016FB,00000000
7,9000.0,13,3138DE7F,38F284BD,437AA841,3A57697B,41A86DF1,00000000
7,9000.0,14,349DB7DA,38F04368,437D95DB,3A8DD9F0,41A13886,00000000
7,9000.0,15,3581EC3C,38ED7FC7,43802CAB,3AB607B7,419A6A42,00000000
7,9000.0,16,3600DC19,38EA5882,43817B93,3AE477E8,4193F8C1,00000000
7,9000.0,17,364E1F33,38E6E3B0,4382B984,3B0CB17F,418DDB41,00000000
7,9000.0,18,39D3FFE1,370BEFC5,4383E7FE,3B2A76EC,41880A41,00000000
7,9000.0,19,39D4B6AE,36DA92ED,4385084E,3B4B9A06,41827F4E,00000000
7,9000.0,20,39D57076,369C2E06,43861B06,3B7022D6,417A69A9,00000000
7,9000.0,21,39D62636,363C17F9,43872185,3B8C0A2E,41704BED,00000000
7,9000.0,22,39D6D11B,35865B69,43881CC3,3BA1B70B,41669CED,00000000
7,9000.0,23,39D70C30,00000000,43890A28,3BB910A4,415D5534,00000000
7,9000.0,24,39D6C287,00000000,4389EF2F,3BD212DB,41546E19,00000000
