case,dx,k,pmfu,pmfd,puen,pven,puu,pvu,pud,pvd,pmfude_rate
5,1500.0,45,3CCE4DCD,BBC28FDD,40B2DA88,00000000,40B99961,00000000,40B99961,00000000,390A0280
5,1500.0,46,3CCF61D2,BB8FF4AF,40ACBB70,00000000,40B2DA88,00000000,40B2DA88,00000000,00000000
5,1500.0,47,3C8CA363,BB434005,40A7566F,00000000,40ACBB70,00000000,40ACBB70,00000000,00000000
5,1500.0,48,3C22B574,BAE1E414,40A2DE8B,00000000,40A7566F,00000000,40A7566F,00000000,00000000
5,1500.0,49,3B7F5170,BA313B18,40A00000,00000000,40A2DE8B,00000000,40A2DE8B,00000000,00000000
6,1500.0,1,00000000,00000000,42294F08,00000000,42294F08,00000000,42294F08,00000000,00000000
6,1500.0,2,00000000,00000000,421A0CD8,00000000,42294F08,00000000,42294F08,00000000,3B836C5F
6,1500.0,3,3B836C5F,00000000,420E5B90,00000000,421A0CD8,00000000,421A0CD8,00000000,3BF66695
6,1500.0,4,3C3CE97A,00000000,4204E41D,00000000,420E5B90,00000000,420E5B90,00000000,3B676CE6
6,1500.0,5,3C76C4B3,00000000,41F9E55F,00000000,4204E41D,00000000,4204E41D,00000000,3AAE5EF4
6,1500.0,6,3C864848,00000000,41EC2179,00000000,41F9E55F,00000000,41F9E55F,00000000,3AA3CFD8
6,1500.0,7,3C90853F,00000000,41DFCB2A,00000000,41EC2179,00000000,41EC2179,00000000,3AA0968D
6,1500.0,8,3C9A8E94,00000000,41D49AD5,00000000,41DFCB2A,00000000,41DFCB2A,00000000,3A9DF14D
6,1500.0,9,3CA46D6C,00000000,41CA5CB1,00000000,41D49AD5,00000000,41D49AD5,00000000,3A9BB2B6
6,1500.0,10,3CAE27F4,00000000,41C0E9FA,00000000,41CA5CB1,00000000,41CA5CB1,00000000,3A91D36B
6,1500.0,11,3CB743BE,00000000,41B824EA,00000000,41C0E9FA,00000000,41C0E9FA,00000000,3A870F89
6,1500.0,12,3CBFB1D1,00000000,41AFF614,00000000,41B824EA,00000000,41B824EA,00000000,3A7B7AF4
6,1500.0,13,3CC78826,00000000,41A84AB7,00000000,41AFF614,00000000,41AFF614,00000000,3A6B32DB
6,1500.0,14,3CCED7BC,00000000,41A1138C,00000000,41A84AB7,00000000,41A84AB7,00000000,3A5D73B5
6,1500.0,15,3CD5B1C6,00000000,419A43FF,00000000,41A1138C,00000000,41A1138C,00000000,3A51EFA2
6,1500.0,16,3CDC2372,00000000,4193D184,00000000,419A43FF,00000000,419A43FF,00000000,3A47E636
6,1500.0,17,3CE23200,00000000,418DB342,00000000,4193D184,00000000,4193D184,00000000,3A3EC360
6,1500.0,18,3CE7DBF7,00000000,4187E1A5,00000000,418DB342,00000000,418DB342,00000000,3A361BF2
6,1500.0,19,3CED1AAA,00000000,41825636,00000000,4187E1A5,00000000,4187E1A5,00000000,3A2DA132
6,1500.0,20,3CF1E3C5,00000000,417A16B0,00000000,41825636,00000000,41825636,00000000,3A251B5C
6,1500.0,21,3CF62B5A,00000000,416FF85D,00000000,417A16B0,00000000,417A16B0,00000000,3A1C6351
6,1500.0,22,3CF9E643,00000000,416648F3,00000000,416FF85D,00000000,416FF85D,00000000,3A135E62
6,1500.0,23,3CFD0C54,00000000,415D0101,00000000,416648F3,00000000,416648F3,00000000,3A0A08D3
6,1500.0,24,3CFF955C,00000000,415419F5,00000000,415D0101,00000000,415D0101,00000000,3A00F9C7
6,1500.0,25,3D00BE3D,00000000,414B8E1E,00000000,415419F5,00000000,415419F5,00000000,39F38ED3
6,1500.0,26,3D015E8B,00000000,41435873,00000000,414B8E1E,00000000,414B8E1E,00000000,39E80E7B
6,1500.0,27,3D01A56B,00000000,413B746D,00000000,41435873,00000000,41435873,00000000,39DCA415
6,1500.0,28,3D018C70,00000000,4133DE0C,00000000,413B746D,00000000,413B746D,00000000,39D14980
6,1500.0,29,3D010DE7,00000000,412C91C0,00000000,4133DE0C,00000000,4133DE0C,00000000,39C5FC4A
6,1500.0,30,3D00253D,00000000,41258C6F,00000000,412C91C0,00000000,412C91C0,00000000,39BABB21
6,1500.0,31,3CFD9E98,00000000,411ECB54,00000000,41258C6F,00000000,41258C6F,00000000,39AF8A71
6,1500.0,32,3CFA1569,00000000,41184C10,00000000,411ECB54,00000000,411ECB54,00000000,39A46ED0
6,1500.0,33,3CF5B040,00000000,41120C90,00000000,41184C10,00000000,41184C10,00000000,3999707E
6,1500.0,34,3CF074F2,00000000,410C0B1A,00000000,41120C90,00000000,41120C90,00000000,398E995A
6,1500.0,35,3CEA6E0C,00000000,41064642,00000000,410C0B1A,00000000,410C0B1A,00000000,3983F492
6,1500.0,36,3CE3AAE8,00000000,4100BCE4,00000000,41064642,00000000,41064642,00000000,39731D95
6,1500.0,37,3CDC3F7C,00000000,40F6DC71,00000000,4100BCE4,00000000,4100BCE4,00000000,395EE80F
6,1500.0,38,3CD443FD,00000000,40ECB394,00000000,40F6DC71,00000000,40F6DC71,00000000,394B6145
6,1500.0,39,3CCBD459,00000000,40E2FF0C,00000000,40ECB394,00000000,40ECB394,00000000,39389E9C
6,1500.0,40,3CC30F84,00000000,40D9BF9C,00000000,40E2FF0C,00000000,40E2FF0C,00000000,39275EEC
6,1500.0,41,3CBA0345,00000000,40D0F702,00000000,40D9BF9C,00000000,40D9BF9C,00000000,39170F74
6,1500.0,42,3CB0CAFA,00000000,40C8A838,00000000,40D0F702,00000000,40D0F702,00000000,3907621D
6,1500.0,43,3CA78DA5,00000000,40C0D7D2,00000000,40C8A838,00000000,40C8A838,00000000,38F0CB3A
6,1500.0,44,3C9E73AF,00000000,40B98CB7,00000000,40C0D7D2,00000000,40C0D7D2,00000000,38D439A9
6,1500.0,45,3C95A6AE,BB357C57,40B2D12F,00000000,40B98CB7,00000000,40B98CB7,00000000,38C4E022
6,1500.0,46,3C966B8E,BB357C57,40ACB51E,00000000,40B2D12F,00000000,40B2D12F,00000000,00000000
6,1500.0,47,3C4C048F,BB357C57,40A752C9,00000000,40ACB51E,00000000,40ACB51E,00000000,00000000
6,1500.0,48,3BEC08DE,BB357C57,40A2DD1E,00000000,40A752C9,00000000,40A752C9,00000000,00000000
6,1500.0,49,3B393082,BB357C57,40A00000,00000000,40A2DD1E,00000000,40A2DD1E,00000000,00000000
7,1500.0,1,00000000,00000000,422644E4,00000000,422644E4,00000000,422644E4,00000000,00000000
7,1500.0,2,00000000,00000000,421892CE,00000000,422644E4,00000000,422644E4,00000000,3C930F09
7,1500.0,3,3C930F09,00000000,420DD012,00000000,421892CE,00000000,421892CE,00000000,3B0347E0
7,1500.0,4,3CA37805,00000000,4204C963,00000000,420DD012,00000000,420DD012,00000000,3AFB2110
7,1500.0,5,3CB32A16,00000000,41F9F897,00000000,4204C963,00000000,4204C963,00000000,3AF33239
7,1500.0,6,3CC25D38,00000000,41EC3391,00000000,41F9F897,00000000,41F9F897,00000000,3AED45A7
7,1500.0,7,3CD1318A,00000000,41DFDC3D,00000000,41EC3391,00000000,41EC3391,00000000,3AE89C27
7,1500.0,8,3CDFBB2F,00000000,41D4AAFD,00000000,41DFDC3D,00000000,41DFDC3D,00000000,3AE4C8AD
7,1500.0,9,3CEE0761,00000000,41CA6C03,00000000,41D4AAFD,00000000,41D4AAFD,00000000,3AE189C0
7,1500.0,10,3CFC1F0F,00000000,41C0F886,00000000,41CA6C03,00000000,41CA6C03,00000000,3AD324D5
7,1500.0,11,3D04A7A4,00000000,41B832BC,00000000,41C0F886,00000000,41C0F886,00000000,3AC35475
7,1500.0,12,3D0AC02C,00000000,41B00338,00000000,41B832BC,00000000,41B832BC,00000000,3AB5A4C5
7,1500.0,13,3D106952,00000000,41A85736,00000000,41B00338,00000000,41B00338,00000000,3AA9B24B
7,1500.0,14,3D15AFA4,00000000,41A11F70,00000000,41A85736,00000000,41A85736,00000000,3A9FA143
7,1500.0,15,3D1A9FF4,00000000,419A4F4E,00000000,41A11F70,00000000,41A11F70,00000000,3A9731A2
7,1500.0,16,3D1F43F3,00000000,4193DC45,00000000,419A4F4E,00000000,419A4F4E,00000000,3A8FD737
7,1500.0,17,3D239F91,00000000,418DBD79,00000000,4193DC45,00000000,4193DC45,00000000,3A8925E9
7,1500.0,18,3D27B1E7,00000000,4187EB58,00000000,418DBD79,00000000,418DBD79,00000000,3A82CFE7
7,1500.0,19,3D2B764E,00000000,41825F68,00000000,4187EB58,00000000,4187EB58,00000000,3A79371F
7,1500.0,20,3D2EE58C,00000000,417A281B,00000000,41825F68,00000000,41825F68,00000000,3A6CC0B8
7,1500.0,21,3D31F751,00000000,417008D5,00000000,417A281B,00000000,417A281B,00000000,3A600390
7,1500.0,22,3D34A3ED,00000000,4166587E,00000000,417008D5,00000000,417008D5,00000000,3A52D8E9
7,1500.0,23,3D36E5D8,00000000,415D0FA4,00000000,4166587E,00000000,4166587E,00000000,3A4540EC
7,1500.0,24,3D38B788,00000000,415427B4,00000000,415D0FA4,00000000,415D0FA4,00000000,3A381D48
7,1500.0,25,3D3A1608,00000000,414B9AFE,00000000,415427B4,00000000,415427B4,00000000,3A2DD44B
7,1500.0,26,3D3AFE75,00000000,4143647A,00000000,414B9AFE,00000000,414B9AFE,00000000,3A25CE56
7,1500.0,27,3D3B67D0,00000000,413B7FA2,00000000,4143647A,00000000,4143647A,00000000,3A1DD41C
7,1500.0,28,3D3B4890,00000000,4133E878,00000000,413B7FA2,00000000,413B7FA2,00000000,3A15E0DB
7,1500.0,29,3D3A9833,00000000,412C9B69,00000000,4133E878,00000000,4133E878,00000000,3A0DF2D4
7,1500.0,30,3D394FB4,00000000,4125955C,00000000,412C9B69,00000000,412C9B69,00000000,3A0608BA
7,1500.0,31,3D376A1E,00000000,411ED38E,00000000,4125955C,00000000,4125955C,00000000,39FC4AE6
7,1500.0,32,3D34E4F4,00000000,4118539A,00000000,411ED38E,00000000,411ED38E,00000000,39EC9862
7,1500.0,33,3D31C0AC,00000000,41121374,00000000,4118539A,00000000,4118539A,00000000,39DD0583
7,1500.0,34,3D2E00F3,00000000,410C115D,00000000,41121374,00000000,41121374,00000000,39CDA04B
7,1500.0,35,3D29ACF3,00000000,41064BEA,00000000,410C115D,00000000,410C115D,00000000,39BE7929
7,1500.0,36,3D24CF4D,00000000,4100C1FA,00000000,41064BEA,00000000,41064BEA,00000000,39AFA29C
7,1500.0,37,3D1F7615,00000000,40F6E584,00000000,4100C1FA,00000000,4100C1FA,00000000,39A12E4F
7,1500.0,38,3D19B286,00000000,40ECBB9B,00000000,40F6E584,00000000,40F6E584,00000000,39932EF8
7,1500.0,39,3D1398A8,00000000,40E30616,00000000,40ECBB9B,00000000,40ECBB9B,00000000,3985B4CE
7,1500.0,40,3D0D3ED8,00000000,40D9C5B2,00000000,40E30616,00000000,40E30616,00000000,397279AA
7,1500.0,41,3D06B0B9,00000000,40D0FC30,00000000,40D9C5B2,00000000,40D9C5B2,00000000,395AD719
7,1500.0,42,3D0002D4,00000000,40C8AC88,00000000,40D0FC30,00000000,40D0FC30,00000000,39441FE4
7,1500.0,43,3CF2A2CE,00000000,40C0DB52,00000000,40C8AC88,00000000,40C8AC88,00000000,392E691F
7,1500.0,44,3CE5736E,00000000,40B98F72,00000000,40C0DB52,00000000,40C0DB52,00000000,3919B702
7,1500.0,45,3CD8B3BF,BB83667E,40B2D334,00000000,40B98F72,00000000,40B98F72,00000000,390E9900
7,1500.0,46,3CD9D0F1,BB83667E,40ACB67B,00000000,40B2D334,00000000,40B2D334,00000000,00000000
7,1500.0,47,3C93B6D6,BB83667E,40A75393,00000000,40ACB67B,00000000,40ACB67B,00000000,00000000
7,1500.0,48,3C2AE52D,BB83667E,40A2DD6D,00000000,40A75393,00000000,40A75393,00000000,00000000
7,1500.0,49,3B8614FE,BB83667E,40A00000,00000000,40A2DD6D,00000000,40A2DD6D,00000000,00000000
8,1500.0,1,00000000,00000000,42288934,00000000,42288934,00000000,42288934,00000000,00000000
8,1500.0,2,00000000,00000000,421A809A,00000000,42288934,00000000,42288934,00000000,00000000
8,1500.0,3,00000000,00000000,420F8EBE,00000000,421A809A,00000000,421A809A,00000000,00000000
8,1500.0,4,00000000,00000000,42066088,00000000,420F8EBE,00000000,420F8EBE,00000000,00000000
8,1500.0,5,00000000,00000000,41FCE284,00000000,42066088,00000000,42066088,00000000,00000000
8,1500.0,6,00000000,00000000,41EEE121,00000000,41FCE284,00000000,41FCE284,00000000,00000000
8,1500.0,7,00000000,00000000,41E253AD,00000000,41EEE121,00000000,41EEE121,00000000,00000000
8,1500.0,8,00000000,00000000,41D6F14C,00000000,41E253AD,00000000,41E253AD,00000000,00000000
8,1500.0,9,00000000,00000000,41CC854D,00000000,41D6F14C,00000000,41D6F14C,00000000,00000000
8,1500.0,10,00000000,00000000,41C2E842,00000000,41CC854D,00000000,41CC854D,00000000,00000000
8,1500.0,11,00000000,00000000,41B9FBDA,00000000,41C2E842,00000000,41C2E842,00000000,00000000
8,1500.0,12,00000000,00000000,41B1A840,00000000,41B9FBDA,00000000,41B9FBDA,00000000,00000000
8,1500.0,13,00000000,00000000,41A9DA60,00000000,41B1A840,00000000,41B1A840,00000000,00000000
8,1500.0,14,00000000,00000000,41A282AE,00000000,41A9DA60,00000000,41A9DA60,00000000,00000000
8,1500.0,15,00000000,00000000,419B945D,00000000,41A282AE,00000000,41A282AE,00000000,00000000
8,1500.0,16,00000000,00000000,419504B4,00000000,419B945D,00000000,419B945D,00000000,00000000
8,1500.0,17,00000000,00000000,418ECAB0,00000000,419504B4,00000000,419504B4,00000000,00000000
8,1500.0,18,00000000,00000000,4188DEA0,00000000,418ECAB0,00000000,418ECAB0,00000000,00000000
8,1500.0,19,00000000,00000000,418339EC,00000000,4188DEA0,00000000,4188DEA0,00000000,00000000
8,1500.0,20,00000000,00000000,417BADC0,00000000,418339EC,00000000,418339EC,00000000,00000000
8,1500.0,21,00000000,00000000,41716116,00000000,417BADC0,00000000,417BADC0,00000000,00000000
8,1500.0,22,00000000,00000000,41678535,00000000,41716116,00000000,41716116,00000000,00000000
8,1500.0,23,00000000,00000000,415E1289,00000000,41678535,00000000,41678535,00000000,00000000
8,1500.0,24,00000000,00000000,41550265,00000000,415E1289,00000000,415E1289,00000000,00000000
8,1500.0,25,00000000,00000000,414C4F06,00000000,41550265,00000000,41550265,00000000,00000000
8,1500.0,26,00000000,00000000,4143F35E,00000000,414C4F06,00000000,414C4F06,00000000,00000000
8,1500.0,27,00000000,00000000,413BEAD6,00000000,4143F35E,00000000,4143F35E,00000000,00000000
8,1500.0,28,00000000,00000000,4134315E,00000000,413BEAD6,00000000,413BEAD6,00000000,00000000
8,1500.0,29,00000000,00000000,412CC358,00000000,4134315E,00000000,4134315E,00000000,00000000
8,1500.0,30,00000000,00000000,41259D9C,00000000,412CC358,00000000,412CC358,00000000,00000000
8,1500.0,31,00000000,00000000,411EBD5C,00000000,41259D9C,00000000,41259D9C,00000000,00000000
8,1500.0,32,00000000,00000000,4118202A,00000000,411EBD5C,00000000,411EBD5C,00000000,00000000
8,1500.0,33,00000000,00000000,4111C3F2,00000000,4118202A,00000000,4118202A,00000000,00000000
8,1500.0,34,00000000,00000000,410BC91A,00000000,4111C3F2,00000000,4111C3F2,00000000,00000000
8,1500.0,35,00000000,00000000,41060A96,00000000,410BC91A,00000000,410BC91A,00000000,00000000
8,1500.0,36,00000000,00000000,41008745,00000000,41060A96,00000000,41060A96,00000000,00000000
8,1500.0,37,00000000,00000000,40F67CBE,00000000,41008745,00000000,41008745,00000000,00000000
8,1500.0,38,00000000,00000000,40EC5EDA,00000000,40F67CBE,00000000,40F67CBE,00000000,00000000
8,1500.0,39,00000000,00000000,40E2B4BA,00000000,40EC5EDA,00000000,40EC5EDA,00000000,00000000
8,1500.0,40,00000000,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,00000000
8,1500.0,41,00000000,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,00000000
8,1500.0,42,00000000,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,00000000
8,1500.0,43,00000000,00000000,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,00000000
8,1500.0,44,00000000,00000000,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,00000000
8,1500.0,45,00000000,00000000,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,00000000
8,1500.0,46,00000000,00000000,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
8,1500.0,47,00000000,00000000,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
8,1500.0,48,00000000,00000000,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
8,1500.0,49,00000000,00000000,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
9,1500.0,1,00000000,00000000,42299875,00000000,42299875,00000000,42299875,00000000,00000000
9,1500.0,2,00000000,00000000,421B6C8C,00000000,42299875,00000000,42299875,00000000,00000000
9,1500.0,3,00000000,00000000,42106900,00000000,421B6C8C,00000000,421B6C8C,00000000,00000000
9,1500.0,4,00000000,00000000,42072BF4,00000000,42106900,00000000,42106900,00000000,00000000
9,1500.0,5,00000000,00000000,41FE5FB8,00000000,42072BF4,00000000,42072BF4,00000000,00000000
9,1500.0,6,00000000,00000000,41F047B4,00000000,41FE5FB8,00000000,41FE5FB8,00000000,00000000
9,1500.0,7,00000000,00000000,41E3A5F6,00000000,41F047B4,00000000,41F047B4,00000000,00000000
9,1500.0,8,00000000,00000000,41D83130,00000000,41E3A5F6,00000000,41E3A5F6,00000000,00000000
9,1500.0,9,00000000,00000000,41CDB459,00000000,41D83130,00000000,41D83130,00000000,00000000
9,1500.0,10,00000000,00000000,41C407C5,00000000,41CDB459,00000000,41CDB459,00000000,00000000
9,1500.0,11,00000000,00000000,41BB0CEF,00000000,41C407C5,00000000,41C407C5,00000000,00000000
9,1500.0,12,00000000,00000000,41B2ABDC,00000000,41BB0CEF,00000000,41BB0CEF,00000000,00000000
9,1500.0,13,00000000,00000000,41AAD155,00000000,41B2ABDC,00000000,41B2ABDC,00000000,00000000
9,1500.0,14,00000000,00000000,41A36DB8,00000000,41AAD155,00000000,41AAD155,00000000,00000000
9,1500.0,15,00000000,00000000,419C7421,00000000,41A36DB8,00000000,41A36DB8,00000000,00000000
9,1500.0,16,00000000,00000000,4195D9C5,00000000,419C7421,00000000,419C7421,00000000,00000000
9,1500.0,17,00000000,00000000,418F9592,00000000,4195D9C5,00000000,4195D9C5,00000000,00000000
9,1500.0,18,00000000,00000000,41899FCA,00000000,418F9592,00000000,418F9592,00000000,00000000
9,1500.0,19,00000000,00000000,4183F1CA,00000000,41899FCA,00000000,41899FCA,00000000,00000000
9,1500.0,20,00000000,00000000,417D0BAB,00000000,4183F1CA,00000000,4183F1CA,00000000,00000000
9,1500.0,21,00000000,00000000,4172ADE4,00000000,417D0BAB,00000000,417D0BAB,00000000,00000000
9,1500.0,22,00000000,00000000,4168C18C,00000000,4172ADE4,00000000,4172ADE4,00000000,00000000
9,1500.0,23,00000000,00000000,415F3F04,00000000,4168C18C,00000000,4168C18C,00000000,00000000
9,1500.0,24,00000000,00000000,41561F92,00000000,415F3F04,00000000,415F3F04,00000000,00000000
9,1500.0,25,00000000,00000000,414D5D64,00000000,41561F92,00000000,41561F92,00000000,00000000
9,1500.0,26,00000000,00000000,4144F376,00000000,414D5D64,00000000,414D5D64,00000000,00000000
9,1500.0,27,00000000,00000000,413CDD28,00000000,4144F376,00000000,4144F376,00000000,00000000
9,1500.0,28,00000000,00000000,41351663,00000000,413CDD28,00000000,413CDD28,00000000,00000000
9,1500.0,29,00000000,00000000,412D9B84,00000000,41351663,00000000,41351663,00000000,00000000
9,1500.0,30,00000000,00000000,41266960,00000000,412D9B84,00000000,412D9B84,00000000,00000000
9,1500.0,31,00000000,00000000,411F7D24,00000000,41266960,00000000,41266960,00000000,00000000
9,1500.0,32,00000000,00000000,4118D460,00000000,411F7D24,00000000,411F7D24,00000000,00000000
9,1500.0,33,00000000,00000000,41126CF9,00000000,4118D460,00000000,4118D460,00000000,00000000
9,1500.0,34,00000000,00000000,410C452B,00000000,41126CF9,00000000,41126CF9,00000000,00000000
9,1500.0,35,00000000,00000000,41065B81,00000000,410C452B,00000000,410C452B,00000000,00000000
9,1500.0,36,00000000,00000000,4100AED3,00000000,41065B81,00000000,41065B81,00000000,00000000
9,1500.0,37,00000000,00000000,40F67CA8,00000000,4100AED3,00000000,4100AED3,00000000,00000000
9,1500.0,38,00000000,00000000,40EC5ED6,00000000,40F67CA8,00000000,40F67CA8,00000000,00000000
9,1500.0,39,00000000,00000000,40E2B4BA,00000000,40EC5ED6,00000000,40EC5ED6,00000000,00000000
9,1500.0,40,00000000,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,00000000
9,1500.0,41,00000000,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,00000000
9,1500.0,42,00000000,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,00000000
9,1500.0,43,00000000,00000000,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,00000000
9,1500.0,44,00000000,00000000,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,00000000
9,1500.0,45,00000000,00000000,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,00000000
9,1500.0,46,00000000,00000000,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
9,1500.0,47,00000000,00000000,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
9,1500.0,48,00000000,00000000,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
9,1500.0,49,00000000,00000000,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
10,1500.0,1,00000000,00000000,4229CDFB,00000000,4229CDFB,00000000,4229CDFB,00000000,00000000
10,1500.0,2,00000000,00000000,421B993D,00000000,4229CDFB,00000000,4229CDFB,00000000,00000000
10,1500.0,3,00000000,00000000,421090A0,00000000,421B993D,00000000,421B993D,00000000,00000000
10,1500.0,4,00000000,00000000,42074F52,00000000,421090A0,00000000,421090A0,00000000,00000000
10,1500.0,5,00000000,00000000,41FE9F15,00000000,42074F52,00000000,42074F52,00000000,00000000
10,1500.0,6,00000000,00000000,41F0808B,00000000,41FE9F15,00000000,41FE9F15,00000000,00000000
10,1500.0,7,00000000,00000000,41E3D8EF,00000000,41F0808B,00000000,41F0808B,00000000,00000000
10,1500.0,8,00000000,00000000,41D85ED0,00000000,41E3D8EF,00000000,41E3D8EF,00000000,00000000
10,1500.0,9,00000000,00000000,41CDDD0E,00000000,41D85ED0,00000000,41D85ED0,00000000,00000000
10,1500.0,10,00000000,00000000,41C42BEB,00000000,41CDDD0E,00000000,41CDDD0E,00000000,00000000
10,1500.0,11,00000000,00000000,41BB2CD4,00000000,41C42BEB,00000000,41C42BEB,00000000,00000000
10,1500.0,12,00000000,00000000,41B2C7C4,00000000,41BB2CD4,00000000,41BB2CD4,00000000,00000000
10,1500.0,13,00000000,00000000,41AAE97E,00000000,41B2C7C4,00000000,41B2C7C4,00000000,00000000
10,1500.0,14,00000000,00000000,41A38257,00000000,41AAE97E,00000000,41AAE97E,00000000,00000000
10,1500.0,15,00000000,00000000,419C8566,00000000,41A38257,00000000,41A38257,00000000,00000000
10,1500.0,16,00000000,00000000,4195E7DC,00000000,419C8566,00000000,419C8566,00000000,00000000
10,1500.0,17,00000000,00000000,418FA0A4,00000000,4195E7DC,00000000,4195E7DC,00000000,00000000
10,1500.0,18,00000000,00000000,4189A7FD,00000000,418FA0A4,00000000,418FA0A4,00000000,00000000
10,1500.0,19,00000000,00000000,4183F742,00000000,4189A7FD,00000000,4189A7FD,00000000,00000000
10,1500.0,20,00000000,00000000,417D1165,00000000,4183F742,00000000,4183F742,00000000,00000000
10,1500.0,21,00000000,00000000,4172AEA7,00000000,417D1165,00000000,417D1165,00000000,00000000
10,1500.0,22,00000000,00000000,4168BD95,00000000,4172AEA7,00000000,4172AEA7,00000000,00000000
10,1500.0,23,00000000,00000000,415F368B,00000000,4168BD95,00000000,4168BD95,00000000,00000000
10,1500.0,24,00000000,00000000,415612CD,00000000,415F368B,00000000,415F368B,00000000,00000000
10,1500.0,25,00000000,00000000,414D4C86,00000000,415612CD,00000000,415612CD,00000000,00000000
10,1500.0,26,00000000,00000000,4144DEA7,00000000,414D4C86,00000000,414D4C86,00000000,00000000
10,1500.0,27,00000000,00000000,413CC48E,00000000,4144DEA7,00000000,4144DEA7,00000000,00000000
10,1500.0,28,00000000,00000000,4134FA25,00000000,413CC48E,00000000,413CC48E,00000000,00000000
10,1500.0,29,00000000,00000000,412D7BC4,00000000,4134FA25,00000000,4134FA25,00000000,00000000
10,1500.0,30,00000000,00000000,41264640,00000000,412D7BC4,00000000,412D7BC4,00000000,00000000
10,1500.0,31,00000000,00000000,411F7758,00000000,41264640,00000000,41264640,00000000,00000000
10,1500.0,32,00000000,00000000,4118EAB0,00000000,411F7758,00000000,411F7758,00000000,00000000
10,1500.0,33,00000000,00000000,41129E32,00000000,4118EAB0,00000000,4118EAB0,00000000,00000000
10,1500.0,34,00000000,00000000,410C9020,00000000,41129E32,00000000,41129E32,00000000,00000000
10,1500.0,35,00000000,00000000,4106BF09,00000000,410C9020,00000000,410C9020,00000000,00000000
10,1500.0,36,00000000,00000000,410129CA,00000000,4106BF09,00000000,4106BF09,00000000,00000000
10,1500.0,37,00000000,00000000,40F79F34,00000000,410129CA,00000000,410129CA,00000000,00000000
10,1500.0,38,00000000,00000000,40ED6005,00000000,40F79F34,00000000,40F79F34,00000000,00000000
10,1500.0,39,00000000,00000000,40E395E8,00000000,40ED6005,00000000,40ED6005,00000000,00000000
10,1500.0,40,00000000,00000000,40DA41C7,00000000,40E395E8,00000000,40E395E8,00000000,00000000
10,1500.0,41,00000000,00000000,40D1657C,00000000,40DA41C7,00000000,40DA41C7,00000000,00000000
10,1500.0,42,00000000,00000000,40C90408,00000000,40D1657C,00000000,40D1657C,00000000,00000000
10,1500.0,43,00000000,00000000,40C1220D,00000000,40C90408,00000000,40C90408,00000000,00000000
