case,dx,k,paph,pten,plglac,plude,pmfus,pmfds,pmfuq,pmfdq,pmful,pdmfup,pdmfdp,pdpmel,ptent_in,ptenq_in,pcte_in,pmfu,pmfd
12,27000.0,37,47A60021,4396DA49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379995AD,329D454D,00000000,00000000,00000000
12,27000.0,38,47A933EB,4397619C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379B4A4B,329F0466,00000000,00000000,00000000
12,27000.0,39,47AC501F,4397E2CB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379CEB15,32A0AF30,00000000,00000000,00000000
12,27000.0,40,47AF535C,4393D9CA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379E6B03,32A23855,00000000,00000000,00000000
12,27000.0,41,47B23C0A,43944AC7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379FD78F,32A3ADA1,00000000,00000000,00000000
12,27000.0,42,47B50844,4394B59E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A13042,32A50E9A,00000000,00000000,00000000
12,27000.0,43,47B7B5C4,43951A13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A27461,32A65A80,00000000,00000000,00000000
12,27000.0,44,47BA41BE,439577D1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A3A2D2,32A79033,00000000,00000000,00000000
12,27000.0,45,47BCA8A3,4395CE53,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A4B9EF,32A8AE03,00000000,00000000,00000000
12,27000.0,46,47BEE5BD,43961CD0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A5B729,32A9B151,00000000,00000000,00000000
12,27000.0,47,47C0F26C,439661F6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A69645,32AA95C8,00000000,00000000,00000000
12,27000.0,48,47C2C476,43969B3B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A74F09,32AB52FB,00000000,00000000,00000000
12,27000.0,49,47C4491D,4396C000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,00000000,00000000
13,27000.0,1,459C4000,434F8000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13,27000.0,2,45EE9B40,434F8000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
13,27000.0,3,46202EB0,4351B99E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,34E5B9B6,2FEB3D25,00000000,00000000,00000000
13,27000.0,4,4648C210,4359474E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,35FC6501,310139DC,00000000,00000000,00000000
13,27000.0,5,467106C0,435FCE96,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3652735D,3157805F,00000000,00000000,00000000
13,27000.0,6,468C7DC8,43659199,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,368E6796,3191D286,00000000,00000000,00000000
13,27000.0,7,46A04FA4,436ABB9F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36AFBA4E,31B3F1FA,00000000,00000000,00000000
13,27000.0,8,46B3F860,436F6AA1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36CDF33D,31D2E499,00000000,00000000,00000000
13,27000.0,9,46C77754,4373B44E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36E99E4A,31EF39A4,00000000,00000000,00000000
13,27000.0,10,46DACBE0,4377A8DD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3701920D,3204AE22,00000000,00000000,00000000
13,27000.0,11,46EDF550,437B54D0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,370D6AB3,3210CF91,00000000,00000000,00000000
13,27000.0,12,47007974,437EC1F7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,371878B9,321C2182,00000000,00000000,00000000
13,27000.0,13,4709E1F6,4380FC16,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3722D57A,3226BDEE,00000000,00000000,00000000
13,27000.0,14,471333CA,43827EEA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,372C959E,3230B9FA,00000000,00000000,00000000
13,27000.0,15,471C6E89,4383EC1E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3735CA28,323A2713,00000000,00000000,00000000
13,27000.0,16,472591C4,438545E3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,373E815A,324313D1,00000000,00000000,00000000
13,27000.0,17,472E9D0C,43868E17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3746C72B,324B8C76,00000000,00000000,00000000
13,27000.0,18,47378FE4,4387C64F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,374EA5D6,32539B7B,00000000,00000000,00000000
13,27000.0,19,474069D0,4388EFE6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37562621,325B49DC,00000000,00000000,00000000
13,27000.0,20,47492A4A,438A0C09,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,375D4F9B,32629F57,00000000,00000000,00000000
13,27000.0,21,4751D0C6,438B1BBE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,376428D9,3269A2A9,00000000,00000000,00000000
13,27000.0,22,475A5CB1,438C1FE6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,376AB79A,327059B5,00000000,00000000,00000000
13,27000.0,23,4762CD6E,438D194B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,377100E4,3276C99E,00000000,00000000,00000000
13,27000.0,24,476B2254,438E089D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37770926,327CF6F0,00000000,00000000,00000000
13,27000.0,25,47735AB4,438EEE6D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,377CD418,328172BD,00000000,00000000,00000000
13,27000.0,26,477B75D0,438FCB28,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37813235,32844BFD,00000000,00000000,00000000
13,27000.0,27,4781B970,43909F45,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3783DE90,328708C5,00000000,00000000,00000000
13,27000.0,28,4785A886,43916B2D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37867072,3289AA71,00000000,00000000,00000000
13,27000.0,29,478987B5,43922F3F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3788E90B,328C3239,00000000,00000000,00000000
13,27000.0,30,478D5682,4392EBCD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378B4964,328EA12B,00000000,00000000,00000000
13,27000.0,31,47911463,4393A120,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378D9269,3290F83B,00000000,00000000,00000000
13,27000.0,32,4794C0C7,43944F77,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378FC4E7,32933838,00000000,00000000,00000000
13,27000.0,33,47985B0D,4394F70A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3791E18E,329561D9,00000000,00000000,00000000
13,27000.0,34,479BE286,43959806,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3793E8F6,329775B9,00000000,00000000,00000000
13,27000.0,35,479F5670,43963293,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3795DB99,32997453,00000000,00000000,00000000
13,27000.0,36,47A2B5F3,4396C6CE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3797B9DA,329B5E0F,00000000,00000000,00000000
13,27000.0,37,47A60021,439754CE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37998401,329D3334,00000000,00000000,00000000
13,27000.0,38,47A933EB,4397DCA1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379B3A37,329EF3EF,00000000,00000000,00000000
13,27000.0,39,47AC501F,43985E48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379CDC88,32A0A04A,00000000,00000000,00000000
13,27000.0,40,47AF535C,4398D9CA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379E6B03,32A23855,00000000,00000000,00000000
13,27000.0,41,47B23C0A,43944AC7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379FD78F,32A3ADA1,00000000,00000000,00000000
13,27000.0,42,47B50844,4394B59E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A13042,32A50E9A,00000000,00000000,00000000
13,27000.0,43,47B7B5C4,43951A13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A27461,32A65A80,00000000,00000000,00000000
13,27000.0,44,47BA41BE,439577D1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A3A2D2,32A79033,00000000,00000000,00000000
13,27000.0,45,47BCA8A3,4395CE53,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A4B9EF,32A8AE03,00000000,00000000,00000000
13,27000.0,46,47BEE5BD,43961CD0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A5B729,32A9B151,00000000,00000000,00000000
13,27000.0,47,47C0F26C,439661F6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A69645,32AA95C8,00000000,00000000,00000000
13,27000.0,48,47C2C476,43969B3B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A74F09,32AB52FB,00000000,00000000,00000000
13,27000.0,49,47C4491D,4396C000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,00000000,00000000
14,27000.0,1,459C4000,434D8000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
14,27000.0,2,45EE9B40,434D8000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
14,27000.0,3,46202EB0,43506910,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,35163DC4,3019D8DA,00000000,00000000,00000000
14,27000.0,4,4648C210,4357EA9C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36066E1A,3109A80A,00000000,00000000,00000000
14,27000.0,5,467106C0,435E6766,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,365A2771,315F63C8,00000000,00000000,00000000
14,27000.0,6,468C7DC8,43642120,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,369205B9,319586E3,00000000,00000000,00000000
14,27000.0,7,46A04FA4,436942CF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36B322A4,31B76F40,00000000,00000000,00000000
14,27000.0,8,46B3F860,436DEA3C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36D12AA9,31D62FC8,00000000,00000000,00000000
14,27000.0,9,46C77754,43722CF3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,36ECA8C9,31F256D2,00000000,00000000,00000000
14,27000.0,10,46DACBE0,43761B12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37030287,32062774,00000000,00000000,00000000
14,27000.0,11,46EDF550,4379C104,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,370EC7CB,32123509,00000000,00000000,00000000
14,27000.0,12,47007974,437D2886,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3719C3A0,321D745A,00000000,00000000,00000000
14,27000.0,13,4709E1F6,43802CB5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37240F38,3227FF34,00000000,00000000,00000000
14,27000.0,14,471333CA,4381AD04,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,372DBF19,3231EA99,00000000,00000000,00000000
14,27000.0,15,471C6E89,438317D2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3736E42B,323B47DA,00000000,00000000,00000000
14,27000.0,16,472591C4,43846F4D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,373F8C93,32442574,00000000,00000000,00000000
14,27000.0,17,472E9D0C,4385B54F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3747C43A,324C8F98,00000000,00000000,00000000
14,27000.0,18,47378FE4,4386EB6A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,374F9548,325490AD,00000000,00000000,00000000
14,27000.0,19,474069D0,438812F9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37570872,325C319C,00000000,00000000,00000000
14,27000.0,20,47492A4A,43892D25,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,375E2540,32637A1D,00000000,00000000,00000000
14,27000.0,21,4751D0C6,438A3AF3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3764F23A,326A70DF,00000000,00000000,00000000
14,27000.0,22,475A5CB1,438B3D44,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,376B7513,32711BB9,00000000,00000000,00000000
14,27000.0,23,4762CD6E,438C34DE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3771B2CD,32777FCC,00000000,00000000,00000000
14,27000.0,24,476B2254,438D2271,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3777AFCF,327DA199,00000000,00000000,00000000
14,27000.0,25,47735AB4,438E068B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,377D6FB6,3281C26A,00000000,00000000,00000000
14,27000.0,26,477B75D0,438EE19E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37817AAB,32849630,00000000,00000000,00000000
14,27000.0,27,4781B970,438FB41F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378421D6,32874DA8,00000000,00000000,00000000
14,27000.0,28,4785A886,43907E78,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3786AEAF,3289EA2C,00000000,00000000,00000000
14,27000.0,29,478987B5,43914106,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37892267,328C6CF5,00000000,00000000,00000000
14,27000.0,30,478D5682,4391FC1C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378B7E05,328ED70F,00000000,00000000,00000000
14,27000.0,31,47911463,4392B003,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378DC273,3291296C,00000000,00000000,00000000
14,27000.0,32,4794C0C7,43935CFA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,378FF07E,329364DC,00000000,00000000,00000000
14,27000.0,33,47985B0D,43940337,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379208D7,32958A14,00000000,00000000,00000000
14,27000.0,34,479BE286,4394A2E8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37940C14,329799AF,00000000,00000000,00000000
14,27000.0,35,479F5670,43953C35,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3795FAB0,32999429,00000000,00000000,00000000
14,27000.0,36,47A2B5F3,4395CF3C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3797D50D,329B79E9,00000000,00000000,00000000
14,27000.0,37,47A60021,43965C13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37999B73,329D4B37,00000000,00000000,00000000
14,27000.0,38,47A933EB,4396E2C7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379B4E0E,329F083F,00000000,00000000,00000000
14,27000.0,39,47AC501F,4397635B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379CECE7,32A0B10D,00000000,00000000,00000000
14,27000.0,40,47AF535C,4393DA49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379E6C9D,32A239F9,00000000,00000000,00000000
14,27000.0,41,47B23C0A,43944B35,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,379FD8F2,32A3AF0C,00000000,00000000,00000000
14,27000.0,42,47B50844,4394B5FA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A1316D,32A50FCC,00000000,00000000,00000000
14,27000.0,43,47B7B5C4,43951A5F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A27557,32A65B7C,00000000,00000000,00000000
14,27000.0,44,47BA41BE,4395780D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A3A394,32A790FA,00000000,00000000,00000000
14,27000.0,45,47BCA8A3,4395CE80,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A4BA7F,32A8AE97,00000000,00000000,00000000
