case,dx,k,ptu,pqu,plu,pmfu,pmfus,pmfuq,pmful,plude,pdmfup,plglac,pmfude_rate,ptenh_out,pqenh_out,klab
3,1500.0,47,4396B150,3CC2DB43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396B0FB,3CBECB55,1
3,1500.0,48,43971C61,3CC33D97,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43971561,3CC215AE,1
3,1500.0,49,43972408,3CC7B8C5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43972408,3CC7B8C5,1
4,1500.0,1,4346CCCC,37003AF3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4346CCCC,37003AF3,0
4,1500.0,2,432D78B2,33CF7524,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4352B078,38664751,0
4,1500.0,3,43468645,36EF9CD1,3A565AFB,3EB71093,47FCDDF8,362B589D,399948EA,385FF0CC,394EAE91,00000000,3D23ABE9,43494766,36EB4DE3,2
4,1500.0,4,43539379,38279254,3AAF223A,3ECB8610,480C86F6,378538CA,3A0B3BDB,389C2634,39940994,00000000,3D1C903E,435246B7,37E7C503,2
4,1500.0,5,435E5281,391135A3,3AFF529D,3EDF1818,4819EBA8,387D16C7,3A5E80FE,38C8F513,39C2A621,00000000,3D17A1AC,43588527,3853D412,2
4,1500.0,6,43674063,39B781B2,3B29A371,3EF20C4C,4826B81D,392D816B,3AA064A7,38F2020B,39EE57AE,00000000,3D13F2E1,435E11F9,38AE2CEA,2
4,1500.0,7,436EA758,3A38E1BD,3B516070,3F02454F,4832F43E,39BC2960,3AD51751,390A8CCA,3A09F530,00000000,3D110D05,43630E5A,3904328F,2
4,1500.0,8,4374C75F,3A9DB209,3B7486CE,3F0B560E,483EA736,3A2BA95B,3B051765,391950A1,3A196213,00000000,3D0EAC33,4367943C,393CABF5,2
4,1500.0,9,4379E360,3AED773C,3B898C3F,3F14409C,4849DF54,3A8984DD,3B1F4F97,3925DC6A,3A26028F,3911AEC5,3D0CA7DF,436BB799,398045E0,2
4,1500.0,10,437E278D,3B23A04B,3B96EFF7,3F1D0A8E,4854A438,3AC8C01A,3B392EC7,39246816,3A20CA93,39CB5B72,3D03D08E,436F880F,39A7D067,2
4,1500.0,11,4380DAF2,3B53BF41,3B9FA613,3F25465B,485E62EF,3B08B476,3B4E23D5,391C1DD1,3A15292A,3A0FCC8B,3CF3EE97,437311FE,39E727D2,2
4,1500.0,12,43826051,3B82941C,3BA3D70A,3F2CE350,48671890,3B305EEA,3B5D4BEB,39113470,3A056515,3A296BA7,3CE2E1EF,43765F37,3A1E8228,2
4,1500.0,13,4383B5F1,3B9B4CD3,3BA3D70A,3F33F5A2,486EF0F4,3B5A5775,3B665921,3907AEC9,3A089EE8,3A3B64F6,3CD4011B,437977AF,3A5308BC,2
4,1500.0,14,4384E7DC,3BB3A6C3,3BA3D70A,3F3A8D12,48760D52,3B82EA29,3B6EC90C,38FF5E87,3A09DC32,3A491476,3CC781DA,437C607A,3A8943E7,2
4,1500.0,15,4385FE84,3BCB66C8,3BA3D70A,3F40BA09,487C8CA8,3B9920E6,3B76B0AF,38F1F102,3A09C64E,3A5417A1,3CBD044A,437F1F5D,3AAED19F,2
4,1500.0,16,4386FFAC,3BE2738B,3BA3D70A,3F46889A,488142C1,3BAF9E33,3B7E1F7D,38E63762,3A0B9378,3A597070,3CB3DB45,4380DD7F,3ADA1119,2
4,1500.0,17,4387EB5E,3BF93B65,3BA3D70A,3F4BFDD6,4883FE93,3BC69939,3B828DF9,38DB86D9,3A148A52,3A2A3A1B,3CAB815A,43821B88,3B059F74,2
4,1500.0,18,4388C11E,3C087CFD,3BA3D70A,3F5118EB,48867839,3BDEF6A7,3B85D282,38D16493,3A14CB9A,00000000,3CA39693,43834B3E,3B214824,2
4,1500.0,19,4389A66B,3C14344D,3BA3D70A,3F55D486,4888CA69,3BF7951A,3B88D9EF,38C775C7,3A153838,00000000,3C9BD404,43846DD3,3B4017F5,2
4,1500.0,20,438A7E26,3C1FD6FC,3BA3D70A,3F5A283F,488AD8E0,3C083634,3B8B9EE0,38BD7ABD,3A134CEC,00000000,3C9407E4,43858448,3B621E1B,2
4,1500.0,21,438B48B5,3C2B47DE,3BA3D70A,3F5E0A67,488C9DC8,3C148F48,3B8E1B23,38B345F2,3A10B92F,00000000,3C8C0EA5,43868F78,3B83B1B6,2
4,1500.0,22,438C07A6,3C3688BF,3BA3D70A,3F61721A,488E14F3,3C20BF8B,3B904906,38A8B839,3A0D98C4,00000000,3C83CFED,43879027,3B97F4D4,2
4,1500.0,23,438CBC38,3C419A40,3BA3D70A,3F6458C1,488F3B96,3C2CB080,3B922452,389DDD07,3A09F616,00000000,3C76A95C,438886BE,3BADCD2C,2
4,1500.0,24,438D6771,3C4C7D1A,3BA3D70A,3F66B7B7,48900ED0,3C384B25,3B93A8C7,38936BF9,3A05D7C4,00000000,3C6658B5,4389719C,3BC55ADA,2
4,1500.0,25,438E0A32,3C573262,3BA3D70A,3F688BC3,48908DDA,3C437B25,3B94D454,3888E24C,39DBBB06,00000000,3C5968AB,438A52B7,3BDE95A1,2
4,1500.0,26,438EA56B,3C61C0BE,3BA12E7A,3F69D25D,4890B880,3C4E31EF,3B9337C0,38726EFA,3922BBC5,00000000,3C4F475B,438B2B2E,3BF705DD,2
4,1500.0,27,438F39FE,3C6C3198,3B95B580,3F6A8209,48908A3B,3C585D4E,3B8923F2,3855D962,391DC1C0,00000000,3C454012,438BFB6F,3C071BD5,2
4,1500.0,28,438FC880,3C768845,3B8AC579,3F6A900A,488FFD95,3C61E345,3B7E4D2A,383BD371,39188C81,00000000,3C3B4CD6,438CC3DF,3C1321FE,2
4,1500.0,29,43905169,3C80635D,3B805BFD,3F69F2C0,488F0DC1,3C6AA85C,3B6A9AE1,3824303A,391319C9,00000000,3C316AE9,438D84D8,3C1F8DE1,2
4,1500.0,30,4390D51A,3C85770D,3B6CE946,3F68A23C,488DB6F1,3C7290F1,3B57498B,380EC511,390D681A,00000000,3C2797FF,438E3EA9,3C2C57D6,2
4,1500.0,31,439153DF,3C8A7EEF,3B5A14D3,3F6698CE,488BF6B1,3C79816B,3B4470E1,37F6D7D6,39077B0C,00000000,3C1DD6E0,438EF197,3C397739,2
4,1500.0,32,4391CDF0,3C8F7A22,3B482D7D,3F63D389,4889CC24,3C7F5FB5,3B3225BE,37D4002B,390155BD,00000000,3C142A43,438F9DDF,3C46E33D,2
4,1500.0,33,43924373,3C9466C3,3B3725CB,3F6052C1,48873851,3C8209E3,3B207C46,37B4BF3A,38F5FFCC,00000000,3C0A981B,439043B8,3C549241,2
4,1500.0,34,4392B47D,3C994229,3B26EE3F,3F5C1A5C,48843E4D,3C83C4A3,3B0F85EE,3798D427,38E9052C,00000000,3C012775,4390E34E,3C627A00,2
4,1500.0,35,43932115,3C9E08BD,3B177689,3F573219,4880E35C,3C84D844,3AFEA462,378000B4,38DBD192,00000000,3BEFC177,43917CC9,3C708FE2,2
4,1500.0,36,43938936,3CA2B622,3B08ACE5,3F51A5A1,487A5DF3,3C853FF7,3ADFDB29,375416A7,38CE7E78,00000000,3BDD9B48,43921045,3C7EC806,2
4,1500.0,37,4393ECCC,3CA744F1,3AF50134,3F4B8472,4872558D,3C84FA35,3AC2C6B6,372D7511,38C121CD,00000000,3BCBEE89,43929DDA,3C868B09,2
4,1500.0,38,43944BBA,3CABAF27,3AD9BEA5,3F44E1AB,4869C4C5,3C840971,3AA775E8,370BB182,38B3CAF7,00000000,3BBACEB1,43932599,3C8DB64D,2
4,1500.0,39,4394A5D9,3CAFEDEB,3ABF6F69,3F3DD3A9,4860C671,3C82741C,3A8DF388,36DCC695,38A671C4,00000000,3BAA4C68,4393A787,3C94DE91,2
4,1500.0,40,4394FAFA,3CB3F9C1,3AA5F096,3F367392,4857785F,3C8044CF,3A6C87E9,36AB2948,3898E8D5,00000000,3B9B178A,439423A2,3C9BFBD8,2
4,1500.0,41,43954B36,3CB7D1A9,3A8D4324,3F2ECBE2,484DE739,3C7B05CD,3A40E847,3680EDFC,388B029B,00000000,3B8CAAD5,439499D9,3CA28B75,2
4,1500.0,42,4395967B,3CBB717B,3A6AA37C,3F26F298,48442CDE,3C747A6D,3A19045C,3639E7B8,3878046F,00000000,3B7D6F2A,43950A11,3CA8BE47,2
4,1500.0,43,4395DC8C,3CBED1AB,3A3BC989,3F1F08A0,483A6F92,3C6D154E,39E95100,35F9B32D,38537CAF,00000000,3B629341,4395741E,3CAEC59D,2
4,1500.0,44,43961D25,3CC1EAE9,3A0D105D,3F1730BB,4830D779,3C650CF2,39A69F02,3590C396,381D9139,00000000,3B48C4F0,4395D7BB,3CB49661,2
4,1500.0,45,43965800,3CC4B633,39B89682,3F0F8F67,48278E8A,3C5C9FEF,394F06F2,34CB1EC0,378932D2,00000000,3B2FEB7C,43963488,3CBA2398,2
4,1500.0,46,43968CD0,3CC72D5D,3913CA80,3F084B4B,481EC120,3C54155C,389D5E17,2DD7385C,00000000,00000000,3B2059FD,439689EF,3CBF5C75,2
4,1500.0,47,4396D76A,3CC854ED,322BCC77,3F08EBA5,481F4CCA,3C564B0A,31B7C585,00000000,00000000,00000000,00000000,4396D70F,3CC42A94,2
4,1500.0,48,439742A5,3CC8B95D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43973BB7,3CC79134,1
4,1500.0,49,43974A64,3CCD5B59,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43974A64,3CCD5B59,1
5,1500.0,1,43470000,3704242C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43470000,3704242C,0
5,1500.0,2,432D2964,33C24AE0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4352E5C4,386D05D0,0
5,1500.0,3,4345537E,36C5B402,3A4B412F,3ECCD6D0,480D0AEB,361E3157,39A2A27F,386ED5A7,395BE3FB,00000000,3D376DD1,43497275,36F0E4C0,2
5,1500.0,4,43526673,380E0E31,3AA6A9BC,3EE3C48A,481CCBAC,377CC74A,3A144875,38A778A5,399E3F2B,00000000,3D2F7C12,434F90DC,376D64DE,2
5,1500.0,5,435D3066,38FB9251,3AF44F58,3EF9B40B,482BC77B,3875623E,3A6E4CFF,38D9012A,39D15DDF,00000000,3D29F8F6,4358A9DB,3857BF9E,2
5,1500.0,6,43663027,39A214AC,3B236B08,3F077994,483A1DE4,392B8BC0,3AACF61B,3903938E,3A010F3E,00000000,3D25DB6B,435E3772,38B143C0,2
5,1500.0,7,436DAE83,3A263D47,3B4B167B,3F11D745,4847D7A3,39BD68FF,3AE76505,391793DD,3A165FCB,00000000,3D229E6A,43633482,39067357,2
5,1500.0,8,4373E7D9,3A9009CA,3B6E9E5A,3F1C0117,4854FB0D,3A2F8D28,3B116983,392875DC,3A280F25,00000000,3D1FF639,4367BAF6,393FC471,2
5,1500.0,9,43791A4A,3ADBF808,3B86CCED,3F26003B,48619537,3A8EA308,3B2ED201,3936E7AE,3A369ED6,38C44AE1,3D1DB55E,436BDEDD,39824E12,2
5,1500.0,10,437D774C,3B191974,3B94733B,3F2FDAE6,486DB1C4,3AD2569F,3B4BF36A,3936E2FD,3A348A9B,39B5ABDF,3D1433A2,436FAFD9,39AA636C,2
5,1500.0,11,43808CE4,3B47CEB7,3B9DF4FE,3F391C9E,4878AFE7,3B107AB8,3B646F68,392F16D7,3A28CC42,3A07E349,3D097F08,43733A42,39E9B55A,2
5,1500.0,12,438219C8,3B781F58,3BA2FF23,3F41B17F,488144D9,3B3BBBAA,3B76A6B9,39241EAD,3A17FCA6,3A23DEB0,3D0037F7,437687F6,3A1FB765,2
5,1500.0,13,438374E9,3B945C73,3BA3D70A,3F49AF2B,4885B77B,3B69C435,3B8113F2,3919C06D,3A17082A,3A36C806,3CF03CAA,4379A0E8,3A540B7B,2
5,1500.0,14,4384AAF1,3BAC62F0,3BA3D70A,3F512673,4889C21F,3B8CD6AA,3B85DB2B,39110E93,3A18DABF,3A44FE6A,3CE2A6C6,437C8A01,3A89A251,2
5,1500.0,15,4385C4B3,3BC3E234,3BA3D70A,3F5828F6,488D75C3,3BA56633,3B8A57A7,3909BBE6,3A18EC06,3A5082C1,3CD73597,437F496C,3AAEED8B,2
5,1500.0,16,4386C877,3BDAB5CF,3BA3D70A,3F5EC2E2,4890DE76,3BBE5028,3B8E9134,39034EE3,3A18A431,3A59440F,3CCD2B43,4380F2D1,3AD9D24D,2
5,1500.0,17,4387B987,3BF0F1CB,3BA3D70A,3F64F871,48940107,3BD7812D,3B928A86,38FAD598,3A24982F,3A500783,3CC3F6DF,43823123,3B0545A2,2
5,1500.0,18,43888B0E,3C0436CB,3BA3D70A,3F6AC734,4896CFCD,3BF281EE,3B96420D,38EF9909,3A24C28F,381D8BAE,3CBB2F8F,43836120,3B20A61F,2
5,1500.0,19,438970CA,3C0FCD0A,3BA3D70A,3F702791,48997448,3C06E673,3B99B2EC,38E48602,3A25C578,00000000,3CB288B2,438483FE,3B3F1FBC,2
5,1500.0,20,438A4ADD,3C1B5B1A,3BA3D70A,3F750E7A,489BCB75,3C14B6F9,3B9CD610,38D956E1,3A23A3CF,00000000,3CA9CBE0,43859AB9,3B60C127,2
5,1500.0,21,438B1795,3C26BBBE,3BA3D70A,3F796F85,489DCBF3,3C22753E,3B9FA388,38CDDA92,3A20B672,00000000,3CA0D2C2,4386A630,3B82C98C,2
5,1500.0,22,438BD88D,3C31F08E,3BA3D70A,3F7D3F74,489F7060,3C3006D7,3BA21421,38C1EFB0,3A1D1A9E,00000000,3C978342,4387A721,3B96CAF8,2
5,1500.0,23,438C8F09,3C3CF9F6,3BA3D70A,3F803AD1,48A0B4E6,3C3D50CC,3BA42253,38B5B3D5,3A18DE2E,00000000,3C8DF47F,43889DE2,3BAC5718,2
5,1500.0,24,438D3C19,3C47D8FB,3BA3D70A,3F818498,48A1957E,3C4A37B2,3BA5C870,38A9F038,3A1400AE,00000000,3C84C3AC,438988B6,3BC39A80,2
5,1500.0,25,438DE0A1,3C528E83,3BA3D70A,3F827A78,48A2106B,3C56A232,3BA70329,3895760B,394F7BEB,00000000,3C7AABA5,438A69FB,3BDC7DC0,2
5,1500.0,26,438E7D99,3C5D2176,3B98A389,3F8319C7,48A223FE,3C627CC7,3B9C561B,3883F048,3937EE04,00000000,3C6ED1E9,438B429C,3BF4B00A,2
5,1500.0,27,438F13E6,3C679B2C,3B8D6E0D,3F835C0E,48A1C9DB,3C6DAF60,3B912458,3867F086,39322F01,00000000,3C630A7E,438C1304,3C05D731,2
5,1500.0,28,438FA41F,3C71FF05,3B82C2FE,3F833A9E,48A0FB2D,3C7819D1,3B860F72,384AE75B,392C23D1,00000000,3C574F53,438CDB98,3C11C304,2
5,1500.0,29,43902EBF,3C7C4F05,3B713FD3,3F82AF98,489FB219,3C80CD30,3B764FC6,3830944A,3925CB61,00000000,3C4B9EC1,438D9CB5,3C1E142A,2
5,1500.0,30,4390B427,3C834623,3B5E00C7,3F81B64A,489DEA2B,3C8507A3,3B60F8F2,3818C869,391F25D0,00000000,3C3FF7CF,438E56A8,3C2AC30B,2
5,1500.0,31,439134A4,3C885B14,3B4BBE92,3F804B8D,489BA0C1,3C88AB90,3B4C36D4,380359C0,39183984,00000000,3C345F7E,438F09B6,3C37C70A,2
5,1500.0,32,4391B06C,3C8D654D,3B3A6C64,3F7CDC34,4898D569,3C8BA958,3B38230D,37E03E86,39110E25,00000000,3C28DB52,438FB61D,3C451774,2
5,1500.0,33,439227A3,3C9262CB,3B29FC64,3F783DA6,48958A32,3C8DF2F5,3B24D570,37BDE4A7,3909B080,00000000,3C1D7474,43905C12,3C52AA9D,2
5,1500.0,34,43929A5E,3C9750B7,3B1A5EBE,3F72C1F2,4891C3E0,3C8F7CF0,3B126283,379F5CEB,39023108,00000000,3C1235D4,4390FBC5,3C607699,2
5,1500.0,35,4393089F,3C9C2B2C,3B0B83B9,3F6C7494,488D8A10,3C903EEA,3B00DCF7,37845FFD,38F547B8,00000000,3C072BA3,43919559,3C6E7098,2
5,1500.0,36,4393725D,3CA0ED6E,3AFAB4A1,3F656609,4888E72E,3C903488,3AE0A781,375955EA,38E64185,00000000,3BF8C77D,439228EE,3C7C8D01,2
5,1500.0,37,4393D782,3CA591C0,3ADFA4CA,3F5DAB90,4883E84E,3C8F5DC8,3AC1A723,372FF877,38D78238,00000000,3BE3D5E5,4392B69C,3C855FB8,2
5,1500.0,38,439437E9,3CAA1186,3AC5B93F,3F555ED9,487D39ED,3C8DBF97,3AA4CC63,370C2D3F,38C93C86,00000000,3BCF9D94,43933E72,3C8C7D64,2
5,1500.0,39,43949367,3CAE653F,3AACD83F,3F4C9D4D,48722D66,3C8B63D7,3A8A2687,36DAF42A,38BB8485,00000000,3BBC353F,4393C075,3C93982C,2
5,1500.0,40,4394E9C7,3CB284DD,3A94E900,3F43876D,4866D163,3C8859A4,3A637883,36A7B04C,38AE2252,00000000,3BAA5A54,43943CA5,3C9AA845,2
5,1500.0,41,43953B22,3CB66F2B,3A7BFF12,3F3A2CC6,485B386D,3C84ACAD,3A374366,36798E3A,38A0483F,00000000,3B998116,4394B2EF,3CA129F1,2
5,1500.0,42,43958767,3CBA1FC4,3A5017BC,3F30A9BC,484F83B7,3C80713E,3A0F9A4A,363142D5,388EA7A5,00000000,3B8957E7,4395233A,3CA74DB8,2
5,1500.0,43,4395CE52,3CBD8E8A,3A2533BE,3F2726A3,4843E1F3,3C778930,39D7BB60,35E57663,38606527,00000000,3B73DC55,43958D57,3CAD4666,2
5,1500.0,44,43960F9B,3CC0B37A,39F0E292,3F1DCCFB,483882DE,3C6D90BC,39947BD4,35633709,37E3E2B8,00000000,3B568E15,4395F105,3CB30913,2
5,1500.0,45,43964AF7,3CC386FB,39878D80,3F14C72B,482D9707,3C634450,391D8E88,2E05951F,00000000,00000000,3B470DAE,43964DE0,3CB888AB,2
5,1500.0,46,43967C5C,3CC5A52C,322BCC77,3F158E39,482E20E1,3C66EDE0,31C8BAE6,00000000,00000000,00000000,00000000,4396A356,3CBDB4BD,2
5,1500.0,47,4396F0E7,3CC69726,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396F082,3CC276F2,1
5,1500.0,48,43975C2F,3CC6FAE8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4397554B,3CC5D27B,1
5,1500.0,49,439763FA,3CCB8E9B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439763FA,3CCB8E9B,1
6,1500.0,1,435D4000,391DF558,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435D4000,391DF558,0
6,1500.0,2,4368B412,3A59B75E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4368B412,3A59B75E,0
6,1500.0,3,43427F4D,3678B557,3A350CE0,3E02AAFE,4733523E,34FDE46B,38B8D2F0,3994F80D,388B20A6,00000000,3E74FC06,435D4000,38C5EF52,2
6,1500.0,4,4350B4BC,37DF2CE2,3A9BAACF,3EBBD382,4800DB8D,3723BE2C,39E46CC4,39520AB1,39814BDE,00000000,3DE61860,435D4000,389CF05B,2
6,1500.0,5,435C0B45,38D9418C,3AE9B05A,3EF5599A,48283810,385037C5,3A5FF791,38D5FA4E,39C936E8,00000000,3D2D5E62,435D4000,388247E8,2
6,1500.0,6,43653FCD,39911C33,3B1DFB6C,3F0582B2,4836D36F,39175B77,3AA4C88D,38FB315B,39F63A32,00000000,3D22DECF,4361E3F5,3908867F,2
6,1500.0,7,436CCDA3,3A16E5D6,3B4569A8,3F0FB099,48444C5F,39A964F5,3ADD9C67,39116843,3A102973,00000000,3D1FAA42,4362D794,390105A1,2
6,1500.0,8,437319BA,3A846AAE,3B6923C2,3F19AB29,48513458,3A1EF895,3B0BF23F,392234B1,3A21CBD2,00000000,3D1D08E7,43675C9A,39384D61,2
6,1500.0,9,43785E04,3ACC9C47,3B843707,3F237B7B,485D9604,3A82AA33,3B28DD9F,3930A668,3A3064B6,3877D9F5,3D1ACD9D,436B7F32,397ACE50,2
6,1500.0,10,437CCEE6,3B0FAADB,3B921070,3F2D27B3,48697EB3,3AC2597B,3B459785,39310A18,3A31A993,39A02DE1,3D10FCD9,436F4EEF,39A42D62,2
6,1500.0,11,43804183,3B3CE25B,3B9C4BDE,3F363616,48744430,3B0670D5,3B5E7DEB,392A1810,3A27434B,39FF8F4B,3D0648CE,4372D828,39E262F9,2
6,1500.0,12,4381D50C,3B6BFDBD,3BA2223D,3F3E97C1,487DE539,3B2FB237,3B716B0B,392005B6,3A17CBBC,3A1E0094,3CFA08EC,437624B3,3A1B0772,2
6,1500.0,13,43833500,3B8DCE8D,3BA3D70A,3F46628E,488348D6,3B5BC8B2,3B7DEECA,3915A976,3A121DF5,3A31D24D,3CE9D8C8,43793C78,3A4E2B3A,2
6,1500.0,14,43846E97,3BA56F0D,3BA3D70A,3F4DA762,48873733,3B84E618,3B839E53,390CEA26,3A143CBB,3A4084D6,3CDC2DDC,437C24CF,3A85ED42,2
6,1500.0,15,43858AF2,3BBC9A40,3BA3D70A,3F547757,488ACE61,3B9C87A9,3B87FA75,3905963A,3A1490B1,3A4C44F0,3CD0BABB,437EE2EE,3AAA7524,2
6,1500.0,16,43869094,3BD3275A,3BA3D70A,3F5ADF88,488E1B15,3BB487E2,3B8C142E,38FE6680,3A14385B,3A557512,3CC6C014,4380BEDF,3AD4817A,2
6,1500.0,17,4387834F,3BE91C45,3BA3D70A,3F60E52C,4891231B,3BCCC96B,3B8FEED4,38F2C5FE,3A1CA375,3A50F76C,3CBDAAAF,4381FC7B,3B0225E9,2
6,1500.0,18,43885A5C,3BFFD8CF,3BA3D70A,3F6686CE,4893DD30,3BE66383,3B938979,38E7C28B,3A1F8BB3,397017F3,3CB50FFD,43832BC4,3B1D0381,2
6,1500.0,19,438938DB,3C0B5526,3BA3D70A,3F6BBDC9,489663CC,3C004E75,3B96DFDD,38DCF7F4,3A206945,00000000,3CACA1B7,43844DEC,3B3AEE23,2
6,1500.0,20,438A1431,3C16B318,3BA3D70A,3F707FDA,4898A7C5,3C0D932A,3B99EB6D,38D21F41,3A1EFAD5,00000000,3CA4286B,438563F7,3B5BF518,2
6,1500.0,21,438AE263,3C21EE30,3BA3D70A,3F74C122,489A98C3,3C1AD130,3B9CA490,38C706AA,3A1C3D73,00000000,3C9B7D35,43866EBE,3B801064,2
6,1500.0,22,438BA4A5,3C2CFEBB,3BA3D70A,3F78768E,489C3114,3C27E6E3,3B9F0432,38BB8C37,3A18D79A,00000000,3C92858B,43876F05,3B93B96A,2
6,1500.0,23,438C5C40,3C37E4FA,3BA3D70A,3F7B97FD,489D6D25,3C34BAAF,3BA1051D,38AFAB29,3A14D6FF,00000000,3C893DB8,43886554,3BA8EEB6,2
6,1500.0,24,438D0A48,3C42A12A,3BA3D70A,3F7E1D4A,489E4958,3C41322C,3BA2A21B,38A423D7,3A103FCD,00000000,3C803C00,43895035,3BBFBE8E,2
6,1500.0,25,438DAFA4,3C4D33CA,3BA3D70A,3F8000CE,489EC417,3C4D3514,3BA3D812,3891AB66,397358C8,00000000,3C722873,438A3109,3BD8368C,2
6,1500.0,26,438E4D50,3C57A394,3B99FF03,3F80A030,489EDC1A,3C58B171,3B9ABFBC,3880C169,3933B068,00000000,3C66B908,438B0939,3BEFDD07,2
6,1500.0,27,438EE433,3C61F93D,3B8EDC8D,3F80E6A8,489E8B61,3C639071,3B8FDDFD,3862AA4D,392E1C2E,00000000,3C5B5F6E,438BD937,3C03360E,2
6,1500.0,28,438F74E6,3C6C37DA,3B844149,3F80CDD1,489DCB64,3C6DB3AD,3B8515F2,38469999,39283F38,00000000,3C50158D,438CA163,3C0EE833,2
6,1500.0,29,438FFFE7,3C76619A,3B7454F5,3F805003,489C967F,3C76FB9D,3B74EDB0,382D220C,392217C3,00000000,3C44D8F8,438D621D,3C1AFDF0,2
6,1500.0,30,4390859C,3C803BA7,3B6128C6,3F7ED15D,489AE860,3C7F481E,3B601E99,38161660,391BA545,00000000,3C39A85F,438E1BB1,3C276FA5,2
6,1500.0,31,43910651,3C853C37,3B4EF3E9,3F7C296A,4898BE61,3C833CD4,3B4BD994,38014EC0,3914ECA2,00000000,3C2E8826,438ECE62,3C3434E0,2
6,1500.0,32,4391823F,3C8A3169,3B3DAA7E,3F78A56F,489617EA,3C86392B,3B3837BB,37DD460D,390DF3DD,00000000,3C237CDD,438F7A6F,3C41451B,2
6,1500.0,33,4391F98E,3C8F196C,3B2D3E14,3F7446BE,4892F6BB,3C888BC6,3B254F0B,37BBDD54,3906C4EE,00000000,3C188EB8,4390200F,3C4E96FB,2
6,1500.0,34,43926C53,3C93F172,3B1D9FA5,3F6F1322,488F5F23,3C8A2978,3B1333D3,379E1C77,38FED99B,00000000,3C0DC788,4390BF6D,3C5C209D,2
6,1500.0,35,4392DA95,3C98B5D5,3B0EBE98,3F69151B,488B5821,3C8B0A16,3B01F73D,3783BF97,38EFF50F,00000000,3C033269,439158B2,3C69D751,2
6,1500.0,36,4393444C,3C9D61FF,3B0089BD,3F625BEA,4886EB5E,3C8B2905,3AE34F7F,37590CA9,38E0FE19,00000000,3BF1B7DC,4391EBFA,3C77AFCD,2
6,1500.0,37,4393A963,3CA1F070,3AE5DFAC,3F5AFB69,48822515,3C8A85C9,3AC4A239,37306353,38D213FD,00000000,3BDDA012,4392795F,3C82CF13,2
6,1500.0,38,439409BB,3CA65AD5,3ACBBF0C,3F530BA8,487A27A8,3C892471,3AA7F7BE,370D0A54,38C34BBD,00000000,3BCA3603,439300EC,3C89CA6C,2
6,1500.0,39,43946529,3CAA9A16,3AB28EC5,3F4AA86E,486F9053,3C870DD4,3A8D5A22,36DD1630,38B49718,00000000,3BB78EF5,439382AC,3C90C31D,2
6,1500.0,40,4394BB7C,3CAEA66F,3A9A2B5E,3F41F080,4864A87E,3C844F8D,3A69970F,36A9C603,38A5AE80,00000000,3BA668A6,4393FE98,3C97B11E,2
6,1500.0,41,43950CD0,3CB27EED,3A82968D,3F38F191,4859808C,3C80F3A9,3A3CAEDE,367CC322,38962783,00000000,3B96312E,439474A4,3C9E12A8,2
6,1500.0,42,43955910,3CB61F14,3A576A20,3F2FC6D7,484E384C,3C7A1967,3A13E8DD,36333091,38848648,00000000,3B869AE9,4394E4B2,3CA41B0B,2
6,1500.0,43,43959FFB,3CB97F17,3A2A6596,3F26971B,4842FCA1,3C716BCD,39DDC4E6,35E90DBA,3859B890,00000000,3B6F68EB,43954E96,3CA9F918,2
6,1500.0,44,4395E14D,3CBC974A,39F9340D,3F1D8A89,4837FBC7,3C681DAE,39995BC7,3575F2DE,380EACAF,00000000,3B530164,4395B20D,3CAFA214,2
6,1500.0,45,43961CBA,3CBF6062,39953280,3F14CA7B,482D6510,3C5E762D,392D6E67,33ACBBC8,00000000,00000000,3B43BE73,43960EB6,3CB50949,2
6,1500.0,46,43964E28,3CC17CB2,37E1E800,3F158E39,482DEB1B,3C621224,3783F989,00000000,00000000,00000000,00000000,439663FC,3CBA1E60,2
6,1500.0,47,4396B150,3CC2DB43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396B0FB,3CBECB55,1
6,1500.0,48,43971C61,3CC33D97,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43971561,3CC215AE,1
6,1500.0,49,43972408,3CC7B8C5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43972408,3CC7B8C5,1
7,1500.0,1,4346999A,36F8DA87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4346999A,36F8DA87,0
