case,dx,k,puen,pven,pten,pqen,pqte,pverv,puu,pvu,pmfus,pmfuq,pmful,plude
9,4500.0,15,419C7421,00000000,43831869,3AE91275,323B4BC5,BDA3EE8B,41A36DB8,00000000,00000000,00000000,00000000,00000000
9,4500.0,16,4195D9C5,00000000,43846FC4,3B10CE83,32442889,BDA96548,419C7421,00000000,00000000,00000000,00000000,00000000
9,4500.0,17,418F9592,00000000,4385B59E,3B30B8CF,324C91A6,BDAD8075,4195D9C5,00000000,00000000,00000000,00000000,00000000
9,4500.0,18,41899FCA,00000000,4386EB8B,3B54554C,32549186,BDB05208,418F9592,00000000,00000000,00000000,00000000,00000000
9,4500.0,19,4183F1CA,00000000,438812E3,3B7BA9FA,325C310D,BDB1ED12,41899FCA,00000000,00000000,00000000,00000000,00000000
9,4500.0,20,417D0BAB,00000000,43892CD1,3B935B66,326377EE,BDB26536,4183F1CA,00000000,00000000,00000000,00000000,00000000
9,4500.0,21,4172ADE4,00000000,438A3A57,3BAABAB8,326A6CD9,BDB1CE4B,417D0BAB,00000000,00000000,00000000,00000000,00000000
9,4500.0,22,4168C18C,00000000,438B3C58,3BC3ED2A,327115A4,BDB03C25,4172ADE4,00000000,00000000,00000000,00000000,00000000
9,4500.0,23,415F3F04,00000000,438C339A,3BDEEA32,3277776E,BDADC250,4168C18C,00000000,00000000,00000000,00000000,00000000
9,4500.0,24,41561F92,00000000,438D20CB,3BFBA6CB,327D96B9,BDAA73FE,415F3F04,00000000,00000000,00000000,00000000,00000000
9,4500.0,25,414D5D64,00000000,438E0484,3C0BE355,3281BBB6,BDA665C4,41561F92,00000000,00000000,00000000,00000000,00000000
9,4500.0,26,4144F376,00000000,438EDF46,3C17D3BE,32848E73,BDA1ACA3,414D5D64,00000000,00000000,00000000,00000000,00000000
9,4500.0,27,413CDD28,00000000,438FB18A,3C241311,32874521,BD9C5623,4144F376,00000000,00000000,00000000,00000000,00000000
9,4500.0,28,41351663,00000000,43907BBA,3C309986,3289E11E,BD967320,413CDD28,00000000,00000000,00000000,00000000,00000000
9,4500.0,29,412D9B84,00000000,43913E35,3C3D5F3E,328C63A5,BD9013D1,41351663,00000000,00000000,00000000,00000000,00000000
9,4500.0,30,41266960,00000000,4391F94C,3C4A5BD9,328ECDC3,BD8947C9,412D9B84,00000000,00000000,00000000,00000000,00000000
9,4500.0,31,411F7D24,00000000,4392AD4A,3C578708,3291206D,BD821E01,41266960,00000000,00000000,00000000,00000000,00000000
9,4500.0,32,4118D460,00000000,43935A6E,3C64D7FD,32935C73,BD7549AC,411F7D24,00000000,00000000,00000000,00000000,00000000
9,4500.0,33,41126CF9,00000000,439400EF,3C7245A1,3295828B,BD65D446,4118D460,00000000,00000000,00000000,00000000,00000000
9,4500.0,34,410C452B,00000000,4394A0FA,3C7FC642,3297934C,BD55F67D,41126CF9,00000000,00000000,00000000,00000000,00000000
9,4500.0,35,41065B81,00000000,43953AB5,3C86A7E7,32998F33,BD45CA22,410C452B,00000000,00000000,00000000,00000000,00000000
9,4500.0,36,4100AED3,00000000,4395CE3F,3C8D6BEB,329B76A3,BD35683C,41065B81,00000000,00000000,00000000,00000000,00000000
9,4500.0,37,40F67CA8,00000000,43965BAB,3C94295E,329D49E1,BD24E948,4100AED3,00000000,00000000,00000000,00000000,00000000
9,4500.0,38,40EC5ED6,00000000,4392DF2F,3C827507,329EFC61,BD190248,40F67CA8,00000000,00000000,00000000,00000000,00000000
9,4500.0,39,40E2B4BA,00000000,43935CD3,3C8A31FA,32A09B78,BD089FF4,40EC5ED6,00000000,00000000,00000000,00000000,00000000
9,4500.0,40,40D97F3F,00000000,4393D48A,3C9083DF,32A226FC,BCF0D8B4,40E2B4BA,00000000,00000000,00000000,00000000,00000000
9,4500.0,41,40D0C030,00000000,4394463E,3C9628FD,32A39EA3,BCD0FAAA,40D97F3F,00000000,00000000,00000000,00000000,00000000
9,4500.0,42,40C87A81,00000000,4394B1C7,3C9BA7BE,32A501ED,BCB1D619,40D0C030,00000000,00000000,00000000,00000000,00000000
9,4500.0,43,40C0B2BE,00000000,439516EC,3CA0F6A3,32A65017,BC93A207,40C87A81,00000000,00000000,00000000,00000000,00000000
9,4500.0,44,40B96FC3,00000000,43957553,3CA609F3,32A787F9,BC6D379F,40C0B2BE,00000000,00000000,00000000,00000000,00000000
9,4500.0,45,40B2BBCA,00000000,4395CC77,3CAAD321,32A8A7DE,BC36169C,40B96FC3,00000000,00000000,00000000,00000000,00000000
9,4500.0,46,40ACA69F,00000000,43961B8A,3CAF3EA8,32A9AD1D,BC029446,40B2BBCA,00000000,00000000,00000000,00000000,00000000
9,4500.0,47,40A74A69,00000000,43966139,3CB32FE1,32AA9355,BBA74C5C,40ACA69F,00000000,00000000,00000000,00000000,00000000
9,4500.0,48,40A2D9D6,00000000,43969AF0,3CB67400,32AB5205,BB2B5A02,40A74A69,00000000,00000000,00000000,00000000,00000000
9,4500.0,49,40A00000,00000000,4396C000,3CB8697E,32ABCC77,BA41B38D,40A2D9D6,00000000,00000000,00000000,00000000,00000000
10,4500.0,1,4229CDFB,00000000,434E0000,37B52427,00000000,80000000,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,4500.0,2,421B993D,00000000,434E0000,377FE8A1,00000000,80000000,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,4500.0,3,421090A0,00000000,4350CA7E,3790E654,301388F4,BA9C86B1,421B993D,00000000,00000000,00000000,00000000,00000000
10,4500.0,4,42074F52,00000000,43584F8E,381BC877,3108426F,BBD678DD,421090A0,00000000,00000000,00000000,00000000,00000000
10,4500.0,5,41FE9F15,00000000,435ECF60,388F30E3,315E2651,BC799ACB,42074F52,00000000,00000000,00000000,00000000,00000000
10,4500.0,6,41F0808B,00000000,43648BC8,38EC3D49,3194F9DD,BCC561EA,41FE9F15,00000000,00000000,00000000,00000000,00000000
10,4500.0,7,41E3D8EF,00000000,4369AFDF,3934223E,31B6F21D,BD063A8C,41F0808B,00000000,00000000,00000000,00000000,00000000
10,4500.0,8,41D85ED0,00000000,436E597C,39816C27,31D5C112,BD280F48,41E3D8EF,00000000,00000000,00000000,00000000,00000000
10,4500.0,9,41CDDD0E,00000000,43729E32,39B18D58,31F1F558,BD479111,41D85ED0,00000000,00000000,00000000,00000000,00000000
10,4500.0,10,41C42BEB,00000000,43768E29,39F555D1,3205FCCC,BD645CB6,41CDDD0E,00000000,00000000,00000000,00000000,00000000
10,4500.0,11,41BB2CD4,00000000,437A35CA,3A2D5567,32120FF3,BD7E384C,41C42BEB,00000000,00000000,00000000,00000000,00000000
10,4500.0,12,41B2C7C4,00000000,437D9ED8,3A6B824A,321D545F,BD8A84A5,41BB2CD4,00000000,00000000,00000000,00000000,00000000
10,4500.0,13,41AAE97E,00000000,43806892,3A9AF710,3227E3E3,BD9464CC,41B2C7C4,00000000,00000000,00000000,00000000,00000000
10,4500.0,14,41A38257,00000000,4381E986,3AC69973,3231D385,BD9CC120,41AAE97E,00000000,00000000,00000000,00000000,00000000
10,4500.0,15,419C8566,00000000,438354E7,3AF8E49D,323B3497,BDA3A38D,41A38257,00000000,00000000,00000000,00000000,00000000
10,4500.0,16,4195E7DC,00000000,4384ACE7,3B1902DC,3244159E,BDA919C4,419C8566,00000000,00000000,00000000,00000000,00000000
10,4500.0,17,418FA0A4,00000000,4385F35F,3B390DA9,324C82CB,BDAD340A,4195E7DC,00000000,00000000,00000000,00000000,00000000
10,4500.0,18,4189A7FD,00000000,438729E1,3B5C9B4A,32548683,BDB00465,418FA0A4,00000000,00000000,00000000,00000000,00000000
10,4500.0,19,4183F742,00000000,438851C7,3B81D71A,325C29B6,BDB19DE7,4189A7FD,00000000,00000000,00000000,00000000,00000000
10,4500.0,20,417D1165,00000000,43896C3C,3B972197,32637416,BDB21442,4183F742,00000000,00000000,00000000,00000000,00000000
10,4500.0,21,4172AEA7,00000000,438A7A43,3BAE28C7,326A6C55,BDB17B59,417D1165,00000000,00000000,00000000,00000000,00000000
10,4500.0,22,4168BD95,00000000,438B7CBF,3BC6E5E4,3271184E,BDAFE703,4172AEA7,00000000,00000000,00000000,00000000,00000000
10,4500.0,23,415F368B,00000000,438C7476,3BE14FB7,32777D1E,BDAD6ADA,4168BD95,00000000,00000000,00000000,00000000,00000000
10,4500.0,24,415612CD,00000000,438D6217,3BFD5AE2,327D9F4A,BDAA1A19,415F368B,00000000,00000000,00000000,00000000,00000000
10,4500.0,25,414D4C86,00000000,438E463A,3C0C725C,3281C15F,BDA6092D,415612CD,00000000,00000000,00000000,00000000,00000000
10,4500.0,26,4144DEA7,00000000,438F2163,3C186781,3284956F,BDA14CB6,414D4C86,00000000,00000000,00000000,00000000,00000000
10,4500.0,27,413CC48E,00000000,438FF40A,3C24AB42,32874D62,BD9BF2C7,4144DEA7,00000000,00000000,00000000,00000000,00000000
10,4500.0,28,4134FA25,00000000,4390BE98,3C3135C2,3289EA99,BD960C47,413CC48E,00000000,00000000,00000000,00000000,00000000
10,4500.0,29,412D7BC4,00000000,4391816E,3C3DFF51,328C6E4C,BD8FA96E,4134FA25,00000000,00000000,00000000,00000000,00000000
10,4500.0,30,41264640,00000000,43923CDE,3C4AFFAB,328ED98D,BD88D9D8,412D7BC4,00000000,00000000,00000000,00000000,00000000
10,4500.0,31,411F7758,00000000,43906DE1,3C3686CC,3291225F,BD84310A,41264640,00000000,00000000,00000000,00000000,00000000
10,4500.0,32,4118EAB0,00000000,4391182A,3C45B4E8,329354F7,BD797FD4,411F7758,00000000,00000000,00000000,00000000,00000000
10,4500.0,33,41129E32,00000000,4391BBEF,3C55471D,32957207,BD6A1B21,4118EAB0,00000000,00000000,00000000,00000000,00000000
10,4500.0,34,410C9020,00000000,4392595D,3C653061,32977A25,BD5A4E66,41129E32,00000000,00000000,00000000,00000000,00000000
10,4500.0,35,4106BF09,00000000,4392F099,3C756296,32996DCD,BD4A3340,410C9020,00000000,00000000,00000000,00000000,00000000
10,4500.0,36,410129CA,00000000,439381C2,3C82E757,329B4D60,BD39E285,4106BF09,00000000,00000000,00000000,00000000,00000000
10,4500.0,37,40F79F34,00000000,43940CEA,3C8B31D9,329D1922,BD29748B,410129CA,00000000,00000000,00000000,00000000,00000000
10,4500.0,38,40ED6005,00000000,43949220,3C9387F2,329ED13B,BD19013F,40F79F34,00000000,00000000,00000000,00000000,00000000
10,4500.0,39,40E395E8,00000000,43951163,3C9BDF72,32A075B0,BD08A081,40ED6005,00000000,00000000,00000000,00000000,00000000
10,4500.0,40,40DA41C7,00000000,43958AA9,3CA2FF04,32A20659,BCF0DAA4,40E395E8,00000000,00000000,00000000,00000000,00000000
10,4500.0,41,40D1657C,00000000,4395FDD9,3CA9475A,32A382E8,BCD0FD45,40DA41C7,00000000,00000000,00000000,00000000,00000000
10,4500.0,42,40C90408,00000000,43966ACC,3CAF64A7,32A4EADA,BCB1D8BC,40D1657C,00000000,00000000,00000000,00000000,00000000
10,4500.0,43,40C1220D,00000000,4396D145,3CB54C2A,32A63D6A,BC93A44E,40C90408,00000000,00000000,00000000,00000000,00000000
10,4500.0,44,40B9C682,00000000,439730EB,3CBAF122,32A7796C,BC6D3B13,40C1220D,00000000,00000000,00000000,00000000,00000000
10,4500.0,45,40B2FBC8,00000000,43978937,3CC04366,32A89D21,BC3618E0,40B9C682,00000000,00000000,00000000,00000000,00000000
10,4500.0,46,40ACD1E7,00000000,4397D957,3CC52D34,32A9A5DA,BC029582,40B2FBC8,00000000,00000000,00000000,00000000,00000000
10,4500.0,47,40A76362,00000000,43981FF4,3CC98ED0,32AA8F25,BBA74D5B,40ACD1E7,00000000,00000000,00000000,00000000,00000000
10,4500.0,48,40A2E39C,00000000,43985A71,3CCD2FB6,32AB5061,BB2B5A65,40A76362,00000000,00000000,00000000,00000000,00000000
10,4500.0,49,40A00000,00000000,43988000,3CCF5BEC,32ABCC77,BA41B38A,40A2E39C,00000000,00000000,00000000,00000000,00000000
11,4500.0,1,422B6F9B,00000000,43518000,37919F22,00000000,80000000,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,4500.0,2,421CFD14,00000000,43518000,374DB93D,00000000,80000000,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,4500.0,3,4211D2F6,00000000,43534498,374911C4,2FBAE920,BB441DD1,421CFD14,00000000,00000000,00000000,00000000,00000000
11,4500.0,4,42087592,00000000,435AE07A,37D4F799,30F7D5F0,BCB4992B,4211D2F6,00000000,00000000,00000000,00000000,00000000
11,4500.0,5,42005D86,00000000,43617403,3841730E,3152D361,BD673329,42087592,00000000,00000000,00000000,00000000,00000000
11,4500.0,6,41F271B8,00000000,436741CE,389E09BD,318FC344,BDBBD2B1,42005D86,00000000,00000000,00000000,00000000,00000000
11,4500.0,7,41E5A3CC,00000000,436C7575,38EF0DEB,31B2225C,BE0168D1,41F271B8,00000000,00000000,00000000,00000000,00000000
11,4500.0,8,41DA06FB,00000000,43712D2A,392A9045,31D14E74,BE234CF5,41E5A3CC,00000000,00000000,00000000,00000000,00000000
11,4500.0,9,41CF6585,00000000,43757EC2,3968956F,31EDD7D4,BE42EFDF,41DA06FB,00000000,00000000,00000000,00000000,00000000
11,4500.0,10,41C59738,00000000,43797A92,399E0BA7,3204152F,BE5FE8B6,41CF6585,00000000,00000000,00000000,00000000,00000000
11,4500.0,11,41BC7D26,00000000,437D2D28,39E27591,32104C8C,BE79F8F6,41C59738,00000000,00000000,00000000,00000000,00000000
11,4500.0,12,41B3FF06,00000000,43805033,3A1B68DF,321BB29D,BE888157,41BC7D26,00000000,00000000,00000000,00000000,00000000
11,4500.0,13,41AC095F,00000000,4381EE19,3A4E13DF,32266181,BE927EAA,41B3FF06,00000000,00000000,00000000,00000000,00000000
11,4500.0,14,41A48C5B,00000000,4383737E,3A84D3A5,32306E7A,BE9AF81A,41AC095F,00000000,00000000,00000000,00000000,00000000
11,4500.0,15,419D7AEA,00000000,4384E308,3AA73BAC,3239EB10,BEA1F6F1,41A48C5B,00000000,00000000,00000000,00000000,00000000
11,4500.0,16,4196CA20,00000000,43863EF2,3ACE61EF,3242E5EE,BEA78870,419D7AEA,00000000,00000000,00000000,00000000,00000000
11,4500.0,17,419070CC,00000000,43878916,3AFA5B81,324B6B69,BEABBC9A,4196CA20,00000000,00000000,00000000,00000000,00000000
11,4500.0,18,418A6717,00000000,4388C30F,3B159AB0,32538607,BEAEA550,419070CC,00000000,00000000,00000000,00000000,00000000
11,4500.0,19,4184A648,00000000,4389EE39,3B3079A2,325B3ECB,BEB05595,418A6717,00000000,00000000,00000000,00000000,00000000
11,4500.0,20,417E5121,00000000,438B0BC3,3B4DC8CC,32629D84,BEB0E10E,4184A648,00000000,00000000,00000000,00000000,00000000
11,4500.0,21,4173D1C9,00000000,438C1CB2,3B6D8279,3269A8F6,BEB05BAE,417E5121,00000000,00000000,00000000,00000000,00000000
11,4500.0,22,4169C5BA,00000000,438D21EB,3B87CED1,3270670B,BEAED95A,4173D1C9,00000000,00000000,00000000,00000000,00000000
11,4500.0,23,4160253B,00000000,438E1C38,3B9A0722,3276DCF0,BEAC6DC6,4169C5BA,00000000,00000000,00000000,00000000,00000000
11,4500.0,24,4156E97B,00000000,438F0C4A,3BAD6298,327D0F37,BEA92C3B,4160253B,00000000,00000000,00000000,00000000,00000000
11,4500.0,25,414E0C88,00000000,438FF2BA,3BC0BB07,328180F1,BEA5287C,4156E97B,00000000,00000000,00000000,00000000,00000000
11,4500.0,26,41458938,00000000,4390D010,3BD0E57C,32845C33,BEA07740,414E0C88,00000000,00000000,00000000,00000000,00000000
11,4500.0,27,413D5ADC,00000000,4391A4C6,3BE17754,32871AF3,BE9B2749,41458938,00000000,00000000,00000000,00000000,00000000
11,4500.0,28,41357D4A,00000000,43927146,3BF2662F,3289BE97,BE954996,413D5ADC,00000000,00000000,00000000,00000000,00000000
11,4500.0,29,412DECD2,00000000,439335F3,3C01D403,328C485D,BE8EEE76,41357D4A,00000000,00000000,00000000,00000000,00000000
11,4500.0,30,4126A638,00000000,4393F31E,3C0A98D6,328EB959,BE8825A1,412DECD2,00000000,00000000,00000000,00000000,00000000
11,4500.0,31,411FA69E,00000000,4394A914,3C137C2D,32911282,BE80FE2B,4126A638,00000000,00000000,00000000,00000000,00000000
11,4500.0,32,4118EB88,00000000,43955814,3C1C7826,329354AE,BE730D14,411FA69E,00000000,00000000,00000000,00000000,00000000
11,4500.0,33,411272D0,00000000,43960057,3C2586D4,32958095,BE639963,4118EB88,00000000,00000000,00000000,00000000,00000000
11,4500.0,34,410C3AA6,00000000,4396A20B,3C2EA1D7,329796D3,BE53BC19,411272D0,00000000,00000000,00000000,00000000,00000000
11,4500.0,35,4106418D,00000000,43973D58,3C37C29B,329997E8,BE438F30,410C3AA6,00000000,00000000,00000000,00000000,00000000
11,4500.0,36,41008654,00000000,4397D25B,3C40E1FA,329B8439,BE332BD6,4106418D,00000000,00000000,00000000,00000000,00000000
11,4500.0,37,40F67BFC,00000000,43925BB4,3C6BB4D2,329D49FE,BE2985E4,41008654,00000000,00000000,00000000,35A9E2F3,00000000
11,4500.0,38,40EC5EB7,00000000,4392DF31,3C7F4B56,329EFC66,BE1909E6,40F67BFC,00000000,00000000,00000000,360573F8,00000000
11,4500.0,39,40E2B4BA,00000000,43935CD3,3C898DE5,32A09B78,BE08A18B,40EC5EB7,00000000,00000000,00000000,35E74600,00000000
11,4500.0,40,40D97F3F,00000000,4393D48A,3C9083DF,32A226FC,BDF0D8B4,40E2B4BA,00000000,00000000,00000000,35C1F648,00000000
11,4500.0,41,40D0C030,00000000,4394463E,3C9628FD,32A39EA3,BDD0FAAA,40D97F3F,00000000,00000000,00000000,359E7DCB,00000000
11,4500.0,42,40C87A81,00000000,4394B1C7,3C9BA7BE,32A501ED,BDB1D619,40D0C030,00000000,00000000,00000000,357C58C8,00000000
11,4500.0,43,40C0B2BE,00000000,439516EC,3CA0F6A3,32A65017,BD93A207,40C87A81,00000000,00000000,00000000,35424EB1,00000000
11,4500.0,44,40B96FC3,00000000,43957553,3CA609F3,32A787F9,BD6D379F,40C0B2BE,00000000,00000000,00000000,350F7087,00000000
11,4500.0,45,40B2BBCA,00000000,4395CC77,3CAAD321,32A8A7DE,BD36169C,40B96FC3,00000000,00000000,00000000,34C6D4A1,00000000
11,4500.0,46,40ACA69F,00000000,43961B8A,3CAF3EA8,32A9AD1D,BD029446,40B2BBCA,00000000,00000000,00000000,3424EB48,00000000
11,4500.0,47,40A74A69,00000000,43966139,3CB32FE1,32AA9355,BCA74C5C,40ACA69F,00000000,00000000,00000000,2D6F5938,00000000
11,4500.0,48,40A2D9D6,00000000,43969AF0,3CB67400,32AB5205,BC2B5A02,40A74A69,00000000,00000000,00000000,00000000,00000000
11,4500.0,49,40A00000,00000000,4396C000,3CB8697E,32ABCC77,BB41B38D,40A2D9D6,00000000,00000000,00000000,00000000,00000000
12,4500.0,1,422A1F5C,00000000,434E8000,37C21422,00000000,80000000,422A1F5C,00000000,00000000,00000000,00000000,00000000
12,4500.0,2,421BE1C9,00000000,434E8000,378917C1,00000000,80000000,422A1F5C,00000000,00000000,00000000,00000000,00000000
12,4500.0,3,4210D55C,00000000,435112A6,379678CB,300800EB,BB901F7F,421BE1C9,00000000,00000000,00000000,00000000,00000000
12,4500.0,4,420790DA,00000000,43589A4E,38217E9E,310582CC,BCCF4CAE,4210D55C,00000000,00000000,00000000,00000000,00000000
12,4500.0,5,41FF1C9C,00000000,435F1C60,38943D04,315B8460,BD75BA9F,420790DA,00000000,00000000,00000000,00000000,00000000
12,4500.0,6,41F0F92F,00000000,4364DAC5,38F44B10,3193B605,BDC363D4,41FF1C9C,00000000,00000000,00000000,00000000,00000000
12,4500.0,7,41E44D30,00000000,436A00A5,393A1991,31B5BA0E,BE053DBA,41F0F92F,00000000,00000000,00000000,00000000,00000000
12,4500.0,8,41D8CF15,00000000,436EABE0,398599F5,31D493B6,BE271BF5,41E44D30,00000000,00000000,00000000,00000000,00000000
12,4500.0,9,41CE49AD,00000000,4372F212,39B72837,31F0D1C4,BE46ACE3,41D8CF15,00000000,00000000,00000000,00000000,00000000
12,4500.0,10,41C49525,00000000,4376E369,3A01E4C5,32056F8F,BE638B7B,41CE49AD,00000000,00000000,00000000,00000000,00000000
12,4500.0,11,41BB92D1,00000000,437A8C5B,3A44990F,32118710,BE7D7B60,41C49525,00000000,00000000,00000000,00000000,00000000
12,4500.0,12,41B32A9F,00000000,437DF6B0,3A8C7533,321CCFB0,BE8A30C3,41BB92D1,00000000,00000000,00000000,00000000,00000000
12,4500.0,13,41AB4945,00000000,4380951E,3AC01DF3,32276355,BE941B63,41B32A9F,00000000,00000000,00000000,00000000,00000000
12,4500.0,14,41A3DF0E,00000000,438216B1,3AFDDBB7,32315713,BE9C81A0,41AB4945,00000000,00000000,00000000,00000000,00000000
12,4500.0,15,419CDF08,00000000,438382B2,3B2313BE,323ABC49,BEA36CF9,41A3DF0E,00000000,00000000,00000000,00000000,00000000
12,4500.0,16,41963E5D,00000000,4384DB55,3B4CB026,3243A185,BEA8EAD3,419CDF08,00000000,00000000,00000000,00000000,00000000
12,4500.0,17,418FF3F0,00000000,43862273,3B7BE5CC,324C12FE,BEAD0B32,41963E5D,00000000,00000000,00000000,00000000,00000000
12,4500.0,18,4189F7F8,00000000,438759A2,3B98662A,32541B2A,BEAFDFE3,418FF3F0,00000000,00000000,00000000,00000000,00000000
12,4500.0,19,418443CC,00000000,4388823A,3BB5B7D3,325BC2FA,BEB17BDB,4189F7F8,00000000,00000000,00000000,00000000,00000000
12,4500.0,20,417DA352,00000000,43899D6A,3BD5E966,32631227,BEB1F2B2,418443CC,00000000,00000000,00000000,00000000,00000000
12,4500.0,21,4173391A,00000000,438AAC33,3BF8F6EE,326A0F6C,BEB1583F,417DA352,00000000,00000000,00000000,00000000,00000000
12,4500.0,22,41694035,00000000,438BAF7B,3C0F6C5F,3270C0A5,BEAFC060,4173391A,00000000,00000000,00000000,00000000,00000000
12,4500.0,23,415FB0FA,00000000,438CA807,3C23C125,32772AF3,BEAD3EB6,41694035,00000000,00000000,00000000,00000000,00000000
12,4500.0,24,415684AA,00000000,438D9687,3C3971BD,327D52E0,BEA9E696,415FB0FA,00000000,00000000,00000000,00000000,00000000
12,4500.0,25,414DB5B4,00000000,438E7B8C,3C4C0DAE,32819E14,BEA5D21D,415684AA,00000000,00000000,00000000,00000000,00000000
12,4500.0,26,41453FEC,00000000,438F5782,3C5256E8,328474CB,BEA12254,414DB5B4,00000000,00000000,00000000,00000000,00000000
12,4500.0,27,413D1EBC,00000000,43902AE1,3C57C211,32872F20,BE9BD653,41453FEC,00000000,00000000,00000000,00000000,00000000
12,4500.0,28,41354E16,00000000,4390F612,3C5C496C,3289CE6F,BE95FEED,413D1EBC,00000000,00000000,00000000,00000000,00000000
12,4500.0,29,412DCA5C,00000000,4391B973,3C5FE93D,328C53ED,BE8FAC40,41354E16,00000000,00000000,00000000,00000000,00000000
12,4500.0,30,41269068,00000000,43927556,3C629FAA,328EC0AB,BE88EDC2,412DCA5C,00000000,00000000,00000000,00000000,00000000
12,4500.0,31,411F9D6A,00000000,43932A03,3C646C9E,32911599,BE81D249,41269068,00000000,00000000,00000000,00000000,00000000
12,4500.0,32,4118EEF4,00000000,4393D7BB,3C655224,32935388,BE74D00A,411F9D6A,00000000,00000000,00000000,00000000,00000000
12,4500.0,33,411282EB,00000000,43947EB4,3C6553CB,32957B2E,BE65793C,4118EEF4,00000000,00000000,00000000,00000000,00000000
12,4500.0,34,410C5786,00000000,43951F1C,3C6476F8,32978D23,BE55BA6B,411282EB,00000000,00000000,00000000,00000000,00000000
12,4500.0,35,41066B4C,00000000,4395B91A,3C62C2F1,329989E6,BE45ACF9,410C5786,00000000,00000000,00000000,00000000,00000000
12,4500.0,36,4100BD0F,00000000,43964CCC,3C6040B5,329B71DB,BE356979,41066B4C,00000000,00000000,00000000,00000000,00000000
12,4500.0,37,40F697F2,00000000,4396DA49,3C5CFB51,329D454D,BE2507F7,4100BD0F,00000000,00000000,00000000,00000000,00000000
12,4500.0,38,40EC2F0B,00000000,4397619C,3C58FF6C,329F0466,BE14A01C,40F697F2,00000000,00000000,00000000,00000000,00000000
12,4500.0,39,40E23F2B,00000000,4397E2CB,3C545C4E,32A0AF30,BE044973,40EC2F0B,00000000,00000000,00000000,00000000,00000000
12,4500.0,40,40D917D8,00000000,4393D9CA,3BFBCB75,32A23855,BDF0A364,40E23F2B,00000000,00000000,00000000,00000000,00000000
12,4500.0,41,40D066D2,00000000,43944AC7,3C02D1E8,32A3ADA1,BDD0D1F3,40D917D8,00000000,00000000,00000000,00000000,00000000
12,4500.0,42,40C82EF4,00000000,4394B59E,3C079CE1,32A50E9A,BDB1B84B,40D066D2,00000000,00000000,00000000,00000000,00000000
12,4500.0,43,40C074AE,00000000,43951A13,3C0C3E0F,32A65A80,BD938D59,40C82EF4,00000000,00000000,00000000,00000000,00000000
12,4500.0,44,40B93EB9,00000000,439577D1,3C10AB73,32A79033,BD6D1CEC,40C074AE,00000000,00000000,00000000,00000000,00000000
12,4500.0,45,40B29729,00000000,4395CE53,3C14D82B,32A8AE03,BD360709,40B93EB9,00000000,00000000,00000000,00000000,00000000
12,4500.0,46,40AC8D94,00000000,43961CD0,3C18B34D,32A9B151,BD028C80,40B29729,00000000,00000000,00000000,00000000,00000000
12,4500.0,47,40A73BD4,00000000,439661F6,3C1C23A8,32AA95C8,BCA74682,40AC8D94,00000000,00000000,00000000,00000000,00000000
12,4500.0,48,40A2D418,00000000,43969B3B,3C1EFD0F,32AB52FB,BC2B57BF,40A73BD4,00000000,00000000,00000000,00000000,00000000
