case,dx,k,rthcuten,rqvcuten,rqccuten,rqicuten,rucuten,rvcuten
2,13500.0,41,3C50A2CF,33D356AB,00000000,353EF273,37E44445,00000000
2,13500.0,42,3C58FC1A,335B43BC,00000000,352DC98D,3797BBBC,00000000
2,13500.0,43,3C61D206,3239E667,00000000,351A6E9C,370B3334,00000000
2,13500.0,44,3C6B75BE,B293C2EF,00000000,35043D16,B6177778,00000000
2,13500.0,45,3C76D60A,B302A745,00000000,34D718B8,B7677778,00000000
2,13500.0,46,3BEA0A6E,B3685134,00000000,34A3D828,B7E04445,00000000
2,13500.0,47,3CAD00C6,B2090F78,00000000,34670B89,B82FBBBC,00000000
2,13500.0,48,BCB130B9,359C15ED,00000000,00000000,BB4BFA23,00000000
2,13500.0,49,00000000,28088889,00000000,00000000,00000000,00000000
3,13500.0,1,BAD248D4,B65014CE,00000000,00000000,3A30A6F0,00000000
3,13500.0,2,B964BA7A,B5820EEF,00000000,00000000,3A30A6F0,00000000
3,13500.0,3,39DBAB3F,B5BD0EF0,00000000,00000000,3A30A6F0,00000000
3,13500.0,4,392C983D,B5AE2DDE,00000000,00000000,3A30A6F0,00000000
3,13500.0,5,3AD70684,B6672001,304A5279,00000000,3947EAAB,00000000
3,13500.0,6,3B1509A6,B6769912,32063FD8,00000000,3A13499A,00000000
3,13500.0,7,3B11C76A,B67A1112,326FF36B,00000000,39DD2556,00000000
3,13500.0,8,3B1C4C65,B6817E67,32AF7872,00000000,39E8D889,00000000
3,13500.0,9,3B27864A,B6857489,32ECE5B9,00000000,39F4E112,00000000
3,13500.0,10,3B3332F1,B68DC956,331909AE,00000000,3A007B34,00000000
3,13500.0,11,3B3F4421,B69ACB78,33406E0A,00000000,3A06799A,00000000
3,13500.0,12,3B4BC627,B69C1FBC,336DD1DA,00000000,3A0C6000,00000000
3,13500.0,13,3B58AB09,B69C8C45,33906EC2,00000000,3A1213BC,00000000
3,13500.0,14,3B65C9D1,B69C13BC,33AD00A4,00000000,3A178112,00000000
3,13500.0,15,3B732EE4,B69AA6EF,33CCD5EE,00000000,3A1C9556,00000000
3,13500.0,16,3B8053D3,B6984D9A,33F0262E,00000000,3A214334,00000000
3,13500.0,17,3B8724B7,B6950D9A,340B94E7,00000000,3A257DDE,00000000
3,13500.0,18,3B8DFE2D,B690F0EF,34210D88,00000000,3A293AAB,00000000
3,13500.0,19,BA690158,B68C099A,34389AF8,00000000,3A2C7556,00000000
3,13500.0,20,B9A4A25D,B6866A67,34525C06,00000000,3A2F2778,00000000
3,13500.0,21,3A73B478,B6802D56,346E7283,00000000,3A315334,00000000
3,13500.0,22,3B09A08F,B672CC01,3486801B,00000000,3A32F445,00000000
3,13500.0,23,3B50A7D8,B6646267,3497155B,00000000,3A341001,00000000
3,13500.0,24,3B886C25,B6555534,34A90D0B,00000000,3A34A667,00000000
3,13500.0,25,3BA48BDA,B65A9312,34BC7D34,00000000,3A34BCCD,00000000
3,13500.0,26,3BBC2E06,B65BA201,34D16F6B,00000000,3A33D445,00000000
3,13500.0,27,3BCD43F5,B6429978,34DD25CE,00000000,3A31A889,00000000
3,13500.0,28,3BFBF403,B62AEA01,34D1A1C2,333B6D2D,3A2EBEF0,00000000
3,13500.0,29,3C037120,B614D601,34B5DB74,33F993BA,3A2B4CCD,00000000
3,13500.0,30,3C091D88,B5FF5245,34986FD4,344CAD5C,3A275445,00000000
3,13500.0,31,3C0E15B9,B5D78D12,3474ECFD,348E5B13,3A22D112,00000000
3,13500.0,32,3C10B44B,B5B2AF78,343A1BEA,34B593F3,3A1DB99A,00000000
3,13500.0,33,3C140918,B590E99A,3402BFDB,34DB2DCA,3A17F334,00000000
3,13500.0,34,3C1855A6,B5649267,33A2A78F,34FE5EE2,3A115112,00000000
3,13500.0,35,3C1DBFFA,B52D0867,33228416,350F2E35,3A097BBC,00000000
3,13500.0,36,3C23FBCF,B4F8C001,32409289,351D2156,39FFEEF0,00000000
3,13500.0,37,3C2A79E4,B49F56EF,2E7FCB29,35286B34,39E7F334,00000000
3,13500.0,38,3C32442A,B42DF4CD,00000000,353265FC,39C9D556,00000000
3,13500.0,39,3C3BACAA,B38A699A,00000000,353BE34A,39A4D112,00000000
3,13500.0,40,3C467952,32EE2667,00000000,3541CFE1,396DDDDF,00000000
3,13500.0,41,3C5169C5,33D8A134,00000000,353FB377,390E0889,00000000
3,13500.0,42,3C59D0AC,3363A912,00000000,352E87D1,38BBEEF0,00000000
3,13500.0,43,3C62B3E8,32527223,00000000,351B281E,382A6667,00000000
3,13500.0,44,3C6C668F,B28C0556,00000000,3504EE68,B74D5556,00000000
3,13500.0,45,3C77E29D,B300AB67,00000000,34D859E5,B8930001,00000000
3,13500.0,46,3BEBB005,B367D145,00000000,34A4E3EB,B90D8889,00000000
3,13500.0,47,3CADBE81,B2080678,00000000,34689E9B,B95D5556,00000000
3,13500.0,48,BCAC10E1,359D361A,00000000,00000000,BC7FBAF0,00000000
3,13500.0,49,00000000,28088889,00000000,00000000,00000000,00000000
4,13500.0,1,BB229E9B,B6590223,00000000,00000000,3A131D56,00000000
4,13500.0,2,BA8EB04E,B4522AAB,00000000,00000000,3A131D56,00000000
4,13500.0,3,B87A224A,B5779112,00000000,00000000,3A131D56,00000000
4,13500.0,4,3AD79BFF,B67E1801,2AA49349,00000000,390FB334,00000000
4,13500.0,5,3B27F0B9,B68B9EAB,318E3349,00000000,3A1C14CD,00000000
4,13500.0,6,3B1C7521,B68DDDDE,323CEA8C,00000000,39F27889,00000000
4,13500.0,7,3B26E786,B692CAAB,3299A966,00000000,39FDB99A,00000000
4,13500.0,8,3B321F29,B6973EAB,32D99E01,00000000,3A04D6EF,00000000
4,13500.0,9,3B3DEB9C,B69B1778,331072B0,00000000,3A0AF912,00000000
4,13500.0,10,3B4A3640,B6A41C45,33386F91,00000000,3A111F78,00000000
4,13500.0,11,3B56F117,B6B21734,3365B4AF,00000000,3A173556,00000000
4,13500.0,12,3B641FD8,B6B2DDDE,338CC95C,00000000,3A1D2F78,00000000
4,13500.0,13,3B71A2D9,B6B2AE23,33A9C8FE,00000000,3A22F334,00000000
4,13500.0,14,3B7F74E1,B6B18089,33CA1445,00000000,3A286BBC,00000000
4,13500.0,15,3B86BADE,B6AF5201,33EDE5D2,00000000,3A2D8778,00000000
4,13500.0,16,3B8DCFF2,B6AC2778,340ABDA5,00000000,3A32399A,00000000
4,13500.0,17,3B95000A,B6A8059A,34208889,00000000,3A367556,00000000
4,13500.0,18,3B87227C,B6A30178,34387415,00000000,3A3A3112,00000000
4,13500.0,19,BAB96BB3,B69D28AB,3452A17E,00000000,3A3D699A,00000000
4,13500.0,20,B89E83DD,B69690CD,346F33BB,00000000,3A401778,00000000
4,13500.0,21,3A9DF7C2,B68F5645,348727FA,00000000,3A423CCD,00000000
4,13500.0,22,3B1E5864,B6878E67,34980EFA,00000000,3A43D778,00000000
4,13500.0,23,3B68158B,B67EB334,34AA6475,00000000,3A44EAAB,00000000
4,13500.0,24,3B95934F,B66D9EF0,34BE4012,00000000,3A457889,00000000
4,13500.0,25,3BB339B3,B6749F78,34D3BAAF,00000000,3A458334,00000000
4,13500.0,26,3BCC88B9,B674F045,34E0DB91,00000000,3A447889,00000000
4,13500.0,27,3BDFC7A3,B6590667,34ED905B,00000000,3A421667,00000000
4,13500.0,28,3C09E565,B63DAFDF,34E6E67A,331DD5F2,3A3EE334,00000000
4,13500.0,29,3C0FD4C0,B624E867,34C8FE75,33F804DA,3A3B199A,00000000
4,13500.0,30,3C161C6C,B60CFF12,34A921AB,345302B3,3A36C112,00000000
4,13500.0,31,3C1C8CBE,B5ED199A,34888270,34953D51,3A31D334,00000000
4,13500.0,32,3C2038E5,B5C38889,3450B461,34C0420A,3A2C4667,00000000
4,13500.0,33,3C23B277,B59D73DE,3413DB86,34E9A748,3A25F99A,00000000
4,13500.0,34,3C281754,B5762DBD,33BA5F1A,350847F4,3A1EBDDE,00000000
4,13500.0,35,3C2DF02D,B537B9BC,333EE288,351A0EBF,3A163778,00000000
4,13500.0,36,3C34C8C6,B5009DDE,32721A05,3529AC7A,3A0BDBBC,00000000
4,13500.0,37,3C3C10CA,B49CD156,2F971C8E,353676FD,39FDA223,00000000
4,13500.0,38,3C44A197,B4137D12,00000000,3541826C,39DCB334,00000000
4,13500.0,39,3C4F22C2,B2E1099A,00000000,354E24B1,39B42AAB,00000000
4,13500.0,40,3C5B526B,33AC31DE,00000000,35572652,3981DDDE,00000000
4,13500.0,41,3C680341,34291E89,00000000,35572980,391C2AAB,00000000
4,13500.0,42,3C720863,33D0DE01,00000000,3545326D,38CF999A,00000000
4,13500.0,43,3C7C931E,333CF0CD,00000000,3530B9FB,383F7778,00000000
4,13500.0,44,3C8418E2,31460223,00000000,35191847,B7480001,00000000
4,13500.0,45,3C8AE785,B2B51EF0,00000000,34FC3C88,B89D3334,00000000
4,13500.0,46,3C93F7C5,B2EF78CE,00000000,34C279D2,B918BBBC,00000000
4,13500.0,47,3C610A49,B30EA647,00000000,348A6599,B96F999A,00000000
4,13500.0,48,BC8A8A9A,35BC1A65,00000000,00000000,BC8A4445,00000000
4,13500.0,49,00000000,00000000,00000000,00000000,00000000,00000000
5,13500.0,1,38EA2AB6,B6101112,00000000,00000000,3A3CB556,00000000
5,13500.0,2,B84CBC67,B5F42AAC,00000000,00000000,3A3CB556,00000000
5,13500.0,3,3955CA2A,B5E5F445,00000000,00000000,3A3CB556,00000000
5,13500.0,4,38A404C1,B5B8BDDE,00000000,00000000,3A3CB556,00000000
5,13500.0,5,3AB39A35,B62E46F0,2A9800EC,00000000,39242223,00000000
5,13500.0,6,3AC2551C,B67916F0,31F0F9A3,00000000,38694445,00000000
5,13500.0,7,3B261785,B682BA67,32658472,00000000,3A429089,00000000
5,13500.0,8,3B18A08F,B680B000,32A8A1F9,00000000,39E40889,00000000
5,13500.0,9,3B23CDA7,B684D378,32E33927,00000000,39F03001,00000000
5,13500.0,10,3B2F7EB6,B68D999A,3312D945,00000000,39FC6667,00000000
5,13500.0,11,3B3BA5C7,B69ABB34,333923C9,00000000,3A0443BC,00000000
5,13500.0,12,3B4834D3,B69C3B34,33659FD7,00000000,3A0A3D56,00000000
5,13500.0,13,3B5526A8,B69CD845,338BFB87,00000000,3A1003BC,00000000
5,13500.0,14,3B625252,B69C8267,33A84A9B,00000000,3A158334,00000000
5,13500.0,15,3B6FBB34,B69B399A,33C7F117,00000000,3A1AA99A,00000000
5,13500.0,16,3B7D49C1,B698FB9A,33EB2629,00000000,3A1F6778,00000000
5,13500.0,17,3B857790,B695CE89,340910F0,00000000,3A23AEEF,00000000
5,13500.0,18,3B8C5BEF,B691BE89,341E8FB8,00000000,3A277778,00000000
5,13500.0,19,3A5A1BA3,B68CDE89,34362CE4,00000000,3A2ABAAB,00000000
5,13500.0,20,BA415602,B6873EEF,34500829,00000000,3A2D7334,00000000
5,13500.0,21,3A0F496A,B680FB12,346C427E,00000000,3A2FA001,00000000
5,13500.0,22,3AE67D12,B6744F78,34857F43,00000000,3A314001,00000000
5,13500.0,23,3B3D24F1,B665C8CE,349630EB,00000000,3A325778,00000000
5,13500.0,24,3B80296D,B65692F0,34A84A86,00000000,3A32E778,00000000
5,13500.0,25,3B9DCE0F,B65CC59A,34BBE191,00000000,3A32F223,00000000
5,13500.0,26,3BB70F89,B65C4889,34D2A6BE,00000000,3A31F99A,00000000
5,13500.0,27,3BCA8DDC,B6439B12,34DE38C4,00000000,3A2FC889,00000000
5,13500.0,28,3BFA4019,B62AD023,34DB44E8,32EDBC92,3A2CCEF0,00000000
5,13500.0,29,3C0278DE,B614C889,34BEF424,33D9E57E,3A294223,00000000
5,13500.0,30,3C08225A,B5FED445,34A0D02D,343E6632,3A252DDE,00000000
5,13500.0,31,3C0DF3FC,B5D6AA67,3481F7F3,34881878,3A208EEF,00000000
5,13500.0,32,3C107292,B5B17ECD,34472298,34B041ED,3A1B5BBC,00000000
5,13500.0,33,3C13A921,B58F7000,340D981C,34D6D277,3A157BBC,00000000
5,13500.0,34,3C17B609,B56186F0,33B3A9F0,34FAF67E,3A0EC667,00000000
5,13500.0,35,3C1D051A,B5299934,333A98E5,350DED95,3A06ECCD,00000000
5,13500.0,36,3C23276A,B4F14C45,32766D55,351C4BC9,39FAEAAC,00000000
5,13500.0,37,3C29AD04,B498C8AB,30013DEA,3527FA2A,39E34889,00000000
5,13500.0,38,3C3134E6,B41D7AAB,00000000,3531BFEC,39C58889,00000000
5,13500.0,39,3C3A7FEF,B350DBBC,00000000,353BE42A,39A10CCD,00000000
5,13500.0,40,3C45336C,334852AB,00000000,35428138,3967E667,00000000
5,13500.0,41,3C5024E6,33F67A23,00000000,3540D463,390BD556,00000000
5,13500.0,42,3C58C75B,338ACE45,00000000,3530179C,38B80001,00000000
5,13500.0,43,3C61DD91,32B5E734,00000000,351D2114,3823999A,00000000
5,13500.0,44,3C6BCE8E,B235FF78,00000000,35074A37,B7644445,00000000
5,13500.0,45,3C7779AD,B2E94D56,00000000,34DD5C36,B8956667,00000000
5,13500.0,46,3BEF1CC7,B367D8B4,00000000,34A98250,B90E7778,00000000
5,13500.0,47,3CAF37FB,B2007989,00000000,346FE8D0,B95DDDDF,00000000
5,13500.0,48,BC9DAE5B,35A1E5F2,00000000,00000000,BC7BC59A,00000000
5,13500.0,49,00000000,00000000,00000000,00000000,00000000,00000000
6,13500.0,1,BA94378B,B612A223,00000000,00000000,39F8F445,00000000
6,13500.0,2,B9218CA9,B5374AAB,00000000,00000000,39F8F445,00000000
6,13500.0,3,399A768B,B585399A,00000000,00000000,39F8F445,00000000
6,13500.0,4,38F24699,B575799A,00000000,00000000,39F8F445,00000000
6,13500.0,5,3A978183,B622DEEF,300E90DA,00000000,390CE000,00000000
6,13500.0,6,3AD1FB49,B62DC5DE,31BD3273,00000000,39CF9223,00000000
6,13500.0,7,3ACD6E64,B6303912,322914B0,00000000,399BD445,00000000
6,13500.0,8,3ADC45CC,B636819A,32774A2C,00000000,39A41334,00000000
6,13500.0,9,3AEC0B1B,B63C1778,32A6EDDE,00000000,39AC8DDE,00000000
6,13500.0,10,3AFC7D92,B647D556,32D7ACEE,00000000,39B51112,00000000
6,13500.0,11,3B06BF73,B65A2B34,33079862,00000000,39BD8334,00000000
6,13500.0,12,3B0F92D6,B65C0AAB,33279442,00000000,39C5D445,00000000
6,13500.0,13,3B18A9E3,B65CA3BC,334B8C58,00000000,39CDDDDF,00000000
6,13500.0,14,3B21E36C,B65BF99A,3373CFC6,00000000,39D58445,00000000
6,13500.0,15,3B2B53C3,B659F7BC,33905644,00000000,39DCACCE,00000000
6,13500.0,16,3B34D052,B656A845,33A93874,00000000,39E34445,00000000
6,13500.0,17,3B3E6D80,B6521378,33C4B636,00000000,39E9399A,00000000
6,13500.0,18,3B481268,B64C47BC,33E2F895,00000000,39EE7DDF,00000000
6,13500.0,19,3B51CAA1,B6455E67,340214EC,00000000,39F30AAB,00000000
6,13500.0,20,B90035F3,B63D71DF,34143AB4,00000000,39F6D99A,00000000
6,13500.0,21,BA0D3B3F,B634A6AB,34280577,00000000,39F9E667,00000000
6,13500.0,22,3A14DFC8,B62B18CD,343D8D01,00000000,39FC3334,00000000
6,13500.0,23,3ACFF262,B620F089,3454EBD2,00000000,39FDC223,00000000
6,13500.0,24,3B23DB82,B6165578,346E3E23,00000000,39FE9778,00000000
6,13500.0,25,3B57A5D3,B61A06CD,3484D182,00000000,39FEB778,00000000
6,13500.0,26,3B8116F0,B61AC5BC,349393FB,00000000,39FD6EF0,00000000
6,13500.0,27,3B900C48,B6092178,349BD4C9,00000000,39FA6001,00000000
6,13500.0,28,3BB18521,B5F0E112,3493B774,330411D4,39F64445,00000000
6,13500.0,29,3BB93954,B5D1C2F0,34802530,33AFDD29,39F16AAB,00000000
6,13500.0,30,3BC13688,B5B3EB34,3456D418,341039AD,39EBD112,00000000
6,13500.0,31,3BC83D13,B597E423,342C961B,34489F0D,39E57334,00000000
6,13500.0,32,3BCBEBCC,B57BD378,3403242D,347FE59E,39DE4889,00000000
6,13500.0,33,3BD0996B,B54C3AAB,33B843B9,349A71A3,39D62223,00000000
6,13500.0,34,3BD6AC85,B52110AB,33653A70,34B33DDD,39CCC889,00000000
6,13500.0,35,3BDE4C91,B4F3DB78,32E50871,34C9C898,39C1C001,00000000
6,13500.0,36,3BE7151E,B4AF4889,3207B218,34DD7160,39B45556,00000000
6,13500.0,37,3BF03D46,B4608EAB,2E343E8E,34ED5A0D,39A37334,00000000
6,13500.0,38,3BFB374F,B3F52889,00000000,34FB6A7F,398E3778,00000000
6,13500.0,39,3C043DED,B3431223,00000000,3504650E,39684445,00000000
6,13500.0,40,3C0BDAFC,32A7D223,00000000,350891B6,3927999A,00000000
6,13500.0,41,3C138F14,3398A556,00000000,350714EA,38C83334,00000000
6,13500.0,42,3C197C08,33206B78,00000000,34F5F70E,38846667,00000000
6,13500.0,43,3C1FBF0B,32144BBC,00000000,34DAA960,37F00001,00000000
6,13500.0,44,3CA39DF8,3387F412,00000000,34BB56E5,B7108889,00000000
6,13500.0,45,3C4A8B7A,B3A3FD67,00000000,349E51BD,B870AAAB,00000000
6,13500.0,46,3CA8F175,32E5B089,00000000,351A33F6,BB03BBBC,00000000
6,13500.0,47,BBC77C9A,B2DD2489,00000000,35591346,BBCCEBBC,00000000
6,13500.0,48,BCA86FBE,3468474E,00000000,00000000,BB478AAB,00000000
6,13500.0,49,00000000,AA888889,00000000,00000000,00000000,00000000
7,13500.0,1,BAD75722,B6561556,00000000,00000000,3A345334,00000000
7,13500.0,2,B96986E5,B5857DDE,00000000,00000000,3A345334,00000000
7,13500.0,3,39E03643,B5C1F778,00000000,00000000,3A345334,00000000
7,13500.0,4,392FCF8C,B5B2BBBC,00000000,00000000,3A345334,00000000
7,13500.0,5,3ADB7634,B66D3A23,304EABF8,00000000,394C1334,00000000
7,13500.0,6,3B182C9C,B67D1223,32093918,00000000,3A165A23,00000000
7,13500.0,7,3B14CAC4,B68056EF,3275599A,00000000,39E1C001,00000000
7,13500.0,8,3B1F987F,B684E845,32B37889,00000000,39EDB445,00000000
7,13500.0,9,3B2B01C1,B688FB34,32F25667,00000000,39F9FDDF,00000000
7,13500.0,10,3B36E72B,B691019A,331C9089,00000000,3A032B34,00000000
7,13500.0,11,3B434C58,B69D2801,3344D4CD,00000000,3A094889,00000000
7,13500.0,12,3B5008D4,B69E94CD,33731801,00000000,3A0F4CCD,00000000
7,13500.0,13,3B5D31F2,B69F1AAB,33938912,00000000,3A151AAB,00000000
7,13500.0,14,3B6A8409,B69EB667,33B09889,00000000,3A1AA001,00000000
7,13500.0,15,3B781D4E,B69D5956,33D0F0CE,00000000,3A1FC99A,00000000
7,13500.0,16,3B82EA1F,B69B0E89,33F4C6F0,00000000,3A248AAB,00000000
7,13500.0,17,3B89D617,B697D734,340E28EF,00000000,3A28D556,00000000
7,13500.0,18,3B90CB29,B693BF78,3423E489,00000000,3A2CA112,00000000
7,13500.0,19,BA88F7E5,B68EDE00,343BB2CD,00000000,3A2FE99A,00000000
7,13500.0,20,B99B04B8,B6893EAB,3455B245,00000000,3A32AAAB,00000000
7,13500.0,21,3A7B56CF,B682FEEF,34720201,00000000,3A34E445,00000000
7,13500.0,22,3B0C4A7B,B6786AF0,348861DE,00000000,3A369445,00000000
7,13500.0,23,3B54167C,B669F512,34990D78,00000000,3A37C112,00000000
7,13500.0,24,3B8A87A9,B65ADA89,34AB1745,00000000,3A386BBC,00000000
7,13500.0,25,3BA71C23,B662819A,34BE9456,00000000,3A38999A,00000000
7,13500.0,26,3BBF309C,B664F3DF,34D2AB67,00000000,3A37BBBC,00000000
7,13500.0,27,3BD0ECFC,B64B05DF,34DEAF78,00000000,3A358EF0,00000000
7,13500.0,28,3C006ED3,B6323267,34D50C23,332F56CE,3A329CCD,00000000
7,13500.0,29,3C06013D,B61B3DDE,34B92B78,33F57772,3A2F2001,00000000
7,13500.0,30,3C0BD422,B6052AAB,349B8567,344BD178,3A2B199A,00000000
7,13500.0,31,3C1149BB,B5E0DD56,347A6E45,348E9F3D,3A268667,00000000
7,13500.0,32,3C13F078,B5BA6556,343ECA89,34B69ED8,3A215778,00000000
7,13500.0,33,3C175628,B5971E01,34067F35,34DD1005,3A1B7778,00000000
7,13500.0,34,3C1BAF3F,B56E5CAB,33A82A3C,350092DC,3A14B112,00000000
7,13500.0,35,3C213D1F,B5344223,33298D60,351108E5,3A0CB112,00000000
7,13500.0,36,3C27A139,B5014889,324DD36C,351F76C7,3A02F334,00000000
7,13500.0,37,3C2E5819,B4A528CD,2EF1422D,352B3C83,39ED5112,00000000
7,13500.0,38,3C3652CC,B431D089,00000000,353598E1,39CE5556,00000000
7,13500.0,39,3C4006B6,B3869B78,00000000,353FE650,39A83334,00000000
7,13500.0,40,3C4B2B57,33173CCD,00000000,35469F50,3971B334,00000000
7,13500.0,41,3C568378,33EED2CE,00000000,35450558,390F5556,00000000
7,13500.0,42,3C5F425F,3382B7DE,00000000,35339DED,38BC6667,00000000
7,13500.0,43,3C687C87,32976912,00000000,351FF28B,3826CCCD,00000000
7,13500.0,44,3C7295CE,B264A956,00000000,35095709,B76F7778,00000000
7,13500.0,45,3C7E7E0F,B2F7A178,00000000,34E01018,B89A0001,00000000
7,13500.0,46,3BF418BF,B36AAEF8,00000000,34AB24A5,B9128889,00000000
7,13500.0,47,3CB2B156,B2066A9A,00000000,3471D434,B9643334,00000000
7,13500.0,48,BCA74D86,35A3885C,00000000,00000000,BC827F12,00000000
7,13500.0,49,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,1,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,2,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,3,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,4,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,5,00000000,AE088889,00000000,00000000,00000000,00000000
8,13500.0,6,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,7,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,8,00000000,2E088889,00000000,00000000,00000000,00000000
8,13500.0,9,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,10,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,11,00000000,AE088889,00000000,00000000,00000000,00000000
8,13500.0,12,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,13,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,14,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,15,00000000,2D888889,00000000,00000000,00000000,00000000
8,13500.0,16,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,17,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,18,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,19,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,20,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,21,00000000,AD888889,00000000,00000000,00000000,00000000
8,13500.0,22,00000000,2D888889,00000000,00000000,00000000,00000000
8,13500.0,23,00000000,2D888889,00000000,00000000,00000000,00000000
8,13500.0,24,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,25,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,26,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,27,00000000,2D088889,00000000,00000000,00000000,00000000
8,13500.0,28,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,29,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,30,00000000,00000000,00000000,00000000,00000000,00000000
8,13500.0,31,00000000,00000000,00000000,00000000,00000000,00000000
