case,dx,k,pmfu,pmfd,pmfus,pmfds,pmfuq,pmfdq,pmful,plglac,pdmfup,pdmfdp,pdpmel,pmflxr,pmflxs,pqsen,plude,pmfdde_rate,pmfude_rate
3,1500.0,40,3D0A68F6,00000000,42485D00,00000000,38C69A78,00000000,3826B52D,00000000,366C7C74,00000000,00000000,3A24ED98,00000000,3CA4AB94,347253A0,00000000,396D8627
3,1500.0,41,3D03FD6A,00000000,4219ED00,00000000,38A879E8,00000000,3806A89E,00000000,365652BF,00000000,00000000,3A25DA14,00000000,3CAB0DBC,343463F4,00000000,3956608B
3,1500.0,42,3CFAE538,00000000,41DFC200,00000000,388D4090,00000000,37D31E85,00000000,363D28C6,00000000,00000000,3A26B067,00000000,3CB143C6,33FFC456,00000000,39402105
3,1500.0,43,3CEDC877,00000000,41945400,00000000,3866B350,00000000,379E457A,00000000,361B61DE,00000000,00000000,3A276D90,00000000,3CB742E8,33A6532A,00000000,392ADC74
3,1500.0,44,3CE0DDE7,00000000,4122DC00,00000000,38361CB0,00000000,375AE58D,00000000,35CBA59C,00000000,00000000,3A2808F2,00000000,3CBCFE27,332F871D,00000000,391696F0
3,1500.0,45,3CD4608E,BC0014C5,40368000,40030400,38094070,B6C6CB20,36F78C2F,00000000,00000000,B606137E,00000000,3A286EC5,00000000,3CC26502,31768D3A,00000000,390BB2A5
3,1500.0,46,3CD577F2,BC0014C5,C08ED800,40869600,37C49DC0,B64E2F40,353C5FE1,00000000,00000000,B5F4D3B4,00000000,3A27E8B2,00000000,3CC76193,00000000,80000000,00000000
3,1500.0,47,3C90C40B,BC0014C5,C086F15B,40C56600,37895451,B4E95C00,00000000,00000000,00000000,B5D81009,00000000,3A276E48,00000000,3CCBD3D3,00000000,80000000,00000000
3,1500.0,48,3C277BEF,BC0014C5,C01C1E9C,411E6B00,371EE173,35930A00,00000000,00000000,00000000,B5B3330F,00000000,3A270240,00000000,3CCF8265,00000000,80000000,00000000
3,1500.0,49,3B8367DC,BC0014C5,BF74FA7E,410CB400,36794FA5,36AC75E0,00000000,00000000,00000000,00000000,00000000,3A26A8A6,00000000,3CD1B73F,00000000,80000000,00000000
4,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,374B2013,00000000,00000000,00000000
4,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,370F7CB3,00000000,00000000,00000000
4,1500.0,3,3C9C2D4B,00000000,C252FE00,00000000,31283700,00000000,3782C55D,00000000,37305346,00000000,00000000,00000000,00000000,376F88B6,363F0C92,00000000,3B0BA1D1
4,1500.0,4,3CADA185,00000000,41DD6400,00000000,348C39B8,00000000,37ED9141,00000000,377C96AA,00000000,00000000,00000000,37305346,380E66E8,368536F3,00000000,3B05916A
4,1500.0,5,3CBE53B2,00000000,430768C0,00000000,36092C3E,00000000,383DD2CA,00000000,37A60F47,00000000,00000000,00000000,37D674F8,388EDA1B,36AB7107,00000000,3B015C49
4,1500.0,6,3CCE7F3A,00000000,436879C0,00000000,36E1CBC6,00000000,3888D5D4,00000000,37CB55F0,00000000,00000000,00000000,383E4220,38FE89F5,36CE767B,00000000,3AFC6FEF
4,1500.0,7,3CDE4630,00000000,439E0C40,00000000,3783D46D,00000000,38B5CB09,00000000,37EB63E1,00000000,00000000,00000000,3891F68C,394FDBB2,36EC668C,00000000,3AF77E23
4,1500.0,8,3CEDBDF5,00000000,43C06600,00000000,37F917E0,00000000,38E3163F,00000000,3802DAD4,00000000,00000000,00000000,38CCCF84,399ED602,3702CBF2,00000000,3AF36F57
4,1500.0,9,3CFCF490,00000000,43DBC600,00000000,384AF465,00000000,3907E975,368FF336,380DA08A,00000000,00000000,00000000,39071E77,39E66C52,370D7FFF,00000000,3AEFFE5B
4,1500.0,10,3D05F9C3,00000000,43F03A60,00000000,38954F15,00000000,391DFBDC,3754D9D2,38092CC7,00000000,00000000,00000000,392A869A,3A2047C4,370C425B,00000000,3AE0E894
4,1500.0,11,3D0CFFFA,00000000,43FD1EE0,00000000,38C96C6A,00000000,392FDCEA,379E674A,37FE815B,00000000,00000000,00000000,394CD1CC,3A57740D,37052FCC,00000000,3AD01AAF
4,1500.0,12,3D137EAE,00000000,44020AA0,00000000,38FF4512,00000000,393CCB1C,37C3394E,37E39ACD,00000000,00000000,00000000,396CA1F7,3A8CB9F4,36F7C165,00000000,3AC18F17
4,1500.0,13,3D19871C,00000000,44035830,00000000,391AA1DB,00000000,394483FA,37E0DC9B,37E91BDC,00000000,00000000,00000000,39848AA8,3AB376D0,36E78228,00000000,3AB4DDB0
4,1500.0,14,3D1F26B3,00000000,44031690,00000000,3934B481,00000000,394BB6A8,37FF2576,37EB393C,00000000,00000000,00000000,39931C66,3AE12900,36D9DC93,00000000,3AAA3454
4,1500.0,15,3D246B76,00000000,4401B1F0,00000000,394D229E,00000000,39527511,3810AADE,37EB13E2,00000000,00000000,00000000,39A1CFFA,3B0B4119,36CE67F2,00000000,3AA14135
4,1500.0,16,3D295FAF,00000000,43FEC480,00000000,39638270,00000000,3958CC65,38213EB6,37EE26BF,00000000,00000000,00000000,39B08138,3B29B047,36C46730,00000000,3A99709E
4,1500.0,17,3D2E07B3,00000000,43F80B60,00000000,39780556,00000000,395EC22C,38122DFE,37FD7255,00000000,00000000,00000000,39BF63A4,3B4BAA60,36BB4895,00000000,3A9250B5
4,1500.0,18,3D3262CD,00000000,43EEE160,00000000,398605F7,00000000,39645582,3732A3AF,37FDE1B7,00000000,00000000,00000000,39CF3AC9,3B70D25C,36B2A359,00000000,3A8B8F9D
4,1500.0,19,3D366C74,00000000,43E993C0,00000000,398EC6BC,00000000,39698094,37734359,37FE9B0B,00000000,00000000,00000000,39DF18E4,3B8C545B,36AA2A07,00000000,3A84F0D6
4,1500.0,20,3D3A1D7A,00000000,43E31EE0,00000000,39963742,00000000,396E3A35,379AC76F,37FB54C5,00000000,00000000,00000000,39EF0295,3BA14731,36A1A643,00000000,3A7C93C9
4,1500.0,21,3D3D6D9E,00000000,43DB6F60,00000000,399C0834,00000000,397277D4,37BCB777,37F6EF18,00000000,00000000,00000000,39FEB7E1,3BB6E49C,3698F139,00000000,3A6EF8EA
4,1500.0,22,3D405548,00000000,43D2B040,00000000,39A01C7E,00000000,39762FB8,37DE94A0,37F19962,00000000,00000000,00000000,3A071369,3BCCC38F,368FF052,00000000,3A60E781
4,1500.0,23,3D42CEDC,00000000,43C913E0,00000000,39A264BE,00000000,39795AB2,00000000,37EB6569,00000000,384F8F47,00000000,3A0EA034,3BD27465,3686AD52,00000000,3A526ED2
4,1500.0,24,3D44D4AC,00000000,43BF2A40,00000000,39A2B5CF,00000000,397BF17F,00000000,37E45E7B,00000000,396D6F2E,38A2A0FE,3A01A740,3BCB2CB4,367B89C0,00000000,3A44839E
4,1500.0,25,3D4663F9,00000000,43B4D440,00000000,39A10B5B,00000000,397DF09B,00000000,37BB7519,00000000,398C96E9,39ADA5BE,398C96E9,3BE41BE1,36698ED9,00000000,3A397A0A
4,1500.0,26,3D477A9B,00000000,43AA1EA0,00000000,399F5607,00000000,397B30A5,00000000,370AD4F3,00000000,00000000,3A22F9FC,00000000,3C144D51,364ED36A,00000000,3A30D59F
4,1500.0,27,3D481079,00000000,439F2E40,00000000,399DFF02,00000000,3969FEDC,00000000,3706960D,00000000,00000000,3A252550,00000000,3C20AAF4,36367099,00000000,3A284768
4,1500.0,28,3D481C6C,00000000,43941C80,00000000,399B65E0,00000000,3958F35D,00000000,370224A0,00000000,00000000,3A273FA8,00000000,3C2D54EF,36203D23,00000000,3A1FCA4D
4,1500.0,29,3D47963C,00000000,438901A0,00000000,3997987D,00000000,394825AB,00000000,36FAFD85,00000000,00000000,3A29483A,00000000,3C3A42FB,360C12B3,00000000,3A175BF6
4,1500.0,30,3D467725,00000000,437BE3C0,00000000,3992A87E,00000000,3937AAAF,00000000,36F14659,00000000,00000000,3A2B3E35,00000000,3C476C43,35F399C5,00000000,3A0EFA6D
4,1500.0,31,3D44BA4D,00000000,43660680,00000000,398CAB64,00000000,392796A6,00000000,36E729E0,00000000,00000000,3A2D20C2,00000000,3C54C7D8,35D29678,00000000,3A06A813
4,1500.0,32,3D425D35,00000000,43508FC0,00000000,3985B9EE,00000000,3917FB5A,00000000,36DCAD6C,00000000,00000000,3A2EEF16,00000000,3C624C6C,35B4DCE3,00000000,39FCCE6E
4,1500.0,33,3D3F6024,00000000,433BA1C0,00000000,397BDF68,00000000,3908E9FA,00000000,36D1DE29,00000000,00000000,3A30A871,00000000,3C6FF046,359A3318,00000000,39EC79DB
4,1500.0,34,3D3BC66E,00000000,43275B00,00000000,396AD650,00000000,38F4E2D7,00000000,36C6CB8D,00000000,00000000,3A324C2D,00000000,3C7DA98B,358261C0,00000000,39DC5E74
4,1500.0,35,3D3796AF,00000000,4313D600,00000000,39589854,00000000,38D93DC5,00000000,36BB8855,00000000,00000000,3A33D9C4,00000000,3C85B6B6,355A6788,00000000,39CC8A96
4,1500.0,36,3D32DAD9,00000000,43012AC0,00000000,39456A58,00000000,38BEFA1D,00000000,36B02A3D,00000000,00000000,3A3550D5,00000000,3C8C9874,3534F012,00000000,39BD0ED1
4,1500.0,37,3D2DA023,00000000,42DED900,00000000,393190D4,00000000,38A62B13,00000000,36A4C3FC,00000000,00000000,3A36B129,00000000,3C93740B,3513FB07,00000000,39ADFAA5
4,1500.0,38,3D27F6DF,00000000,42BD4E00,00000000,391D51E8,00000000,388EDD58,00000000,369962B5,00000000,00000000,3A37FAB1,00000000,3C9A433F,34EE5A00,00000000,399F5EAF
4,1500.0,39,3D21F21F,00000000,429DD200,00000000,3908F200,00000000,38723440,00000000,368DFF69,00000000,00000000,3A392D76,00000000,3CA0FF1A,34BC595B,00000000,39914924
4,1500.0,40,3D1BA759,00000000,42807080,00000000,38E966B0,00000000,3849CA49,00000000,36827365,00000000,00000000,3A3A4975,00000000,3CA7A021,34920593,00000000,3984500A
4,1500.0,41,3D151F7E,00000000,424AB200,00000000,38C647A0,00000000,382492E9,00000000,366D2F92,00000000,00000000,3A3B4E5C,00000000,3CAE1DCE,345BFC64,00000000,39700368
4,1500.0,42,3D0E6D52,00000000,42194300,00000000,38A67630,00000000,38028AE1,00000000,365396EB,00000000,00000000,3A3C3B8C,00000000,3CB46EA9,341E99A3,00000000,395835F8
4,1500.0,43,3D07ACEA,00000000,41D92E00,00000000,38881328,00000000,37C70C3E,00000000,36346CB7,00000000,00000000,3A3D0F23,00000000,3CBA878F,33D50665,00000000,39414BF7
4,1500.0,44,3D00FBEF,00000000,41893E00,00000000,3856EC40,00000000,378E2602,00000000,36066CA7,00000000,00000000,3A3DC390,00000000,3CC05B65,337700D7,00000000,392B47F6
4,1500.0,45,3CF4F301,00000000,41052800,00000000,3821DC60,00000000,37309EAC,00000000,356A183D,00000000,00000000,3A3E49FD,00000000,3CC5D973,32AD4961,00000000,391614DA
4,1500.0,46,3CE88D32,BC0C2C15,3F244000,40053C00,37E33440,B6A62F20,36864107,00000000,00000000,B606A768,00000000,3A3E8483,00000000,3CCAEB93,2BB79C06,00000000,3908CCBB
4,1500.0,47,3CE99ECC,BC0C2C15,3DA20000,40881800,37734840,B6023F40,2F9CC7A9,00000000,00000000,B5EE4185,00000000,3A3DFDDC,00000000,3CCF70CB,00000000,80000000,00000000
4,1500.0,48,3C87242F,BC0C2C15,3D39BBD0,41060C00,370CBBB4,B4305000,00000000,00000000,00000000,B5C59442,00000000,3A3D86BB,00000000,3CD32F36,00000000,80000000,00000000
4,1500.0,49,3BD40F5E,BC0C2C15,3C91B95A,40E5FA00,365CD5AB,3693FB40,00000000,00000000,00000000,00000000,00000000,3A3D23F1,00000000,3CD56D65,00000000,80000000,00000000
5,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3751AE3B,00000000,00000000,00000000
5,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37141E24,00000000,00000000,00000000
5,1500.0,3,3C8E054C,00000000,C28F8780,00000000,B2BFAF68,00000000,376184BA,00000000,371874CF,00000000,00000000,00000000,00000000,37748409,36259739,00000000,3AFE5A57
5,1500.0,4,3C9DEAF2,00000000,425B8880,00000000,34CC1391,00000000,37CD9E19,00000000,375B6F0E,00000000,00000000,00000000,371874CF,3811407A,3668399D,00000000,3AF3563C
5,1500.0,5,3CAD2055,00000000,42C024C0,00000000,35C25B8F,00000000,38253879,00000000,379128E8,00000000,00000000,00000000,37B9F1EE,38919ED9,36967491,00000000,3AEBB183
5,1500.0,6,3CBBDB6C,00000000,43379F60,00000000,36ACD5D4,00000000,386FD681,00000000,37B2F611,00000000,00000000,00000000,38258D6B,3901AB54,36B67381,00000000,3AE5FC9C
5,1500.0,7,3CCA3B2D,00000000,4381E580,00000000,37518A84,00000000,38A06EB0,00000000,37D0846D,00000000,00000000,00000000,387F0874,3953AF76,36D22F9D,00000000,3AE17F11
5,1500.0,8,3CD85302,00000000,43A17AA0,00000000,37CAEAF2,00000000,38C9A2FB,00000000,37E90A4E,00000000,00000000,00000000,38B3A555,39A1B2EE,36E998BC,00000000,3ADDCFE0
5,1500.0,9,3CE62FA8,00000000,43BABD80,00000000,38287F30,00000000,38F26A69,36307FD1,37FD3B54,00000000,00000000,00000000,38EDE7E8,39EA7F8C,36FDA057,00000000,3ADAAFF9
5,1500.0,10,3CF3D9BA,00000000,43CE00E0,00000000,387B176C,00000000,390D67A3,372D0CA7,37FA594F,00000000,00000000,00000000,39169B5E,3A231115,36FD99D5,00000000,3ACD8139
5,1500.0,11,3D0057DB,00000000,43DA53C0,00000000,38AB0D23,00000000,391E6169,3788408E,37EA108A,00000000,00000000,00000000,3935E688,3A5B241E,36F2C9DD,00000000,3ABEA8F3
5,1500.0,12,3D064B04,00000000,43E11BE0,00000000,38DA6DD4,00000000,392B029E,37ABED2A,37D2C0EA,00000000,00000000,00000000,39532899,3A8F19BC,36E393E7,00000000,3AB1CB8D
5,1500.0,13,3D0BD556,00000000,43E3C920,00000000,39051EEE,00000000,3932FC96,37C7D61B,37D16DE6,00000000,00000000,00000000,396D80B6,3AB67794,36D5335F,00000000,3AA69022
5,1500.0,14,3D11027B,00000000,43E38880,00000000,391C5048,00000000,39399CC7,37E4449F,37D3F4E3,00000000,00000000,00000000,3983D739,3AE4F556,36C924E2,00000000,3A9D24D1
5,1500.0,15,3D15DEAA,00000000,43E11DE0,00000000,393225DD,00000000,393FD554,38021E6C,37D40CD8,00000000,00000000,00000000,39911687,3B0D991D,36BEFD5A,00000000,3A9535EE
5,1500.0,16,3D1A7256,00000000,43DCFE20,00000000,39463134,00000000,3945B111,381324C7,37D3A93D,00000000,00000000,00000000,399E5754,3B2C838A,36B61449,00000000,3A8E3FD9
5,1500.0,17,3D1EC06C,00000000,43D76720,00000000,39582F86,00000000,394B33BE,381D4A64,37E43C65,00000000,00000000,00000000,39AB91E8,3B4EFEF5,36ADE916,00000000,3A87DE19
5,1500.0,18,3D22C73C,00000000,43CE22E0,00000000,396A2022,00000000,39505B2F,373DFCBB,37E47727,00000000,00000000,00000000,39B9D5AE,3B74AAA2,36A61EAF,00000000,3A81C7F9
5,1500.0,19,3D268182,00000000,43C91AE0,00000000,3979CF8A,00000000,395520A6,37609309,37E5DE2C,00000000,00000000,00000000,39C81D20,3B8E8155,369E7115,00000000,3A7790B1
5,1500.0,20,3D29E792,00000000,43C35680,00000000,3983A1F0,00000000,39597A54,378E88A8,37E2E988,00000000,00000000,00000000,39D67B03,3BA3B18D,3696AFFE,00000000,3A6B72FE
5,1500.0,21,3D2CF0D2,00000000,43BC6F00,00000000,3988EB86,00000000,395D5D36,37AD63C0,37DEDA6C,00000000,00000000,00000000,39E4A99C,3BB98617,368EB965,00000000,3A5F01AE
5,1500.0,22,3D2F9577,00000000,43B48D80,00000000,398CA9DF,00000000,3960BF50,37CC0613,37D9D964,00000000,00000000,00000000,39F29743,3BCF9362,36867622,00000000,3A521896
5,1500.0,23,3D31CF81,00000000,43ABE580,00000000,398ED017,00000000,396398F7,00000000,37D3F9A6,00000000,3883278A,00000000,3A001A6D,3BD27465,367BF576,00000000,3A44D7C5
5,1500.0,24,3D3398CB,00000000,43A2FEC0,00000000,398F2E36,00000000,3965E24A,00000000,37CD3A91,00000000,39837FE1,38B825F4,39DF6AF8,3BCB2CB4,366BA563,00000000,3A381936
5,1500.0,25,3D34EDBC,00000000,4399AD60,00000000,398DCA4D,00000000,396796B4,00000000,370FDAC1,00000000,3937D62E,39BE5D07,3937D62E,3BF64172,364F404B,00000000,3A2DCC00
5,1500.0,26,3D35CAA4,00000000,43900540,00000000,398C4D3F,00000000,3958C8E5,00000000,36FF0C1C,00000000,00000000,3A0F637A,00000000,3C163C49,3636F416,00000000,3A2594A0
5,1500.0,27,3D36268C,00000000,43862A40,00000000,398B201A,00000000,39494312,00000000,36F71452,00000000,00000000,3A116192,00000000,3C22BF2F,3620CF68,00000000,3A1D69F4
5,1500.0,28,3D35F82E,00000000,43786AC0,00000000,3988CF70,00000000,3939E544,00000000,36EEB2E7,00000000,00000000,3A134FBB,00000000,3C2F8F0F,360CADC9,00000000,3A1547C6
5,1500.0,29,3D353767,00000000,43647840,00000000,39856801,00000000,392AC656,00000000,36E5E65E,00000000,00000000,3A152D21,00000000,3C3CA38A,35F4DACD,00000000,3A0D2CF0
5,1500.0,30,3D33DDB4,00000000,4350A940,00000000,3980FA62,00000000,391BFACE,00000000,36DCAEE1,00000000,00000000,3A16F8EE,00000000,3C49F394,35D3DB76,00000000,3A0518C8
5,1500.0,31,3D31E6B5,00000000,433D2540,00000000,397735EA,00000000,390D9660,00000000,36D31550,00000000,00000000,3A18B24C,00000000,3C577642,35B62359,00000000,39FA1D87
5,1500.0,32,3D2F50A7,00000000,432A1080,00000000,396AC1DC,00000000,38FF55A6,00000000,36C92449,00000000,00000000,3A1A5877,00000000,3C652208,359B798D,00000000,39EA256D
5,1500.0,33,3D2C1CC1,00000000,43178B80,00000000,395CCD5C,00000000,38E49155,00000000,36BEED8C,00000000,00000000,3A1BEAC0,00000000,3C72ED50,3583A884,00000000,39DA55F6
5,1500.0,34,3D284F87,00000000,4305B1C0,00000000,394D9190,00000000,38CAFC42,00000000,36B487E7,00000000,00000000,3A1D689B,00000000,3C8066F4,355CFB4B,00000000,39CABE4C
5,1500.0,35,3D23F0EF,00000000,42E93C00,00000000,393D4B54,00000000,38B2B059,00000000,36AA0F42,00000000,00000000,3A1ED1AB,00000000,3C875C7E,35378EFC,00000000,39BB6F58
5,1500.0,36,3D1F0C68,00000000,42C8C680,00000000,392C3ADC,00000000,389BC256,00000000,369FA495,00000000,00000000,3A2025CA,00000000,3C8E51BE,3516AF53,00000000,39AC7C52
5,1500.0,37,3D19B0AD,00000000,42AA2280,00000000,391AA0F4,00000000,388643D5,00000000,36956B0F,00000000,00000000,3A216513,00000000,3C9540B8,34F402BA,00000000,399DF6FA
5,1500.0,38,3D13EF8D,00000000,428D6980,00000000,3908BDE8,00000000,386484C8,00000000,368B85D9,00000000,00000000,3A228FE9,00000000,3C9C2300,34C2607E,00000000,398FF218
5,1500.0,39,3D0DDD6C,00000000,42655800,00000000,38EDA220,00000000,383F9135,00000000,368202E1,00000000,00000000,3A23A6F5,00000000,3CA2F1B9,3497CE89,00000000,39827D68
5,1500.0,40,3D0790D4,00000000,4233E000,00000000,38CA2D40,00000000,381DB63B,00000000,367176CC,00000000,00000000,3A24AAFB,00000000,3CA9A512,346886C8,00000000,396C3886
5,1500.0,41,3D01148D,00000000,4206BB00,00000000,38AB9970,00000000,37FE1F85,00000000,365E419D,00000000,00000000,3A259C72,00000000,3CB034AC,342D061C,00000000,3954DB8B
5,1500.0,42,3CF4F88A,00000000,41BC1200,00000000,389013C0,00000000,37C720A6,00000000,3645D030,00000000,00000000,3A267AB4,00000000,3CB696E2,33F5CCD5,00000000,393E72B1
5,1500.0,43,3CE7C7E5,00000000,4166DC00,00000000,386BDCF0,00000000,379592B0,00000000,361B9455,00000000,00000000,3A274084,00000000,3CBCC091,339F17BE,00000000,39291350
5,1500.0,44,3CDAD0B8,BBF8DBCA,40CD2800,3FFE8000,383AE400,B6FB78C0,374DE555,00000000,359DFFDE,B5DC806D,00000000,3A27DC18,00000000,3CC2A44F,331D88D6,00000000,3914C1CB
5,1500.0,45,3CCE4DCD,BBC28FDD,BF132000,4055A000,380DBFD0,B66C03C0,36DA7A1F,00000000,00000000,B5980395,00000000,3A27BCD8,00000000,3CC8314E,2BB93BA5,3AD92FB2,390A0263
5,1500.0,46,3CCF61D2,BB8FF4AF,C0F7CC00,406D2200,37CDCE40,B580FCC0,2F8B2BFA,00000000,00000000,B53B6BA9,00000000,3A2770D6,00000000,3CCD5117,00000000,3ACA6CB6,00000000
5,1500.0,47,3C8CA363,BB434005,C0A80F44,40511400,378B9212,34CC6200,00000000,00000000,00000000,B4BF5F6B,00000000,3A2741FB,00000000,3CD1E28A,00000000,3AB952B0,00000000
5,1500.0,48,3C22B574,BAE1E414,C0426EF9,402E0300,3721793F,351909C0,00000000,00000000,00000000,B3F903B7,00000000,3A272A0F,00000000,3CD5AB0E,00000000,3AA49BF6,00000000
5,1500.0,49,3B7F5170,BA313B18,BF988CC0,3F78AC00,367D6140,351BF540,00000000,00000000,00000000,00000000,00000000,3A272247,00000000,3CD7EF2A,00000000,3A894689,00000000
6,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,399AC6A1,00000000,00000000,00000000
6,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,395AA7C7,00000000,00000000,00000000
6,1500.0,3,3B836C5F,00000000,C2D78FA0,00000000,B4C33FA2,00000000,3639E476,00000000,360BEE8C,00000000,00000000,00000000,00000000,39294E45,3715D483,00000000,3BF66695
6,1500.0,4,3C3CE97A,00000000,C3114960,00000000,B5154709,00000000,3765BED1,00000000,37020B37,00000000,00000000,00000000,360BEE8C,390A523F,36D34189,00000000,3B676CE6
6,1500.0,5,3C76C4B3,00000000,C191F800,00000000,3527AD6E,00000000,37E14305,00000000,374A60B0,00000000,00000000,00000000,372506DA,38EA1FC2,365736F9,00000000,3AAE5EF4
6,1500.0,6,3C864848,00000000,425D3700,00000000,36213D07,00000000,3825BC6B,00000000,3777A698,00000000,00000000,00000000,37B7B3C5,38F7CAAE,367CA51A,00000000,3AA3CFD8
6,1500.0,7,3C90853F,00000000,433085C0,00000000,3705F47D,00000000,385EE45E,00000000,3790FECC,00000000,00000000,00000000,3819C388,394A7A02,36923F74,00000000,3AA0968D
6,1500.0,8,3C9A8E94,00000000,435E7840,00000000,3784128C,00000000,388CC15B,00000000,37A2BB44,00000000,00000000,00000000,386242EE,399ACEC6,36A324BE,00000000,3A9DF14D
6,1500.0,9,3CA46D6C,00000000,4381BF30,00000000,37DE914E,00000000,38A9D787,359F3191,37B169C2,00000000,00000000,00000000,3899D048,39E0AFC1,36B1ABD6,00000000,3A9BB2B6
6,1500.0,10,3CAE27F4,00000000,43902500,00000000,38278CFC,00000000,38C6BBF1,36D9F05D,37B2B080,00000000,00000000,00000000,38C62AB8,3A1C5B3E,36B21019,00000000,3A91D36B
6,1500.0,11,3CB743BE,00000000,43999120,00000000,3865EB6C,00000000,38DFC730,3736F30F,37A83AD4,00000000,00000000,00000000,38F2D6D8,3A524249,36AB13CA,00000000,3A870F89
6,1500.0,12,3CBFB1D1,00000000,439EE8E0,00000000,3893B0AC,00000000,38F2D053,376CA05C,3798AC61,00000000,00000000,00000000,390E72C6,3A896169,36A0F288,00000000,3A7B7AF4
6,1500.0,13,3CC78826,00000000,43A13550,00000000,38B4E1A5,00000000,38FF6697,378A9C89,3792F633,00000000,00000000,00000000,39218852,3AAF3D0D,369686F3,00000000,3A6B32DB
6,1500.0,14,3CCED7BC,00000000,43A14FC0,00000000,38D53AA8,00000000,3904611C,379E5A4A,3795181C,00000000,00000000,00000000,3933E718,3ADBCFB0,368DBAB1,00000000,3A5D73B5
6,1500.0,15,3CD5B1C6,00000000,439FD3A0,00000000,38F3B9B5,00000000,3908C3B2,37B46918,37956C8E,00000000,00000000,00000000,39468A1C,3B07F34E,36865BED,00000000,3A51EFA2
6,1500.0,16,3CDC2372,00000000,439D1400,00000000,3907E3E2,00000000,390CE37C,37CC1A26,379513B6,00000000,00000000,00000000,395937AE,3B25B379,367FDEFE,00000000,3A47E636
6,1500.0,17,3CE23200,00000000,439949A0,00000000,3914790A,00000000,3910C3D6,37DCD524,379D8B45,00000000,00000000,00000000,396BDA25,3B46F50C,36742D47,00000000,3A3EC360
6,1500.0,18,3CE7DBF7,00000000,439353A0,00000000,39209DEE,00000000,391463D1,37597857,37A077D0,00000000,00000000,00000000,397F8B8E,3B6B6062,36691987,00000000,3A361BF2
6,1500.0,19,3CED1AAA,00000000,438EF9E0,00000000,392B87B6,00000000,3917BF25,3715380E,37A156AA,00000000,00000000,00000000,3989CD44,3B893E2D,365E3EF8,00000000,3A2DA132
6,1500.0,20,3CF1E3C5,00000000,438B0F60,00000000,3934DEA6,00000000,391ACF37,373F5743,379FE61C,00000000,00000000,00000000,3993E2AF,3B9DD84D,36535638,00000000,3A251B5C
6,1500.0,21,3CF62B5A,00000000,43866040,00000000,393C472C,00000000,391D8C62,376A0071,379D24AC,00000000,00000000,00000000,399DE111,3BB32506,36482D35,00000000,3A1C6351
6,1500.0,22,3CF9E643,00000000,4380FD20,00000000,39418A85,00000000,391FEF87,378A45C4,3799B9CC,00000000,00000000,00000000,39A7B35C,3BC8BEFD,363CA1C5,00000000,3A135E62
6,1500.0,23,3CFD0C54,00000000,43760700,00000000,39449040,00000000,3921F369,00000000,3795B344,00000000,38090DB4,00000000,39B14EF9,3BD27465,3630AF23,00000000,3A0A08D3
6,1500.0,24,3CFF955C,00000000,43699840,00000000,3945317E,00000000,392392CA,00000000,37911547,00000000,394A9A91,3853E756,39A02D42,3BCB2CB4,362516C1,00000000,3A00F9C7
6,1500.0,25,3D00BE3D,00000000,435CAAC0,00000000,394351A6,00000000,3924CA8C,00000000,36F4C0EA,00000000,38EB7FE6,3988DB88,38EB7FE6,3BF6CEBB,361282FA,00000000,39F38ED3
6,1500.0,26,3D015E8B,00000000,434F3C80,00000000,39417656,00000000,391BA4C0,00000000,36B4BA55,00000000,00000000,39C78E86,00000000,3C118942,36017FF5,00000000,39E80E7B
6,1500.0,27,3D01A56B,00000000,43417EC0,00000000,393FF65A,00000000,3910B2E6,00000000,36AF1DD9,00000000,00000000,39CA616F,00000000,3C1DB06E,35E3F9BF,00000000,39DCA415
6,1500.0,28,3D018C70,00000000,43339480,00000000,393CE14E,00000000,3905DAE7,00000000,36A93836,00000000,00000000,39CD1DE6,00000000,3C2A22F6,35C7BF82,00000000,39D14980
