case,dx,k,ptenh,pqenh,pqsenh,ptu,pqu,plu,pmfu,pmfub_s,pqsen,pap,paph,pgeoh,pgeo,klab
3,1500.0,46,439663FC,3CBA1E60,3CC373E7,43964E28,3CC17CB2,37E1E800,00000000,3F158E39,3CC76193,47BFEC14,47BEE5BD,45344503,4517010F,2
3,1500.0,47,4396B0FB,3CBECB55,3CC85859,4396B150,3CC2DB43,00000000,00000000,3F158E39,3CCBD3D3,47C1DB71,47C0F26C,44F37A35,44BFE5AF,1
3,1500.0,48,43971561,3CC215AE,3CCBD3D3,43971C61,3CC33D97,00000000,00000000,3F158E39,3CCF8265,47C386CA,47C2C476,448C5129,44432FC8,1
3,1500.0,49,43972408,3CC7B8C5,3CCF8265,43972408,3CC7B8C5,00000000,00000000,3F158E39,3CD1B73F,47C4C68E,47C4491D,43DB7A80,435B7A80,1
4,1500.0,1,4346CCCC,37003AF3,00000000,4346CCCC,37003AF3,00000000,00000000,3F08EBA5,374B2013,45C56DA0,459C4000,4846DFE3,483B1480,0
4,1500.0,2,4352B078,38664751,38790099,432D78B2,33CF7524,38013D31,00000000,3F08EBA5,370F7CB3,460BBE28,45EE9B40,482F491E,482713B7,0
4,1500.0,3,434F1DF4,37C3C0E0,37DE34E1,433E33DC,35EF63AD,387B66FF,00000000,3F08EBA5,376F88B6,46347860,46202EB0,481EDE52,48186BD9,2
4,1500.0,4,435246B7,37E7C503,380B9662,434B5176,3749770B,38E5F5AC,00000000,3F08EBA5,380E66E8,465CE468,4648C210,4811F960,480C90F5,2
4,1500.0,5,43588527,3853D412,3888F556,43563DDE,384990E1,394028E4,00000000,3F08EBA5,388EDA1B,46828094,467106C0,4807288A,48027C00,2
4,1500.0,6,435E11F9,38AE2CEA,38F15162,435F841A,3910AA0E,399105F9,00000000,3F08EBA5,38FE89F5,469666B6,468C7DC8,47FB9EEE,47F35EF3,2
4,1500.0,7,43630E5A,3904328F,3943B4D9,43676DDD,39A42A77,39C63683,00000000,3F08EBA5,394FDBB2,46AA2402,46A04FA4,47EB1EF8,47E3BA18,2
4,1500.0,8,4367943C,393CABF5,3994CB1B,436E2A51,3A1C21EF,39F853A9,00000000,3F08EBA5,399ED602,46BDB7DA,46B3F860,47DC5536,47D5A088,2
4,1500.0,9,436BB799,398045E0,39D6F3BC,4373E269,3A81AA1F,3A112176,00000000,3F08EBA5,39E66C52,46D1219A,46C77754,47CEEBD8,47C8C850,2
4,1500.0,10,436F880F,39A7D067,3A14FA3D,4378BEA7,3AC21B51,3A216102,00000000,3F08EBA5,3A2047C4,46E46098,46DACBE0,47C2A4C7,47BCFB29,2
4,1500.0,11,437311FE,39E727D2,3A47A228,437CE244,3B067AE5,3A2D0EB2,00000000,3F08EBA5,3A57740D,46F7741C,46EDF550,47B7518C,47B21002,2
4,1500.0,12,43765F37,3A1E8228,3A820CF0,43803554,3B302B33,3A3360F1,00000000,3F08EBA5,3A8CB9F4,47052DB5,47007974,47ACCE76,47A7E6F3,2
4,1500.0,13,437977AF,3A5308BC,3AA57C21,4381BDC2,3B5C6E6C,3A35C126,00000000,3F08EBA5,3AB376D0,470E8AE0,4709E1F6,47A2FF6F,479E66B8,2
4,1500.0,14,437C607A,3A8943E7,3ACEB324,438318B4,3B84FD00,3A356FE4,00000000,3F08EBA5,3AE12900,4717D12A,471333CA,4799CE00,47957AEA,2
4,1500.0,15,437F1F5D,3AAED19F,3AFEDD69,438450C5,3B9BF540,3A3358D0,00000000,3F08EBA5,3B0B4119,47210026,471C6E89,479127D5,478D12D7,2
4,1500.0,16,4380DD7F,3ADA1119,3B1B2090,43856DD8,3BB2D480,3A302CA9,00000000,3F08EBA5,3B29B047,472A1768,472591C4,4788FDDA,478520A3,2
4,1500.0,17,43821B88,3B059F74,3B3A5C85,438675EA,3BC96A0C,3A2C8662,00000000,3F08EBA5,3B4BAA60,47331678,472E9D0C,4781436C,477B315C,2
4,1500.0,18,43834B3E,3B214824,3B5CECEC,43876DA2,3BDF952F,3A292F6B,00000000,3F08EBA5,3B70D25C,473BFCDA,47378FE4,4773DBDD,476CE23D,2
4,1500.0,19,43846DD3,3B4017F5,3B813C48,43885A36,3BF57389,3A25DDDE,00000000,3F08EBA5,3B8C545B,4744CA0D,474069D0,4765E89C,475F4315,2
4,1500.0,20,43858448,3B621E1B,3B95420B,43893C58,3C058105,3A231745,00000000,3F08EBA5,3BA14731,474D7D88,47492A4A,47589D90,4752456C,2
4,1500.0,21,43868F78,3B83B1B6,3BAA3A4F,438A122D,3C104A95,3A1F3ACA,00000000,3F08EBA5,3BB6E49C,475616BC,4751D0C6,474BED48,4745DCB1,2
4,1500.0,22,43879027,3B97F4D4,3BBFC94A,438ADBE2,3C1B0011,3A1B12E4,00000000,3F08EBA5,3BCCC38F,475E9510,475A5CB1,473FCC1B,4739FDFA,2
4,1500.0,23,438886BE,3BADCD2C,3BD57E29,438B9AC3,3C25A009,3A16D707,00000000,3F08EBA5,3BE2A006,4766F7E1,4762CD6E,47342FDA,472E9FB9,2
4,1500.0,24,4389719C,3BC55ADA,3BEB3B05,438C5016,3C302DF7,3A128CBE,00000000,3F08EBA5,3BF92FD1,476F3E84,476B2254,47290F97,4723B985,2
4,1500.0,25,438A52B7,3BDE95A1,3C00DB04,438CFCFA,3C3AAEE3,3A0E2F1C,00000000,3F08EBA5,3C084458,47776842,47735AB4,471E6373,47194407,2
4,1500.0,26,438B2B2E,3BF705DD,3C0C7A8A,438DA268,3C4528EA,3A09B949,00000000,3F08EBA5,3C144D51,477F7458,477B75D0,4714249A,470F38D0,2
4,1500.0,27,438BFB6F,3C071BD5,3C187464,438E414A,3C4FA43E,3A053512,00000000,3F08EBA5,3C20AAF4,4783B0FB,4781B970,470A4D06,47059229,2
4,1500.0,28,438CC3DF,3C1321FE,3C24C129,438EDA64,3C5A28EB,3A00AA94,00000000,3F08EBA5,3C2D54EF,4787981E,4785A886,4700D74C,46F895EC,2
4,1500.0,29,438D84D8,3C1F8DE1,3C3158AB,438F6E4A,3C64BC60,39F839F1,00000000,3F08EBA5,3C3A42FB,478B6F1C,478987B5,46EF7D40,46E6BD5B,2
4,1500.0,30,438E3EA9,3C2C57D6,3C3E32F0,438FFD73,3C6F62C6,39EF1CE2,00000000,3F08EBA5,3C476C43,478F3572,478D5682,46DDFD77,46D592A5,2
4,1500.0,31,438EF197,3C397739,3C4B4731,43908837,3C7A1E70,39E60545,00000000,3F08EBA5,3C54C7D8,4792EA95,47911463,46CD27D2,46C50EC0,2
4,1500.0,32,438F9DDF,3C46E33D,3C588CBF,43910ED6,3C8277E1,39DCFA0A,00000000,3F08EBA5,3C624C6C,47968DEA,4794C0C7,46BCF5AD,46B52B82,2
4,1500.0,33,439043B8,3C549241,3C65FA5C,43919178,3C87EA7A,39D3FE55,00000000,3F08EBA5,3C6FF046,479A1ECA,47985B0D,46AD6155,46A5E396,2
4,1500.0,34,4390E34E,3C627A00,3C73865A,4392102B,3C8D64C2,39CB172A,00000000,3F08EBA5,3C7DA98B,479D9C7B,479BE286,469E65D9,46973274,2
4,1500.0,35,43917CC9,3C708FE2,3C80937E,43928AED,3C92E317,39C24494,00000000,3F08EBA5,3C85B6B6,47A10632,479F5670,468FFF10,46891451,2
4,1500.0,36,43921045,3C7EC806,3C8768B4,439301A0,3C986028,39B98628,00000000,3F08EBA5,3C8C9874,47A45B0A,47A2B5F3,46822992,46770C3C,2
4,1500.0,37,43929DDA,3C868B09,3C8E3D4F,43937416,3C9DD505,39B0CE10,00000000,3F08EBA5,3C93740B,47A79A06,47A60021,4669C554,465D0B21,2
4,1500.0,38,43932599,3C8DB64D,3C950B5A,4393E20B,3CA338A6,39A803E0,00000000,3F08EBA5,3C9A433F,47AAC205,47A933EB,465050EE,46442257,2
4,1500.0,39,4393A787,3C94DE91,3C9BCC82,43944B22,3CA87FC6,399EF7BF,00000000,3F08EBA5,3CA0FF1A,47ADD1BE,47AC501F,4637F3BF,462C509A,2
4,1500.0,40,439423A2,3C9BFBD8,3CA279CF,4394AEE9,3CAD9CB9,3995473E,00000000,3F08EBA5,3CA7A021,47B0C7B3,47AF535C,4620AD76,461596AD,2
4,1500.0,41,439499D9,3CA28B75,3CA90BA2,43950D21,3CB285C6,398AA63B,00000000,3F08EBA5,3CAE1DCE,47B3A227,47B23C0A,460A7FE4,45FFEF20,2
4,1500.0,42,43950A11,3CA8BE47,3CAF7962,439565B3,3CB7349F,397DA2EC,00000000,3F08EBA5,3CB46EA9,47B65F04,47B50844,45EADE78,45D6F1E0,2
4,1500.0,43,4395741E,3CAEC59D,3CB5B971,4395B83E,3CBB9CC8,3961D258,00000000,3F08EBA5,3CBA878F,47B8FBC1,47B7B5C4,45C30546,45B047BC,2
4,1500.0,44,4395D7BB,3CB49661,3CBBC064,43960426,3CBFAD42,393DFDB0,00000000,3F08EBA5,3CC05B65,47BB7530,47BA41BE,459D8A34,458C0C48,2
4,1500.0,45,43963488,3CBA2398,3CC180DF,439648C3,3CC353D9,390A8E60,00000000,3F08EBA5,3CC5D973,47BDC730,47BCA8A3,45751CB8,4554D177,2
4,1500.0,46,439689EF,3CBF5C75,3CC6E997,4396855D,3CC67E26,38629900,00000000,3F08EBA5,3CCAEB93,47BFEC14,47BEE5BD,45348636,451737C1,2
4,1500.0,47,4396D70F,3CC42A94,3CCBE37E,4396D76A,3CC854ED,322BCC77,00000000,3F08EBA5,3CCF70CB,47C1DB71,47C0F26C,44F3D297,44C02B6C,2
4,1500.0,48,43973BB7,3CC79134,3CCF70CB,439742A5,3CC8B95D,00000000,00000000,3F08EBA5,3CD32F36,47C386CA,47C2C476,448C8441,444376E7,1
4,1500.0,49,43974A64,3CCD5B59,3CD32F36,43974A64,3CCD5B59,00000000,00000000,3F08EBA5,3CD56D65,47C4C68E,47C4491D,43DBCA97,435BCA97,1
5,1500.0,1,43470000,3704242C,00000000,43470000,3704242C,00000000,00000000,3F158E39,3751AE3B,45C56DA0,459C4000,48470468,483B35FB,0
5,1500.0,2,4352E5C4,386D05D0,3880342A,432D2964,33C24AE0,37FC0000,00000000,3F158E39,37141E24,460BBE28,45EE9B40,482F6790,4827300D,0
5,1500.0,3,434F52EE,37C9A092,37E503AD,433DE8EB,35E3766D,38754572,00000000,3F158E39,37748409,46347860,46202EB0,481EF88A,481884F6,2
5,1500.0,4,43526A7D,37EC431B,380E5F5B,434B0913,3740FE45,38E0B383,00000000,3F158E39,3811407A,465CE468,4648C210,48121162,480CA80A,2
5,1500.0,5,4358A9DB,3857BF9E,388B986F,4355F845,38423C14,393C3462,00000000,3F158E39,38919ED9,46828094,467106C0,48073EB1,4802915B,2
5,1500.0,6,435E3772,38B143C0,38F5D1EF,435F420A,390C1448,398E71C1,00000000,3F158E39,3901AB54,469666B6,468C7DC8,47FBC808,47F386A4,2
5,1500.0,7,43633482,39067357,39474157,43673053,399FA57A,39C3482D,00000000,3F158E39,3953AF76,46AA2402,46A04FA4,47EB453D,47E3DF17,2
5,1500.0,8,4367BAF6,393FC471,39976C2E,436DF217,3A186C8D,39F55CC6,00000000,3F158E39,39A1B2EE,46BDB7DA,46B3F860,47DC78F2,47D5C31C,2
5,1500.0,9,436BDEDD,39824E12,39DAA9FB,4373AFBF,3A7E08D9,3A0FC096,00000000,3F158E39,39EA7F8C,46D1219A,46C77754,47CF0D46,47C8E8AF,2
5,1500.0,10,436FAFD9,39AA636C,3A177FA5,4378915C,3ABEB325,3A202430,00000000,3F158E39,3A231115,46E46098,46DACBE0,47C2C418,47BD1982,2
5,1500.0,11,43733A42,39E9B55A,3A4AF376,437CBA1C,3B04694B,3A2C0B19,00000000,3F158E39,3A5B241E,46F7741C,46EDF550,47B76EEC,47B22C78,2
5,1500.0,12,437687F6,3A1FB765,3A842D5D,43802377,3B2DCA55,3A3296CA,00000000,3F158E39,3A8F19BC,47052DB5,47007974,47ACEA06,47A801AB,2
5,1500.0,13,4379A0E8,3A540B7B,3AA82746,4381ADA4,3B59CFA8,3A352473,00000000,3F158E39,3AB67794,470E8AE0,4709E1F6,47A31951,479E7FCF,2
5,1500.0,14,437C8A01,3A89A251,3AD20A33,438309F2,3B8395B2,3A34F5DE,00000000,3F158E39,3AE4F556,4717D12A,471333CA,4799E64C,4795927A,2
5,1500.0,15,437F496C,3AAEED8B,3B017FD3,43844311,3B9A7B94,3A32F7E3,00000000,3F158E39,3B0D991D,47210026,471C6E89,47913EA7,478D28F7,2
5,1500.0,16,4380F2D1,3AD9D24D,3B1DA26A,438560F4,3BB14CB6,3A2FDC2E,00000000,3F158E39,3B2C838A,472A1768,472591C4,47891347,47853568,2
5,1500.0,17,43823123,3B0545A2,3B3D57AF,438669A6,3BC7D778,3A2C3CBB,00000000,3F158E39,3B4EFEF5,47331678,472E9D0C,47815789,477B5856,2
5,1500.0,18,43836120,3B20A61F,3B6066D7,438761D6,3BDDFAA2,3A28DDCE,00000000,3F158E39,3B74AAA2,473BFCDA,47378FE4,47740199,476D06CD,2
5,1500.0,19,438483FE,3B3F1FBC,3B8339A8,43884EA5,3BF3CFA2,3A258893,00000000,3F158E39,3B8E8155,4744CA0D,474069D0,47660BFF,475F655B,2
5,1500.0,20,43859AB9,3B60C127,3B977EB4,43893131,3C04AA38,3A22BF06,00000000,3F158E39,3BA3B18D,474D7D88,47492A4A,4758BEB8,47526585,2
5,1500.0,21,4386A630,3B82C98C,3BACB2CD,438A0771,3C0F6E10,3A1EEC4C,00000000,3F158E39,3BB98617,475616BC,4751D0C6,474C0C52,4745FABB,2
5,1500.0,22,4387A721,3B96CAF8,3BC27708,438AD195,3C1A1FA6,3A1ABC79,00000000,3F158E39,3BCF9362,475E9510,475A5CB1,473FE923,473A1A0E,2
5,1500.0,23,43889DE2,3BAC5718,3BD8557D,438B90D5,3C24BB88,3A167552,00000000,3F158E39,3BE5A72B,4766F7E1,4762CD6E,47344AFB,472EB9F1,2
5,1500.0,24,438988B6,3BC39A80,3BEE4E87,438C4679,3C2F453F,3A121AF4,00000000,3F158E39,3BFC7CF1,476F3E84,476B2254,472928E9,4723D1FB,2
5,1500.0,25,438A69FB,3BDC7DC0,3C028757,438CF3A2,3C39C1CE,3A0DA8E9,00000000,3F158E39,3C0A0EB2,47776842,47735AB4,471E7B0C,47195ACF,2
5,1500.0,26,438B429C,3BF4B00A,3C0E4A58,438D994C,3C44372F,3A091AF2,00000000,3F158E39,3C163C49,477F7458,477B75D0,47143A92,470F4E00,2
5,1500.0,27,438C1304,3C05D731,3C1A6883,438E3860,3C4EAD87,3A047965,00000000,3F158E39,3C22BF2F,4783B0FB,4781B970,470A616F,4705A5D3,2
5,1500.0,28,438CDB98,3C11C304,3C26DA34,438ED1A3,3C592CB9,39FF98B4,00000000,3F158E39,3C2F8F0F,4787981E,4785A886,4700EA37,46F8BA56,2
5,1500.0,29,438D9CB5,3C1E142A,3C33974E,438F65AA,3C63BA14,39F62E47,00000000,3F158E39,3C3CA38A,478B6F1C,478987B5,46EFA03E,46E6DEFE,2
5,1500.0,30,438E56A8,3C2AC30B,3C4097B6,438FF4EC,3C6E59AD,39ECB8CE,00000000,3F158E39,3C49F394,478F3572,478D5682,46DE1DBE,46D5B19F,2
5,1500.0,31,438F09B6,3C37C70A,3C4DD27E,43907FC1,3C790DCF,39E33FFD,00000000,3F158E39,3C577642,4792EA95,47911463,46CD4580,46C52B31,2
5,1500.0,32,438FB61D,3C451774,3C5B3EEB,4391066A,3C81EB71,39D9CA5A,00000000,3F158E39,3C652208,47968DEA,4794C0C7,46BD10E1,46B54587,2
5,1500.0,33,43905C12,3C52AA9D,3C68D37C,4391890F,3C87598D,39D05BF4,00000000,3F158E39,3C72ED50,479A1ECA,47985B0D,46AD7A2B,46A5FB4C,2
5,1500.0,34,4390FBC5,3C607699,3C7686B8,439207C2,3C8CCEFF,39C6FA29,00000000,3F158E39,3C8066F4,479D9C7B,479BE286,469E7C6E,469747F6,2
5,1500.0,35,43919559,3C6E7098,3C82273B,4392827C,3C92481B,39BDA852,00000000,3F158E39,3C875C7E,47A10632,479F5670,4690137E,468927B9,2
5,1500.0,36,439228EE,3C7C8D01,3C890FF9,4392F924,3C97BFAB,39B463E3,00000000,3F158E39,3C8E51BE,47A45B0A,47A2B5F3,46823BF3,46772F09,2
5,1500.0,37,4392B69C,3C855FB8,3C8FF7F8,43936B8B,3C9D2EB2,39AB2346,00000000,3F158E39,3C9540B8,47A79A06,47A60021,4669E62C,465D2A1E,2
5,1500.0,38,43933E72,3C8C7D64,3C96D94F,4393D96D,3CA28C30,39A1CF8B,00000000,3F158E39,3C9C2300,47AAC205,47A933EB,46506E0F,46443DB4,2
5,1500.0,39,4393C075,3C93982C,3C9DAD76,4394426E,3CA7CD05,39983356,00000000,3F158E39,3CA2F1B9,47ADD1BE,47AC501F,46380D57,462C6886,2
5,1500.0,40,43943CA5,3C9AA845,3CA46D8A,4394A61C,3CACE398,398DE3EC,00000000,3F158E39,3CA9A512,47B0C7B3,47AF535C,4620C3B5,4615AB56,2
5,1500.0,41,4394B2EF,3CA129F1,3CAB11A3,4395043A,3CB1C641,398286D8,00000000,3F158E39,3CB034AC,47B3A227,47B23C0A,460A92F8,46000927,2
5,1500.0,42,4395233A,3CA74DB8,3CB1913C,43955CB4,3CB66EE3,396B6FE0,00000000,3F158E39,3CB696E2,47B65F04,47B50844,45EAFEAB,45D70F46,2
5,1500.0,43,43958D57,3CAD4666,3CB7E295,4395AF28,3CBAD159,394C9240,00000000,3F158E39,3CBCC091,47B8FBC1,47B7B5C4,45C31FE3,45B05FBE,2
5,1500.0,44,4395F105,3CB30913,3CBDFA42,4395FB01,3CBEDCD6,39235880,00000000,3F158E39,3CC2A44F,47BB7530,47BA41BE,459D9F9B,458C1F46,2
5,1500.0,45,43964DE0,3CB888AB,3CC3CA88,43963F93,3CC27F4B,38CB4900,00000000,3F158E39,3CC8314E,47BDC730,47BCA8A3,45753DE3,4554EE37,2
5,1500.0,46,4396A356,3CBDB4BD,3CC94220,43967C5C,3CC5A52C,322BCC77,00000000,3F158E39,3CCD5117,47BFEC14,47BEE5BD,45349E8C,45174C1C,2
5,1500.0,47,4396F082,3CC276F2,3CCE49A0,4396F0E7,3CC69726,00000000,00000000,3F158E39,3CD1E28A,47C1DB71,47C0F26C,44F3F358,44C04535,1
5,1500.0,48,4397554B,3CC5D27B,3CD1E28A,43975C2F,3CC6FAE8,00000000,00000000,3F158E39,3CD5AB0E,47C386CA,47C2C476,448C9712,4443910F,1
5,1500.0,49,439763FA,3CCB8E9B,3CD5AB0E,439763FA,3CCB8E9B,00000000,00000000,3F158E39,3CD7EF2A,47C4C68E,47C4491D,43DBE7F5,435BE7F5,1
6,1500.0,1,435D4000,391DF558,00000000,435D4000,391DF558,00000000,00000000,3F158E39,399AC6A1,45C56DA0,459C4000,484D0DC0,483FED1A,0
6,1500.0,2,4368B412,3A59B75E,3A7F9D58,4368B412,3A59B75E,00000000,00000000,3F158E39,395AA7C7,460BBE28,45EE9B40,4832CC74,4829A99B,0
6,1500.0,3,4365B3AC,39D7010D,3A0646A1,433B0EB3,35890B11,385D0055,00000000,3F158E39,39294E45,46347860,46202EB0,482086C2,48198684,0
6,1500.0,4,4363E873,3983AD17,39AD2440,43494F19,37140FD1,38CCA268,00000000,3F158E39,390A523F,465CE468,4648C210,48128646,480CDB38,2
6,1500.0,5,4362B9C0,3936651E,397A26F5,4354C762,3824F1FB,392CA6E2,00000000,3F158E39,38EA1FC2,46828094,467106C0,4807302B,48026EA5,2
6,1500.0,6,4361E3F5,3908867F,3941DEE0,435E40BE,38F6F2CD,3983886E,00000000,3F158E39,38F7CAAE,469666B6,468C7DC8,47FB5A3C,47F31C49,2
6,1500.0,7,4362D794,390105A1,393EB669,436637B8,398E883F,39B64550,00000000,3F158E39,394A7A02,46AA2402,46A04FA4,47EADE56,47E37B48,2
6,1500.0,8,43675C9A,39384D61,39911730,436D072A,3A09CA2D,39E77E8C,00000000,3F158E39,399ACEC6,46BDB7DA,46B3F860,47DC183A,47D56531,2
6,1500.0,9,436B7F32,397ACE50,39D1B8D7,4372D583,3A685863,3A08F06E,00000000,3F158E39,39E0AFC1,46D1219A,46C77754,47CEB229,47C89025,2
6,1500.0,10,436F4EEF,39A42D62,3A116CAA,4377C8BE,3AB0426B,3A19B4D2,00000000,3F158E39,3A1C5B3E,46E46098,46DACBE0,47C26E1F,47BCC5E8,2
6,1500.0,11,4372D828,39E262F9,3A42F4B9,437C0391,3AF6CA72,3A265B08,00000000,3F158E39,3A524249,46F7741C,46EDF550,47B71DB1,47B1DD73,2
6,1500.0,12,437624B3,3A1B0772,3A7E1A24,437FA0DF,3B23202C,3A2DCE89,00000000,3F158E39,3A896169,47052DB5,47007974,47AC9D34,47A7B6EA,2
6,1500.0,13,43793C78,3A4E2B3A,3AA1B84F,43816131,3B4DC1CE,3A31218E,00000000,3F158E39,3AAF3D0D,470E8AE0,4709E1F6,47A2D09E,479E390B,2
6,1500.0,14,437C24CF,3A85ED42,3AC9FE45,4382C29D,3B79F479,3A3191DC,00000000,3F158E39,3ADBCFB0,4717D12A,471333CA,4799A178,47954F79,2
6,1500.0,15,437EE2EE,3AAA7524,3AF90926,4383FFA4,3B936367,3A30107C,00000000,3F158E39,3B07F34E,47210026,471C6E89,4790FD79,478CE983,2
6,1500.0,16,4380BEDF,3AD4817A,3B1796EB,43852075,3BA9CAED,3A2D5098,00000000,3F158E39,3B25B379,472A1768,472591C4,4788D58D,4784F952,2
6,1500.0,17,4381FC7B,3B0225E9,3B36267E,43862B44,3BBFFB57,3A29E731,00000000,3F158E39,3B46F50C,47331678,472E9D0C,47811D16,477AE68E,2
6,1500.0,18,43832BC4,3B1D0381,3B58019B,438724E2,3BD5D14F,3A267FFA,00000000,3F158E39,3B6B6062,473BFCDA,47378FE4,477392F2,476C9B1F,2
6,1500.0,19,43844DEC,3B3AEE23,3B7CD43B,438811FC,3BEB5155,3A2348A5,00000000,3F158E39,3B893E2D,4744CA0D,474069D0,4765A34D,475EFF83,2
6,1500.0,20,438563F7,3B5BF518,3B9214D2,4388F593,3C004251,3A208A92,00000000,3F158E39,3B9DD84D,474D7D88,47492A4A,47585BB9,47520542,2
6,1500.0,21,43866EBE,3B801064,3BA6B6AF,4389CD32,3C0AD610,3A1D2B25,00000000,3F158E39,3BB32506,475616BC,4751D0C6,474BAECB,47459FD2,2
6,1500.0,22,43876F05,3B93B96A,3BBBF770,438A98EF,3C156170,3A19289A,00000000,3F158E39,3BC8BEFD,475E9510,475A5CB1,473F90DA,4739C44C,2
6,1500.0,23,43886554,3BA8EEB6,3BD16E39,438B5998,3C1FD876,3A150B55,00000000,3F158E39,3BDE4FB0,4766F7E1,4762CD6E,4733F7BC,472E6920,2
6,1500.0,24,43895035,3BBFBE8E,3BE6D86D,438C107B,3C2A3E24,3A10D95A,00000000,3F158E39,3BF47A5F,476F3E84,476B2254,4728DA84,472385ED,2
6,1500.0,25,438A3109,3BD8368C,3BFCEF47,438CBEBB,3C3496CF,3A0C8E75,00000000,3F158E39,3C05B597,47776842,47735AB4,471E3156,4719135B,2
6,1500.0,26,438B0939,3BEFDD07,3C09E392,438D6558,3C3EE817,3A0827BA,00000000,3F158E39,3C118942,477F7458,477B75D0,4713F560,470F0AFE,2
6,1500.0,27,438BD937,3C03360E,3C15A8A1,438E0540,3C4939E3,3A03AD34,00000000,3F158E39,3C1DB06E,4783B0FB,4781B970,470A209B,4705671B,2
6,1500.0,28,438CA163,3C0EE833,3C21BF3E,438E9F3B,3C53939D,39FE5052,00000000,3F158E39,3C2A22F6,4787981E,4785A886,4700AD9C,46F84534,2
6,1500.0,29,438D621D,3C1AFDF0,3C2E1FB7,438F33E0,3C5DFA6D,39F53884,00000000,3F158E39,3C36D89A,478B6F1C,478987B5,46EF2F2F,46E671E0,2
6,1500.0,30,438E1BB1,3C276FA5,3C3AC1F8,438FC3A9,3C687266,39EC1607,00000000,3F158E39,3C43C8AA,478F3572,478D5682,46DDB492,46D54C45,2
6,1500.0,31,438ECE62,3C3434E0,3C479D59,43904EF2,3C72FDBE,39E2EFEE,00000000,3F158E39,3C50EA55,4792EA95,47911463,46CCE3F7,46C4CD58,2
6,1500.0,32,438F7A6F,3C41451B,3C54A95C,4390D5FE,3C7D9CB7,39D9D07C,00000000,3F158E39,3C5E3492,47968DEA,4794C0C7,46BCB6BB,46B4EEF4,2
6,1500.0,33,4390200F,3C4E96FB,3C61DCEE,439158F7,3C8426DF,39D0B918,00000000,3F158E39,3C6B9DC8,479A1ECA,47985B0D,46AD272B,46A5ABC1,2
6,1500.0,34,4390BF6D,3C5C209D,3C6F2EA0,4391D7EF,3C89863A,39C7AF70,00000000,3F158E39,3C791C15,479D9C7B,479BE286,469E3058,4696FF38,2
6,1500.0,35,439158B2,3C69D751,3C7C9487,439252E4,3C8EE8DC,39BEB7A0,00000000,3F158E39,3C835283,47A10632,479F5670,468FCE18,4688E58E,2
6,1500.0,36,4391EBFA,3C77AFCD,3C850220,4392C9BE,3C9449C4,39B5CD00,00000000,3F158E39,3C8A16E5,47A45B0A,47A2B5F3,4681FD03,4676B768,2
6,1500.0,37,4392795F,3C82CF13,3C8BB985,43933C50,3C99A220,39ACE700,00000000,3F158E39,3C90D540,47A79A06,47A60021,466974CA,465CBEBF,2
6,1500.0,38,439300EC,3C89CA6C,3C926A65,4393AA57,3C9EE93B,39A3ED7F,00000000,3F158E39,3C978784,47AAC205,47A933EB,465008B6,4643DE26,2
6,1500.0,39,439382AC,3C90C31D,3C990EC0,4394137A,3CA4144C,399AAB7E,00000000,3F158E39,3C9E26B4,47ADD1BE,47AC501F,4637B397,462C1458,2
6,1500.0,40,4393FE98,3C97B11E,3C9F9F7E,43947749,3CA915FE,3990BE7B,00000000,3F158E39,3CA4AB94,47B0C7B3,47AF535C,46207519,46156211,2
6,1500.0,41,439474A4,3C9E12A8,3CA6154C,4394D588,3CADE50C,3985D3F6,00000000,3F158E39,3CAB0DBC,47B3A227,47B23C0A,460A4F09,45FF94A2,2
6,1500.0,42,4394E4B2,3CA41B0B,3CAC67A2,43952E23,3CB27B73,39733158,00000000,3F158E39,3CB143C6,47B65F04,47B50844,45EA8B2F,45D6A57A,2
6,1500.0,43,43954E96,3CA9F918,3CB28CFD,439580B9,3CB6CD21,39560EB0,00000000,3F158E39,3CB742E8,47B8FBC1,47B7B5C4,45C2BFC5,45B008C7,2
6,1500.0,44,4395B20D,3CAFA214,3CB87A47,4395CCB4,3CBAC9AE,392FCC60,00000000,3F158E39,3CBCFE27,47BB7530,47BA41BE,459D51CA,458BDA08,2
6,1500.0,45,43960EB6,3CB50949,3CBE2242,4396116A,3CBE5F78,38EF4380,00000000,3F158E39,3CC26502,47BDC730,47BCA8A3,4574C48E,455484C8,2
6,1500.0,46,439663FC,3CBA1E60,3CC373E7,43964E28,3CC17CB2,37E1E800,00000000,3F158E39,3CC76193,47BFEC14,47BEE5BD,45344503,4517010F,2
6,1500.0,47,4396B0FB,3CBECB55,3CC85859,4396B150,3CC2DB43,00000000,00000000,3F158E39,3CCBD3D3,47C1DB71,47C0F26C,44F37A35,44BFE5AF,1
6,1500.0,48,43971561,3CC215AE,3CCBD3D3,43971C61,3CC33D97,00000000,00000000,3F158E39,3CCF8265,47C386CA,47C2C476,448C5129,44432FC8,1
6,1500.0,49,43972408,3CC7B8C5,3CCF8265,43972408,3CC7B8C5,00000000,00000000,3F158E39,3CD1B73F,47C4C68E,47C4491D,43DB7A80,435B7A80,1
7,1500.0,1,4346999A,36F8DA87,00000000,4346999A,36F8DA87,00000000,00000000,3F158E39,3744C343,45C56DA0,459C4000,4846B950,483AF0F7,0
