case,dx,k,zmfd,zmfds,zmfdq,zdmfdp,ztd,zqd,pmfdde_rate,ztenh,zqenh
18,15000.0,39,00000000,00000000,00000000,00000000,43860300,3B3259FC,00000000,43860300,3B3259FC
18,15000.0,40,00000000,00000000,00000000,00000000,4386689A,3B3A9C00,00000000,4386689A,3B3A9C00
18,15000.0,41,00000000,00000000,00000000,00000000,4386C947,3B422BBC,00000000,4386C947,3B422BBC
18,15000.0,42,00000000,00000000,00000000,00000000,438724F0,3B498EC2,00000000,438724F0,3B498EC2
18,15000.0,43,00000000,00000000,00000000,00000000,43877B6C,3B50B931,00000000,43877B6C,3B50B931
18,15000.0,44,00000000,00000000,00000000,00000000,4387CC81,3B579D70,00000000,4387CC81,3B579D70
18,15000.0,45,00000000,00000000,00000000,00000000,438817D3,3B5E2A40,00000000,438817D3,3B5E2A40
18,15000.0,46,00000000,00000000,00000000,00000000,43885CE4,3B644AD5,00000000,43885CE4,3B644AD5
18,15000.0,47,00000000,00000000,00000000,00000000,43889AE0,3B69E0E8,00000000,43889AE0,3B69E0E8
18,15000.0,48,00000000,00000000,00000000,00000000,4388E073,3B6B74D3,00000000,4388E073,3B6B74D3
18,15000.0,49,00000000,00000000,00000000,00000000,4388E6FE,3B728170,00000000,4388E6FE,3B728170
1,27000.0,1,00000000,00000000,00000000,00000000,43458000,36D299B5,00000000,43458000,36D299B5
1,27000.0,2,00000000,00000000,00000000,00000000,4351556F,383E86F7,00000000,4351556F,383E86F7
1,27000.0,3,00000000,00000000,00000000,00000000,434DC570,37A140AC,00000000,4348341F,36CA9218
1,27000.0,4,00000000,00000000,00000000,00000000,4351677C,37CD7805,00000000,434E8FA2,374F2A3B
1,27000.0,5,00000000,00000000,00000000,00000000,4357A020,383CCCBE,00000000,43555F7A,37CF011D
1,27000.0,6,00000000,00000000,00000000,00000000,435D2805,389BF9A4,00000000,435B516A,38363CF2
1,27000.0,7,00000000,00000000,00000000,00000000,43622031,38EDC5E4,00000000,43622031,38EDC5E4
1,27000.0,8,00000000,00000000,00000000,00000000,4366A25C,392A5350,00000000,4366A25C,392A5350
1,27000.0,9,00000000,00000000,00000000,00000000,436AC257,39686766,00000000,436AC257,39686766
1,27000.0,10,00000000,00000000,00000000,00000000,436E8FA8,39987F8A,00000000,436E8FA8,39987F8A
1,27000.0,11,00000000,00000000,00000000,00000000,4372168E,39D2B3F2,00000000,4372168E,39D2B3F2
1,27000.0,12,00000000,00000000,00000000,00000000,437560CC,3A0F8044,00000000,437560CC,3A0F8044
1,27000.0,13,00000000,00000000,00000000,00000000,43787648,3A3DF624,00000000,43787648,3A3DF624
1,27000.0,14,00000000,00000000,00000000,00000000,437B5D0B,3A75904C,00000000,437B5D0B,3A75904C
1,27000.0,15,00000000,00000000,00000000,00000000,437E18BC,3A9BD159,00000000,437E18BC,3A9BD159
1,27000.0,16,00000000,00000000,00000000,00000000,4380586F,3AC1C7FE,00000000,4380586F,3AC1C7FE
1,27000.0,17,00000000,00000000,00000000,00000000,438194AA,3AECD722,00000000,438194AA,3AECD722
1,27000.0,18,00000000,00000000,00000000,00000000,4382C28B,3B0E94D6,00000000,4382C28B,3B0E94D6
1,27000.0,19,00000000,00000000,00000000,00000000,4383E34E,3B2971DE,00000000,4383E34E,3B2971DE
1,27000.0,20,00000000,00000000,00000000,00000000,4384F7F8,3B470FF4,00000000,4384F7F8,3B470FF4
1,27000.0,21,00000000,00000000,00000000,00000000,43860164,3B677702,00000000,43860164,3B677702
1,27000.0,22,00000000,00000000,00000000,00000000,43870053,3B855477,00000000,43870053,3B855477
1,27000.0,23,00000000,00000000,00000000,00000000,4387F570,3B985105,00000000,4387F570,3B985105
1,27000.0,24,00000000,00000000,00000000,00000000,4388E07C,3BACA22B,00000000,4388E07C,3BACA22B
1,27000.0,25,00000000,00000000,00000000,00000000,4389C065,3BC27CAB,00000000,4389C065,3BC27CAB
1,27000.0,26,00000000,00000000,00000000,00000000,438A97AB,3BD7C3EA,00000000,438A97AB,3BD7C3EA
1,27000.0,27,00000000,00000000,00000000,00000000,438B66C5,3BECA3BE,00000000,438B66C5,3BECA3BE
1,27000.0,28,00000000,00000000,00000000,00000000,438C2E17,3C012B6C,00000000,438C2E17,3C012B6C
1,27000.0,29,00000000,00000000,00000000,00000000,438CEDFC,3C0C67EE,00000000,438CEDFC,3C0C67EE
1,27000.0,30,00000000,00000000,00000000,00000000,438DA6C1,3C18008F,00000000,438DA6C1,3C18008F
1,27000.0,31,00000000,00000000,00000000,00000000,438E58AB,3C23ED6A,00000000,438E58AB,3C23ED6A
1,27000.0,32,00000000,00000000,00000000,00000000,438F03F8,3C30267C,00000000,438F03F8,3C30267C
1,27000.0,33,00000000,00000000,00000000,00000000,438FA8DD,3C3CA2D9,00000000,438FA8DD,3C3CA2D9
1,27000.0,34,00000000,00000000,00000000,00000000,43904787,3C495930,00000000,43904787,3C495930
1,27000.0,35,00000000,00000000,00000000,00000000,4390E01B,3C563F5F,00000000,4390E01B,3C563F5F
1,27000.0,36,00000000,00000000,00000000,00000000,439172BC,3C634A93,00000000,439172BC,3C634A93
1,27000.0,37,00000000,00000000,00000000,00000000,4391FF7C,3C706F3E,00000000,4391FF7C,3C706F3E
1,27000.0,38,00000000,00000000,00000000,00000000,4392866D,3C7DA0AF,00000000,4392866D,3C7DA0AF
1,27000.0,39,00000000,00000000,00000000,00000000,43930794,3C8568A8,00000000,43930794,3C8568A8
1,27000.0,40,00000000,00000000,00000000,00000000,439382F0,3C8BF911,00000000,439382F0,3C8BF911
1,27000.0,41,00000000,00000000,00000000,00000000,4393F870,3C91E7A0,00000000,4393F870,3C91E7A0
1,27000.0,42,00000000,00000000,00000000,B4E98A5D,439467F8,3C977D49,00000000,439467F8,3C977D49
1,27000.0,43,BB250950,C43FF8AA,B855DE9B,B547BB4D,4394B13E,3CA5DFD6,00000000,4394D15B,3C9CEBA9
1,27000.0,44,BB250950,C43F829B,B858B5AC,B50F6DE2,4394EBDE,3CA813BD,3880674D,43953459,3CA2291B
1,27000.0,45,BB010740,C415645E,B82BAB21,B4C45B73,43952340,3CAA4CE2,3A10083E,4395908F,3CA72989
1,27000.0,46,BABEEF70,C3DC9CC0,B8008D0F,B4722748,43955632,3CAC5B6C,3A063E1F,4395E569,3CABDDD9
1,27000.0,47,BA817C12,C3955419,B7B03F82,B3F7496B,43958449,3CAE3A2D,39F5CD76,43963206,3CB031B6
1,27000.0,48,BA15CE0A,C32C7996,B74DD6BE,B320ED4B,4395ACC9,3CAFE0C3,39DA5434,43969592,3CB32FE1
1,27000.0,49,B96B11C6,C287224E,B6A2C163,00000000,4395CE41,3CB13F45,39B61331,4396A428,3CB8697E
2,27000.0,1,00000000,00000000,00000000,00000000,43468000,36F520CD,00000000,43468000,36F520CD
2,27000.0,2,00000000,00000000,00000000,00000000,43526078,385C7CEA,00000000,43526078,385C7CEA
2,27000.0,3,00000000,00000000,00000000,00000000,434ECE7D,37BB3D2C,00000000,4349080C,36E35909
2,27000.0,4,00000000,00000000,00000000,00000000,43521392,37E17BA4,00000000,434F3A84,3762D2AD
2,27000.0,5,00000000,00000000,00000000,00000000,435850B1,384E563A,00000000,435850B1,384E563A
2,27000.0,6,00000000,00000000,00000000,00000000,435DDC66,38A9D85F,00000000,435DDC66,38A9D85F
2,27000.0,7,00000000,00000000,00000000,00000000,4362D7D2,3901093A,00000000,4362D7D2,3901093A
2,27000.0,8,00000000,00000000,00000000,00000000,43675CD9,3938523A,00000000,43675CD9,3938523A
2,27000.0,9,00000000,00000000,00000000,00000000,436B7F71,397AD47A,00000000,436B7F71,397AD47A
2,27000.0,10,00000000,00000000,00000000,00000000,436F4F31,39A43180,00000000,436F4F31,39A43180
2,27000.0,11,00000000,00000000,00000000,00000000,4372D86B,39E217B0,00000000,4372D86B,39E217B0
2,27000.0,12,00000000,00000000,00000000,00000000,437624F3,3A1A9460,00000000,437624F3,3A1A9460
2,27000.0,13,00000000,00000000,00000000,00000000,43793CBC,3A4D4C3F,00000000,43793CBC,3A4D4C3F
2,27000.0,14,00000000,00000000,00000000,00000000,437C2513,3A853669,00000000,437C2513,3A853669
2,27000.0,15,00000000,00000000,00000000,00000000,437EE330,3AA9641D,00000000,437EE330,3AA9641D
2,27000.0,16,00000000,00000000,00000000,00000000,4380BEFF,3AD3018C,00000000,4380BEFF,3AD3018C
2,27000.0,17,00000000,00000000,00000000,00000000,4381FC9B,3B0123DE,00000000,4381FC9B,3B0123DE
2,27000.0,18,00000000,00000000,00000000,00000000,43832BE4,3B1BB403,00000000,43832BE4,3B1BB403
2,27000.0,19,00000000,00000000,00000000,00000000,43844E0C,3B3945C8,00000000,43844E0C,3B3945C8
2,27000.0,20,00000000,00000000,00000000,00000000,43856416,3B59E7BA,00000000,43856416,3B59E7BA
2,27000.0,21,00000000,00000000,00000000,00000000,43866EDC,3B7DA229,00000000,43866EDC,3B7DA229
2,27000.0,22,00000000,00000000,00000000,00000000,43876F21,3B923B5C,00000000,43876F21,3B923B5C
2,27000.0,23,00000000,00000000,00000000,00000000,4388656D,3BA72BAD,00000000,4388656D,3BA72BAD
2,27000.0,24,00000000,00000000,00000000,00000000,4389504C,3BBDB098,00000000,4389504C,3BBDB098
2,27000.0,25,00000000,00000000,00000000,00000000,438A311D,3BD5D78A,00000000,438A311D,3BD5D78A
2,27000.0,26,00000000,00000000,00000000,00000000,438B094B,3BED5601,00000000,438B094B,3BED5601
2,27000.0,27,00000000,00000000,00000000,00000000,438BD945,3C01F5AA,00000000,438BD945,3C01F5AA
2,27000.0,28,00000000,00000000,00000000,00000000,438CA172,3C0DAE42,00000000,438CA172,3C0DAE42
2,27000.0,29,00000000,00000000,00000000,00000000,438D6227,3C19CD54,00000000,438D6227,3C19CD54
2,27000.0,30,00000000,00000000,00000000,00000000,438E1BB9,3C264BA8,00000000,438E1BB9,3C264BA8
2,27000.0,31,00000000,00000000,00000000,00000000,438ECE68,3C332097,00000000,438ECE68,3C332097
2,27000.0,32,00000000,00000000,00000000,00000000,438F7A76,3C4043C4,00000000,438F7A76,3C4043C4
2,27000.0,33,00000000,00000000,00000000,00000000,43902013,3C4DAB61,00000000,43902013,3C4DAB61
2,27000.0,34,00000000,00000000,00000000,00000000,4390BF71,3C5B4DA2,00000000,4390BF71,3C5B4DA2
2,27000.0,35,00000000,00000000,00000000,00000000,439158B5,3C691FB8,00000000,439158B5,3C691FB8
2,27000.0,36,00000000,00000000,00000000,00000000,4391EBFC,3C77162E,00000000,4391EBFC,3C77162E
2,27000.0,37,00000000,00000000,00000000,00000000,43927960,3C829266,00000000,43927960,3C829266
2,27000.0,38,00000000,00000000,00000000,00000000,439300EC,3C899F06,00000000,439300EC,3C899F06
2,27000.0,39,00000000,00000000,00000000,00000000,439382AC,3C90A9DF,00000000,439382AC,3C90A9DF
2,27000.0,40,00000000,00000000,00000000,00000000,4393FE98,3C97AAE8,00000000,4393FE98,3C97AAE8
2,27000.0,41,00000000,00000000,00000000,00000000,439474A4,3C9E12A8,00000000,439474A4,3C9E12A8
2,27000.0,42,00000000,00000000,00000000,00000000,4394E4B2,3CA41B0B,00000000,4394E4B2,3CA41B0B
2,27000.0,43,00000000,00000000,00000000,00000000,43954E96,3CA9F918,00000000,43954E96,3CA9F918
2,27000.0,44,00000000,00000000,00000000,B7BA5555,4395B20D,3CAFA214,00000000,4395B20D,3CAFA214
2,27000.0,45,BE337778,C750E370,BB83442C,B83BDDEA,4395ED58,3CBB3EA1,00000000,43960EB6,3CB50949
2,27000.0,46,BE337778,C7507377,BB84BBE8,B82B8673,43961F6E,3CBD5698,80000000,439663FC,3CBA1E60
2,27000.0,47,BE337778,C7500D39,BB8612F5,B8175F7B,43964C6E,3CBF3FF0,80000000,4396B0FB,3CBECB55
2,27000.0,48,BE337778,C74FB2FF,BB8741B4,B7FB17EA,439673FD,3CC0EFCA,80000000,43971561,3CC215AE
2,27000.0,49,BE337778,C74F682A,BB883CCC,00000000,439694B0,3CC255F6,80000000,43972408,3CC7B8C5
3,27000.0,1,00000000,00000000,00000000,00000000,43468000,36F520CD,00000000,43468000,36F520CD
3,27000.0,2,00000000,00000000,00000000,00000000,43526077,385C7D10,00000000,43526077,385C7D10
3,27000.0,3,00000000,00000000,00000000,00000000,434ECE7C,37BB3D0A,00000000,434907F0,36E35496
3,27000.0,4,00000000,00000000,00000000,00000000,43521359,37E174E0,00000000,434F3A4A,3762CBD2
3,27000.0,5,00000000,00000000,00000000,00000000,43585074,384E4FFD,00000000,43585074,384E4FFD
3,27000.0,6,00000000,00000000,00000000,00000000,435DDC27,38A9D359,00000000,435DDC27,38A9D359
3,27000.0,7,00000000,00000000,00000000,00000000,4362D794,390105A1,00000000,4362D794,390105A1
3,27000.0,8,00000000,00000000,00000000,00000000,43675C9A,39384D61,00000000,43675C9A,39384D61
3,27000.0,9,00000000,00000000,00000000,00000000,436B7F32,397ACE50,00000000,436B7F32,397ACE50
3,27000.0,10,00000000,00000000,00000000,00000000,436F4EEF,39A42D62,00000000,436F4EEF,39A42D62
3,27000.0,11,00000000,00000000,00000000,00000000,4372D828,39E262F9,00000000,4372D828,39E262F9
3,27000.0,12,00000000,00000000,00000000,00000000,437624B3,3A1B0772,00000000,437624B3,3A1B0772
3,27000.0,13,00000000,00000000,00000000,00000000,43793C78,3A4E2B3A,00000000,43793C78,3A4E2B3A
3,27000.0,14,00000000,00000000,00000000,00000000,437C24CF,3A85ED42,00000000,437C24CF,3A85ED42
3,27000.0,15,00000000,00000000,00000000,00000000,437EE2EE,3AAA7524,00000000,437EE2EE,3AAA7524
3,27000.0,16,00000000,00000000,00000000,00000000,4380BEDF,3AD4817A,00000000,4380BEDF,3AD4817A
3,27000.0,17,00000000,00000000,00000000,00000000,4381FC7B,3B0225E9,00000000,4381FC7B,3B0225E9
3,27000.0,18,00000000,00000000,00000000,00000000,43832BC4,3B1D0381,00000000,43832BC4,3B1D0381
3,27000.0,19,00000000,00000000,00000000,00000000,43844DEC,3B3AEE23,00000000,43844DEC,3B3AEE23
3,27000.0,20,00000000,00000000,00000000,00000000,438563F7,3B5BF518,00000000,438563F7,3B5BF518
3,27000.0,21,00000000,00000000,00000000,00000000,43866EBE,3B801064,00000000,43866EBE,3B801064
3,27000.0,22,00000000,00000000,00000000,00000000,43876F05,3B93B96A,00000000,43876F05,3B93B96A
3,27000.0,23,00000000,00000000,00000000,00000000,43886554,3BA8EEB6,00000000,43886554,3BA8EEB6
3,27000.0,24,00000000,00000000,00000000,00000000,43895035,3BBFBE8E,00000000,43895035,3BBFBE8E
3,27000.0,25,00000000,00000000,00000000,00000000,438A3109,3BD8368C,00000000,438A3109,3BD8368C
3,27000.0,26,00000000,00000000,00000000,00000000,438B0939,3BEFDD07,00000000,438B0939,3BEFDD07
3,27000.0,27,00000000,00000000,00000000,00000000,438BD937,3C03360E,00000000,438BD937,3C03360E
3,27000.0,28,00000000,00000000,00000000,00000000,438CA163,3C0EE833,00000000,438CA163,3C0EE833
3,27000.0,29,00000000,00000000,00000000,00000000,438D621D,3C1AFDF0,00000000,438D621D,3C1AFDF0
3,27000.0,30,00000000,00000000,00000000,00000000,438E1BB1,3C276FA5,00000000,438E1BB1,3C276FA5
3,27000.0,31,00000000,00000000,00000000,00000000,438ECE62,3C3434E0,00000000,438ECE62,3C3434E0
3,27000.0,32,00000000,00000000,00000000,00000000,438F7A6F,3C41451B,00000000,438F7A6F,3C41451B
3,27000.0,33,00000000,00000000,00000000,00000000,4390200F,3C4E96FB,00000000,4390200F,3C4E96FB
3,27000.0,34,00000000,00000000,00000000,00000000,4390BF6D,3C5C209D,00000000,4390BF6D,3C5C209D
3,27000.0,35,00000000,00000000,00000000,00000000,439158B2,3C69D751,00000000,439158B2,3C69D751
3,27000.0,36,00000000,00000000,00000000,00000000,4391EBFA,3C77AFCD,00000000,4391EBFA,3C77AFCD
3,27000.0,37,00000000,00000000,00000000,00000000,4392795F,3C82CF13,00000000,4392795F,3C82CF13
3,27000.0,38,00000000,00000000,00000000,00000000,439300EC,3C89CA6C,00000000,439300EC,3C89CA6C
3,27000.0,39,00000000,00000000,00000000,00000000,439382AC,3C90C31D,00000000,439382AC,3C90C31D
3,27000.0,40,00000000,00000000,00000000,00000000,4393FE98,3C97B11E,00000000,4393FE98,3C97B11E
3,27000.0,41,00000000,00000000,00000000,00000000,439474A4,3C9E12A8,00000000,439474A4,3C9E12A8
3,27000.0,42,00000000,00000000,00000000,00000000,4394E4B2,3CA41B0B,00000000,4394E4B2,3CA41B0B
3,27000.0,43,00000000,00000000,00000000,00000000,43954E96,3CA9F918,00000000,43954E96,3CA9F918
3,27000.0,44,00000000,00000000,00000000,B7BA5555,4395B20D,3CAFA214,00000000,4395B20D,3CAFA214
3,27000.0,45,BE337778,C750E370,BB83442C,B83BDDEA,4395ED58,3CBB3EA1,00000000,43960EB6,3CB50949
3,27000.0,46,BE337778,C7507377,BB84BBE8,B82B8673,43961F6E,3CBD5698,80000000,439663FC,3CBA1E60
3,27000.0,47,BE337778,C7500D39,BB8612F5,B8175F7B,43964C6E,3CBF3FF0,80000000,4396B0FB,3CBECB55
3,27000.0,48,BE337778,C74FB2FF,BB8741B4,B7FB17EA,439673FD,3CC0EFCA,80000000,43971561,3CC215AE
3,27000.0,49,BE337778,C74F682A,BB883CCC,00000000,439694B0,3CC255F6,80000000,43972408,3CC7B8C5
4,27000.0,1,00000000,00000000,00000000,00000000,4346CCCC,37003AF3,00000000,4346CCCC,37003AF3
4,27000.0,2,00000000,00000000,00000000,00000000,4352B078,38664751,00000000,4352B078,38664751
4,27000.0,3,00000000,00000000,00000000,00000000,434F1DF4,37C3C0E0,00000000,43494766,36EB4DE3
4,27000.0,4,00000000,00000000,00000000,00000000,435246B7,37E7C503,00000000,435246B7,37E7C503
4,27000.0,5,00000000,00000000,00000000,00000000,43588527,3853D412,00000000,43588527,3853D412
4,27000.0,6,00000000,00000000,00000000,00000000,435E11F9,38AE2CEA,00000000,435E11F9,38AE2CEA
4,27000.0,7,00000000,00000000,00000000,00000000,43630E5A,3904328F,00000000,43630E5A,3904328F
4,27000.0,8,00000000,00000000,00000000,00000000,4367943C,393CABF5,00000000,4367943C,393CABF5
4,27000.0,9,00000000,00000000,00000000,00000000,436BB799,398045E0,00000000,436BB799,398045E0
4,27000.0,10,00000000,00000000,00000000,00000000,436F880F,39A7D067,00000000,436F880F,39A7D067
4,27000.0,11,00000000,00000000,00000000,00000000,437311FE,39E727D2,00000000,437311FE,39E727D2
4,27000.0,12,00000000,00000000,00000000,00000000,43765F37,3A1E8228,00000000,43765F37,3A1E8228
4,27000.0,13,00000000,00000000,00000000,00000000,437977AF,3A5308BC,00000000,437977AF,3A5308BC
4,27000.0,14,00000000,00000000,00000000,00000000,437C607A,3A8943E7,00000000,437C607A,3A8943E7
4,27000.0,15,00000000,00000000,00000000,00000000,437F1F5D,3AAED19F,00000000,437F1F5D,3AAED19F
4,27000.0,16,00000000,00000000,00000000,00000000,4380DD7F,3ADA1119,00000000,4380DD7F,3ADA1119
4,27000.0,17,00000000,00000000,00000000,00000000,43821B88,3B059F74,00000000,43821B88,3B059F74
4,27000.0,18,00000000,00000000,00000000,00000000,43834B3E,3B214824,00000000,43834B3E,3B214824
4,27000.0,19,00000000,00000000,00000000,00000000,43846DD3,3B4017F5,00000000,43846DD3,3B4017F5
4,27000.0,20,00000000,00000000,00000000,00000000,43858448,3B621E1B,00000000,43858448,3B621E1B
4,27000.0,21,00000000,00000000,00000000,00000000,43868F78,3B83B1B6,00000000,43868F78,3B83B1B6
4,27000.0,22,00000000,00000000,00000000,00000000,43879027,3B97F4D4,00000000,43879027,3B97F4D4
4,27000.0,23,00000000,00000000,00000000,00000000,438886BE,3BADCD2C,00000000,438886BE,3BADCD2C
4,27000.0,24,00000000,00000000,00000000,00000000,4389719C,3BC55ADA,00000000,4389719C,3BC55ADA
4,27000.0,25,00000000,00000000,00000000,00000000,438A52B7,3BDE95A1,00000000,438A52B7,3BDE95A1
4,27000.0,26,00000000,00000000,00000000,00000000,438B2B2E,3BF705DD,00000000,438B2B2E,3BF705DD
4,27000.0,27,00000000,00000000,00000000,00000000,438BFB6F,3C071BD5,00000000,438BFB6F,3C071BD5
4,27000.0,28,00000000,00000000,00000000,00000000,438CC3DF,3C1321FE,00000000,438CC3DF,3C1321FE
4,27000.0,29,00000000,00000000,00000000,00000000,438D84D8,3C1F8DE1,00000000,438D84D8,3C1F8DE1
4,27000.0,30,00000000,00000000,00000000,00000000,438E3EA9,3C2C57D6,00000000,438E3EA9,3C2C57D6
4,27000.0,31,00000000,00000000,00000000,00000000,438EF197,3C397739,00000000,438EF197,3C397739
4,27000.0,32,00000000,00000000,00000000,00000000,438F9DDF,3C46E33D,00000000,438F9DDF,3C46E33D
4,27000.0,33,00000000,00000000,00000000,00000000,439043B8,3C549241,00000000,439043B8,3C549241
4,27000.0,34,00000000,00000000,00000000,00000000,4390E34E,3C627A00,00000000,4390E34E,3C627A00
4,27000.0,35,00000000,00000000,00000000,00000000,43917CC9,3C708FE2,00000000,43917CC9,3C708FE2
4,27000.0,36,00000000,00000000,00000000,00000000,43921045,3C7EC806,00000000,43921045,3C7EC806
4,27000.0,37,00000000,00000000,00000000,00000000,43929DDA,3C868B09,00000000,43929DDA,3C868B09
4,27000.0,38,00000000,00000000,00000000,00000000,43932599,3C8DB64D,00000000,43932599,3C8DB64D
4,27000.0,39,00000000,00000000,00000000,00000000,4393A787,3C94DE91,00000000,4393A787,3C94DE91
4,27000.0,40,00000000,00000000,00000000,00000000,439423A2,3C9BFBD8,00000000,439423A2,3C9BFBD8
4,27000.0,41,00000000,00000000,00000000,00000000,439499D9,3CA28B75,00000000,439499D9,3CA28B75
4,27000.0,42,00000000,00000000,00000000,00000000,43950A11,3CA8BE47,00000000,43950A11,3CA8BE47
4,27000.0,43,00000000,00000000,00000000,00000000,4395741E,3CAEC59D,00000000,4395741E,3CAEC59D
4,27000.0,44,00000000,00000000,00000000,00000000,4395D7BB,3CB49661,00000000,4395D7BB,3CB49661
4,27000.0,45,00000000,00000000,00000000,B78912E8,43963488,3CBA2398,00000000,43963488,3CBA2398
4,27000.0,46,BE244DFA,C73F36D2,BB7BB966,B81DD618,43966AEE,3CC41A7C,00000000,439689EF,3CBF5C75
4,27000.0,47,BE244DFA,C73ED8BF,BB7E30BE,B80BA329,439697B8,3CC60654,80000000,4396D70F,3CC42A94
4,27000.0,48,BE244DFA,C73E8584,BB802FA5,B7E79849,4396BEEF,3CC7B975,80000000,43973BB7,3CC79134
4,27000.0,49,BE244DFA,C73E407F,BB81173D,00000000,4396DF59,3CC9224D,80000000,43974A64,3CCD5B59
5,27000.0,1,00000000,00000000,00000000,00000000,43470000,3704242C,00000000,43470000,3704242C
5,27000.0,2,00000000,00000000,00000000,00000000,4352E5C4,386D05D0,00000000,4352E5C4,386D05D0
5,27000.0,3,00000000,00000000,00000000,00000000,434F52EE,37C9A092,00000000,43497275,36F0E4C0
5,27000.0,4,00000000,00000000,00000000,00000000,43526A7D,37EC431B,00000000,434F90DC,376D64DE
5,27000.0,5,00000000,00000000,00000000,00000000,4358A9DB,3857BF9E,00000000,4358A9DB,3857BF9E
5,27000.0,6,00000000,00000000,00000000,00000000,435E3772,38B143C0,00000000,435E3772,38B143C0
5,27000.0,7,00000000,00000000,00000000,00000000,43633482,39067357,00000000,43633482,39067357
5,27000.0,8,00000000,00000000,00000000,00000000,4367BAF6,393FC471,00000000,4367BAF6,393FC471
5,27000.0,9,00000000,00000000,00000000,00000000,436BDEDD,39824E12,00000000,436BDEDD,39824E12
5,27000.0,10,00000000,00000000,00000000,00000000,436FAFD9,39AA636C,00000000,436FAFD9,39AA636C
5,27000.0,11,00000000,00000000,00000000,00000000,43733A42,39E9B55A,00000000,43733A42,39E9B55A
5,27000.0,12,00000000,00000000,00000000,00000000,437687F6,3A1FB765,00000000,437687F6,3A1FB765
5,27000.0,13,00000000,00000000,00000000,00000000,4379A0E8,3A540B7B,00000000,4379A0E8,3A540B7B
