case,dx,k,ptenh,pqenh,pqsenh,ptu,pqu,ptd,pqd,puu,pvu,pud,pvd,plu,klab
15,9000.0,1,43758000,39A594C3,00000000,43758000,39A594C3,43758000,39A594C3,4235A49C,00000000,4235A49C,00000000,00000000,0
15,9000.0,2,437C404A,3B539994,3BFA9E52,437C404A,3B539994,437C404A,3B539994,4235A49C,00000000,4235A49C,00000000,00000000,0
15,9000.0,3,437AFD8B,3AFE7877,3BA5D87B,437AFD8B,3AFE7877,437AFD8B,3AFE7877,4224B5FB,00000000,4224B5FB,00000000,00000000,0
15,9000.0,4,437A2F95,3AAC4520,3B7463F5,437A2F95,3AAC4520,437A2F95,3AAC4520,4217BC71,00000000,4217BC71,00000000,00000000,0
15,9000.0,5,437C4D18,3A95FDE2,3B7AFB01,437C4D18,3A95FDE2,437C4D18,3A95FDE2,420D1A1F,00000000,420D1A1F,00000000,00000000,0
15,9000.0,6,437F7F77,3A933356,3B937838,437F7F77,3A933356,437F7F77,3A933356,42040966,00000000,42040966,00000000,00000000,0
15,9000.0,7,43813666,3A913097,3BAB9A5C,43813666,3A913097,43813666,3A913097,41F8429B,00000000,41F8429B,00000000,00000000,0
15,9000.0,8,43828ED0,3A8F8EAB,3BC51F54,43828ED0,3A8F8EAB,43828ED0,3A8F8EAB,41EA3BA6,00000000,41EA3BA6,00000000,00000000,0
15,9000.0,9,4383CC7F,3A8E427B,3BDF4A62,4383CC7F,3A8E427B,4383CC7F,3A8E427B,41DDA0AC,00000000,41DDA0AC,00000000,00000000,0
15,9000.0,10,4384F2A9,3A8D4447,3BF976C7,4384F2A9,3A8D4447,4384F2A9,3A8D4447,41D22EC9,00000000,41D22EC9,00000000,00000000,0
15,9000.0,11,4386041C,3A8CB100,3C098AA1,4386041C,3A8CB100,4386041C,3A8CB100,41C7B466,00000000,41C7B466,00000000,00000000,0
15,9000.0,12,4387034A,3A91EDB9,3C15D646,4387034A,3A91EDB9,4387034A,3A91EDB9,41BE0B98,00000000,41BE0B98,00000000,00000000,0
15,9000.0,13,4387F224,3A979C64,3C21674D,4387F224,3A979C64,4387F224,3A979C64,41B516D0,00000000,41B516D0,00000000,00000000,0
15,9000.0,14,4388D150,3A9CFD4E,3C2BFF21,4388D150,3A9CFD4E,4388D150,3A9CFD4E,41ACBE88,00000000,41ACBE88,00000000,00000000,0
15,9000.0,15,4389A06E,3AA42DDC,3C35E97A,4389A06E,3AA42DDC,4389A06E,3AA42DDC,41A4EFB2,00000000,41A4EFB2,00000000,00000000,0
15,9000.0,16,438A635E,3AAC0EBC,3C3F9561,438A635E,3AAC0EBC,438A635E,3AAC0EBC,419D9AB3,00000000,419D9AB3,00000000,00000000,0
15,9000.0,17,438B1BB3,3AB45D02,3C490D50,438B1BB3,3AB45D02,438B1BB3,3AB45D02,4196B28A,00000000,4196B28A,00000000,00000000,0
15,9000.0,18,438BCA61,3ABD051F,3C5250B3,438BCA61,3ABD051F,438BCA61,3ABD051F,41902C54,00000000,41902C54,00000000,00000000,0
15,9000.0,19,438C703E,3AC5F71F,3C5B5F83,438C703E,3AC5F71F,438C703E,3AC5F71F,4189FED3,00000000,4189FED3,00000000,00000000,0
15,9000.0,20,438D0E03,3ACF258B,3C6439F1,438D0E03,3ACF258B,438D0E03,3ACF258B,41842222,00000000,41842222,00000000,00000000,0
15,9000.0,21,438DA453,3AD88483,3C6CE06B,438DA453,3AD88483,438DA453,3AD88483,417D1EE3,00000000,417D1EE3,00000000,00000000,0
15,9000.0,22,438E33BA,3AE20904,3C755315,438E33BA,3AE20904,438E33BA,3AE20904,417281BE,00000000,417281BE,00000000,00000000,0
15,9000.0,23,438EBCB4,3AEBA96F,3C7D9254,438EBCB4,3AEBA96F,438EBCB4,3AEBA96F,41686293,00000000,41686293,00000000,00000000,0
15,9000.0,24,438F3FAE,3AF55DFD,3C82CF5A,438F3FAE,3AF55DFD,438F3FAE,3AF55DFD,415EB868,00000000,415EB868,00000000,00000000,0
15,9000.0,25,438FBD09,3AFF1DBB,3C86BC48,438FBD09,3AFF1DBB,438FBD09,3AFF1DBB,41557B55,00000000,41557B55,00000000,00000000,0
15,9000.0,26,43903520,3B0755B4,3C8A9044,43903520,3B0755B4,43903520,3B0755B4,414CA458,00000000,414CA458,00000000,00000000,0
15,9000.0,27,4390A83E,3B13CBA1,3C8E4B9B,4390A83E,3B13CBA1,4390A83E,3B13CBA1,41442D2C,00000000,41442D2C,00000000,00000000,0
15,9000.0,28,439116A5,3B205234,3C91EE51,439116A5,3B205234,439116A5,3B205234,413C1062,00000000,413C1062,00000000,00000000,0
15,9000.0,29,43918092,3B2CE100,3C957896,43918092,3B2CE100,43918092,3B2CE100,4134492A,00000000,4134492A,00000000,00000000,0
15,9000.0,30,4391E63D,3B396FF3,3C98EA89,4391E63D,3B396FF3,4391E63D,3B396FF3,412CD334,00000000,412CD334,00000000,00000000,0
15,9000.0,31,439247D4,3B45F6E3,3C9C443C,439247D4,3B45F6E3,439247D4,3B45F6E3,4125AABE,00000000,4125AABE,00000000,00000000,0
15,9000.0,32,4392A580,3B526DFB,3C9F858C,4392A580,3B526DFB,4392A580,3B526DFB,411ECC6D,00000000,411ECC6D,00000000,00000000,0
15,9000.0,33,4392FF68,3B5ECE1E,3CA2AE94,4392FF68,3B5ECE1E,4392FF68,3B5ECE1E,41183550,00000000,41183550,00000000,00000000,0
15,9000.0,34,439355AB,3B6B0FEE,3CA5BF16,439355AB,3B6B0FEE,439355AB,3B6B0FEE,4111E2D7,00000000,4111E2D7,00000000,00000000,0
15,9000.0,35,4393A865,3B772C0A,3CA8B708,4393A865,3B772C0A,4393A865,3B772C0A,410BD2D1,00000000,410BD2D1,00000000,00000000,0
15,9000.0,36,4393F7A9,3B818D54,3CAB95F2,4393F7A9,3B818D54,4393F7A9,3B818D54,41060362,00000000,41060362,00000000,00000000,0
15,9000.0,37,4394438D,3B876A7B,3CAE5B99,4394438D,3B876A7B,4394438D,3B876A7B,41007304,00000000,41007304,00000000,00000000,0
15,9000.0,38,43948C1C,3B8D28E0,3CB10754,43948C1C,3B8D28E0,43948C1C,3B8D28E0,40F64117,00000000,40F64117,00000000,00000000,0
15,9000.0,39,4394D160,3B92C4FA,3CB398C3,4394D160,3B92C4FA,4394D160,3B92C4FA,40EC1651,00000000,40EC1651,00000000,00000000,0
15,9000.0,40,4395135A,3B983A1B,3CB60EED,4395135A,3B983A1B,4395135A,3B983A1B,40E264E4,00000000,40E264E4,00000000,00000000,0
15,9000.0,41,43955206,3B9ADF6A,3CB86899,43955206,3B9ADF6A,43955206,3B9ADF6A,40D92CEF,00000000,40D92CEF,00000000,00000000,0
15,9000.0,42,43958D58,3B9C81BA,3CBAA49B,43958D58,3B9C81BA,43958D58,3B9C81BA,40D06F8A,00000000,40D06F8A,00000000,00000000,0
15,9000.0,43,4395C53B,3B9E089E,3CBCC123,4395C53B,3B9E089E,4395C53B,3B9E089E,40C82F08,00000000,40C82F08,00000000,00000000,0
15,9000.0,44,4395F98E,3B9F7185,3CBEBBEC,4395F98E,3B9F7185,4395F98E,3B9F7185,40C06F57,00000000,40C06F57,00000000,00000000,0
15,9000.0,45,43962A1B,3BA0B841,3CC091BA,43962A1B,3BA0B841,43962A1B,3BA0B841,40B936AF,00000000,40B936AF,00000000,00000000,0
15,9000.0,46,43965695,3BA1D81E,3CC23E6B,43965695,3BA1D81E,43965695,3BA1D81E,40B28EA1,00000000,40B28EA1,00000000,00000000,0
15,9000.0,47,43967E7C,3BA2C82E,3CC3BB09,43967E7C,3BA2C82E,43967E7C,3BA2C82E,40AC8641,00000000,40AC8641,00000000,00000000,0
15,9000.0,48,4396C15C,3BA02579,3CC4276A,4396C15C,3BA02579,4396C15C,3BA02579,40A736D8,00000000,40A736D8,00000000,00000000,0
15,9000.0,49,4396A476,3BA17CD0,3CC53BE8,4396A476,3BA17CD0,4396A476,3BA17CD0,40A2D1ED,00000000,40A2D1ED,00000000,00000000,0
16,9000.0,1,4386C000,3CECED00,00000000,4386C000,3CECED00,4386C000,3CECED00,423FEEE3,00000000,423FEEE3,00000000,00000000,0
16,9000.0,2,4388E35C,3D0ABC64,3D537FE1,4388E35C,3D0ABC64,4388E35C,3D0ABC64,423FEEE3,00000000,423FEEE3,00000000,00000000,0
16,9000.0,3,43884DF6,3CC094BE,3D13C03C,43884DF6,3CC094BE,43884DF6,3CC094BE,422D1DB0,00000000,422D1DB0,00000000,00000000,0
16,9000.0,4,43880A27,3C9331A5,3CE2EDF3,43880A27,3C9331A5,43880A27,3C9331A5,421EBCF6,00000000,421EBCF6,00000000,00000000,0
16,9000.0,5,4387FD51,3C719DFC,3CBB4706,4387FD51,3C719DFC,4387FD51,3C719DFC,42131B64,00000000,42131B64,00000000,00000000,0
16,9000.0,6,438916EC,3C6F794D,3CBCCA27,438916EC,3C6F794D,438916EC,3C6F794D,420941E2,00000000,420941E2,00000000,00000000,0
16,9000.0,7,438A0925,3C6EA64B,3CBD7EFE,438A0925,3C6EA64B,438A0925,3C6EA64B,4200B72E,00000000,4200B72E,00000000,00000000,0
16,9000.0,8,438AE18F,3C6E5D7A,3CBE32F4,438AE18F,3C6E5D7A,438AE18F,3C6E5D7A,41F25A45,00000000,41F25A45,00000000,00000000,0
16,9000.0,9,438BA592,3C6E5A60,3CBEED0B,438BA592,3C6E5A60,438BA592,3C6E5A60,41E4DCD1,00000000,41E4DCD1,00000000,00000000,0
16,9000.0,10,438C588A,3C6E7EDA,3CBFA31D,438C588A,3C6E7EDA,438C588A,3C6E7EDA,41D8A9D1,00000000,41D8A9D1,00000000,00000000,0
16,9000.0,11,438CFD0E,3C6EB922,3CC05021,438CFD0E,3C6EB922,438CFD0E,3C6EB922,41CD88FA,00000000,41CD88FA,00000000,00000000,0
16,9000.0,12,438D9539,3C755827,3CC0F396,438D9539,3C755827,438D9539,3C755827,41C34EDE,00000000,41C34EDE,00000000,00000000,0
16,9000.0,13,438E22B5,3C814460,3CC18D6C,438E22B5,3C814460,438E22B5,3C814460,41B9D9A5,00000000,41B9D9A5,00000000,00000000,0
16,9000.0,14,438EA6CB,3C8777F9,3CC21CAC,438EA6CB,3C8777F9,438EA6CB,3C8777F9,41B10F17,00000000,41B10F17,00000000,00000000,0
16,9000.0,15,438F2290,3C8D5063,3CC2A18B,438F2290,3C8D5063,438F2290,3C8D5063,41A8DA04,00000000,41A8DA04,00000000,00000000,0
16,9000.0,16,438F96ED,3C92D5CA,3CC31C6C,438F96ED,3C92D5CA,438F96ED,3C92D5CA,41A1291A,00000000,41A1291A,00000000,00000000,0
16,9000.0,17,439004A3,3C980F7C,3CC38E0A,439004A3,3C980F7C,439004A3,3C980F7C,4199EDF6,00000000,4199EDF6,00000000,00000000,0
16,9000.0,18,43906C54,3C9D0383,3CC3F6B2,43906C54,3C9D0383,43906C54,3C9D0383,41931C8E,00000000,41931C8E,00000000,00000000,0
16,9000.0,19,4390CE8D,3CA1B782,3CC45732,4390CE8D,3CA1B782,4390CE8D,3CA1B782,418CAAB2,00000000,418CAAB2,00000000,00000000,0
16,9000.0,20,43912BC8,3CA63045,3CC4B00C,43912BC8,3CA63045,43912BC8,3CA63045,41868FAD,00000000,41868FAD,00000000,00000000,0
16,9000.0,21,4391846A,3CAA7215,3CC501D7,4391846A,3CAA7215,4391846A,3CAA7215,4180C406,00000000,4180C406,00000000,00000000,0
16,9000.0,22,4391D8D2,3CAE80A6,3CC54CF8,4391D8D2,3CAE80A6,4391D8D2,3CAE80A6,4176828A,00000000,4176828A,00000000,00000000,0
16,9000.0,23,4392294C,3CB25F54,3CC591E6,4392294C,3CB25F54,4392294C,3CB25F54,416C0394,00000000,416C0394,00000000,00000000,0
16,9000.0,24,4392761F,3CB61135,3CC5D125,4392761F,3CB61135,4392761F,3CB61135,41620154,00000000,41620154,00000000,00000000,0
16,9000.0,25,4392BF8A,3CB9990E,3CC60B2D,4392BF8A,3CB9990E,4392BF8A,3CB9990E,41587325,00000000,41587325,00000000,00000000,0
16,9000.0,26,439305BF,3CBCBC1E,3CC63FFD,439305BF,3CBCBC1E,439305BF,3CBCBC1E,414F5176,00000000,414F5176,00000000,00000000,0
16,9000.0,27,439348ED,3CBCE9DB,3CC66FBE,439348ED,3CBCE9DB,439348ED,3CBCE9DB,41469604,00000000,41469604,00000000,00000000,0
16,9000.0,28,43938941,3CBD1342,3CC69AC4,43938941,3CBD1342,43938941,3CBD1342,413E3AC8,00000000,413E3AC8,00000000,00000000,0
16,9000.0,29,4393C6DE,3CBD3899,3CC6C160,4393C6DE,3CBD3899,4393C6DE,3CBD3899,41363A6F,00000000,41363A6F,00000000,00000000,0
16,9000.0,30,439401E8,3CBD5A0E,3CC6E3CB,439401E8,3CBD5A0E,439401E8,3CBD5A0E,412E9036,00000000,412E9036,00000000,00000000,0
16,9000.0,31,43943A7D,3CBD77F9,3CC7025F,43943A7D,3CBD77F9,43943A7D,3CBD77F9,412737F0,00000000,412737F0,00000000,00000000,0
16,9000.0,32,439470B8,3CBD9286,3CC71D5C,439470B8,3CBD9286,439470B8,3CBD9286,41202DE2,00000000,41202DE2,00000000,00000000,0
16,9000.0,33,4394A4B1,3CBDA9C3,3CC734CB,4394A4B1,3CBDA9C3,4394A4B1,3CBDA9C3,41196EC7,00000000,41196EC7,00000000,00000000,0
16,9000.0,34,4394D67A,3CBDBDDB,3CC748E3,4394D67A,3CBDBDDB,4394D67A,3CBDBDDB,4112F7C4,00000000,4112F7C4,00000000,00000000,0
16,9000.0,35,43950626,3CBDCEE2,3CC759BB,43950626,3CBDCEE2,43950626,3CBDCEE2,410CC661,00000000,410CC661,00000000,00000000,0
16,9000.0,36,439533C2,3CBDDD04,3CC7677F,439533C2,3CBDDD04,439533C2,3CBDDD04,4106D882,00000000,4106D882,00000000,00000000,0
16,9000.0,37,43955F5C,3CBDE837,3CC7723A,43955F5C,3CBDE837,43955F5C,3CBDE837,41012C68,00000000,41012C68,00000000,00000000,0
16,9000.0,38,439588F9,3CBDF07F,3CC779DC,439588F9,3CBDF07F,439588F9,3CBDF07F,40F7816A,00000000,40F7816A,00000000,00000000,0
16,9000.0,39,4395B0A1,3CBDF5F8,3CC77E98,4395B0A1,3CBDF5F8,4395B0A1,3CBDF5F8,40ED28CD,00000000,40ED28CD,00000000,00000000,0
16,9000.0,40,4395D655,3CBDF865,3CC78025,4395D655,3CBDF865,4395D655,3CBDF865,40E34DD2,00000000,40E34DD2,00000000,00000000,0
16,9000.0,41,4395FA13,3CBDF7BB,3CC77E84,4395FA13,3CBDF7BB,4395FA13,3CBDF7BB,40D9F02E,00000000,40D9F02E,00000000,00000000,0
16,9000.0,42,43961BD4,3CBDF3CD,3CC77986,43961BD4,3CBDF3CD,43961BD4,3CBDF3CD,40D110AA,00000000,40D110AA,00000000,00000000,0
16,9000.0,43,43963B8B,3CBDEC55,3CC770EA,43963B8B,3CBDEC55,43963B8B,3CBDEC55,40C8B15E,00000000,40C8B15E,00000000,00000000,0
16,9000.0,44,43965922,3CBDE0BD,3CC7640F,43965922,3CBDE0BD,43965922,3CBDE0BD,40C0D606,00000000,40C0D606,00000000,00000000,0
16,9000.0,45,4396747C,3CBDD06C,3CC7526E,4396747C,3CBDD06C,4396747C,3CBDD06C,40B984B2,00000000,40B984B2,00000000,00000000,0
16,9000.0,46,43968D63,3CBDBA51,3CC73ADD,43968D63,3CBDBA51,43968D63,3CBDBA51,40B2C6D5,00000000,40B2C6D5,00000000,00000000,0
16,9000.0,47,4396A388,3CBD9C66,3CC71B59,4396A388,3CBD9C66,4396A388,3CBD9C66,40ACAB74,00000000,40ACAB74,00000000,00000000,0
16,9000.0,48,4396D748,3CBC9A8A,3CC617AE,4396D748,3CBC9A8A,4396D748,3CBC9A8A,40A74BE9,00000000,40A74BE9,00000000,00000000,0
16,9000.0,49,4396A426,3CBC496A,3CC5FE1C,4396A426,3CBC496A,4396A426,3CBC496A,40A2DA0D,00000000,40A2DA0D,00000000,00000000,0
17,9000.0,1,43508000,37A9D921,00000000,43508000,37A9D921,43508000,37A9D921,4219AA76,00000000,4219AA76,00000000,00000000,0
17,9000.0,2,435C9EAA,394A77FD,396C512C,435C9EAA,394A77FD,435C9EAA,394A77FD,4219AA76,00000000,4219AA76,00000000,00000000,0
17,9000.0,3,435914C9,38AE3434,38DE067D,435914C9,38AE3434,435914C9,38AE3434,420B4996,00000000,420B4996,00000000,00000000,0
17,9000.0,4,43571F52,38469D51,3888563C,43571F52,38469D51,43571F52,38469D51,420044EB,00000000,420044EB,00000000,00000000,0
17,9000.0,5,4355E1BD,38036876,383FEA41,4355E1BD,38036876,4355E1BD,38036876,41EEB269,00000000,41EEB269,00000000,00000000,0
17,9000.0,6,435506AD,37BE5FE0,3812653A,435506AD,37BE5FE0,435506AD,37BE5FE0,41DFBA08,00000000,41DFBA08,00000000,00000000,0
17,9000.0,7,43546671,37927914,37EB56D3,43546671,37927914,43546671,37927914,41D2D8BD,00000000,41D2D8BD,00000000,00000000,0
17,9000.0,8,4353EC21,376C24BE,37C42C5B,4353EC21,376C24BE,4353EC21,376C24BE,41C78E97,00000000,41C78E97,00000000,00000000,0
17,9000.0,9,43538BA7,375644F1,37A7EFD1,43538BA7,375644F1,43538BA7,375644F1,41BD84CC,00000000,41BD84CC,00000000,00000000,0
17,9000.0,10,43547A89,3769B354,37AE50C0,43547A89,3769B354,43547A89,3769B354,41B4702D,00000000,41B4702D,00000000,00000000,0
17,9000.0,11,4357202B,379FE214,37E624DE,4357202B,379FE214,4357202B,379FE214,41AC155F,00000000,41AC155F,00000000,00000000,0
17,9000.0,12,435997C8,37D4A6E2,38141591,435997C8,37D4A6E2,435997C8,37D4A6E2,41A458CC,00000000,41A458CC,00000000,00000000,0
17,9000.0,13,435BE706,3809F824,383A72B9,435BE706,3809F824,435BE706,3809F824,419D24D3,00000000,419D24D3,00000000,00000000,0
17,9000.0,14,435E127A,382F340E,38665DA0,435E127A,382F340E,435E127A,382F340E,41966826,00000000,41966826,00000000,00000000,0
17,9000.0,15,43601E0C,385A4FD3,388C0029,43601E0C,385A4FD3,43601E0C,385A4FD3,419014B8,00000000,419014B8,00000000,00000000,0
17,9000.0,16,43620CEB,3885C244,38A7BC01,43620CEB,3885C244,43620CEB,3885C244,418A1EFA,00000000,418A1EFA,00000000,00000000,0
17,9000.0,17,4363E1DA,38A17FC9,38C66CA6,4363E1DA,38A17FC9,4363E1DA,38A17FC9,41847D44,00000000,41847D44,00000000,00000000,0
17,9000.0,18,43659F2A,38C06FEE,38E8169D,43659F2A,38C06FEE,43659F2A,38C06FEE,417E4EF2,00000000,417E4EF2,00000000,00000000,0
17,9000.0,19,436746E2,38E29D31,39065D85,436746E2,38E29D31,436746E2,38E29D31,41742D5F,00000000,41742D5F,00000000,00000000,0
17,9000.0,20,4368DABD,3904059E,391A2ABE,4368DABD,3904059E,4368DABD,3904059E,416A89FC,00000000,416A89FC,00000000,00000000,0
17,9000.0,21,436A5C3D,39185C55,392F6EF7,436A5C3D,39185C55,436A5C3D,39185C55,41615A92,00000000,41615A92,00000000,00000000,0
17,9000.0,22,436BCCB6,392E4F5B,39462420,436BCCB6,392E4F5B,436BCCB6,392E4F5B,41589642,00000000,41589642,00000000,00000000,0
17,9000.0,23,436D2D53,3945D8EB,395E4261,436D2D53,3945D8EB,436D2D53,3945D8EB,41503550,00000000,41503550,00000000,00000000,0
17,9000.0,24,436E7F1C,395EF0DB,3977C010,436E7F1C,395EF0DB,436E7F1C,395EF0DB,414830F6,00000000,414830F6,00000000,00000000,0
17,9000.0,25,436FC2F1,39798C7C,398948BF,436FC2F1,39798C7C,436FC2F1,39798C7C,41408338,00000000,41408338,00000000,00000000,0
17,9000.0,26,4370F9A9,398ACFC0,399754F2,4370F9A9,398ACFC0,4370F9A9,398ACFC0,413926D4,00000000,413926D4,00000000,00000000,0
17,9000.0,27,437223F9,39998DAA,39A5FD4B,437223F9,39998DAA,437223F9,39998DAA,4132171A,00000000,4132171A,00000000,00000000,0
17,9000.0,28,4373427D,39A8F720,39B53928,4373427D,39A8F720,4373427D,39A8F720,412B4FEA,00000000,412B4FEA,00000000,00000000,0
17,9000.0,29,437455C8,39B90305,39C4FFC0,437455C8,39B90305,437455C8,39B90305,4124CD9C,00000000,4124CD9C,00000000,00000000,0
17,9000.0,30,43755E60,39C9A730,39D54781,43755E60,39C9A730,43755E60,39C9A730,411E8CE9,00000000,411E8CE9,00000000,00000000,0
17,9000.0,31,43765CAB,39DAD78D,39E60514,43765CAB,39DAD78D,43765CAB,39DAD78D,41188AFA,00000000,41188AFA,00000000,00000000,0
17,9000.0,32,43775112,39EC8830,39F72D6C,43775112,39EC8830,43775112,39EC8830,4112C53F,00000000,4112C53F,00000000,00000000,0
17,9000.0,33,43783BE8,39FEAB10,3A0459C2,43783BE8,39FEAB10,43783BE8,39FEAB10,410D3984,00000000,410D3984,00000000,00000000,0
17,9000.0,34,43791D79,3A0898E8,3A0D4517,43791D79,3A0898E8,43791D79,3A0898E8,4107E5DC,00000000,4107E5DC,00000000,00000000,0
17,9000.0,35,4379F604,3A120656,3A16517E,4379F604,3A120656,4379F604,3A120656,4102C8A3,00000000,4102C8A3,00000000,00000000,0
17,9000.0,36,437AC5A6,3A1B9AF8,3A1F7CD4,437AC5A6,3A1B9AF8,437AC5A6,3A1B9AF8,40FBC0F8,00000000,40FBC0F8,00000000,00000000,0
17,9000.0,37,437B8C83,3A2551B6,3A28CD91,437B8C83,3A2551B6,437B8C83,3A2551B6,40F25894,00000000,40F25894,00000000,00000000,0
17,9000.0,38,437C4AD1,3A2F14BF,3A323AED,437C4AD1,3A2F14BF,437C4AD1,3A2F14BF,40E9567C,00000000,40E9567C,00000000,00000000,0
17,9000.0,39,437D009A,3A38D8CB,3A3BB887,437D009A,3A38D8CB,437D009A,3A38D8CB,40E0B9A0,00000000,40E0B9A0,00000000,00000000,0
17,9000.0,40,437DADE1,3A40C591,3A4538AA,437DADE1,3A40C591,437DADE1,3A40C591,40D8819D,00000000,40D8819D,00000000,00000000,0
17,9000.0,41,437E5292,3A485E31,3A4EAC7A,437E5292,3A485E31,437E5292,3A485E31,40D0AEC0,00000000,40D0AEC0,00000000,00000000,0
17,9000.0,42,437EEE84,3A4FC1FA,3A580281,437EEE84,3A4FC1FA,437EEE84,3A4FC1FA,40C94236,00000000,40C94236,00000000,00000000,0
17,9000.0,43,437F8173,3A56E4D7,3A6127DD,437F8173,3A56E4D7,437F8173,3A56E4D7,40C23E3E,00000000,40C23E3E,00000000,00000000,0
17,9000.0,44,4380057C,3A5DB804,3A6A0620,4380057C,3A5DB804,4380057C,3A5DB804,40BBA675,00000000,40BBA675,00000000,00000000,0
17,9000.0,45,4380453E,3A642977,3A728297,4380453E,3A642977,4380453E,3A642977,40B5806A,00000000,40B5806A,00000000,00000000,0
17,9000.0,46,43807F8C,3A6A2229,3A7A7C3B,43807F8C,3A6A2229,43807F8C,3A6A2229,40AFD483,00000000,40AFD483,00000000,00000000,0
17,9000.0,47,4380B3B0,3A6F818E,3A80E30F,4380B3B0,3A6F818E,4380B3B0,3A6F818E,40AAAFD9,00000000,40AAAFD9,00000000,00000000,0
17,9000.0,48,4380E881,3A6E324D,3A811D3D,4380E881,3A6E324D,4380E881,3A6E324D,40A62842,00000000,40A62842,00000000,00000000,0
17,9000.0,49,4380E87E,3A752B0F,3A840C25,4380E87E,3A752B0F,4380E87E,3A752B0F,40A26843,00000000,40A26843,00000000,00000000,0
18,9000.0,1,43560000,38829306,00000000,43560000,38829306,43560000,38829306,421F2ADC,00000000,421F2ADC,00000000,00000000,0
18,9000.0,2,436202E3,39CCD708,39E7B9B9,436202E3,39CCD708,436202E3,39CCD708,421F2ADC,00000000,421F2ADC,00000000,00000000,0
18,9000.0,3,435E9F20,393CE8F0,3962E54C,435E9F20,393CE8F0,435E9F20,393CE8F0,421068D1,00000000,421068D1,00000000,00000000,0
18,9000.0,4,435CB200,38E0C140,390DCAA9,435CB200,38E0C140,435CB200,38E0C140,420519B4,00000000,420519B4,00000000,00000000,0
18,9000.0,5,435B75CB,38996A3D,38C97A9F,435B75CB,38996A3D,435B75CB,38996A3D,41F7E372,00000000,41F7E372,00000000,00000000,0
18,9000.0,6,435A9A1B,3863CF9A,389A9552,435A9A1B,3863CF9A,435A9A1B,3863CF9A,41E885EF,00000000,41E885EF,00000000,00000000,0
18,9000.0,7,4359F8B8,3832E274,38797A1C,4359F8B8,3832E274,4359F8B8,3832E274,41DB4DA2,00000000,41DB4DA2,00000000,00000000,0
18,9000.0,8,43597D20,38122402,38508B21,43597D20,38122402,43597D20,38122402,41CFB739,00000000,41CFB739,00000000,00000000,0
18,9000.0,9,435A1AD8,380ECFE4,384C0A99,435A1AD8,380ECFE4,435A1AD8,380ECFE4,41C55D71,00000000,41C55D71,00000000,00000000,0
18,9000.0,10,435D5F24,385053EE,388DD19F,435D5F24,385053EE,435D5F24,385053EE,41BBE71D,00000000,41BBE71D,00000000,00000000,0
18,9000.0,11,436066DD,38923E08,38BEAB6F,436066DD,38923E08,436066DD,38923E08,41B32F9D,00000000,41B32F9D,00000000,00000000,0
18,9000.0,12,436339FA,38C6B2BB,38F94305,436339FA,38C6B2BB,436339FA,38C6B2BB,41AB1AD5,00000000,41AB1AD5,00000000,00000000,0
18,9000.0,13,4365DEF9,39033CC2,391F1823,4365DEF9,39033CC2,4365DEF9,39033CC2,41A392B0,00000000,41A392B0,00000000,00000000,0
18,9000.0,14,43685B30,39293369,3946FA59,43685B30,39293369,43685B30,39293369,419C8586,00000000,419C8586,00000000,00000000,0
18,9000.0,15,436AB306,3955972A,39747C78,436AB306,3955972A,436AB306,3955972A,4195E4F5,00000000,4195E4F5,00000000,00000000,0
18,9000.0,16,436CEA2F,398459AC,3993E444,436CEA2F,398459AC,436CEA2F,398459AC,418FA52A,00000000,418FA52A,00000000,00000000,0
18,9000.0,17,436F03D7,39A16261,39B07F40,436F03D7,39A16261,436F03D7,39A16261,4189BC42,00000000,4189BC42,00000000,00000000,0
18,9000.0,18,437102A4,39C1FC2B,39D01971,437102A4,39C1FC2B,437102A4,39C1FC2B,418421EB,00000000,418421EB,00000000,00000000,0
18,9000.0,19,4372E8EB,39E6379A,39F2B960,4372E8EB,39E6379A,4372E8EB,39E6379A,417D9E1D,00000000,417D9E1D,00000000,00000000,0
18,9000.0,20,4374B8A2,3A070EEC,3A0C3016,4374B8A2,3A070EEC,4374B8A2,3A070EEC,41737B39,00000000,41737B39,00000000,00000000,0
18,9000.0,21,4376738D,3A1CD945,3A2085C6,4376738D,3A1CD945,4376738D,3A1CD945,4169D0A8,00000000,4169D0A8,00000000,00000000,0
18,9000.0,22,43781B2C,3A347983,3A365A5C,43781B2C,3A347983,43781B2C,3A347983,41609551,00000000,41609551,00000000,00000000,0
18,9000.0,23,4379B0D7,3A4DA898,3A4DA898,4379B0D7,3A4DA898,4379B0D7,3A4DA898,4157C140,00000000,4157C140,00000000,00000000,0
18,9000.0,24,437B3576,3A668066,3A668066,437B3576,3A668066,437B3576,3A668066,414F4D7D,00000000,414F4D7D,00000000,00000000,0
18,9000.0,25,437CA9ED,3A809329,3A809329,437CA9ED,3A809329,437CA9ED,3A809329,414733E5,00000000,414733E5,00000000,00000000,0
18,9000.0,26,437E0FA8,3A8ECD45,3A8ECD45,437E0FA8,3A8ECD45,437E0FA8,3A8ECD45,413F6F0E,00000000,413F6F0E,00000000,00000000,0
18,9000.0,27,437F677D,3A9D43FD,3A9DE3B6,437F677D,3A9D43FD,437F677D,3A9D43FD,4137FA2A,00000000,4137FA2A,00000000,00000000,0
18,9000.0,28,43805912,3AABF6D3,3AADC8AB,43805912,3AABF6D3,43805912,3AABF6D3,4130D0F8,00000000,4130D0F8,00000000,00000000,0
