case,dx,k,ztp1,zqp1,zqsat,pgeo,pgeoh,pverv,ptte,pqte
2,9000.0,18,4383C64B,3B27D1C6,3B6B65DA,476C99A0,4773916D,BEB3289A,3751DFB1,3256E928
2,9000.0,19,4384E69C,3B483A2E,3B894111,475EFE0F,4765A1D2,BEB49B98,37592425,325E5A43
2,9000.0,20,4385F9D0,3B6BE547,3B9DDB63,475203DC,47585A4B,BEB4F11F,376013F5,326574B1
2,9000.0,21,438700E3,3B8968E3,3BB32826,47459E7F,474BAD6D,BEB43CF7,3766B583,326C3EFD
2,9000.0,22,4387FCB1,3B9E7C82,3BC8C210,4739C30D,473F8F91,BEB292C4,376D0E5D,3272BED7
2,9000.0,23,4388EDFE,3BB527EA,3BDE52B8,472E67FB,4733F689,BEB005CB,37732369,3278F940
2,9000.0,24,4389D572,3BCD62B4,3BF47D3F,472384E4,4728D96D,BEACA8F3,3778F8F1,327EF2A2
2,9000.0,25,438AB3A4,3BE4FA2B,3C05B6FF,47191271,471E305B,BEA89056,377E92B2,32825766
2,9000.0,26,438B8914,3BFBACC7,3C118A84,470F0A31,4713F485,BEA3CDE5,3781F9FE,32851892
2,9000.0,27,438C563B,3C099F6F,3C1DB19F,4705666B,470A1FDD,BE9E7147,37848FE3,3287BE59
2,9000.0,28,438D1B7E,3C15D0A4,3C2A23F6,46F84406,4700ACF9,BE988AF8,37870C57,328A4A13
2,9000.0,29,438DD93C,3C22625B,3C36D977,46E670E6,46EF2E1C,BE922AD2,37897084,328CBCF2
2,9000.0,30,438E8FC4,3C2F4BF9,3C43C95F,46D54B78,46DDB3B0,BE8B601C,378BBD70,328F1800
2,9000.0,31,438F3F60,3C3C84D1,3C50EB16,46C4CCB7,46CCE340,BE843973,378DF402,32915C2B
2,9000.0,32,438FE84B,3C4A0312,3C5E3522,46B4EE75,46BCB62C,BE7989E2,37901502,32938A40
2,9000.0,33,43908ABD,3C57BCE1,3C6B9E44,46A5AB64,46AD26BF,BE6A204E,3792211D,3295A2EF
2,9000.0,34,439126E2,3C65A75B,3C791C74,4696FEF6,469E3009,BE5A5050,379418E6,3297A6CF
2,9000.0,35,4391BCDF,3C73B6F8,3C8352A2,4688E562,468FCDE3,BE4A3349,3795FCD2,32999658
2,9000.0,36,43924CD2,3C80EFC6,3C8A16F4,4676B735,4681FCE2,BE39E1CE,3797CD41,329B71ED
2,9000.0,37,4392D6CF,3C8809E2,3C90D553,465CBEA7,466974A6,BE2973F7,37998A75,329D39D0
2,9000.0,38,43935AE2,3C8F22A3,3C978784,4643DE1F,465008A8,BE190186,379B3494,329EEE29
2,9000.0,39,4393D90C,3C96321E,3C9E26B4,462C1457,4637B395,BE08A21E,379CCBA5,32A08EFF
2,9000.0,40,43945145,3C9CA8F0,3CA4AB94,46156211,46207519,BDF0DDD3,379E4F86,32A21C30
2,9000.0,41,4394C375,3CA2C125,3CAB0DBC,45FF94A2,460A4F09,BDD0FEE4,379FBFEF,32A39570
2,9000.0,42,43952F75,3CA8AFE1,3CB143C6,45D6A57A,45EA8B2F,BDB1D969,37A11C64,32A4FA41
2,9000.0,43,4395950A,3CAE6AB5,3CB742E8,45B008C7,45C2BFC5,BD93A473,37A26423,32A649DE
2,9000.0,44,4395F3DB,3CB3E52E,3CBCFE27,458BDA08,459D51CA,BD6D3AE4,37A3960A,32A7831D
2,9000.0,45,43964B61,3CB90F7B,3CC26502,455484C8,4574C48E,BD361893,37A4B06D,32A8A446
2,9000.0,46,43969ACD,3CBDD48F,3CC76193,4517010F,45344503,BD029548,37A5B0AF,32A9AAAF
2,9000.0,47,4396E0CC,3CC215AE,3CCBD3D3,44BFE5AF,44F37A35,BCA74D24,37A69282,32AA91EE
2,9000.0,48,43971AC5,3CC59BD5,3CCF8265,44432FC8,448C5129,BC2B5A4F,37A74D8F,32AB5178
2,9000.0,49,43974000,3CC7B8C5,3CD1B73F,435B7A80,43DB7A80,BB41B38B,37A7C5AC,32ABCC77
3,9000.0,1,43468000,36F520CD,3741A6B7,483ADF1E,4846A5F2,80000000,00000000,00000000
3,9000.0,2,43468000,36AD2812,3708CB70,4826E611,482F184B,80000000,00000000,00000000
3,9000.0,3,434B8FE0,370CC08D,37688C24,481842F4,481EB3D7,BC1132B3,3643FBF7,3148B017
3,9000.0,4,4352E4B4,379C6B8C,380A66C9,480C6AFA,4811D211,BD11D8AF,36EFEA30,31F5AC39
3,9000.0,5,43593AD2,38139A4C,388AF666,48025881,480703E4,BD919F9D,373549D7,3239A3AD
3,9000.0,6,435ED267,3878D23C,38F7CAAE,47F31C49,47FB5A3C,BDDAE4D4,376B6A5B,327110C0
3,9000.0,7,4363D578,38C13206,394A7A02,47E37B48,47EADE56,BE1106BD,378DF6AC,32915EE6
3,9000.0,8,4368611A,390CFA2E,399ACEC6,47D56531,47DC183A,BE32AED5,37A3F62E,32A7E58F
3,9000.0,9,436C8A58,3944079E,39E0AFC1,47C89025,47CEB229,BE51DDF9,37B81984,32BC84A0
3,9000.0,10,437060F2,39953003,3A1C5B3E,47BCC5E8,47C26E1F,BE6E3DD6,37CAACE5,32CF8A22
3,9000.0,11,4373F101,39DE5F2F,3A524249,47B1DD73,47B71DB1,BE83CFE1,37DBEAE0,32E1320C
3,9000.0,12,43774408,3A1D7D6E,3A896169,47A7B6EA,47AC9D34,BE8EF843,37EC017E,32F1AB83
3,9000.0,13,437A61A6,3A565814,3AAF3D0D,479E390B,47A2D09E,BE9897F6,37FB159F,33008E24
3,9000.0,14,437D500F,3A8D3BAE,3ADBCFB0,47954F79,4799A178,BEA0B5A3,3804A2A5,3307D18F
3,9000.0,15,43800A30,3AB53A40,3B07F34E,478CE983,4790FD79,BEA75CC1,380B54A1,330EACAD
3,9000.0,16,43815971,3AE365C8,3B25B379,4784F952,4788D58D,BEAC9C0F,3811AB1D,33152A1A
3,9000.0,17,43829797,3B0BF6F2,3B46F50C,477AE68E,47811D16,BEB08487,3817AED0,331B52C0
3,9000.0,18,4383C62A,3B297A4A,3B6B6062,476C9B1F,477392F2,BEB32893,381D6728,33212E3E
3,9000.0,19,4384E67D,3B4A47CE,3B893E2D,475EFF83,4765A34D,BEB49B79,3822DA86,3326C318
3,9000.0,20,4385F9B2,3B6E6405,3B9DD84D,47520542,47585BB9,BEB4F0E6,38280E68,332C16F2
3,9000.0,21,438700C7,3B8AE700,3BB32506,47459FD2,474BAECB,BEB43C98,382D079B,33312EB3
3,9000.0,22,4387FC97,3BA03F7A,3BC8BEFD,4739C44C,473F90DA,BEB29233,3831CA48,33360EA0
3,9000.0,23,4388EDE6,3BB735D1,3BDE4FB0,472E6920,4733F7BC,BEB00501,38365A1C,333ABA7B
3,9000.0,24,4389D55D,3BCFC1A4,3BF47A5F,472385ED,4728DA84,BEACA7E7,383ABA4F,333F3590
3,9000.0,25,438AB391,3BE78111,3C05B597,4719135B,471E3156,BEA88F2D,383EEDAC,334382BD
3,9000.0,26,438B8904,3BFE2D5E,3C118942,470F0AFE,4713F560,BEA3CCC1,3842F6B0,3347A48B
3,9000.0,27,438C562D,3C0AD963,3C1DB06E,4705671B,470A209B,BE9E7028,3846D792,334B9D41
3,9000.0,28,438D1B73,3C17012F,3C2A22F6,46F84534,4700AD9C,BE9889E4,384A9249,334F6EE2
3,9000.0,29,438DD933,3C238647,3C36D89A,46E671E0,46EF2F2F,BE9229CE,384E2897,33531B3A
3,9000.0,30,438E8FBD,3C306031,3C43C8AA,46D54C45,46DDB492,BE8B5F25,38519C02,3356A3D9
3,9000.0,31,438F3F59,3C3D8614,3C50EA55,46C4CD58,46CCE3F7,BE843894,3854EDE6,335A0A22
3,9000.0,32,438FE846,3C4AEE9F,3C5E3492,46B4EEF4,46BCB6BB,BE798855,38581F6D,335D4F48
3,9000.0,33,43908AB9,3C588FC5,3C6B9DC8,46A5ABC1,46AD272B,BE6A1EF2,385B319D,33607456
3,9000.0,34,439126DF,3C665EDF,3C791C15,4696FF38,469E3058,BE5A4F2C,385E254E,33637A2B
3,9000.0,35,4391BCDD,3C745093,3C835283,4688E58E,468FCE18,BE4A325C,3860FB34,3366617D
3,9000.0,36,43924CD1,3C812C73,3C8A16E5,4676B768,4681FD03,BE39E118,3863B3DE,33692ADF
3,9000.0,37,4392D6CE,3C883547,3C90D540,465CBEBF,466974CA,BE29737B,38664FAE,336BD6B6
3,9000.0,38,43935AE2,3C8F3BE1,3C978784,4643DE26,465008B6,BE190142,3868CEDE,336E653E
3,9000.0,39,4393D90C,3C963854,3C9E26B4,462C1458,4637B397,BE08A20F,386B3177,3370D67E
3,9000.0,40,43945145,3C9CA8F0,3CA4AB94,46156211,46207519,BDF0DDD3,386D774A,33732A47
3,9000.0,41,4394C375,3CA2C125,3CAB0DBC,45FF94A2,460A4F09,BDD0FEE4,386F9FE7,33756028
3,9000.0,42,43952F75,3CA8AFE1,3CB143C6,45D6A57A,45EA8B2F,BDB1D969,3871AA96,33777762
3,9000.0,43,4395950A,3CAE6AB5,3CB742E8,45B008C7,45C2BFC5,BD93A473,38739634,33796ECD
3,9000.0,44,4395F3DB,3CB3E52E,3CBCFE27,458BDA08,459D51CA,BD6D3AE4,38756110,337B44AB
3,9000.0,45,43964B61,3CB90F7B,3CC26502,455484C8,4574C48E,BD361893,387708A3,337CF669
3,9000.0,46,43969ACD,3CBDD48F,3CC76193,4517010F,45344503,BD029548,38788906,337E8006
3,9000.0,47,4396E0CC,3CC215AE,3CCBD3D3,44BFE5AF,44F37A35,BCA74D24,3879DBC3,337FDAE4
3,9000.0,48,43971AC5,3CC59BD5,3CCF8265,44432FC8,448C5129,BC2B5A4F,387AF457,33807D1A
3,9000.0,49,43974000,3CC7B8C5,3CD1B73F,435B7A80,43DB7A80,BB41B38B,387BA882,3380D959
4,9000.0,1,4346CCCC,37003AF3,374B2013,483B1480,4846DFE3,80000000,80000000,80000000
4,9000.0,2,4346CCCC,36B5295E,370F7CB3,482713B7,482F491E,80000000,80000000,80000000
4,9000.0,3,434BC200,3710B934,376F88B6,48186BD9,481EDE52,BC0E1869,B63FF348,B1448E9F
4,9000.0,4,435318A2,37A0A09B,380E66E8,480C90F5,4811F960,BD100FFE,B6EE08D6,B1F3BF52
4,9000.0,5,43597050,38176B46,388EDA1B,48027C00,4807288A,BD90AAF5,B7346847,B238BCB3
4,9000.0,6,435F0946,387F0AC3,38FE89F5,47F35EF3,47FB9EEE,BDD9E9EE,B76A9621,B270376D
4,9000.0,7,43640D92,38C5E2E2,394FDBB2,47E3BA18,47EB1EF8,BE1089FC,B78D928B,B290F85D
4,9000.0,8,43689A54,3910504B,399ED602,47D5A088,47DC5536,BE32359D,B7A3977A,B2A78495
4,9000.0,9,436CC49A,3948907E,39E66C52,47C8C850,47CEEBD8,BE516A56,B7B7BFC9,B2BC28BD
4,9000.0,10,43709C27,3998730A,3A2047C4,47BCFB29,47C2A4C7,BE6DD132,B7CA57C1,B2CF32F3
4,9000.0,11,43742D17,39E3B8AB,3A57740D,47B21002,47B7518C,BE839D82,B7DB9A01,B2E0DF3D
4,9000.0,12,437780F2,3A218462,3A8CB9F4,47A7E6F3,47ACCE76,BE8ECA1B,B7EBB49F,B2F15CCC
4,9000.0,13,437A9F57,3A5C0F26,3AB376D0,479E66B8,47A2FF6F,BE986E1E,B7FACC84,B30068B6
4,9000.0,14,437D8E7C,3A911D36,3AE12900,47957AEA,4799CE00,BEA09019,B8047FDF,B307ADF3
4,9000.0,15,438029C0,3ABA522B,3B0B4119,478D12D7,479127D5,BEA73B6B,B80B338B,B30E8ACC
4,9000.0,16,43817956,3AE9E66B,3B29B047,478520A3,4788FDDA,BEAC7EC0,B8118BA4,B31509DF
4,9000.0,17,4382B7CE,3B100598,3B4BAA60,477B315C,4781436C,BEB06B04,B81790E2,B31B341B
4,9000.0,18,4383E6B0,3B2E71C1,3B70D25C,476CE23D,4773DBDD,BEB3129E,B81D4AB5,B321111C
4,9000.0,19,4385074E,3B5042BB,3B8C545B,475F4315,4765E89C,BEB488C3,B822BF80,B326A76C
4,9000.0,20,43861ACB,3B757D31,3BA14731,4752456C,47589D90,BEB4E123,B827F4C2,B32BFCAE
4,9000.0,21,43872226,3B8F1026,3BB6E49C,4745DCB1,474BED48,BEB42F7E,B82CEF48,B33115CB
4,9000.0,22,43881E3B,3BA51292,3BCCC38F,4739FDFA,473FCC1B,BEB28770,B831B340,B335F70A
4,9000.0,23,43890FCC,3BBCBFDB,3BE2A006,472E9FB9,47342FDA,BEAFFC4A,B8364453,B33AA42B
4,9000.0,24,4389F783,3BD60F6A,3BF92FD1,4723B985,47290F97,BEACA0F1,B83AA5BD,B33F2080
4,9000.0,25,438AD5F6,3BEE9979,3C084458,47194407,471E6373,BEA889B5,B83EDA4A,B3436EE3
4,9000.0,26,438BABA6,3C02F4C2,3C144D51,470F38D0,4714249A,BEA3C8AF,B842E474,B34791DF
4,9000.0,27,438C790A,3C0F0BC9,3C20AAF4,47059229,470A4D06,BE9E6D45,B846C675,B34B8BBB
4,9000.0,28,438D3E89,3C1B8A25,3C2D54EF,46F895EC,4700D74C,BE9887FA,B84A8244,B34F5E7A
4,9000.0,29,438DFC81,3C2867E1,3C3A42FB,46E6BD5B,46EF7D40,BE9228B0,B84E19A1,B3530BE8
4,9000.0,30,438EB342,3C359C4B,3C476C43,46D592A5,46DDFD77,BE8B5EAA,B8518E15,B3569596
4,9000.0,31,438F6314,3C431E56,3C54C7D8,46C50EC0,46CD27D2,BE843893,B854E0FB,B359FCE8
4,9000.0,32,43900C35,3C50E451,3C624C6C,46B52B82,46BCF5AD,BE798908,B858137E,B35D4310
4,9000.0,33,4390AEDA,3C5EE3EC,3C6FF046,46A5E396,46AD6155,BE6A2023,B85B26A1,B3606917
4,9000.0,34,43914B32,3C6D1271,3C7DA98B,46973274,469E65D9,BE5A50AA,B85E1B41,B3636FE0
4,9000.0,35,4391E160,3C7B640A,3C85B6B6,46891451,468FFF10,BE4A33FF,B860F20F,B3665820
4,9000.0,36,43927182,3C84E62E,3C8C9874,46770C3C,46822992,BE39E2C1,B863AB9A,B3692269
4,9000.0,37,4392FBAC,3C8C1EFE,3C93740B,465D0B21,4669C554,BE297512,B8664845,B36BCF20
4,9000.0,38,43937FEB,3C93554E,3C9A433F,46442257,465050EE,BE1902B2,B868C849,B36E5E80
4,9000.0,39,4393FE40,3C9A8123,3CA0FF1A,462C509A,4637F3BF,BE08A34E,B86B2BAF,B370D092
4,9000.0,40,439476A2,3CA11FF4,3CA7A021,461596AD,4620AD76,BDF0DFE5,B86D7247,B3732526
4,9000.0,41,4394E8F9,3CA762B3,3CAE1DCE,45FFEF20,460A7FE4,BDD10094,B86F9BA2,B3755BC8
4,9000.0,42,4395551F,3CAD7AD5,3CB46EA9,45D6F1E0,45EADE78,BDB1DAB3,B871A705,B37773BB
4,9000.0,43,4395BAD7,3CB35D8C,3CBA878F,45B047BC,45C30546,BD93A563,B873934F,B3796BD6
4,9000.0,44,439619C9,3CB8FE1E,3CC05B65,458C0C48,459D8A34,BD6D3C27,B8755ECD,B37B425B
4,9000.0,45,4396716E,3CBE4C51,3CC5D973,4554D177,45751CB8,BD361956,B87706F7,B37CF4B3
4,9000.0,46,4396C0F8,3CC332A9,3CCAEB93,451737C1,45348636,BD0295AA,B87887E3,B37E7EDC
4,9000.0,47,4397070F,3CC79134,3CCF70CB,44C02B6C,44F3D297,BCA74D72,B879DB1B,B37FDA38
4,9000.0,48,4397411E,3CCB2FE4,3CD32F36,444376E7,448C8441,BC2B5A6E,B87AF415,B3807CF8
4,9000.0,49,43976666,3CCD5B59,3CD56D65,435BCA97,43DBCA97,BB41B38B,B87BA882,B380D959
5,9000.0,1,43470000,3704242C,3751AE3B,483B35FB,48470468,80000000,00000000,00000000
5,9000.0,2,43470000,36BAAFDB,37141E24,4827300D,482F6790,80000000,00000000,00000000
5,9000.0,3,434BE4EA,37138CD2,37748409,481884F6,481EF88A,BC0C30F3,357CA637,30815B3F
5,9000.0,4,43533CCE,37A39E75,3811407A,480CA80A,48121162,BD0EF791,361DEE92,3121B8E8
5,9000.0,5,43599592,381A2153,38919ED9,4802915B,48073EB1,BD90147C,366FD714,317598A9
5,9000.0,6,435F2F7E,3881BAA8,3901AB54,47F386A4,47FBC808,BDD94F23,369C1050,319FCF2B
5,9000.0,7,436434A8,38C93716,3953AF76,47E3DF17,47EB453D,BE103CA5,36BC752A,31C0FB0D
5,9000.0,8,4368C231,3912AE0B,39A1B2EE,47D5C31C,47DC78F2,BE31E9EE,36D9D621,31DF1084
5,9000.0,9,436CED2E,394BC75D,39EA7F8C,47C8E8AF,47CF0D46,BE512172,36F4BB28,31FA9AC9
5,9000.0,10,4370C564,3999F098,3A231115,47BD1982,47C2C418,BE6D8BDE,3706C506,320A010C
5,9000.0,11,437456F2,39E50192,3A5B241E,47B22C78,47B76EEC,BE837CDD,37124881,3215CB45
5,9000.0,12,4377AB5E,3A21F067,3A8F19BC,47A801AB,47ACEA06,BE8EABA0,371D06C1,3220CB86
5,9000.0,13,437ACA4C,3A5C1F64,3AB67794,479E7FCF,47A31951,BE9851DD,37271869,322B1B0C
5,9000.0,14,437DB9F2,3A90E33B,3AE4F556,4795927A,4799E64C,BEA07615,37309185,3234CE5B
5,9000.0,15,43803FB8,3AB9BFB3,3B0D991D,478D28F7,47913EA7,BEA72396,3739829C,323DF663
5,9000.0,16,43818F87,3AE8E2F9,3B2C838A,47853568,47891347,BEAC690A,3741F983,3246A14B
5,9000.0,17,4382CE34,3B0F3E3D,3B4EFEF5,477B5856,47815789,BEB0575A,374A01DD,324EDAFF
5,9000.0,18,4383FD49,3B2D570E,3B74AAA2,476D06CD,47740199,BEB300E0,3751A594,3256ADA7
5,9000.0,19,43851E18,3B4EC669,3B8E8155,475F655B,47660BFF,BEB478DD,3758ED2F,325E21FB
5,9000.0,20,438631C4,3B739098,3BA3B18D,47526585,4758BEB8,BEB4D2F3,375FE006,32653F84
5,9000.0,21,4387394A,3B8DDA07,3BB98617,4745FABB,474C0C52,BEB422EB,3766847D,326C0CCA
5,9000.0,22,43883588,3BA394FD,3BCF9362,473A1A0E,473FE923,BEB27C60,376CE027,32728F84
5,9000.0,23,43892740,3BBAF324,3BE5A72B,472EB9F1,47344AFB,BEAFF2A4,3772F7E9,3278CCB5
5,9000.0,24,438A0F1D,3BD3EC03,3BFC7CF1,4723D1FB,472928E9,BEAC9898,3778D011,327EC8C6
5,9000.0,25,438AEDB3,3BEC38BE,3C0A0EB2,47195ACF,471E7B0C,BEA8827A,377E6C5D,328243C5
5,9000.0,26,438BC385,3C01AAF7,3C163C49,470F4E00,47143A92,BEA3C26B,3781E80E,32850633
5,9000.0,27,438C9109,3C0DA7FF,3C22BF2F,4705A5D3,470A616F,BE9E67DD,37847F21,3287AD30
5,9000.0,28,438D56A7,3C1A0BEB,3C2F8F0F,46F8BA56,4700EA37,BE98835A,3786FCB9,328A3A16
5,9000.0,29,438E14BD,3C26CEDF,3C3CA38A,46E6DEFE,46EFA03E,BE9224BE,37896202,328CAE16
5,9000.0,30,438ECB9A,3C33E820,3C49F394,46D5B19F,46DE1DBE,BE8B5B53,378BAFFE,328F0A3C
5,9000.0,31,438F7B87,3C414ECB,3C577642,46C52B31,46CD4580,BE8435C5,378DE799,32914F76
5,9000.0,32,439024C1,3C4EF929,3C652208,46B54587,46BD10E1,BE798459,37900998,32937E90
5,9000.0,33,4390C77F,3C5CDD31,3C72ED50,46A5FB4C,46AD7A2B,BE6A1C44,379216AA,3295983C
5,9000.0,34,439163EE,3C6AF00A,3C8066F4,469747F6,469E7C6E,BE5A4D7B,37940F60,32979D0E
5,9000.0,35,4391FA32,3C79260B,3C875C7E,468927B9,4690137E,BE4A316B,3795F431,32998D82
5,9000.0,36,43928A69,3C83B97E,3C8E51BE,46772F09,46823BF3,BE39E0AF,3797C57D,329B69F9
5,9000.0,37,439314A8,3C8AE4CD,3C9540B8,465D2A1E,4669E62C,BE29736C,37998386,329D32B6
5,9000.0,38,439398FA,3C920DB6,3C9C2300,46443DB4,46506E0F,BE190167,379B2E71,329EE7E0
5,9000.0,39,43941762,3C992C74,3CA2F1B9,462C6886,46380D57,BE08A24B,379CC644,32A0897D
5,9000.0,40,43948FD4,3C9FBD60,3CA9A512,4615AB56,4620C3B5,BDF0DE63,379E4AE1,32A2176E
5,9000.0,41,4395023B,3CA5F128,3CB034AC,46000927,460A92F8,BDD0FF7D,379FBBFC,32A39165
5,9000.0,42,43956E70,3CABFAB3,3CB696E2,45D70F46,45EAFEAB,BDB1D9F1,37A1191A,32A4F6E4
5,9000.0,43,4395D437,3CB1CF62,3CBCC091,45B05FBE,45C31FE3,BD93A4E2,37A26179,32A64724
5,9000.0,44,43963336,3CB76272,3CC2A44F,458C1F46,459D9F9B,BD6D3B88,37A393F8,32A780FE
5,9000.0,45,43968AE7,3CBCA3EB,3CC8314E,4554EE37,45753DE3,BD361901,37A4AEE5,32A8A2B5
5,9000.0,46,4396DA7B,3CC17E69,3CCD5117,45174C1C,45349E8C,BD029582,37A5AFA5,32A9A99F
5,9000.0,47,4397209C,3CC5D27B,3CD1E28A,44C04535,44F3F358,BCA74D54,37A691E9,32AA9151
5,9000.0,48,43975AB3,3CC96872,3CD5AB0E,4443910F,448C9712,BC2B5A5F,37A74D53,32AB513A
5,9000.0,49,43978000,3CCB8E9B,3CD7EF2A,435BE7F5,43DBE7F5,BB41B38A,37A7C5AC,32ABCC77
6,9000.0,1,435D4000,391DF558,399AC6A1,483FED1A,484D0DC0,80000000,00000000,00000000
6,9000.0,2,435D4000,38DF1EBD,395AA7C7,4829A99B,4832CC74,80000000,00000000,00000000
6,9000.0,3,435D4000,38ACBFE7,39294E45,48198684,482086C2,80000000,00000000,00000000
6,9000.0,4,435D4000,388D20CF,390A523F,480CDB38,48128646,80000000,00000000,00000000
6,9000.0,5,435D4000,386EDE00,38EA1FC2,48026EA5,4807302B,80000000,00000000,00000000
6,9000.0,6,435ED267,3878D23C,38F7CAAE,47F31C49,47FB5A3C,BBB05469,34CFBA88,2FD4B6D1
6,9000.0,7,4363D578,38C13206,394A7A02,47E37B48,47EADE56,BCFAF817,35D984CA,30DEBD3A
6,9000.0,8,4368611A,390CFA2E,399ACEC6,47D56531,47DC183A,BD92CE7F,3637D898,313C4226
6,9000.0,9,436C8A58,3944079E,39E0AFC1,47C89025,47CEB229,BDE795A8,367C957B,318152AE
6,9000.0,10,437060F2,39953003,3A1C5B3E,47BCC5E8,47C26E1F,BE1D36F0,369DFE99,31A1C951
6,9000.0,11,4373F101,39DE5F2F,3A524249,47B1DD73,47B71DB1,BE44B338,36BB6BC6,31BFEB4A
6,9000.0,12,43774408,3A1D7D6E,3A896169,47A7B6EA,47AC9D34,BE698DFC,36D6E0E1,31DC0918
6,9000.0,13,437A61A6,3A565814,3AAF3D0D,479E390B,47A2D09E,BE85A637,36F09CD6,31F66329
6,9000.0,14,437D500F,3A8D3BAE,3ADBCFB0,47954F79,4799A178,BE94CF45,37046972,320796FC
6,9000.0,15,43800A30,3AB53A40,3B07F34E,478CE983,4790FD79,BEA22ADA,370FD6A5,32134A64
6,9000.0,16,43815971,3AE365C8,3B25B379,4784F952,4788D58D,BEADAE9E,371AA7AF,321E5DE3
6,9000.0,17,43829797,3B0BF6F2,3B46F50C,477AE68E,47811D16,BEB75A27,3724EB70,3228E0B4
6,9000.0,18,4383C62A,3B297A4A,3B6B6062,476C9B1F,477392F2,BEBF34BE,372EAE97,3232DFD7
6,9000.0,19,4384E67D,3B4A47CE,3B893E2D,475EFF83,4765A34D,BEC54B79,3737FC01,323C6668
6,9000.0,20,4385F9B2,3B6E6405,3B9DD84D,47520542,47585BB9,BEC9AFC3,3740DD17,32457E0C
6,9000.0,21,438700C7,3B8AE700,3BB32506,47459FD2,474BAECB,BECC7632,37495A05,324E2F20
6,9000.0,22,4387FC97,3BA03F7A,3BC8BEFD,4739C44C,473F90DA,BECDB59F,375179E5,325680EB
6,9000.0,23,4388EDE6,3BB735D1,3BDE4FB0,472E6920,4733F7BC,BECD8663,375942FC,325E79D7
6,9000.0,24,4389D55D,3BCFC1A4,3BF47A5F,472385ED,4728DA84,BECC01D0,3760BAC9,32661F87
6,9000.0,25,438AB391,3BE78111,3C05B597,4719135B,471E3156,BEC943F7,3767E615,326D76DE
6,9000.0,26,438B8904,3BFE2D5E,3C118942,470F0AFE,4713F560,BEC566FC,376EC916,32748430
6,9000.0,27,438C562D,3C0AD963,3C1DB06E,4705671B,470A209B,BEC082A9,3775679B,327B4B60
6,9000.0,28,438D1B73,3C17012F,3C2A22F6,46F84534,4700AD9C,BEBAB059,377BC4FE,3280E7EF
6,9000.0,29,438DD933,3C238647,3C36D89A,46E671E0,46EF2F2F,BEB408C9,3780F21E,32840A5C
6,9000.0,30,438E8FBD,3C306031,3C43C8AA,46D54C45,46DDB492,BEACA426,3783E3F7,32870E4D
6,9000.0,31,438F3F59,3C3D8614,3C50EA55,46C4CD58,46CCE3F7,BEA499DA,3786B934,3289F4F2
6,9000.0,32,438FE846,3C4AEE9F,3C5E3492,46B4EEF4,46BCB6BB,BE9C0082,378972D5,328CBF51
6,9000.0,33,43908AB9,3C588FC5,3C6B9DC8,46A5ABC1,46AD272B,BE92EE01,378C11B5,328F6E4B
6,9000.0,34,439126DF,3C665EDF,3C791C15,4696FF38,469E3058,BE897770,378E9690,329202A0
6,9000.0,35,4391BCDD,3C745093,3C835283,4688E58E,468FCE18,BE7F6261,37910200,32947CED
6,9000.0,36,43924CD1,3C812C73,3C8A16E5,4676B768,4681FD03,BE6B5DD0,3793547C,3296DDAE
6,9000.0,37,4392D6CE,3C883547,3C90D540,465CBEBF,466974CA,BE57075E,37958E5A,3299253A
6,9000.0,38,43935AE2,3C8F3BE1,3C978784,4643DE26,465008B6,BE42843B,3797AFCB,329B53C2
6,9000.0,39,4393D90C,3C963854,3C9E26B4,462C1458,4637B397,BE2DF8E7,3799B8D6,329D694E
6,9000.0,40,43945145,3C9CA8F0,3CA4AB94,46156211,46207519,BE198B18,379BA953,329F65B6
6,9000.0,41,4394C375,3CA2C125,3CAB0DBC,45FF94A2,460A4F09,BE055E27,379D80E4,32A14898
6,9000.0,42,43952F75,3CA8AFE1,3CB143C6,45D6A57A,45EA8B2F,BDE32D5A,379F3EE9,32A31151
6,9000.0,43,4395950A,3CAE6AB5,3CB742E8,45B008C7,45C2BFC5,BDBCB7C7,37A0E26C,32A4BEE6
6,9000.0,44,4395F3DB,3CB3E52E,3CBCFE27,458BDA08,459D51CA,BD97B108,37A269FC,32A64FDC
6,9000.0,45,43964B61,3CB90F7B,3CC26502,455484C8,4574C48E,BD68F5C8,37A3D36F,32A7C1FB
6,9000.0,46,43969ACD,3CBDD48F,3CC76193,4517010F,45344503,BD2719A4,37A51B72,32A911DD
6,9000.0,47,4396E0CC,3CC215AE,3CCBD3D3,44BFE5AF,44F37A35,BCD61E9A,37A63C81,32AA39DC
6,9000.0,48,43971AC5,3CC59BD5,3CCF8265,44432FC8,448C5129,BC5B5294,37A72BED,32AB2F07
6,9000.0,49,43974000,3CC7B8C5,3CD1B73F,435B7A80,43DB7A80,BB77EF88,37A7C5AC,32ABCC77
7,9000.0,1,4346999A,36F8DA87,3744C343,483AF0F7,4846B950,80000000,00000000,00000000
7,9000.0,2,4346999A,36AFC9C6,370AFE1E,4826F557,482F289F,80000000,00000000,00000000
7,9000.0,3,434BA08C,370E0FD0,376AD98D,481850A4,481EC20D,BC1028C5,3581C17F,3084DEB7
7,9000.0,4,4352F5FA,379DCEEA,380BB86D,480C77B2,4811DF3A,BD113FCE,361F85FB,31235A17
7,9000.0,5,43594C9C,3814DCAA,388C3EB5,48026465,4807102A,BD914DBD,36715301,31771DB4
