case,dx,k,ptenh,pqenh,puen,pven,pten,pqsen,pgeo,pgeoh,paph,ptu,pqu,plu,puu,pvu,ptd_in,pqd_in,pmfd_in,pmfds_in,pmfdq_in,pdmfdp_in
3,1500.0,12,437624B3,3A1B0772,41AFF614,00000000,43774408,3A896169,47A7B6EA,47AC9D34,47007974,4381D50C,3B6BFDBD,3BA2223D,41B824EA,00000000,437624B3,3A1B0772,00000000,00000000,00000000,00000000
3,1500.0,13,43793C78,3A4E2B3A,41A84AB7,00000000,437A61A6,3AAF3D0D,479E390B,47A2D09E,4709E1F6,43833500,3B8DCE8D,3BA3D70A,41AFF614,00000000,43793C78,3A4E2B3A,00000000,00000000,00000000,00000000
3,1500.0,14,437C24CF,3A85ED42,41A1138C,00000000,437D500F,3ADBCFB0,47954F79,4799A178,471333CA,43846E97,3BA56F0D,3BA3D70A,41A84AB7,00000000,437C24CF,3A85ED42,00000000,00000000,00000000,00000000
3,1500.0,15,437EE2EE,3AAA7524,419A43FF,00000000,43800A30,3B07F34E,478CE983,4790FD79,471C6E89,43858AF2,3BBC9A40,3BA3D70A,41A1138C,00000000,437EE2EE,3AAA7524,00000000,00000000,00000000,00000000
3,1500.0,16,4380BEDF,3AD4817A,4193D184,00000000,43815971,3B25B379,4784F952,4788D58D,472591C4,43869094,3BD3275A,3BA3D70A,419A43FF,00000000,4380BEDF,3AD4817A,00000000,00000000,00000000,00000000
3,1500.0,17,4381FC7B,3B0225E9,418DB342,00000000,43829797,3B46F50C,477AE68E,47811D16,472E9D0C,4387834F,3BE91C45,3BA3D70A,4193D184,00000000,4381FC7B,3B0225E9,00000000,00000000,00000000,00000000
3,1500.0,18,43832BC4,3B1D0381,4187E1A5,00000000,4383C62A,3B6B6062,476C9B1F,477392F2,47378FE4,43885A5C,3BFFD8CF,3BA3D70A,418DB342,00000000,43832BC4,3B1D0381,00000000,00000000,00000000,00000000
3,1500.0,19,43844DEC,3B3AEE23,41825636,00000000,4384E67D,3B893E2D,475EFF83,4765A34D,474069D0,438938DB,3C0B5526,3BA3D70A,4187E1A5,00000000,43844DEC,3B3AEE23,00000000,00000000,00000000,00000000
3,1500.0,20,438563F7,3B5BF518,417A16B0,00000000,4385F9B2,3B9DD84D,47520542,47585BB9,47492A4A,438A1431,3C16B318,3BA3D70A,41825636,00000000,438563F7,3B5BF518,00000000,00000000,00000000,00000000
3,1500.0,21,43866EBE,3B801064,416FF85D,00000000,438700C7,3BB32506,47459FD2,474BAECB,4751D0C6,438AE263,3C21EE30,3BA3D70A,417A16B0,00000000,43866EBE,3B801064,00000000,00000000,00000000,00000000
3,1500.0,22,43876F05,3B93B96A,416648F3,00000000,4387FC97,3BC8BEFD,4739C44C,473F90DA,475A5CB1,438BA4A5,3C2CFEBB,3BA3D70A,416FF85D,00000000,43876F05,3B93B96A,00000000,00000000,00000000,00000000
3,1500.0,23,43886554,3BA8EEB6,415D0101,00000000,4388EDE6,3BDE4FB0,472E6920,4733F7BC,4762CD6E,438C5C40,3C37E4FA,3BA3D70A,416648F3,00000000,43886554,3BA8EEB6,00000000,00000000,00000000,00000000
3,1500.0,24,43895035,3BBFBE8E,415419F5,00000000,4389D55D,3BF47A5F,472385ED,4728DA84,476B2254,438D0A48,3C42A12A,3BA3D70A,415D0101,00000000,43895035,3BBFBE8E,00000000,00000000,00000000,00000000
3,1500.0,25,438A3109,3BD8368C,414B8E1E,00000000,438AB391,3C05B597,4719135B,471E3156,47735AB4,438DAFA4,3C4D33CA,3BA3D70A,415419F5,00000000,438A3109,3BD8368C,00000000,00000000,00000000,00000000
3,1500.0,26,438B0939,3BEFDD07,41435873,00000000,438B8904,3C118942,470F0AFE,4713F560,477B75D0,438E4D50,3C57A394,3B99FF03,414B8E1E,00000000,438B0939,3BEFDD07,00000000,00000000,00000000,00000000
3,1500.0,27,438BD937,3C03360E,413B746D,00000000,438C562D,3C1DB06E,4705671B,470A209B,4781B970,438EE433,3C61F93D,3B8EDC8D,41435873,00000000,438BD937,3C03360E,00000000,00000000,00000000,00000000
3,1500.0,28,438CA163,3C0EE833,4133DE0C,00000000,438D1B73,3C2A22F6,46F84534,4700AD9C,4785A886,438F74E6,3C6C37DA,3B844149,413B746D,00000000,438CA163,3C0EE833,00000000,00000000,00000000,00000000
3,1500.0,29,438D621D,3C1AFDF0,412C91C0,00000000,438DD933,3C36D89A,46E671E0,46EF2F2F,478987B5,438FFFE7,3C76619A,3B7454F5,4133DE0C,00000000,438D621D,3C1AFDF0,00000000,00000000,00000000,00000000
3,1500.0,30,438E1BB1,3C276FA5,41258C6F,00000000,438E8FBD,3C43C8AA,46D54C45,46DDB492,478D5682,4390859C,3C803BA7,3B6128C6,412C91C0,00000000,438E1BB1,3C276FA5,00000000,00000000,00000000,00000000
3,1500.0,31,438ECE62,3C3434E0,411ECB54,00000000,438F3F59,3C50EA55,46C4CD58,46CCE3F7,47911463,43910651,3C853C37,3B4EF3E9,41258C6F,00000000,438ECE62,3C3434E0,00000000,00000000,00000000,00000000
3,1500.0,32,438F7A6F,3C41451B,41184C10,00000000,438FE846,3C5E3492,46B4EEF4,46BCB6BB,4794C0C7,4391823F,3C8A3169,3B3DAA7E,411ECB54,00000000,438F7A6F,3C41451B,00000000,00000000,00000000,00000000
3,1500.0,33,4390200F,3C4E96FB,41120C90,00000000,43908AB9,3C6B9DC8,46A5ABC1,46AD272B,47985B0D,4391F98E,3C8F196C,3B2D3E14,41184C10,00000000,4390200F,3C4E96FB,00000000,00000000,00000000,00000000
3,1500.0,34,4390BF6D,3C5C209D,410C0B1A,00000000,439126DF,3C791C15,4696FF38,469E3058,479BE286,43926C53,3C93F172,3B1D9FA5,41120C90,00000000,4390BF6D,3C5C209D,00000000,00000000,00000000,00000000
3,1500.0,35,439158B2,3C69D751,41064642,00000000,4391BCDD,3C835283,4688E58E,468FCE18,479F5670,4392DA95,3C98B5D5,3B0EBE98,410C0B1A,00000000,439158B2,3C69D751,00000000,00000000,00000000,00000000
3,1500.0,36,4391EBFA,3C77AFCD,4100BCE4,00000000,43924CD1,3C8A16E5,4676B768,4681FD03,47A2B5F3,4393444C,3C9D61FF,3B0089BD,41064642,00000000,4391EBFA,3C77AFCD,00000000,00000000,00000000,00000000
3,1500.0,37,4392795F,3C82CF13,40F6DC71,00000000,4392D6CE,3C90D540,465CBEBF,466974CA,47A60021,4393A963,3CA1F070,3AE5DFAC,4100BCE4,00000000,4392795F,3C82CF13,00000000,00000000,00000000,00000000
3,1500.0,38,439300EC,3C89CA6C,40ECB394,00000000,43935AE2,3C978784,4643DE26,465008B6,47A933EB,439409BB,3CA65AD5,3ACBBF0C,40F6DC71,00000000,439300EC,3C89CA6C,00000000,00000000,00000000,00000000
3,1500.0,39,439382AC,3C90C31D,40E2FF0C,00000000,4393D90C,3C9E26B4,462C1458,4637B397,47AC501F,43946529,3CAA9A16,3AB28EC5,40ECB394,00000000,439382AC,3C90C31D,00000000,00000000,00000000,00000000
3,1500.0,40,4393FE98,3C97B11E,40D9BF9C,00000000,43945145,3CA4AB94,46156211,46207519,47AF535C,4394BB7C,3CAEA66F,3A9A2B5E,40E2FF0C,00000000,4393FE98,3C97B11E,00000000,00000000,00000000,00000000
3,1500.0,41,439474A4,3C9E12A8,40D0F702,00000000,4394C375,3CAB0DBC,45FF94A2,460A4F09,47B23C0A,43950CD0,3CB27EED,3A82968D,40D9BF9C,00000000,439474A4,3C9E12A8,00000000,00000000,00000000,00000000
3,1500.0,42,4394E4B2,3CA41B0B,40C8A838,00000000,43952F75,3CB143C6,45D6A57A,45EA8B2F,47B50844,43955910,3CB61F14,3A576A20,40D0F702,00000000,4394E4B2,3CA41B0B,00000000,00000000,00000000,00000000
3,1500.0,43,43954E96,3CA9F918,40C0D7D2,00000000,4395950A,3CB742E8,45B008C7,45C2BFC5,47B7B5C4,43959FFB,3CB97F17,3A2A6596,40C8A838,00000000,43954E96,3CA9F918,00000000,00000000,00000000,00000000
3,1500.0,44,4395B20D,3CAFA214,40B98CB7,00000000,4395F3DB,3CBCFE27,458BDA08,459D51CA,47BA41BE,4395E14D,3CBC974A,39F9340D,40C0D7D2,00000000,4395B20D,3CAFA214,00000000,00000000,00000000,00000000
3,1500.0,45,43960EB6,3CB50949,40B2D12F,00000000,43964B61,3CC26502,455484C8,4574C48E,47BCA8A3,43961CBA,3CBF6062,39953280,40B98CB7,00000000,43960EB6,3CB50949,00000000,00000000,00000000,00000000
3,1500.0,46,439663FC,3CBA1E60,40ACB51E,00000000,43969ACD,3CC76193,4517010F,45344503,47BEE5BD,43964E28,3CC17CB2,37E1E800,40B2D12F,00000000,439663FC,3CBA1E60,00000000,00000000,00000000,00000000
3,1500.0,47,4396B0FB,3CBECB55,40A752C9,00000000,4396E0CC,3CCBD3D3,44BFE5AF,44F37A35,47C0F26C,4396B150,3CC2DB43,00000000,40ACB51E,00000000,4396B0FB,3CBECB55,00000000,00000000,00000000,00000000
3,1500.0,48,43971561,3CC215AE,40A2DD1E,00000000,43971AC5,3CCF8265,44432FC8,448C5129,47C2C476,43971C61,3CC33D97,00000000,40A752C9,00000000,43971561,3CC215AE,00000000,00000000,00000000,00000000
3,1500.0,49,43972408,3CC7B8C5,40A00000,00000000,43974000,3CD1B73F,435B7A80,43DB7A80,47C4491D,43972408,3CC7B8C5,00000000,40A2DD1E,00000000,43972408,3CC7B8C5,00000000,00000000,00000000,00000000
4,1500.0,1,4346CCCC,37003AF3,42266007,00000000,4346CCCC,374B2013,483B1480,4846DFE3,459C4000,4346CCCC,37003AF3,00000000,42266007,00000000,4346CCCC,37003AF3,00000000,00000000,00000000,00000000
4,1500.0,2,4352B078,38664751,4218AA6A,00000000,4346CCCC,370F7CB3,482713B7,482F491E,45EE9B40,432D78B2,33CF7524,00000000,42266007,00000000,4352B078,38664751,00000000,00000000,00000000,00000000
4,1500.0,3,43494766,36EB4DE3,420DE5E8,00000000,434BC200,376F88B6,48186BD9,481EDE52,46202EB0,43468645,36EF9CD1,3A565AFB,4218AA6A,00000000,434F1DF4,37C3C0E0,00000000,00000000,00000000,00000000
4,1500.0,4,435246B7,37E7C503,4204DDBE,00000000,435318A2,380E66E8,480C90F5,4811F960,4648C210,43539379,38279254,3AAF223A,420DE5E8,00000000,435246B7,37E7C503,00000000,00000000,00000000,00000000
4,1500.0,5,43588527,3853D412,41FA1EBC,00000000,43597050,388EDA1B,48027C00,4807288A,467106C0,435E5281,391135A3,3AFF529D,4204DDBE,00000000,43588527,3853D412,00000000,00000000,00000000,00000000
4,1500.0,6,435E11F9,38AE2CEA,41EC5772,00000000,435F0946,38FE89F5,47F35EF3,47FB9EEE,468C7DC8,43674063,39B781B2,3B29A371,41FA1EBC,00000000,435E11F9,38AE2CEA,00000000,00000000,00000000,00000000
4,1500.0,7,43630E5A,3904328F,41DFFE17,00000000,43640D92,394FDBB2,47E3BA18,47EB1EF8,46A04FA4,436EA758,3A38E1BD,3B516070,41EC5772,00000000,43630E5A,3904328F,00000000,00000000,00000000,00000000
4,1500.0,8,4367943C,393CABF5,41D4CB00,00000000,43689A54,399ED602,47D5A088,47DC5536,46B3F860,4374C75F,3A9DB209,3B7486CE,41DFFE17,00000000,4367943C,393CABF5,00000000,00000000,00000000,00000000
4,1500.0,9,436BB799,398045E0,41CA8A54,00000000,436CC49A,39E66C52,47C8C850,47CEEBD8,46C77754,4379E360,3AED773C,3B898C3F,41D4CB00,00000000,436BB799,398045E0,00000000,00000000,00000000,00000000
4,1500.0,10,436F880F,39A7D067,41C11548,00000000,43709C27,3A2047C4,47BCFB29,47C2A4C7,46DACBE0,437E278D,3B23A04B,3B96EFF7,41CA8A54,00000000,436F880F,39A7D067,00000000,00000000,00000000,00000000
4,1500.0,11,437311FE,39E727D2,41B84E0C,00000000,43742D17,3A57740D,47B21002,47B7518C,46EDF550,4380DAF2,3B53BF41,3B9FA613,41C11548,00000000,437311FE,39E727D2,00000000,00000000,00000000,00000000
4,1500.0,12,43765F37,3A1E8228,41B01D2C,00000000,437780F2,3A8CB9F4,47A7E6F3,47ACCE76,47007974,43826051,3B82941C,3BA3D70A,41B84E0C,00000000,43765F37,3A1E8228,00000000,00000000,00000000,00000000
4,1500.0,13,437977AF,3A5308BC,41A86FE6,00000000,437A9F57,3AB376D0,479E66B8,47A2FF6F,4709E1F6,4383B5F1,3B9B4CD3,3BA3D70A,41B01D2C,00000000,437977AF,3A5308BC,00000000,00000000,00000000,00000000
4,1500.0,14,437C607A,3A8943E7,41A136EC,00000000,437D8E7C,3AE12900,47957AEA,4799CE00,471333CA,4384E7DC,3BB3A6C3,3BA3D70A,41A86FE6,00000000,437C607A,3A8943E7,00000000,00000000,00000000,00000000
4,1500.0,15,437F1F5D,3AAED19F,419A65A6,00000000,438029C0,3B0B4119,478D12D7,479127D5,471C6E89,4385FE84,3BCB66C8,3BA3D70A,41A136EC,00000000,437F1F5D,3AAED19F,00000000,00000000,00000000,00000000
4,1500.0,16,4380DD7F,3ADA1119,4193F188,00000000,43817956,3B29B047,478520A3,4788FDDA,472591C4,4386FFAC,3BE2738B,3BA3D70A,419A65A6,00000000,4380DD7F,3ADA1119,00000000,00000000,00000000,00000000
4,1500.0,17,43821B88,3B059F74,418DD1B4,00000000,4382B7CE,3B4BAA60,477B315C,4781436C,472E9D0C,4387EB5E,3BF93B65,3BA3D70A,4193F188,00000000,43821B88,3B059F74,00000000,00000000,00000000,00000000
4,1500.0,18,43834B3E,3B214824,4187FE96,00000000,4383E6B0,3B70D25C,476CE23D,4773DBDD,47378FE4,4388C11E,3C087CFD,3BA3D70A,418DD1B4,00000000,43834B3E,3B214824,00000000,00000000,00000000,00000000
4,1500.0,19,43846DD3,3B4017F5,418271B3,00000000,4385074E,3B8C545B,475F4315,4765E89C,474069D0,4389A66B,3C14344D,3BA3D70A,4187FE96,00000000,43846DD3,3B4017F5,00000000,00000000,00000000,00000000
4,1500.0,20,43858448,3B621E1B,417A4ADF,00000000,43861ACB,3BA14731,4752456C,47589D90,47492A4A,438A7E26,3C1FD6FC,3BA3D70A,418271B3,00000000,43858448,3B621E1B,00000000,00000000,00000000,00000000
4,1500.0,21,43868F78,3B83B1B6,417029D8,00000000,43872226,3BB6E49C,4745DCB1,474BED48,4751D0C6,438B48B5,3C2B47DE,3BA3D70A,417A4ADF,00000000,43868F78,3B83B1B6,00000000,00000000,00000000,00000000
4,1500.0,22,43879027,3B97F4D4,416677D0,00000000,43881E3B,3BCCC38F,4739FDFA,473FCC1B,475A5CB1,438C07A6,3C3688BF,3BA3D70A,417029D8,00000000,43879027,3B97F4D4,00000000,00000000,00000000,00000000
4,1500.0,23,438886BE,3BADCD2C,415D2D53,00000000,43890FCC,3BE2A006,472E9FB9,47342FDA,4762CD6E,438CBC38,3C419A40,3BA3D70A,416677D0,00000000,438886BE,3BADCD2C,00000000,00000000,00000000,00000000
4,1500.0,24,4389719C,3BC55ADA,415443CE,00000000,4389F783,3BF92FD1,4723B985,47290F97,476B2254,438D6771,3C4C7D1A,3BA3D70A,415D2D53,00000000,4389719C,3BC55ADA,00000000,00000000,00000000,00000000
4,1500.0,25,438A52B7,3BDE95A1,414BB58E,00000000,438AD5F6,3C084458,47194407,471E6373,47735AB4,438E0A32,3C573262,3BA3D70A,415443CE,00000000,438A52B7,3BDE95A1,00000000,00000000,00000000,00000000
4,1500.0,26,438B2B2E,3BF705DD,41437D8A,00000000,438BABA6,3C144D51,470F38D0,4714249A,477B75D0,438EA56B,3C61C0BE,3BA12E7A,414BB58E,00000000,438B2B2E,3BF705DD,00000000,00000000,00000000,00000000
4,1500.0,27,438BFB6F,3C071BD5,413B973E,00000000,438C790A,3C20AAF4,47059229,470A4D06,4781B970,438F39FE,3C6C3198,3B95B580,41437D8A,00000000,438BFB6F,3C071BD5,00000000,00000000,00000000,00000000
4,1500.0,28,438CC3DF,3C1321FE,4133FEA4,00000000,438D3E89,3C2D54EF,46F895EC,4700D74C,4785A886,438FC880,3C768845,3B8AC579,413B973E,00000000,438CC3DF,3C1321FE,00000000,00000000,00000000,00000000
4,1500.0,29,438D84D8,3C1F8DE1,412CB030,00000000,438DFC81,3C3A42FB,46E6BD5B,46EF7D40,478987B5,43905169,3C80635D,3B805BFD,4133FEA4,00000000,438D84D8,3C1F8DE1,00000000,00000000,00000000,00000000
4,1500.0,30,438E3EA9,3C2C57D6,4125A8C4,00000000,438EB342,3C476C43,46D592A5,46DDFD77,478D5682,4390D51A,3C85770D,3B6CE946,412CB030,00000000,438E3EA9,3C2C57D6,00000000,00000000,00000000,00000000
4,1500.0,31,438EF197,3C397739,411EE59D,00000000,438F6314,3C54C7D8,46C50EC0,46CD27D2,47911463,439153DF,3C8A7EEF,3B5A14D3,4125A8C4,00000000,438EF197,3C397739,00000000,00000000,00000000,00000000
4,1500.0,32,438F9DDF,3C46E33D,41186459,00000000,43900C35,3C624C6C,46B52B82,46BCF5AD,4794C0C7,4391CDF0,3C8F7A22,3B482D7D,411EE59D,00000000,438F9DDF,3C46E33D,00000000,00000000,00000000,00000000
4,1500.0,33,439043B8,3C549241,411222E8,00000000,4390AEDA,3C6FF046,46A5E396,46AD6155,47985B0D,43924373,3C9466C3,3B3725CB,41186459,00000000,439043B8,3C549241,00000000,00000000,00000000,00000000
4,1500.0,34,4390E34E,3C627A00,410C1F8D,00000000,43914B32,3C7DA98B,46973274,469E65D9,479BE286,4392B47D,3C994229,3B26EE3F,411222E8,00000000,4390E34E,3C627A00,00000000,00000000,00000000,00000000
4,1500.0,35,43917CC9,3C708FE2,410658DC,00000000,4391E160,3C85B6B6,46891451,468FFF10,479F5670,43932115,3C9E08BD,3B177689,410C1F8D,00000000,43917CC9,3C708FE2,00000000,00000000,00000000,00000000
4,1500.0,36,43921045,3C7EC806,4100CDB4,00000000,43927182,3C8C9874,46770C3C,46822992,47A2B5F3,43938936,3CA2B622,3B08ACE5,410658DC,00000000,43921045,3C7EC806,00000000,00000000,00000000,00000000
4,1500.0,37,43929DDA,3C868B09,40F6FA98,00000000,4392FBAC,3C93740B,465D0B21,4669C554,47A60021,4393ECCC,3CA744F1,3AF50134,4100CDB4,00000000,43929DDA,3C868B09,00000000,00000000,00000000,00000000
4,1500.0,38,43932599,3C8DB64D,40ECCE5E,00000000,43937FEB,3C9A433F,46442257,465050EE,47A933EB,43944BBA,3CABAF27,3AD9BEA5,40F6FA98,00000000,43932599,3C8DB64D,00000000,00000000,00000000,00000000
4,1500.0,39,4393A787,3C94DE91,40E31695,00000000,4393FE40,3CA0FF1A,462C509A,4637F3BF,47AC501F,4394A5D9,3CAFEDEB,3ABF6F69,40ECCE5E,00000000,4393A787,3C94DE91,00000000,00000000,00000000,00000000
4,1500.0,40,439423A2,3C9BFBD8,40D9D402,00000000,439476A2,3CA7A021,461596AD,4620AD76,47AF535C,4394FAFA,3CB3F9C1,3AA5F096,40E31695,00000000,439423A2,3C9BFBD8,00000000,00000000,00000000,00000000
4,1500.0,41,439499D9,3CA28B75,40D10866,00000000,4394E8F9,3CAE1DCE,45FFEF20,460A7FE4,47B23C0A,43954B36,3CB7D1A9,3A8D4324,40D9D402,00000000,439499D9,3CA28B75,00000000,00000000,00000000,00000000
4,1500.0,42,43950A11,3CA8BE47,40C8B6BA,00000000,4395551F,3CB46EA9,45D6F1E0,45EADE78,47B50844,4395967B,3CBB717B,3A6AA37C,40D10866,00000000,43950A11,3CA8BE47,00000000,00000000,00000000,00000000
4,1500.0,43,4395741E,3CAEC59D,40C0E399,00000000,4395BAD7,3CBA878F,45B047BC,45C30546,47B7B5C4,4395DC8C,3CBED1AB,3A3BC989,40C8B6BA,00000000,4395741E,3CAEC59D,00000000,00000000,00000000,00000000
4,1500.0,44,4395D7BB,3CB49661,40B995EB,00000000,439619C9,3CC05B65,458C0C48,459D8A34,47BA41BE,43961D25,3CC1EAE9,3A0D105D,40C0E399,00000000,4395D7BB,3CB49661,00000000,00000000,00000000,00000000
4,1500.0,45,43963488,3CBA2398,40B2D7FE,00000000,4396716E,3CC5D973,4554D177,45751CB8,47BCA8A3,43965800,3CC4B633,39B89682,40B995EB,00000000,43963488,3CBA2398,00000000,00000000,00000000,00000000
4,1500.0,46,439689EF,3CBF5C75,40ACB9BB,00000000,4396C0F8,3CCAEB93,451737C1,45348636,47BEE5BD,43968CD0,3CC72D5D,3913CA80,40B2D7FE,00000000,439689EF,3CBF5C75,00000000,00000000,00000000,00000000
4,1500.0,47,4396D70F,3CC42A94,40A75573,00000000,4397070F,3CCF70CB,44C02B6C,44F3D297,47C0F26C,4396D76A,3CC854ED,322BCC77,40ACB9BB,00000000,4396D70F,3CC42A94,00000000,00000000,00000000,00000000
4,1500.0,48,43973BB7,3CC79134,40A2DE29,00000000,4397411E,3CD32F36,444376E7,448C8441,47C2C476,439742A5,3CC8B95D,00000000,40A75573,00000000,43973BB7,3CC79134,00000000,00000000,00000000,00000000
4,1500.0,49,43974A64,3CCD5B59,40A00000,00000000,43976666,3CD56D65,435BCA97,43DBCA97,47C4491D,43974A64,3CCD5B59,00000000,40A2DE29,00000000,43974A64,3CCD5B59,00000000,00000000,00000000,00000000
5,1500.0,1,43470000,3704242C,42267973,00000000,43470000,3751AE3B,483B35FB,48470468,459C4000,43470000,3704242C,00000000,42267973,00000000,43470000,3704242C,00000000,00000000,00000000,00000000
5,1500.0,2,4352E5C4,386D05D0,4218C04E,00000000,43470000,37141E24,4827300D,482F6790,45EE9B40,432D2964,33C24AE0,00000000,42267973,00000000,4352E5C4,386D05D0,00000000,00000000,00000000,00000000
5,1500.0,3,43497275,36F0E4C0,420DF9F4,00000000,434BE4EA,37748409,481884F6,481EF88A,46202EB0,4345537E,36C5B402,3A4B412F,4218C04E,00000000,434F52EE,37C9A092,00000000,00000000,00000000,00000000
5,1500.0,4,434F90DC,376D64DE,4204F03E,00000000,43533CCE,3811407A,480CA80A,48121162,4648C210,43526673,380E0E31,3AA6A9BC,420DF9F4,00000000,43526A7D,37EC431B,00000000,00000000,00000000,00000000
5,1500.0,5,4358A9DB,3857BF9E,41FA410F,00000000,43599592,38919ED9,4802915B,48073EB1,467106C0,435D3066,38FB9251,3AF44F58,4204F03E,00000000,4358A9DB,3857BF9E,00000000,00000000,00000000,00000000
5,1500.0,6,435E3772,38B143C0,41EC7768,00000000,435F2F7E,3901AB54,47F386A4,47FBC808,468C7DC8,43663027,39A214AC,3B236B08,41FA410F,00000000,435E3772,38B143C0,00000000,00000000,00000000,00000000
5,1500.0,7,43633482,39067357,41E01BEE,00000000,436434A8,3953AF76,47E3DF17,47EB453D,46A04FA4,436DAE83,3A263D47,3B4B167B,41EC7768,00000000,43633482,39067357,00000000,00000000,00000000,00000000
5,1500.0,8,4367BAF6,393FC471,41D4E6EA,00000000,4368C231,39A1B2EE,47D5C31C,47DC78F2,46B3F860,4373E7D9,3A9009CA,3B6E9E5A,41E01BEE,00000000,4367BAF6,393FC471,00000000,00000000,00000000,00000000
5,1500.0,9,436BDEDD,39824E12,41CAA47B,00000000,436CED2E,39EA7F8C,47C8E8AF,47CF0D46,46C77754,43791A4A,3ADBF808,3B86CCED,41D4E6EA,00000000,436BDEDD,39824E12,00000000,00000000,00000000,00000000
5,1500.0,10,436FAFD9,39AA636C,41C12DCF,00000000,4370C564,3A231115,47BD1982,47C2C418,46DACBE0,437D774C,3B191974,3B94733B,41CAA47B,00000000,436FAFD9,39AA636C,00000000,00000000,00000000,00000000
5,1500.0,11,43733A42,39E9B55A,41B86510,00000000,437456F2,3A5B241E,47B22C78,47B76EEC,46EDF550,43808CE4,3B47CEB7,3B9DF4FE,41C12DCF,00000000,43733A42,39E9B55A,00000000,00000000,00000000,00000000
5,1500.0,12,437687F6,3A1FB765,41B032C9,00000000,4377AB5E,3A8F19BC,47A801AB,47ACEA06,47007974,438219C8,3B781F58,3BA2FF23,41B86510,00000000,437687F6,3A1FB765,00000000,00000000,00000000,00000000
5,1500.0,13,4379A0E8,3A540B7B,41A88431,00000000,437ACA4C,3AB67794,479E7FCF,47A31951,4709E1F6,438374E9,3B945C73,3BA3D70A,41B032C9,00000000,4379A0E8,3A540B7B,00000000,00000000,00000000,00000000
5,1500.0,14,437C8A01,3A89A251,41A149FA,00000000,437DB9F2,3AE4F556,4795927A,4799E64C,471333CA,4384AAF1,3BAC62F0,3BA3D70A,41A88431,00000000,437C8A01,3A89A251,00000000,00000000,00000000,00000000
5,1500.0,15,437F496C,3AAEED8B,419A778A,00000000,43803FB8,3B0D991D,478D28F7,47913EA7,471C6E89,4385C4B3,3BC3E234,3BA3D70A,41A149FA,00000000,437F496C,3AAEED8B,00000000,00000000,00000000,00000000
5,1500.0,16,4380F2D1,3AD9D24D,41940254,00000000,43818F87,3B2C838A,47853568,47891347,472591C4,4386C877,3BDAB5CF,3BA3D70A,419A778A,00000000,4380F2D1,3AD9D24D,00000000,00000000,00000000,00000000
5,1500.0,17,43823123,3B0545A2,418DE175,00000000,4382CE34,3B4EFEF5,477B5856,47815789,472E9D0C,4387B987,3BF0F1CB,3BA3D70A,41940254,00000000,43823123,3B0545A2,00000000,00000000,00000000,00000000
5,1500.0,18,43836120,3B20A61F,41880D5C,00000000,4383FD49,3B74AAA2,476D06CD,47740199,47378FE4,43888B0E,3C0436CB,3BA3D70A,418DE175,00000000,43836120,3B20A61F,00000000,00000000,00000000,00000000
5,1500.0,19,438483FE,3B3F1FBC,41827F8B,00000000,43851E18,3B8E8155,475F655B,47660BFF,474069D0,438970CA,3C0FCD0A,3BA3D70A,41880D5C,00000000,438483FE,3B3F1FBC,00000000,00000000,00000000,00000000
5,1500.0,20,43859AB9,3B60C127,417A64CA,00000000,438631C4,3BA3B18D,47526585,4758BEB8,47492A4A,438A4ADD,3C1B5B1A,3BA3D70A,41827F8B,00000000,43859AB9,3B60C127,00000000,00000000,00000000,00000000
5,1500.0,21,4386A630,3B82C98C,41704216,00000000,4387394A,3BB98617,4745FABB,474C0C52,4751D0C6,438B1795,3C26BBBE,3BA3D70A,417A64CA,00000000,4386A630,3B82C98C,00000000,00000000,00000000,00000000
5,1500.0,22,4387A721,3B96CAF8,41668E77,00000000,43883588,3BCF9362,473A1A0E,473FE923,475A5CB1,438BD88D,3C31F08E,3BA3D70A,41704216,00000000,4387A721,3B96CAF8,00000000,00000000,00000000,00000000
5,1500.0,23,43889DE2,3BAC5718,415D4278,00000000,43892740,3BE5A72B,472EB9F1,47344AFB,4762CD6E,438C8F09,3C3CF9F6,3BA3D70A,41668E77,00000000,43889DE2,3BAC5718,00000000,00000000,00000000,00000000
5,1500.0,24,438988B6,3BC39A80,41545783,00000000,438A0F1D,3BFC7CF1,4723D1FB,472928E9,476B2254,438D3C19,3C47D8FB,3BA3D70A,415D4278,00000000,438988B6,3BC39A80,00000000,00000000,00000000,00000000
5,1500.0,25,438A69FB,3BDC7DC0,414BC7E6,00000000,438AEDB3,3C0A0EB2,47195ACF,471E7B0C,47735AB4,438DE0A1,3C528E83,3BA3D70A,41545783,00000000,438A69FB,3BDC7DC0,00000000,00000000,00000000,00000000
5,1500.0,26,438B429C,3BF4B00A,41438E96,00000000,438BC385,3C163C49,470F4E00,47143A92,477B75D0,438E7D99,3C5D2176,3B98A389,414BC7E6,00000000,438B429C,3BF4B00A,00000000,00000000,00000000,00000000
5,1500.0,27,438C1304,3C05D731,413BA70A,00000000,438C9109,3C22BF2F,4705A5D3,470A616F,4781B970,438F13E6,3C679B2C,3B8D6E0D,41438E96,00000000,438C1304,3C05D731,00000000,00000000,00000000,00000000
5,1500.0,28,438CDB98,3C11C304,41340D41,00000000,438D56A7,3C2F8F0F,46F8BA56,4700EA37,4785A886,438FA41F,3C71FF05,3B82C2FE,413BA70A,00000000,438CDB98,3C11C304,00000000,00000000,00000000,00000000
