case,dx,k,paph,puen,pven,pmfu,pmfd,puu,pud,pvu,pvd,ptenu_in,ptenv_in
5,1500.0,16,472591C4,41940254,00000000,3D1A7256,00000000,417594CE,419A778A,00000000,00000000,00000000,00000000
5,1500.0,17,472E9D0C,418DE175,00000000,3D1EC06C,00000000,416C98EC,41940254,00000000,00000000,00000000,00000000
5,1500.0,18,47378FE4,41880D5C,00000000,3D22C73C,00000000,41640C0E,418DE175,00000000,00000000,00000000,00000000
5,1500.0,19,474069D0,41827F8B,00000000,3D268182,00000000,415BE298,41880D5C,00000000,00000000,00000000,00000000
5,1500.0,20,47492A4A,417A64CA,00000000,3D29E792,00000000,4154129D,41827F8B,00000000,00000000,00000000,00000000
5,1500.0,21,4751D0C6,41704216,00000000,3D2CF0D2,00000000,414C93DE,417A64CA,00000000,00000000,00000000,00000000
5,1500.0,22,475A5CB1,41668E77,00000000,3D2F9577,00000000,41455FC4,41704216,00000000,00000000,00000000,00000000
5,1500.0,23,4762CD6E,415D4278,00000000,3D31CF81,00000000,413E712A,41668E77,00000000,00000000,00000000,00000000
5,1500.0,24,476B2254,41545783,00000000,3D3398CB,00000000,4137C380,415D4278,00000000,00000000,00000000,00000000
5,1500.0,25,47735AB4,414BC7E6,00000000,3D34EDBC,00000000,4131529A,41545783,00000000,00000000,00000000,00000000
5,1500.0,26,477B75D0,41438E96,00000000,3D35CAA4,00000000,412B197E,414BC7E6,00000000,00000000,00000000,00000000
5,1500.0,27,4781B970,413BA70A,00000000,3D36268C,00000000,41251359,41438E96,00000000,00000000,00000000,00000000
5,1500.0,28,4785A886,41340D41,00000000,3D35F82E,00000000,411F3D4E,413BA70A,00000000,00000000,00000000,00000000
5,1500.0,29,478987B5,412CBDA9,00000000,3D353767,00000000,41199508,41340D41,00000000,00000000,00000000,00000000
5,1500.0,30,478D5682,4125B528,00000000,3D33DDB4,00000000,411418AF,412CBDA9,00000000,00000000,00000000,00000000
5,1500.0,31,47911463,411EF0F8,00000000,3D31E6B5,00000000,410EC6DE,4125B528,00000000,00000000,00000000,00000000
5,1500.0,32,4794C0C7,41186EB8,00000000,3D2F50A7,00000000,41099E98,411EF0F8,00000000,00000000,00000000,00000000
5,1500.0,33,47985B0D,41122C55,00000000,3D2C1CC1,00000000,41049F42,41186EB8,00000000,00000000,00000000,00000000
5,1500.0,34,479BE286,410C2814,00000000,3D284F87,00000000,40FF9132,41122C55,00000000,00000000,00000000,00000000
5,1500.0,35,479F5670,41066088,00000000,3D23F0EF,00000000,40F63564,410C2814,00000000,00000000,00000000,00000000
5,1500.0,36,47A2B5F3,4100D490,00000000,3D1F0C68,00000000,40ED2BE1,41066088,00000000,00000000,00000000,00000000
5,1500.0,37,47A60021,40F706C2,00000000,3D19B0AD,00000000,40E47600,4100D490,00000000,00000000,00000000,00000000
5,1500.0,38,47A933EB,40ECD90D,00000000,3D13EF8D,00000000,40DC15B5,40F706C2,00000000,00000000,00000000,00000000
5,1500.0,39,47AC501F,40E31FDF,00000000,3D0DDD6C,00000000,40D40D83,40ECD90D,00000000,00000000,00000000,00000000
5,1500.0,40,47AF535C,40D9DBFA,00000000,3D0790D4,00000000,40CC6096,40E31FDF,00000000,00000000,00000000,00000000
5,1500.0,41,47B23C0A,40D10F1E,00000000,3D01148D,00000000,40C510C0,40D9DBFA,00000000,00000000,00000000,00000000
5,1500.0,42,47B50844,40C8BC48,00000000,3CF4F88A,00000000,40BE21CB,40D10F1E,00000000,00000000,00000000,00000000
5,1500.0,43,47B7B5C4,40C0E811,00000000,3CE7C7E5,00000000,40B79973,40C8BC48,00000000,00000000,00000000,00000000
5,1500.0,44,47BA41BE,40B99961,00000000,3CDAD0B8,BBF8DBCA,40B17EAD,40B9335F,00000000,00000000,00000000,00000000
5,1500.0,45,47BCA8A3,40B2DA88,00000000,3CCE4DCD,BBC28FDD,40ABDA2F,40B93360,00000000,80000000,00000000,00000000
5,1500.0,46,47BEE5BD,40ACBB70,00000000,3CCF61D2,BB8FF4AF,40A7566F,40B9335F,00000000,80000000,00000000,00000000
5,1500.0,47,47C0F26C,40A7566F,00000000,3C8CA363,BB434005,40ACBB70,40B93360,00000000,80000000,00000000,00000000
5,1500.0,48,47C2C476,40A2DE8B,00000000,3C22B574,BAE1E414,40A7566F,40B93360,00000000,80000000,00000000,00000000
5,1500.0,49,47C4491D,40A00000,00000000,3B7F5170,BA313B18,40A2DE8B,40B93362,00000000,80000000,00000000,00000000
6,1500.0,1,459C4000,42294F08,00000000,00000000,00000000,42294F08,42294F08,00000000,00000000,00000000,00000000
6,1500.0,2,45EE9B40,421A0CD8,00000000,00000000,00000000,42294F08,42294F08,00000000,00000000,00000000,00000000
6,1500.0,3,46202EB0,420E5B90,00000000,3B836C5F,00000000,41F08769,421A0CD8,00000000,00000000,00000000,00000000
6,1500.0,4,4648C210,4204E41D,00000000,3C3CE97A,00000000,41D54B27,420E5B90,00000000,00000000,00000000,00000000
6,1500.0,5,467106C0,41F9E55F,00000000,3C76C4B3,00000000,41C76767,4204E41D,00000000,00000000,00000000,00000000
6,1500.0,6,468C7DC8,41EC2179,00000000,3C864848,00000000,41BC99B3,41F9E55F,00000000,00000000,00000000,00000000
6,1500.0,7,46A04FA4,41DFCB2A,00000000,3C90853F,00000000,41B322A3,41EC2179,00000000,00000000,00000000,00000000
6,1500.0,8,46B3F860,41D49AD5,00000000,3C9A8E94,00000000,41AAA110,41DFCB2A,00000000,00000000,00000000,00000000
6,1500.0,9,46C77754,41CA5CB1,00000000,3CA46D6C,00000000,41A2E61C,41D49AD5,00000000,00000000,00000000,00000000
6,1500.0,10,46DACBE0,41C0E9FA,00000000,3CAE27F4,00000000,419BCF8B,41CA5CB1,00000000,00000000,00000000,00000000
6,1500.0,11,46EDF550,41B824EA,00000000,3CB743BE,00000000,419545C4,41C0E9FA,00000000,00000000,00000000,00000000
6,1500.0,12,47007974,41AFF614,00000000,3CBFB1D1,00000000,418F346E,41B824EA,00000000,00000000,00000000,00000000
6,1500.0,13,4709E1F6,41A84AB7,00000000,3CC78826,00000000,41898ADC,41AFF614,00000000,00000000,00000000,00000000
6,1500.0,14,471333CA,41A1138C,00000000,3CCED7BC,00000000,41843BAE,41A84AB7,00000000,00000000,00000000,00000000
6,1500.0,15,471C6E89,419A43FF,00000000,3CD5B1C6,00000000,417E77AE,41A1138C,00000000,00000000,00000000,00000000
6,1500.0,16,472591C4,4193D184,00000000,3CDC2372,00000000,41750428,419A43FF,00000000,00000000,00000000,00000000
6,1500.0,17,472E9D0C,418DB342,00000000,3CE23200,00000000,416C0D1C,4193D184,00000000,00000000,00000000,00000000
6,1500.0,18,47378FE4,4187E1A5,00000000,3CE7DBF7,00000000,41638515,418DB342,00000000,00000000,00000000,00000000
6,1500.0,19,474069D0,41825636,00000000,3CED1AAA,00000000,415B607A,4187E1A5,00000000,00000000,00000000,00000000
6,1500.0,20,47492A4A,417A16B0,00000000,3CF1E3C5,00000000,41539561,41825636,00000000,00000000,00000000,00000000
6,1500.0,21,4751D0C6,416FF85D,00000000,3CF62B5A,00000000,414C1B7F,417A16B0,00000000,00000000,00000000,00000000
6,1500.0,22,475A5CB1,416648F3,00000000,3CF9E643,00000000,4144EC24,416FF85D,00000000,00000000,00000000,00000000
6,1500.0,23,4762CD6E,415D0101,00000000,3CFD0C54,00000000,413E0230,416648F3,00000000,00000000,00000000,00000000
6,1500.0,24,476B2254,415419F5,00000000,3CFF955C,00000000,41375934,415D0101,00000000,00000000,00000000,00000000
6,1500.0,25,47735AB4,414B8E1E,00000000,3D00BE3D,00000000,4130ED22,415419F5,00000000,00000000,00000000,00000000
6,1500.0,26,477B75D0,41435873,00000000,3D015E8B,00000000,412AB8E2,414B8E1E,00000000,00000000,00000000,00000000
6,1500.0,27,4781B970,413B746D,00000000,3D01A56B,00000000,4124B7AD,41435873,00000000,00000000,00000000,00000000
6,1500.0,28,4785A886,4133DE0C,00000000,3D018C70,00000000,411EE6A7,413B746D,00000000,00000000,00000000,00000000
6,1500.0,29,478987B5,412C91C0,00000000,3D010DE7,00000000,41194378,4133DE0C,00000000,00000000,00000000,00000000
6,1500.0,30,478D5682,41258C6F,00000000,3D00253D,00000000,4113CC45,412C91C0,00000000,00000000,00000000,00000000
6,1500.0,31,47911463,411ECB54,00000000,3CFD9E98,00000000,410E7FA6,41258C6F,00000000,00000000,00000000,00000000
6,1500.0,32,4794C0C7,41184C10,00000000,3CFA1569,00000000,41095C9B,411ECB54,00000000,00000000,00000000,00000000
6,1500.0,33,47985B0D,41120C90,00000000,3CF5B040,00000000,41046285,41184C10,00000000,00000000,00000000,00000000
6,1500.0,34,479BE286,410C0B1A,00000000,3CF074F2,00000000,40FF223E,41120C90,00000000,00000000,00000000,00000000
6,1500.0,35,479F5670,41064642,00000000,3CEA6E0C,00000000,40F5D0F5,410C0B1A,00000000,00000000,00000000,00000000
6,1500.0,36,47A2B5F3,4100BCE4,00000000,3CE3AAE8,00000000,40ECD1E5,41064642,00000000,00000000,00000000,00000000
6,1500.0,37,47A60021,40F6DC71,00000000,3CDC3F7C,00000000,40E4265F,4100BCE4,00000000,00000000,00000000,00000000
6,1500.0,38,47A933EB,40ECB394,00000000,3CD443FD,00000000,40DBD04A,40F6DC71,00000000,00000000,00000000,00000000
6,1500.0,39,47AC501F,40E2FF0C,00000000,3CCBD459,00000000,40D3D224,40ECB394,00000000,00000000,00000000,00000000
6,1500.0,40,47AF535C,40D9BF9C,00000000,3CC30F84,00000000,40CC2F09,40E2FF0C,00000000,00000000,00000000,00000000
6,1500.0,41,47B23C0A,40D0F702,00000000,3CBA0345,00000000,40C4E8B4,40D9BF9C,00000000,00000000,00000000,00000000
6,1500.0,42,47B50844,40C8A838,00000000,3CB0CAFA,00000000,40BE02EF,40D0F702,00000000,00000000,00000000,00000000
6,1500.0,43,47B7B5C4,40C0D7D2,00000000,3CA78DA5,00000000,40B78362,40C8A838,00000000,00000000,00000000,00000000
6,1500.0,44,47BA41BE,40B98CB7,00000000,3C9E73AF,00000000,40B170F1,40C0D7D2,00000000,00000000,00000000,00000000
6,1500.0,45,47BCA8A3,40B2D12F,00000000,3C95A6AE,BB357C57,40ABD441,40B2B07C,00000000,00000000,00000000,00000000
6,1500.0,46,47BEE5BD,40ACB51E,00000000,3C966B8E,BB357C57,40A752C9,40B2B07C,00000000,00000000,00000000,00000000
6,1500.0,47,47C0F26C,40A752C9,00000000,3C4C048F,BB357C57,40ACB51E,40B2B07C,00000000,00000000,00000000,00000000
6,1500.0,48,47C2C476,40A2DD1E,00000000,3BEC08DE,BB357C57,40A752C9,40B2B07C,00000000,00000000,00000000,00000000
6,1500.0,49,47C4491D,40A00000,00000000,3B393082,BB357C57,40A2DD1E,40B2B07C,00000000,00000000,00000000,00000000
7,1500.0,1,459C4000,422644E4,00000000,00000000,00000000,422644E4,422644E4,00000000,00000000,00000000,00000000
7,1500.0,2,45EE9B40,421892CE,00000000,00000000,00000000,422644E4,422644E4,00000000,00000000,00000000,00000000
7,1500.0,3,46202EB0,420DD012,00000000,3C930F09,00000000,41E2298E,421892CE,00000000,00000000,00000000,00000000
7,1500.0,4,4648C210,4204C963,00000000,3CA37805,00000000,41D39B45,420DD012,00000000,00000000,00000000,00000000
7,1500.0,5,467106C0,41F9F897,00000000,3CB32A16,00000000,41C74D99,4204C963,00000000,00000000,00000000,00000000
7,1500.0,6,468C7DC8,41EC3391,00000000,3CC25D38,00000000,41BC9D34,41F9F897,00000000,00000000,00000000,00000000
7,1500.0,7,46A04FA4,41DFDC3D,00000000,3CD1318A,00000000,41B3254E,41EC3391,00000000,00000000,00000000,00000000
7,1500.0,8,46B3F860,41D4AAFD,00000000,3CDFBB2F,00000000,41AAA2FB,41DFDC3D,00000000,00000000,00000000,00000000
7,1500.0,9,46C77754,41CA6C03,00000000,3CEE0761,00000000,41A2E75B,41D4AAFD,00000000,00000000,00000000,00000000
7,1500.0,10,46DACBE0,41C0F886,00000000,3CFC1F0F,00000000,419BD02D,41CA6C03,00000000,00000000,00000000,00000000
7,1500.0,11,46EDF550,41B832BC,00000000,3D04A7A4,00000000,419545DA,41C0F886,00000000,00000000,00000000,00000000
7,1500.0,12,47007974,41B00338,00000000,3D0AC02C,00000000,418F340A,41B832BC,00000000,00000000,00000000,00000000
7,1500.0,13,4709E1F6,41A85736,00000000,3D106952,00000000,41898A0D,41B00338,00000000,00000000,00000000,00000000
7,1500.0,14,471333CA,41A11F70,00000000,3D15AFA4,00000000,41843A7E,41A85736,00000000,00000000,00000000,00000000
7,1500.0,15,471C6E89,419A4F4E,00000000,3D1A9FF4,00000000,417E749A,41A11F70,00000000,00000000,00000000,00000000
7,1500.0,16,472591C4,4193DC45,00000000,3D1F43F3,00000000,4175006F,419A4F4E,00000000,00000000,00000000,00000000
7,1500.0,17,472E9D0C,418DBD79,00000000,3D239F91,00000000,416C08CB,4193DC45,00000000,00000000,00000000,00000000
7,1500.0,18,47378FE4,4187EB58,00000000,3D27B1E7,00000000,41638039,418DBD79,00000000,00000000,00000000,00000000
7,1500.0,19,474069D0,41825F68,00000000,3D2B764E,00000000,415B5B27,4187EB58,00000000,00000000,00000000,00000000
7,1500.0,20,47492A4A,417A281B,00000000,3D2EE58C,00000000,41538FB3,41825F68,00000000,00000000,00000000,00000000
7,1500.0,21,4751D0C6,417008D5,00000000,3D31F751,00000000,414C159D,417A281B,00000000,00000000,00000000,00000000
7,1500.0,22,475A5CB1,4166587E,00000000,3D34A3ED,00000000,4144E641,417008D5,00000000,00000000,00000000,00000000
7,1500.0,23,4762CD6E,415D0FA4,00000000,3D36E5D8,00000000,413DFC86,4166587E,00000000,00000000,00000000,00000000
7,1500.0,24,476B2254,415427B4,00000000,3D38B788,00000000,41375402,415D0FA4,00000000,00000000,00000000,00000000
7,1500.0,25,47735AB4,414B9AFE,00000000,3D3A1608,00000000,4130E8A8,415427B4,00000000,00000000,00000000,00000000
7,1500.0,26,477B75D0,4143647A,00000000,3D3AFE75,00000000,412AB54F,414B9AFE,00000000,00000000,00000000,00000000
7,1500.0,27,4781B970,413B7FA2,00000000,3D3B67D0,00000000,4124B507,4143647A,00000000,00000000,00000000,00000000
7,1500.0,28,4785A886,4133E878,00000000,3D3B4890,00000000,411EE4F0,413B7FA2,00000000,00000000,00000000,00000000
7,1500.0,29,478987B5,412C9B69,00000000,3D3A9833,00000000,411942AC,4133E878,00000000,00000000,00000000,00000000
7,1500.0,30,478D5682,4125955C,00000000,3D394FB4,00000000,4113CC58,412C9B69,00000000,00000000,00000000,00000000
7,1500.0,31,47911463,411ED38E,00000000,3D376A1E,00000000,410E8088,4125955C,00000000,00000000,00000000,00000000
7,1500.0,32,4794C0C7,4118539A,00000000,3D34E4F4,00000000,41095E35,411ED38E,00000000,00000000,00000000,00000000
7,1500.0,33,47985B0D,41121374,00000000,3D31C0AC,00000000,410464BB,4118539A,00000000,00000000,00000000,00000000
7,1500.0,34,479BE286,410C115D,00000000,3D2E00F3,00000000,40FF27A1,41121374,00000000,00000000,00000000,00000000
7,1500.0,35,479F5670,41064BEA,00000000,3D29ACF3,00000000,40F5D70A,410C115D,00000000,00000000,00000000,00000000
7,1500.0,36,47A2B5F3,4100C1FA,00000000,3D24CF4D,00000000,40ECD862,41064BEA,00000000,00000000,00000000,00000000
7,1500.0,37,47A60021,40F6E584,00000000,3D1F7615,00000000,40E42CF5,4100C1FA,00000000,00000000,00000000,00000000
7,1500.0,38,47A933EB,40ECBB9B,00000000,3D19B286,00000000,40DBD6AF,40F6E584,00000000,00000000,00000000,00000000
7,1500.0,39,47AC501F,40E30616,00000000,3D1398A8,00000000,40D3D807,40ECBB9B,00000000,00000000,00000000,00000000
7,1500.0,40,47AF535C,40D9C5B2,00000000,3D0D3ED8,00000000,40CC341B,40E30616,00000000,00000000,00000000,00000000
7,1500.0,41,47B23C0A,40D0FC30,00000000,3D06B0B9,00000000,40C4ECEB,40D9C5B2,00000000,00000000,00000000,00000000
7,1500.0,42,47B50844,40C8AC88,00000000,3D0002D4,00000000,40BE0654,40D0FC30,00000000,00000000,00000000,00000000
7,1500.0,43,47B7B5C4,40C0DB52,00000000,3CF2A2CE,00000000,40B78604,40C8AC88,00000000,00000000,00000000,00000000
7,1500.0,44,47BA41BE,40B98F72,00000000,3CE5736E,00000000,40B172DE,40C0DB52,00000000,00000000,00000000,00000000
7,1500.0,45,47BCA8A3,40B2D334,00000000,3CD8B3BF,BB83667E,40ABD587,40B2B27C,00000000,00000000,00000000,00000000
7,1500.0,46,47BEE5BD,40ACB67B,00000000,3CD9D0F1,BB83667E,40A75393,40B2B27C,00000000,00000000,00000000,00000000
7,1500.0,47,47C0F26C,40A75393,00000000,3C93B6D6,BB83667E,40ACB67B,40B2B27C,00000000,00000000,00000000,00000000
7,1500.0,48,47C2C476,40A2DD6D,00000000,3C2AE52D,BB83667E,40A75393,40B2B27C,00000000,00000000,00000000,00000000
7,1500.0,49,47C4491D,40A00000,00000000,3B8614FE,BB83667E,40A2DD6D,40B2B27C,00000000,00000000,00000000,00000000
8,1500.0,1,459C4000,42288934,00000000,00000000,00000000,42288934,42288934,00000000,00000000,00000000,00000000
8,1500.0,2,45EE9B40,421A809A,00000000,00000000,00000000,42288934,42288934,00000000,00000000,00000000,00000000
8,1500.0,3,46202EB0,420F8EBE,00000000,00000000,00000000,421A809A,421A809A,00000000,00000000,00000000,00000000
8,1500.0,4,4648C210,42066088,00000000,00000000,00000000,420F8EBE,420F8EBE,00000000,00000000,00000000,00000000
8,1500.0,5,467106C0,41FCE284,00000000,00000000,00000000,42066088,42066088,00000000,00000000,00000000,00000000
8,1500.0,6,468C7DC8,41EEE121,00000000,00000000,00000000,41FCE284,41FCE284,00000000,00000000,00000000,00000000
8,1500.0,7,46A04FA4,41E253AD,00000000,00000000,00000000,41EEE121,41EEE121,00000000,00000000,00000000,00000000
8,1500.0,8,46B3F860,41D6F14C,00000000,00000000,00000000,41E253AD,41E253AD,00000000,00000000,00000000,00000000
8,1500.0,9,46C77754,41CC854D,00000000,00000000,00000000,41D6F14C,41D6F14C,00000000,00000000,00000000,00000000
8,1500.0,10,46DACBE0,41C2E842,00000000,00000000,00000000,41CC854D,41CC854D,00000000,00000000,00000000,00000000
8,1500.0,11,46EDF550,41B9FBDA,00000000,00000000,00000000,41C2E842,41C2E842,00000000,00000000,00000000,00000000
8,1500.0,12,47007974,41B1A840,00000000,00000000,00000000,41B9FBDA,41B9FBDA,00000000,00000000,00000000,00000000
8,1500.0,13,4709E1F6,41A9DA60,00000000,00000000,00000000,41B1A840,41B1A840,00000000,00000000,00000000,00000000
8,1500.0,14,471333CA,41A282AE,00000000,00000000,00000000,41A9DA60,41A9DA60,00000000,00000000,00000000,00000000
8,1500.0,15,471C6E89,419B945D,00000000,00000000,00000000,41A282AE,41A282AE,00000000,00000000,00000000,00000000
8,1500.0,16,472591C4,419504B4,00000000,00000000,00000000,419B945D,419B945D,00000000,00000000,00000000,00000000
8,1500.0,17,472E9D0C,418ECAB0,00000000,00000000,00000000,419504B4,419504B4,00000000,00000000,00000000,00000000
8,1500.0,18,47378FE4,4188DEA0,00000000,00000000,00000000,418ECAB0,418ECAB0,00000000,00000000,00000000,00000000
8,1500.0,19,474069D0,418339EC,00000000,00000000,00000000,4188DEA0,4188DEA0,00000000,00000000,00000000,00000000
8,1500.0,20,47492A4A,417BADC0,00000000,00000000,00000000,418339EC,418339EC,00000000,00000000,00000000,00000000
8,1500.0,21,4751D0C6,41716116,00000000,00000000,00000000,417BADC0,417BADC0,00000000,00000000,00000000,00000000
8,1500.0,22,475A5CB1,41678535,00000000,00000000,00000000,41716116,41716116,00000000,00000000,00000000,00000000
8,1500.0,23,4762CD6E,415E1289,00000000,00000000,00000000,41678535,41678535,00000000,00000000,00000000,00000000
8,1500.0,24,476B2254,41550265,00000000,00000000,00000000,415E1289,415E1289,00000000,00000000,00000000,00000000
8,1500.0,25,47735AB4,414C4F06,00000000,00000000,00000000,41550265,41550265,00000000,00000000,00000000,00000000
8,1500.0,26,477B75D0,4143F35E,00000000,00000000,00000000,414C4F06,414C4F06,00000000,00000000,00000000,00000000
8,1500.0,27,4781B970,413BEAD6,00000000,00000000,00000000,4143F35E,4143F35E,00000000,00000000,00000000,00000000
8,1500.0,28,4785A886,4134315E,00000000,00000000,00000000,413BEAD6,413BEAD6,00000000,00000000,00000000,00000000
8,1500.0,29,478987B5,412CC358,00000000,00000000,00000000,4134315E,4134315E,00000000,00000000,00000000,00000000
8,1500.0,30,478D5682,41259D9C,00000000,00000000,00000000,412CC358,412CC358,00000000,00000000,00000000,00000000
8,1500.0,31,47911463,411EBD5C,00000000,00000000,00000000,41259D9C,41259D9C,00000000,00000000,00000000,00000000
8,1500.0,32,4794C0C7,4118202A,00000000,00000000,00000000,411EBD5C,411EBD5C,00000000,00000000,00000000,00000000
8,1500.0,33,47985B0D,4111C3F2,00000000,00000000,00000000,4118202A,4118202A,00000000,00000000,00000000,00000000
8,1500.0,34,479BE286,410BC91A,00000000,00000000,00000000,4111C3F2,4111C3F2,00000000,00000000,00000000,00000000
8,1500.0,35,479F5670,41060A96,00000000,00000000,00000000,410BC91A,410BC91A,00000000,00000000,00000000,00000000
8,1500.0,36,47A2B5F3,41008745,00000000,00000000,00000000,41060A96,41060A96,00000000,00000000,00000000,00000000
8,1500.0,37,47A60021,40F67CBE,00000000,00000000,00000000,41008745,41008745,00000000,00000000,00000000,00000000
8,1500.0,38,47A933EB,40EC5EDA,00000000,00000000,00000000,40F67CBE,40F67CBE,00000000,00000000,00000000,00000000
8,1500.0,39,47AC501F,40E2B4BA,00000000,00000000,00000000,40EC5EDA,40EC5EDA,00000000,00000000,00000000,00000000
8,1500.0,40,47AF535C,40D97F3F,00000000,00000000,00000000,40E2B4BA,40E2B4BA,00000000,00000000,00000000,00000000
8,1500.0,41,47B23C0A,40D0C030,00000000,00000000,00000000,40D97F3F,40D97F3F,00000000,00000000,00000000,00000000
8,1500.0,42,47B50844,40C87A81,00000000,00000000,00000000,40D0C030,40D0C030,00000000,00000000,00000000,00000000
8,1500.0,43,47B7B5C4,40C0B2BE,00000000,00000000,00000000,40C87A81,40C87A81,00000000,00000000,00000000,00000000
8,1500.0,44,47BA41BE,40B96FC3,00000000,00000000,00000000,40C0B2BE,40C0B2BE,00000000,00000000,00000000,00000000
8,1500.0,45,47BCA8A3,40B2BBCA,00000000,00000000,00000000,40B96FC3,40B96FC3,00000000,00000000,00000000,00000000
8,1500.0,46,47BEE5BD,40ACA69F,00000000,00000000,00000000,40B2BBCA,40B2BBCA,00000000,00000000,00000000,00000000
8,1500.0,47,47C0F26C,40A74A69,00000000,00000000,00000000,40ACA69F,40ACA69F,00000000,00000000,00000000,00000000
8,1500.0,48,47C2C476,40A2D9D6,00000000,00000000,00000000,40A74A69,40A74A69,00000000,00000000,00000000,00000000
8,1500.0,49,47C4491D,40A00000,00000000,00000000,00000000,40A2D9D6,40A2D9D6,00000000,00000000,00000000,00000000
9,1500.0,1,459C4000,42299875,00000000,00000000,00000000,42299875,42299875,00000000,00000000,00000000,00000000
9,1500.0,2,45EE9B40,421B6C8C,00000000,00000000,00000000,42299875,42299875,00000000,00000000,00000000,00000000
9,1500.0,3,46202EB0,42106900,00000000,00000000,00000000,421B6C8C,421B6C8C,00000000,00000000,00000000,00000000
9,1500.0,4,4648C210,42072BF4,00000000,00000000,00000000,42106900,42106900,00000000,00000000,00000000,00000000
9,1500.0,5,467106C0,41FE5FB8,00000000,00000000,00000000,42072BF4,42072BF4,00000000,00000000,00000000,00000000
9,1500.0,6,468C7DC8,41F047B4,00000000,00000000,00000000,41FE5FB8,41FE5FB8,00000000,00000000,00000000,00000000
9,1500.0,7,46A04FA4,41E3A5F6,00000000,00000000,00000000,41F047B4,41F047B4,00000000,00000000,00000000,00000000
9,1500.0,8,46B3F860,41D83130,00000000,00000000,00000000,41E3A5F6,41E3A5F6,00000000,00000000,00000000,00000000
9,1500.0,9,46C77754,41CDB459,00000000,00000000,00000000,41D83130,41D83130,00000000,00000000,00000000,00000000
9,1500.0,10,46DACBE0,41C407C5,00000000,00000000,00000000,41CDB459,41CDB459,00000000,00000000,00000000,00000000
9,1500.0,11,46EDF550,41BB0CEF,00000000,00000000,00000000,41C407C5,41C407C5,00000000,00000000,00000000,00000000
9,1500.0,12,47007974,41B2ABDC,00000000,00000000,00000000,41BB0CEF,41BB0CEF,00000000,00000000,00000000,00000000
9,1500.0,13,4709E1F6,41AAD155,00000000,00000000,00000000,41B2ABDC,41B2ABDC,00000000,00000000,00000000,00000000
9,1500.0,14,471333CA,41A36DB8,00000000,00000000,00000000,41AAD155,41AAD155,00000000,00000000,00000000,00000000
