case,dx,k,pten,pqen,pqsen,ptenh,pqenh,paph,pap,pgeoh,pmfu,pmfd,pmfus,pmfds,pmfuq,pmfdq,pmful,pdmfup,pdmfdp,plglac_in,plude_in,pmfdde_rate_in
18,1500.0,42,43874B1C,3B4BCD9A,3B5BDF52,438724F0,3B498EC2,47B50844,47B65F04,45D21831,3C5BF4E0,00000000,458FD613,00000000,384FCFA3,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,43,43879F2F,3B52F028,3B641F17,43877B6C,3B50B931,47B7B5C4,47B8FBC1,45AE64B8,3C37AC91,00000000,4574CE15,00000000,3837CDCB,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,44,4387ED9B,3B59C32E,3B6BE67C,4387CC81,3B579D70,47BA41BE,47BB7530,458CD597,3C152A7E,00000000,454B2ED2,00000000,381E262E,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,45,438835F7,3B603361,3B73215F,438817D3,3B5E2A40,47BCA8A3,47BDC730,455B0EFE,3BE93DBD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,46,43887798,3B66261B,3B79B565,43885CE4,3B644AD5,47BEE5BD,47BFEC14,45214B45,3BAC930D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,47,4388B167,3B6B74D3,3B7F8036,43889AE0,3B69E0E8,47C0F26C,47C1DB71,44D9CC98,3B6A10EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,48,4388E145,3B6FDB7E,3B8225C8,4388E073,3B6B74D3,47C2C476,47C386CA,447AFD48,3B076634,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,1500.0,49,43890000,3B728170,3B839727,4388E6FE,3B728170,47C4491D,47C4C68E,43C44470,3A5476F5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,4500.0,1,43458000,36D299B5,3724F7BD,43458000,36D299B5,459C4000,45C56DA0,4845E594,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,4500.0,2,43458000,3694C443,36E910C8,4351556F,383E86F7,45EE9B40,460BBE28,482E764D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,4500.0,3,434AE83E,37002FF6,375289AB,4348341F,36CA9218,46202EB0,46347860,481E26FE,3D25A84C,00000000,465D3DA3,00000000,3339A5B9,00000000,37A7588B,37633B07,00000000,00000000,37244843,00000000
1,4500.0,4,43523707,378F1240,37FB8978,434E8FA2,374F2A3B,4648C210,465CE468,48114FD4,3D5679D8,00000000,468F364B,00000000,34D6C2DA,00000000,38346FC1,37C2E59F,00000000,00000000,36A995B3,00000000
1,4500.0,5,435887ED,380777FD,387D5057,43555F7A,37CF011D,467106C0,46828094,48068A8D,3D67286E,00000000,469A520F,00000000,35F242BB,00000000,3892DE49,380375FD,00000000,00000000,35E5291C,00000000
1,4500.0,6,435E1AE6,386501E8,38E26968,435B516A,38363CF2,468C7DC8,469666B6,47FA76F3,3D6B3197,00000000,469CEF04,00000000,36B7EF05,00000000,38D0AA87,381F265D,00000000,00000000,2F1FA718,00000000
1,4500.0,7,436319D4,38B23B0F,393965ED,43622031,38EDC5E4,46A04FA4,46AA2402,47EA08A3,3D6B3199,00000000,469CC4AE,00000000,375898A5,00000000,390854D3,3835046A,00000000,00000000,3027A996,00000000
1,4500.0,8,4367A1B7,39025218,398E02AB,4366A25C,392A5350,46B3F860,46BDB7DA,47DB4EB6,3D6B319F,00000000,469C7D32,00000000,37D589B4,00000000,39286E71,38461D04,00000000,00000000,31104593,00000000
1,4500.0,9,436BC786,393587E9,39CE71E2,436AC257,39686766,46C77754,46D1219A,47CDF3B3,3D6B31B4,00000000,469C150E,00000000,3837717B,00000000,3946CB32,38523AC0,00000000,00000000,31D3CE0D,00000000
1,4500.0,10,436F9AF3,398A652E,3A0FDE11,436E8FA8,39987F8A,46DACBE0,46E46098,47C1B9CB,3D6B31F1,00000000,469B8DCE,00000000,388D8DCF,00000000,39627169,385A24DA,00000000,366748A4,32733D13,00000000
1,4500.0,11,4373280D,39CC8FAF,3A41B620,4372168E,39D2B3F2,46EDF550,46F7741C,47B672B8,3D6B3252,00000000,469AEE2B,00000000,38C85B4F,00000000,397B98DD,385BC513,00000000,392A0DCC,32F83842,00000000
1,4500.0,12,43767850,3A100668,3A7D6DB0,437560CC,3A0F8044,47007974,47052DB5,47ABFAF1,3D6B32C5,00000000,469A34D9,00000000,390527E4,00000000,3988CD48,384ADF96,00000000,39BAAF92,3368457E,00000000
1,4500.0,13,43799354,3A432C36,3AA1CC3B,43787648,3A3DF624,4709E1F6,470E8AE0,47A23682,3D6B3322,00000000,469966E0,00000000,39289223,00000000,39907E89,383660ED,00000000,3A00C0FA,33CB71B3,00000000
1,4500.0,14,437C7F46,3A802DF8,3ACACEB1,437B5D0B,3A75904C,471333CA,4717D12A,47990F09,3D6B3312,00000000,46988DB8,00000000,394D4270,00000000,39950590,381F9379,00000000,3A186F3D,342A4593,00000000
1,4500.0,15,437F4142,3AA40ED0,3AFADB82,437E18BC,3A9BD159,471C6E89,47210026,4790724B,3D6B31F8,00000000,4697B00C,00000000,3972680F,00000000,39968661,38125F42,00000000,3A28A4FA,3489C805,00000000
1,4500.0,16,4380EEC4,3ACD6F68,3B18F973,4380586F,3AC1C7FE,472591C4,472A1768,47885143,3D6B2EE5,00000000,4696D21F,00000000,398BB992,00000000,39968469,380F59BC,00000000,3A353668,34D8580A,00000000
1,4500.0,17,43822BD9,3AFC7A27,3B37E4FD,438194AA,3AECD722,472E9D0C,47331678,47809F5D,3D6B2864,00000000,4695F628,00000000,399E02C5,00000000,39968040,380AE5A7,00000000,3A3FA5E8,3523FF59,00000000
1,4500.0,18,43835967,3B18A6AC,3B59E96B,4382C28B,3B0E94D6,47378FE4,473BFCDA,4772A412,3D6B1C43,00000000,46951CE4,00000000,39AFF20F,00000000,3996787D,3805E38C,00000000,3A4837CC,356F4FDF,00000000
1,4500.0,19,438478BE,3B35FDFE,3B7EA05E,4383E34E,3B2971DE,474069D0,4744CA0D,4764C07B,3D6B075E,00000000,46944520,00000000,39C188B3,00000000,39966B1D,38082878,00000000,3A461B18,35A7B95F,00000000
1,4500.0,20,43858B00,3B564722,3B92C35A,4384F7F8,3B470FF4,47492A4A,474D7D88,47578483,3D6AE567,00000000,46936439,00000000,39D3C465,00000000,39965560,38075868,00000000,39983DD7,35E18BE8,00000000
1,4500.0,21,43869129,3B798118,3BA6FFE5,43860164,3B677702,4751D0C6,475616BC,474AE2C7,3D6AB0BC,00000000,46928D05,00000000,39E6556F,00000000,399633AB,37889658,00000000,00000000,3609A633,00000000
1,4500.0,22,43878C16,3B8FD320,3BBBAC9D,43870053,3B855477,475A5CB1,475E9510,473ECFAD,3D6A6273,00000000,4691B834,00000000,39F8E155,00000000,398E116B,373ED6FE,00000000,00000000,361DEDD0,00000000
1,4500.0,23,43887C86,3BA455EE,3BD0670A,4387F570,3B985105,4762CD6E,4766F7E1,4733410F,3D69F2A0,00000000,4690D41F,00000000,3A059C2B,00000000,3983DD1E,373817E9,00000000,00000000,362DF922,00000000
1,4500.0,24,43896326,3BBA41EB,3BE54C34,4388E07C,3BACA22B,476B2254,476F3E84,47282E0C,3D6957FE,00000000,468FDB01,00000000,3A0E9B3D,00000000,39740016,37318E4A,00000000,00000000,363A9FF3,00000000
1,4500.0,25,438A4088,3BCF9F19,3BFAEC7D,4389C065,3BC27CAB,47735AB4,47776842,471D8ECB,3D688808,00000000,468EC6BC,00000000,3A176104,00000000,3960F54E,372B1785,00000000,00000000,3649FDEC,00000000
1,4500.0,26,438B1530,3BE49954,3C089D80,438A97AB,3BD7C3EA,477B75D0,477F7458,47135C7E,3D677DAE,00000000,468D94DE,00000000,3A1FEA46,00000000,394EB7B2,3724A86E,00000000,00000000,365B4B54,00000000
1,4500.0,27,438BE194,3BFA6A9F,3C141482,438B66C5,3BECA3BE,4781B970,4783B0FB,47099116,3D66331D,00000000,468C4275,00000000,3A2833AD,00000000,393D5FCC,371E462C,00000000,00000000,366A9A61,00000000
1,4500.0,28,438CA61A,3C088296,3C1FD375,438C2E17,3C012B6C,4785A886,4787981E,4700272C,3D649F5E,00000000,468ACA72,00000000,3A303168,00000000,392CF146,3717E744,00000000,00000000,367778B3,00000000
1,4500.0,29,438D6320,3C142D59,3C2BD2A6,438CEDFC,3C0C67EE,478987B5,478B6F1C,46EE33F1,3D62B9A7,00000000,468927D3,00000000,3A37D576,00000000,391D6BF8,37118502,00000000,00000000,3680C22B,00000000
1,4500.0,30,438E18F6,3C202DB4,3C3809DC,438DA6C1,3C18008F,478D5682,478F3572,46DCCA74,3D6079AC,00000000,468755ED,00000000,3A3F0F87,00000000,390ECD27,370B1A76,00000000,00000000,368435FD,00000000
1,4500.0,31,438EC7E3,3C2C7B4C,3C4470A7,438E58AB,3C23ED6A,47911463,4792EA95,46CC0A79,3D5DD809,00000000,46855093,00000000,3A45CD2F,00000000,39010FD5,3704A695,00000000,00000000,3685FA48,00000000
1,4500.0,32,438F7026,3C390D4A,3C50FE74,438F03F8,3C30267C,4794C0C7,47968DEA,46BBED62,3D5ACE99,00000000,46831456,00000000,3A4BFA89,00000000,38E858B1,36FC528C,00000000,00000000,3685FA2F,00000000
1,4500.0,33,439011F4,3C45DA2C,3C5DAA30,438FA8DD,3C3CA2D9,47985B0D,479A1ECA,46AC6D7C,3D5758E6,00000000,46809EC0,00000000,3A518276,00000000,38D033A4,36EF4C41,00000000,00000000,36842A31,00000000
1,4500.0,34,4390AD7A,3C52D7CA,3C6A6A6F,43904787,3C495930,479BE286,479D9C7B,469D85DC,3D537487,00000000,467BDD17,00000000,3A564FB4,00000000,38B99AA8,36E246E6,00000000,00000000,368088C5,00000000
1,4500.0,35,439142DD,3C5FFB4B,3C77354C,4390E01B,3C563F5F,479F5670,47A10632,468F325A,3D4F2176,00000000,467607A7,00000000,3A5A4D63,00000000,38A47719,36D55520,00000000,00000000,36763A70,00000000
1,4500.0,36,4391D23B,3C6D3922,3C820045,439172BC,3C634A93,47A2B5F3,47A45B0A,46816F8D,3D4A6258,00000000,466FC072,00000000,3A5D6834,00000000,3890B09A,36C88FE9,00000000,00000000,3667ED03,00000000
1,4500.0,37,43925BA7,3C7A84A1,3C88606D,4391FF7C,3C706F3E,47A60021,47A79A06,46687581,3D453CB1,00000000,46690E04,00000000,3A5F8F8F,00000000,387C5A76,36BC136B,00000000,00000000,365659EA,00000000
1,4500.0,38,4392DF2E,3C83E823,3C8EB548,4392866D,3C7DA0AF,47A933EB,47AAC205,464F2422,3D3FB901,00000000,4661FA51,00000000,3A60B652,00000000,3859A965,36AFFA1A,00000000,00000000,3641C3B4,00000000
1,4500.0,39,43935CD3,3C8A86A6,3C94F87E,43930794,3C8568A8,47AC501F,47ADD1BE,4636E8C8,3D39E2C6,00000000,465A92A9,00000000,3A60D416,00000000,38391D23,36A43855,00000000,00000000,362A7A61,00000000
1,4500.0,40,4393D48A,3C9083DF,3C9B22D0,439382F0,3C8BF911,47AF535C,47B0C7B3,461FC317,3D33C86D,00000000,4652E7B7,00000000,3A5FE5F5,00000000,381A8484,3698C49F,00000000,00000000,3613CFC2,00000000
1,4500.0,41,4394463E,3C9628FD,3CA12C7D,4393F870,3C91E7A0,47B23C0A,47B3A227,4609B4E1,3D2D7CB8,00000000,464B1031,00000000,3A5E0911,00000000,37FC854B,368EADF5,00000000,00000000,35F8BB71,00000000
1,4500.0,42,4394B1C7,3C9BA7BE,3CA70C84,439467F8,3C977D49,47B50844,47B65F04,45E98497,3D271353,00000000,4643231C,00000000,3A5B5388,00000000,37C90779,36870B01,00000000,00000000,35C81F35,00000000
1,4500.0,43,439516EC,3CA0F6A3,3CACB8C2,4394D15B,3C9CEBA9,47B7B5C4,47B8FBC1,45C1E4CB,3D20A172,BC2A79E1,463B38AB,C5464C81,3A57D84E,B95CEB39,379ACAF2,368247B9,B64E509F,00000000,35985D80,00000000
1,4500.0,44,43957553,3CA609F3,3CB224D5,43953459,3CA2291B,47BA41BE,47BB7530,459CA02E,3D1A3E86,BC2A79E1,46336B8E,C545D28E,3A53B166,B95FDA41,376489FA,367A62DF,B6142821,00000000,35567790,3984A2C3
1,4500.0,45,4395CC77,3CAAD321,3CB74134,4395908F,3CA72989,47BCA8A3,47BDC730,4573AF2C,3D140474,BC0547FB,462BD94A,C51A50ED,3A4F00FA,B93153A8,371E6567,35EB84BC,B5CAD44C,00000000,34B12045,3B14C793
1,4500.0,46,43961B8A,3CAF3EA8,3CBBF91E,4395E569,3CABDDD9,47BEE5BD,47BFEC14,45337804,3D0E103A,BBC53A89,4624A301,C4E3E243,3A49F2AB,B904C9C3,36836182,00000000,B57A228E,00000000,00000000,3B0AAADA
1,4500.0,47,43966139,3CB32FE1,3CC02E29,43963206,3CB031B6,47C0F26C,47C1DB71,44F2647A,3D0E103A,BB85C0A7,46247BDC,C49A401F,3A4AF968,B8B60EAD,2FBEAC9C,00000000,B4FF7002,00000000,00000000,3AFDE786
1,4500.0,48,43969AF0,3CB67400,3CC3AA28,43969592,3CB32FE1,47C2C476,47C386CA,448BB0AF,3B9F1CF7,BB1ABE15,00000000,C43228EB,00000000,B8549F98,00000000,00000000,B4263B2F,00000000,00000000,3AE18672
1,4500.0,49,4396C000,3CB8697E,3CC5C0E4,4396A428,3CB8697E,47C4491D,47C4C68E,43DA7F09,3AF9AD08,BA72D146,00000000,C38B968E,00000000,B7A81EB5,00000000,00000000,00000000,00000000,00000000,3ABC1387
2,4500.0,1,43468000,36F520CD,3741A6B7,43468000,36F520CD,459C4000,45C56DA0,4846A5A1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,4500.0,2,43468000,36AD2812,3708CB70,43526078,385C7CEA,45EE9B40,460BBE28,482F17FA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,4500.0,3,434B9019,370CC500,376893F8,4349080C,36E35909,46202EB0,46347860,481EB386,3D6B9067,00000000,46A1966A,00000000,3498B0DA,00000000,3832235B,37F0BCF1,00000000,00000000,37028D2C,00000000
2,4500.0,4,4352E4EE,379C702D,380A6B32,434F3A84,3762D2AD,4648C210,465CE468,4811D1BD,3D82EA58,00000000,46B3923C,00000000,35F8EE8D,00000000,38A2AB6A,382DB4CF,00000000,00000000,3737C1CF,00000000
2,4500.0,5,43593B0F,38139E9C,388AFAC3,435850B1,384E563A,467106C0,46828094,4807038C,3D8F79E8,00000000,46C4AEBE,00000000,36F5AB95,00000000,39032F96,3866D521,00000000,00000000,376F5E75,00000000
2,4500.0,6,435ED2A6,3878D94F,38F7D255,435DDC66,38A9D85F,468C7DC8,469666B6,47FB5988,3D9BA3BD,00000000,46D51209,00000000,37AE7074,00000000,393F6E53,388F115E,00000000,00000000,3791FE8C,00000000
2,4500.0,7,4363D5B8,38C1374E,394A800F,4362D7D2,3901093A,46A04FA4,46AA2402,47EADD9D,3DA78198,00000000,46E4C6B5,00000000,38438710,00000000,3980CCD1,38A79F0D,00000000,00000000,37A91D4B,00000000
2,4500.0,8,4368615C,390CFDFC,399AD35E,43675CD9,3938523A,46B3F860,46BDB7DA,47DC177C,3DB32399,00000000,46F3D2C1,00000000,38B7C01A,00000000,39A2C2F4,38BC36D2,00000000,00000000,37BCBADC,00000000
2,4500.0,9,436C8A9C,39440CD9,39E0B65D,436B7F71,397AD47A,46C77754,46D1219A,47CEB167,3DBE945C,00000000,4701212D,00000000,39173888,00000000,39C47A24,38CD4530,00000000,386B6D09,37CD9A6B,00000000
2,4500.0,10,43706136,3994E2EC,3A1C5FB3,436F4F31,39A43180,46DACBE0,46E46098,47C26D5A,3DC9DB09,00000000,47081297,00000000,39612386,00000000,39E5F9C5,38CF2118,00000000,399E132C,37CE5E70,00000000
2,4500.0,11,4373F146,39DD7779,3A524831,4372D86B,39E217B0,46EDF550,46F7741C,47B71CE9,3DD46C46,00000000,470E5C02,00000000,399BDE1C,00000000,3A018ED1,38C32671,00000000,39FE0077,37C69FAA,00000000
2,4500.0,12,4377444D,3A1C9D6D,3A89652B,437624F3,3A1A9460,47007974,47052DB5,47AC9C6A,3DDE371C,00000000,4713FCCF,00000000,39CBD923,00000000,3A0CAA34,38B141E5,00000000,3A1D73B1,37BB2FD4,00000000
2,4500.0,13,437A61EB,3A54E96C,3AAF41BB,43793CBC,3A4D4C3F,4709E1F6,470E8AE0,47A2CFD3,3DE75488,00000000,47191085,00000000,39FF2A5B,00000000,3A140D23,38AA2293,00000000,3A315EFD,37AF4684,00000000
2,4500.0,14,437D5054,3A8C2A1E,3ADBD588,437C2513,3A853669,471333CA,4717D12A,4799A0AD,3DEFD7CD,00000000,471DAC5B,00000000,3A1A61B6,00000000,3A197FDF,38ACACB5,00000000,3A401E44,37A53706,00000000
2,4500.0,15,43800A52,3AB3BA08,3B07F6D4,437EE330,3AA9641D,471C6E89,47210026,4790FCAE,3DF7D472,00000000,4721E378,00000000,3A35ED0C,00000000,3A1E9C72,38AD1EDC,00000000,3A4BE76C,379CC812,00000000
2,4500.0,16,43815993,3AE16178,3B25B7AD,4380BEFF,3AD3018C,472591C4,472A1768,4788D4C4,3DFF5950,00000000,4725C46A,00000000,3A51EB27,00000000,3A236C5B,38ACBDCC,00000000,3A552402,37956C9A,00000000
2,4500.0,17,438297B8,3B0AA764,3B46F9D2,4381FC9B,3B0123DE,472E9D0C,47331678,47811C4F,3E03360D,00000000,472955B8,00000000,3A6E388B,00000000,3A27F343,38B63CA3,00000000,3A511497,378EB7AA,00000000
2,4500.0,18,4383C64B,3B27D1C6,3B6B65DA,43832BE4,3B1BB403,47378FE4,473BFCDA,4773916D,3E06855B,00000000,472C8CB3,00000000,3A8607CD,00000000,3A2C2FD1,38B9F683,00000000,398129FC,37885B06,00000000
2,4500.0,19,4384E69C,3B483A2E,3B894111,43844E0C,3B3945C8,474069D0,4744CA0D,4765A1D2,3E09967E,00000000,472F8669,00000000,3A9556E0,00000000,3A301CCA,38BAF325,00000000,00000000,37821CA3,00000000
2,4500.0,20,4385F9D0,3B6BE547,3B9DDB63,43856416,3B59E7BA,47492A4A,474D7D88,47585A4B,3E0C6342,00000000,473232EF,00000000,3AA4D58E,00000000,3A33B23F,38B95713,00000000,00000000,3777A766,00000000
2,4500.0,21,438700E3,3B8968E3,3BB32826,43866EDC,3B7DA229,4751D0C6,475616BC,474BAD6D,3E0EE47A,00000000,47347E1D,00000000,3AB44EC0,00000000,3A36E702,38B625B3,00000000,00000000,376AC6D6,00000000
2,4500.0,22,4387FCB1,3B9E7C82,3BC8C210,43876F21,3B923B5C,475A5CB1,475E9510,473F8F91,3E11136E,00000000,473660EE,00000000,3AC39A53,00000000,3A39B278,38B228CD,00000000,00000000,375D70F4,00000000
2,4500.0,23,4388EDFE,3BB527EA,3BDE52B8,4388656D,3BA72BAD,4762CD6E,4766F7E1,4733F689,3E12EB1B,00000000,4737D6EB,00000000,3AD299F8,00000000,3A3C0E37,38AD70FD,00000000,00000000,374F9FCE,00000000
2,4500.0,24,4389D572,3BCD62B4,3BF47D3F,4389504C,3BBDB098,476B2254,476F3E84,4728D96D,3E14666B,00000000,4738DB78,00000000,3AE12E55,00000000,3A3DF3BC,38A80941,00000000,00000000,3742325D,00000000
2,4500.0,25,438AB3A4,3BE4FA2B,3C05B6FF,438A311D,3BD5D78A,47735AB4,47776842,471E305B,3E158225,00000000,47396C40,00000000,3AEF3ADA,00000000,3A3F5EE6,38052B8F,00000000,00000000,372BD8BC,00000000
2,4500.0,26,438B8914,3BFBACC7,3C118A84,438B094B,3BED5601,477B75D0,477F7458,4713F485,3E163B45,00000000,47398765,00000000,3AFCA8E2,00000000,3A343D01,37D1C3B3,00000000,00000000,3717BDD4,00000000
2,4500.0,27,438C563B,3C099F6F,3C1DB19F,438BD945,3C01F5AA,4781B970,4783B0FB,470A1FDD,3E168AB0,00000000,473925F2,00000000,3B04AE9B,00000000,3A2791D3,37CB3816,00000000,00000000,37056EA7,00000000
2,4500.0,28,438D1B7E,3C15D0A4,3C2A23F6,438CA172,3C0DAE42,4785A886,4787981E,4700ACF9,3E166921,00000000,4738408D,00000000,3B0A9A0E,00000000,3A1B03A2,37C455B2,00000000,00000000,36E99785,00000000
2,4500.0,29,438DD93C,3C22625B,3C36D977,438D6227,3C19CD54,478987B5,478B6F1C,46EF2E1C,3E15D03E,00000000,4736D0F3,00000000,3B100444,00000000,3A0EA4CD,37BD1B9D,00000000,00000000,36CB70E7,00000000
2,4500.0,30,438E8FC4,3C2F4BF9,3C43C95F,438E1BB9,3C264BA8,478D5682,478F3572,46DDB3B0,3E14BB02,00000000,4734D278,00000000,3B14DA85,00000000,3A02868C,37B58A12,00000000,00000000,36B03236,00000000
2,4500.0,31,438F3F60,3C3C84D1,3C50EB16,438ECE68,3C332097,47911463,4792EA95,46CCE340,3E132625,00000000,47324278,00000000,3B190A76,00000000,39ED71C0,37ADA729,00000000,00000000,3697A972,00000000
2,4500.0,32,438FE84B,3C4A0312,3C5E3522,438F7A76,3C4043C4,4794C0C7,47968DEA,46BCB62C,3E111076,00000000,472F20C1,00000000,3B1C82F0,00000000,39D6943D,37A57A9A,00000000,00000000,3681A614,00000000
2,4500.0,33,43908ABD,3C57BCE1,3C6B9E44,43902013,3C4DAB61,47985B0D,479A1ECA,46AD26BF,3E0E7B29,00000000,472B6FDC,00000000,3B1F3492,00000000,39C08EFF,379D10E3,00000000,00000000,365BF5BC,00000000
2,4500.0,34,439126E2,3C65A75B,3C791C74,4390BF71,3C5B4DA2,479BE286,479D9C7B,469E3009,3E0B6A10,00000000,47273559,00000000,3B2112B0,00000000,39AB7941,37947998,00000000,00000000,3638F8E9,00000000
2,4500.0,35,4391BCDF,3C73B6F8,3C8352A2,439158B5,3C691FB8,479F5670,47A10632,468FCDE3,3E07E3B8,00000000,472279DC,00000000,3B221417,00000000,39976731,378BC734,00000000,00000000,361A0331,00000000
2,4500.0,36,43924CD2,3C80EFC6,3C8A16F4,4391EBFC,3C77162E,47A2B5F3,47A45B0A,4681FCE2,3E03F169,00000000,471D491C,00000000,3B2233CC,00000000,39846993,37830D69,00000000,00000000,35FD8A40,00000000
2,4500.0,37,4392D6CF,3C8809E2,3C90D553,43927960,3C829266,47A60021,47A79A06,466974A6,3DFF3E0F,00000000,4717B1B8,00000000,3B2171B5,00000000,39651A8A,3774BC2B,00000000,00000000,35CDE49B,00000000
2,4500.0,38,43935AE2,3C8F22A3,3C978784,439300EC,3C899F06,47A933EB,47AAC205,465008A8,3DF5F5BA,00000000,4711C4F2,00000000,3B1FD2ED,00000000,3943B80F,37638A28,00000000,00000000,35A48424,00000000
2,4500.0,39,4393D90C,3C96321E,3C9E26B4,439382AC,3C90A9DF,47AC501F,47ADD1BE,4637B395,3DEC2A81,00000000,470B9641,00000000,3B1D620A,00000000,3924B7A5,37526F74,00000000,00000000,3580D939,00000000
2,4500.0,40,43945145,3C9CA8F0,3CA4AB94,4393FE98,3C97AAE8,47AF535C,47B0C7B3,46207519,3DE2005E,00000000,47053ADC,00000000,3B1A2F2E,00000000,39081A82,37411272,00000000,00000000,3545D722,00000000
2,4500.0,41,4394C375,3CA2C125,3CAB0DBC,439474A4,3C9E12A8,47B23C0A,47B3A227,460A4F09,3DD784B7,00000000,46FD75A1,00000000,3B164522,00000000,38DBE047,372EFA51,00000000,00000000,3513463E,00000000
2,4500.0,42,43952F75,3CA8AFE1,3CB143C6,4394E4B2,3CA41B0B,47B50844,47B65F04,45EA8B2F,3DCCD607,00000000,46F04FE5,00000000,3B11B907,00000000,38AC5CAA,371A6EF6,00000000,00000000,34D0D033,00000000
2,4500.0,43,4395950A,3CAE6AB5,3CB742E8,43954E96,3CA9F918,47B7B5C4,47B8FBC1,45C2BFC5,3DC22182,00000000,46E338D3,00000000,3B0CAA97,00000000,38813749,36FDB6E8,00000000,00000000,3487CA7D,00000000
2,4500.0,44,4395F3DB,3CB3E52E,3CBCFE27,4395B20D,3CAFA214,47BA41BE,47BB7530,459D51CA,3DB795F6,00000000,46D6664B,00000000,3B073E9F,00000000,3832B630,36A642EE,00000000,00000000,340F4DEE,00000000
2,4500.0,45,43964B61,3CB90F7B,3CC26502,43960EB6,3CB50949,47BCA8A3,47BDC730,4574C48E,3DAD6395,BCD122D3,46CA0F71,C5F36BF9,3B019E94,BA18F799,37CA1A54,00000000,B6DAECC7,00000000,32494A2D,00000000
2,4500.0,46,43969ACD,3CBDD48F,3CC76193,439663FC,3CBA1E60,47BEE5BD,47BFEC14,45344503,3DAE47AF,BCD122D3,46CAABA5,C5F2E97D,3B03B8EF,BA1AAD73,3619CAF2,00000000,B6C7E1B5,00000000,00000000,80000000
2,4500.0,47,4396E0CC,3CC215AE,3CCBD3D3,4396B0FB,3CBECB55,47C0F26C,47C1DB71,44F37A35,3ECAD85C,BCD122D3,00000000,C5F27258,00000000,BA1C3D37,00000000,00000000,B6B065DC,00000000,00000000,80000000
2,4500.0,48,43971AC5,3CC59BD5,3CCF8265,43971561,3CC215AE,47C2C476,47C386CA,448C5129,3E6AAD8E,BCD122D3,00000000,C5F20934,00000000,BA1D9E02,00000000,00000000,B6924D52,00000000,00000000,80000000
2,4500.0,49,43974000,3CC7B8C5,3CD1B73F,43972408,3CC7B8C5,47C4491D,47C4C68E,43DB7A80,3DB82003,BCD122D3,00000000,C5F1B200,00000000,BA1EC29D,00000000,00000000,00000000,00000000,00000000,80000000
3,4500.0,1,43468000,36F520CD,3741A6B7,43468000,36F520CD,459C4000,45C56DA0,4846A5F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
