case,dx,k,ptd,pqd,pud,pvd,pmfd,pmfds,pmfdq,pdmfdp
15,13500.0,49,4396A476,3BA17CD0,40A2D1ED,00000000,00000000,00000000,00000000,00000000
16,13500.0,1,4386C000,3CECED00,423FEEE3,00000000,00000000,00000000,00000000,00000000
16,13500.0,2,4388E35C,3D0ABC64,423FEEE3,00000000,00000000,00000000,00000000,00000000
16,13500.0,3,43884DF6,3CC094BE,422D1DB0,00000000,00000000,00000000,00000000,00000000
16,13500.0,4,43880A27,3C9331A5,421EBCF6,00000000,00000000,00000000,00000000,00000000
16,13500.0,5,4387FD51,3C719DFC,42131B64,00000000,00000000,00000000,00000000,00000000
16,13500.0,6,438916EC,3C6F794D,420941E2,00000000,00000000,00000000,00000000,00000000
16,13500.0,7,438A0925,3C6EA64B,4200B72E,00000000,00000000,00000000,00000000,00000000
16,13500.0,8,438AE18F,3C6E5D7A,41F25A45,00000000,00000000,00000000,00000000,00000000
16,13500.0,9,438BA592,3C6E5A60,41E4DCD1,00000000,00000000,00000000,00000000,00000000
16,13500.0,10,438C588A,3C6E7EDA,41D8A9D1,00000000,00000000,00000000,00000000,00000000
16,13500.0,11,438CFD0E,3C6EB922,41CD88FA,00000000,00000000,00000000,00000000,00000000
16,13500.0,12,438D9539,3C755827,41C34EDE,00000000,00000000,00000000,00000000,00000000
16,13500.0,13,438E22B5,3C814460,41B9D9A5,00000000,00000000,00000000,00000000,00000000
16,13500.0,14,438EA6CB,3C8777F9,41B10F17,00000000,00000000,00000000,00000000,00000000
16,13500.0,15,438F2290,3C8D5063,41A8DA04,00000000,00000000,00000000,00000000,00000000
16,13500.0,16,438F96ED,3C92D5CA,41A1291A,00000000,00000000,00000000,00000000,00000000
16,13500.0,17,439004A3,3C980F7C,4199EDF6,00000000,00000000,00000000,00000000,00000000
16,13500.0,18,43906C54,3C9D0383,41931C8E,00000000,00000000,00000000,00000000,00000000
16,13500.0,19,4390CE8D,3CA1B782,418CAAB2,00000000,00000000,00000000,00000000,00000000
16,13500.0,20,43912BC8,3CA63045,41868FAD,00000000,00000000,00000000,00000000,00000000
16,13500.0,21,4391846A,3CAA7215,4180C406,00000000,00000000,00000000,00000000,00000000
16,13500.0,22,4391D8D2,3CAE80A6,4176828A,00000000,00000000,00000000,00000000,00000000
16,13500.0,23,4392294C,3CB25F54,416C0394,00000000,00000000,00000000,00000000,00000000
16,13500.0,24,4392761F,3CB61135,41620154,00000000,00000000,00000000,00000000,00000000
16,13500.0,25,4392BF8A,3CB9990E,41587325,00000000,00000000,00000000,00000000,00000000
16,13500.0,26,439305BF,3CBCBC1E,414F5176,00000000,00000000,00000000,00000000,00000000
16,13500.0,27,439348ED,3CBCE9DB,41469604,00000000,00000000,00000000,00000000,00000000
16,13500.0,28,43938941,3CBD1342,413E3AC8,00000000,00000000,00000000,00000000,00000000
16,13500.0,29,4393C6DE,3CBD3899,41363A6F,00000000,00000000,00000000,00000000,00000000
16,13500.0,30,439401E8,3CBD5A0E,412E9036,00000000,00000000,00000000,00000000,00000000
16,13500.0,31,43943A7D,3CBD77F9,412737F0,00000000,00000000,00000000,00000000,00000000
16,13500.0,32,439470B8,3CBD9286,41202DE2,00000000,00000000,00000000,00000000,00000000
16,13500.0,33,4394A4B1,3CBDA9C3,41196EC7,00000000,00000000,00000000,00000000,00000000
16,13500.0,34,4394D67A,3CBDBDDB,4112F7C4,00000000,00000000,00000000,00000000,00000000
16,13500.0,35,43950626,3CBDCEE2,410CC661,00000000,00000000,00000000,00000000,00000000
16,13500.0,36,439533C2,3CBDDD04,4106D882,00000000,00000000,00000000,00000000,00000000
16,13500.0,37,43955F5C,3CBDE837,41012C68,00000000,00000000,00000000,00000000,00000000
16,13500.0,38,439588F9,3CBDF07F,40F7816A,00000000,00000000,00000000,00000000,00000000
16,13500.0,39,4395B0A1,3CBDF5F8,40ED28CD,00000000,00000000,00000000,00000000,00000000
16,13500.0,40,4395D655,3CBDF865,40E34DD2,00000000,00000000,00000000,00000000,00000000
16,13500.0,41,4395FA13,3CBDF7BB,40D9F02E,00000000,00000000,00000000,00000000,00000000
16,13500.0,42,43961BD4,3CBDF3CD,40D110AA,00000000,00000000,00000000,00000000,00000000
16,13500.0,43,43963B8B,3CBDEC55,40C8B15E,00000000,00000000,00000000,00000000,00000000
16,13500.0,44,43965922,3CBDE0BD,40C0D606,00000000,00000000,00000000,00000000,00000000
16,13500.0,45,4396747C,3CBDD06C,40B984B2,00000000,00000000,00000000,00000000,00000000
16,13500.0,46,43968D63,3CBDBA51,40B2C6D5,00000000,00000000,00000000,00000000,00000000
16,13500.0,47,4396A388,3CBD9C66,40ACAB74,00000000,00000000,00000000,00000000,00000000
16,13500.0,48,4396D748,3CBC9A8A,40A74BE9,00000000,00000000,00000000,00000000,00000000
16,13500.0,49,4396A426,3CBC496A,40A2DA0D,00000000,00000000,00000000,00000000,00000000
17,13500.0,1,43508000,37A9D921,4219AA76,00000000,00000000,00000000,00000000,00000000
17,13500.0,2,435C9EAA,394A77FD,4219AA76,00000000,00000000,00000000,00000000,00000000
17,13500.0,3,435914C9,38AE3434,420B4996,00000000,00000000,00000000,00000000,00000000
17,13500.0,4,43571F52,38469D51,420044EB,00000000,00000000,00000000,00000000,00000000
17,13500.0,5,4355E1BD,38036876,41EEB269,00000000,00000000,00000000,00000000,00000000
17,13500.0,6,435506AD,37BE5FE0,41DFBA08,00000000,00000000,00000000,00000000,00000000
17,13500.0,7,43546671,37927914,41D2D8BD,00000000,00000000,00000000,00000000,00000000
17,13500.0,8,4353EC21,376C24BE,41C78E97,00000000,00000000,00000000,00000000,00000000
17,13500.0,9,43538BA7,375644F1,41BD84CC,00000000,00000000,00000000,00000000,00000000
17,13500.0,10,43547A89,3769B354,41B4702D,00000000,00000000,00000000,00000000,00000000
17,13500.0,11,4357202B,379FE214,41AC155F,00000000,00000000,00000000,00000000,00000000
17,13500.0,12,435997C8,37D4A6E2,41A458CC,00000000,00000000,00000000,00000000,00000000
17,13500.0,13,435BE706,3809F824,419D24D3,00000000,00000000,00000000,00000000,00000000
17,13500.0,14,435E127A,382F340E,41966826,00000000,00000000,00000000,00000000,00000000
17,13500.0,15,43601E0C,385A4FD3,419014B8,00000000,00000000,00000000,00000000,00000000
17,13500.0,16,43620CEB,3885C244,418A1EFA,00000000,00000000,00000000,00000000,00000000
17,13500.0,17,4363E1DA,38A17FC9,41847D44,00000000,00000000,00000000,00000000,00000000
17,13500.0,18,43659F2A,38C06FEE,417E4EF2,00000000,00000000,00000000,00000000,00000000
17,13500.0,19,436746E2,38E29D31,41742D5F,00000000,00000000,00000000,00000000,00000000
17,13500.0,20,4368DABD,3904059E,416A89FC,00000000,00000000,00000000,00000000,00000000
17,13500.0,21,436A5C3D,39185C55,41615A92,00000000,00000000,00000000,00000000,00000000
17,13500.0,22,436BCCB6,392E4F5B,41589642,00000000,00000000,00000000,00000000,00000000
17,13500.0,23,436D2D53,3945D8EB,41503550,00000000,00000000,00000000,00000000,00000000
17,13500.0,24,436E7F1C,395EF0DB,414830F6,00000000,00000000,00000000,00000000,00000000
17,13500.0,25,436FC2F1,39798C7C,41408338,00000000,00000000,00000000,00000000,00000000
17,13500.0,26,4370F9A9,398ACFC0,413926D4,00000000,00000000,00000000,00000000,00000000
17,13500.0,27,437223F9,39998DAA,4132171A,00000000,00000000,00000000,00000000,00000000
17,13500.0,28,4373427D,39A8F720,412B4FEA,00000000,00000000,00000000,00000000,00000000
17,13500.0,29,437455C8,39B90305,4124CD9C,00000000,00000000,00000000,00000000,00000000
17,13500.0,30,43755E60,39C9A730,411E8CE9,00000000,00000000,00000000,00000000,00000000
17,13500.0,31,43765CAB,39DAD78D,41188AFA,00000000,00000000,00000000,00000000,00000000
17,13500.0,32,43775112,39EC8830,4112C53F,00000000,00000000,00000000,00000000,00000000
17,13500.0,33,43783BE8,39FEAB10,410D3984,00000000,00000000,00000000,00000000,00000000
17,13500.0,34,43791D79,3A0898E8,4107E5DC,00000000,00000000,00000000,00000000,00000000
17,13500.0,35,4379F604,3A120656,4102C8A3,00000000,00000000,00000000,00000000,00000000
17,13500.0,36,437AC5A6,3A1B9AF8,40FBC0F8,00000000,00000000,00000000,00000000,00000000
17,13500.0,37,437B8C83,3A2551B6,40F25894,00000000,00000000,00000000,00000000,00000000
17,13500.0,38,437C4AD1,3A2F14BF,40E9567C,00000000,00000000,00000000,00000000,00000000
17,13500.0,39,437D009A,3A38D8CB,40E0B9A0,00000000,00000000,00000000,00000000,00000000
17,13500.0,40,437DADE1,3A40C591,40D8819D,00000000,00000000,00000000,00000000,00000000
17,13500.0,41,437E5292,3A485E31,40D0AEC0,00000000,00000000,00000000,00000000,00000000
17,13500.0,42,437EEE84,3A4FC1FA,40C94236,00000000,00000000,00000000,00000000,00000000
17,13500.0,43,437F8173,3A56E4D7,40C23E3E,00000000,00000000,00000000,00000000,00000000
17,13500.0,44,4380057C,3A5DB804,40BBA675,00000000,00000000,00000000,00000000,00000000
17,13500.0,45,4380453E,3A642977,40B5806A,00000000,00000000,00000000,00000000,00000000
17,13500.0,46,43807F8C,3A6A2229,40AFD483,00000000,00000000,00000000,00000000,00000000
17,13500.0,47,4380B3B0,3A6F818E,40AAAFD9,00000000,00000000,00000000,00000000,00000000
17,13500.0,48,4380E881,3A6E324D,40A62842,00000000,00000000,00000000,00000000,00000000
17,13500.0,49,4380E87E,3A752B0F,40A26843,00000000,00000000,00000000,00000000,00000000
18,13500.0,1,43560000,38829306,421F2ADC,00000000,00000000,00000000,00000000,00000000
18,13500.0,2,436202E3,39CCD708,421F2ADC,00000000,00000000,00000000,00000000,00000000
18,13500.0,3,435E9F20,393CE8F0,421068D1,00000000,00000000,00000000,00000000,00000000
18,13500.0,4,435CB200,38E0C140,420519B4,00000000,00000000,00000000,00000000,00000000
18,13500.0,5,435B75CB,38996A3D,41F7E372,00000000,00000000,00000000,00000000,00000000
18,13500.0,6,435A9A1B,3863CF9A,41E885EF,00000000,00000000,00000000,00000000,00000000
18,13500.0,7,4359F8B8,3832E274,41DB4DA2,00000000,00000000,00000000,00000000,00000000
18,13500.0,8,43597D20,38122402,41CFB739,00000000,00000000,00000000,00000000,00000000
18,13500.0,9,435A1AD8,380ECFE4,41C55D71,00000000,00000000,00000000,00000000,00000000
18,13500.0,10,435D5F24,385053EE,41BBE71D,00000000,00000000,00000000,00000000,00000000
18,13500.0,11,436066DD,38923E08,41B32F9D,00000000,00000000,00000000,00000000,00000000
18,13500.0,12,436339FA,38C6B2BB,41AB1AD5,00000000,00000000,00000000,00000000,00000000
18,13500.0,13,4365DEF9,39033CC2,41A392B0,00000000,00000000,00000000,00000000,00000000
18,13500.0,14,43685B30,39293369,419C8586,00000000,00000000,00000000,00000000,00000000
18,13500.0,15,436AB306,3955972A,4195E4F5,00000000,00000000,00000000,00000000,00000000
18,13500.0,16,436CEA2F,398459AC,418FA52A,00000000,00000000,00000000,00000000,00000000
18,13500.0,17,436F03D7,39A16261,4189BC42,00000000,00000000,00000000,00000000,00000000
18,13500.0,18,437102A4,39C1FC2B,418421EB,00000000,00000000,00000000,00000000,00000000
18,13500.0,19,4372E8EB,39E6379A,417D9E1D,00000000,00000000,00000000,00000000,00000000
18,13500.0,20,4374B8A2,3A070EEC,41737B39,00000000,00000000,00000000,00000000,00000000
18,13500.0,21,4376738D,3A1CD945,4169D0A8,00000000,00000000,00000000,00000000,00000000
18,13500.0,22,43781B2C,3A347983,41609551,00000000,00000000,00000000,00000000,00000000
18,13500.0,23,4379B0D7,3A4DA898,4157C140,00000000,00000000,00000000,00000000,00000000
18,13500.0,24,437B3576,3A668066,414F4D7D,00000000,00000000,00000000,00000000,00000000
18,13500.0,25,437CA9ED,3A809329,414733E5,00000000,00000000,00000000,00000000,00000000
18,13500.0,26,437E0FA8,3A8ECD45,413F6F0E,00000000,00000000,00000000,00000000,00000000
18,13500.0,27,437F677D,3A9D43FD,4137FA2A,00000000,00000000,00000000,00000000,00000000
18,13500.0,28,43805912,3AABF6D3,4130D0F8,00000000,00000000,00000000,00000000,00000000
18,13500.0,29,4380F820,3ABB28E0,4129EFB6,00000000,00000000,00000000,00000000,00000000
18,13500.0,30,43819131,3ACAD096,41235306,00000000,00000000,00000000,00000000,00000000
18,13500.0,31,43822480,3ADAE35B,411CF7FD,00000000,00000000,00000000,00000000,00000000
18,13500.0,32,4382B242,3AEB561F,4116DBFB,00000000,00000000,00000000,00000000,00000000
18,13500.0,33,43833AA7,3AFC1D80,4110FCBD,00000000,00000000,00000000,00000000,00000000
18,13500.0,34,4383BDD6,3B069663,410B584B,00000000,00000000,00000000,00000000,00000000
18,13500.0,35,43843BEE,3B0F3B4E,4105ECF8,00000000,00000000,00000000,00000000,00000000
18,13500.0,36,4384B508,3B17F659,4100B964,00000000,00000000,00000000,00000000,00000000
18,13500.0,37,43852938,3B20BF74,40F778DC,00000000,00000000,00000000,00000000,00000000
18,13500.0,38,43859889,3B298E6E,40EDEA94,00000000,00000000,00000000,00000000,00000000
18,13500.0,39,43860300,3B3259FC,40E4C6E8,00000000,00000000,00000000,00000000,00000000
18,13500.0,40,4386689A,3B3A9C00,40DC0D8B,00000000,00000000,00000000,00000000,00000000
18,13500.0,41,4386C947,3B422BBC,40D3BEE8,00000000,00000000,00000000,00000000,00000000
18,13500.0,42,438724F0,3B498EC2,40CBDC57,00000000,00000000,00000000,00000000,00000000
18,13500.0,43,43877B6C,3B50B931,40C46853,00000000,00000000,00000000,00000000,00000000
18,13500.0,44,4387CC81,3B579D70,40BD66C9,00000000,00000000,00000000,00000000,00000000
18,13500.0,45,438817D3,3B5E2A40,40B6DDB6,00000000,00000000,00000000,00000000,00000000
18,13500.0,46,43885CE4,3B644AD5,40B0D61E,00000000,00000000,00000000,00000000,00000000
18,13500.0,47,43889AE0,3B69E0E8,40AB5E07,00000000,00000000,00000000,00000000,00000000
18,13500.0,48,4388E073,3B6B74D3,40A68CBE,00000000,00000000,00000000,00000000,00000000
18,13500.0,49,4388E6FE,3B728170,40A28F96,00000000,00000000,00000000,00000000,00000000
1,15000.0,1,43458000,36D299B5,4225AFFB,00000000,00000000,00000000,00000000,00000000
1,15000.0,2,4351556F,383E86F7,4225AFFB,00000000,00000000,00000000,00000000,00000000
1,15000.0,3,434DC570,37A140AC,42181152,00000000,00000000,00000000,00000000,00000000
1,15000.0,4,4351677C,37CD7805,420D5852,00000000,00000000,00000000,00000000,00000000
1,15000.0,5,4357A020,383CCCBE,420459D0,00000000,00000000,00000000,00000000,00000000
1,15000.0,6,435D2805,389BF9A4,41F92792,00000000,00000000,00000000,00000000,00000000
1,15000.0,7,43622031,38EDC5E4,41EB6F06,00000000,00000000,00000000,00000000,00000000
1,15000.0,8,4366A25C,392A5350,41DF22E2,00000000,00000000,00000000,00000000,00000000
1,15000.0,9,436AC257,39686766,41D3FBC8,00000000,00000000,00000000,00000000,00000000
1,15000.0,10,436E8FA8,39987F8A,41C9C61A,00000000,00000000,00000000,00000000,00000000
1,15000.0,11,4372168E,39D2B3F2,41C05B35,00000000,00000000,00000000,00000000,00000000
1,15000.0,12,437560CC,3A0F8044,41B79D6A,00000000,00000000,00000000,00000000,00000000
1,15000.0,13,43787648,3A3DF624,41AF7563,00000000,00000000,00000000,00000000,00000000
1,15000.0,14,437B5D0B,3A75904C,41A7D06E,00000000,00000000,00000000,00000000,00000000
1,15000.0,15,437E18BC,3A9BD159,41A09F54,00000000,00000000,00000000,00000000,00000000
1,15000.0,16,4380586F,3AC1C7FE,4199D586,00000000,00000000,00000000,00000000,00000000
1,15000.0,17,438194AA,3AECD722,41936888,00000000,00000000,00000000,00000000,00000000
1,15000.0,18,4382C28B,3B0E94D6,418D4F84,00000000,00000000,00000000,00000000,00000000
1,15000.0,19,4383E34E,3B2971DE,418782F1,00000000,00000000,00000000,00000000,00000000
1,15000.0,20,4384F7F8,3B470FF4,4181FC5A,00000000,00000000,00000000,00000000,00000000
1,15000.0,21,43860164,3B677702,41796C52,00000000,00000000,00000000,00000000,00000000
1,15000.0,22,43870053,3B855477,416F570C,00000000,00000000,00000000,00000000,00000000
1,15000.0,23,4387F570,3B985105,4165B068,00000000,00000000,00000000,00000000,00000000
1,15000.0,24,4388E07C,3BACA22B,415C70FB,00000000,00000000,00000000,00000000,00000000
1,15000.0,25,4389C065,3BC27CAB,4153923A,00000000,00000000,00000000,00000000,00000000
1,15000.0,26,438A97AB,3BD7C3EA,414B0E74,00000000,00000000,00000000,00000000,00000000
1,15000.0,27,438B66C5,3BECA3BE,4142E09A,00000000,00000000,00000000,00000000,00000000
1,15000.0,28,438C2E17,3C012B6C,413B042A,00000000,00000000,00000000,00000000,00000000
1,15000.0,29,438CEDFC,3C0C67EE,41337525,00000000,00000000,00000000,00000000,00000000
1,15000.0,30,438DA6C1,3C18008F,412C3000,00000000,00000000,00000000,00000000,00000000
1,15000.0,31,438E58AB,3C23ED6A,412531A0,00000000,00000000,00000000,00000000,00000000
1,15000.0,32,438F03F8,3C30267C,411E7743,00000000,00000000,00000000,00000000,00000000
1,15000.0,33,438FA8DD,3C3CA2D9,4117FE88,00000000,00000000,00000000,00000000,00000000
1,15000.0,34,43904787,3C495930,4111C562,00000000,00000000,00000000,00000000,00000000
1,15000.0,35,4390E01B,3C563F5F,410BCA14,00000000,00000000,00000000,00000000,00000000
1,15000.0,36,439172BC,3C634A93,41060B31,00000000,00000000,00000000,00000000,00000000
1,15000.0,37,4391FF7C,3C706F3E,41008798,00000000,00000000,00000000,00000000,00000000
1,15000.0,38,4392866D,3C7DA0AF,40F67D01,00000000,00000000,00000000,00000000,00000000
1,15000.0,39,43930794,3C8568A8,40EC5EE6,00000000,00000000,00000000,00000000,00000000
1,15000.0,40,439382F0,3C8BF911,40E2B4BA,00000000,00000000,00000000,00000000,00000000
1,15000.0,41,4393F870,3C91E7A0,40D97F3F,00000000,00000000,00000000,00000000,00000000
1,15000.0,42,439467F8,3C977D49,40D0C030,00000000,00000000,00000000,00000000,B4E98A5D
1,15000.0,43,4394B13E,3CA5DFD6,40C87A81,00000000,BB250950,C43FF8AA,B855DE9B,00000000
1,15000.0,44,43953459,3CA2291B,40C0B2BE,00000000,00000000,00000000,00000000,00000000
1,15000.0,45,4395908F,3CA72989,40B96FC3,00000000,00000000,00000000,00000000,00000000
1,15000.0,46,4395E569,3CABDDD9,40B2BBCA,00000000,00000000,00000000,00000000,00000000
1,15000.0,47,43963206,3CB031B6,40ACA69F,00000000,00000000,00000000,00000000,00000000
1,15000.0,48,43969592,3CB32FE1,40A74A69,00000000,00000000,00000000,00000000,00000000
1,15000.0,49,4396A428,3CB8697E,40A2D9D6,00000000,00000000,00000000,00000000,00000000
2,15000.0,1,43468000,36F520CD,41CA7C65,00000000,00000000,00000000,00000000,00000000
2,15000.0,2,43526078,385C7CEA,41CA7C65,00000000,00000000,00000000,00000000,00000000
2,15000.0,3,434ECE7D,37BB3D2C,41C502AB,00000000,00000000,00000000,00000000,00000000
2,15000.0,4,43521392,37E17BA4,41C0B51F,00000000,00000000,00000000,00000000,00000000
2,15000.0,5,435850B1,384E563A,41BD1924,00000000,00000000,00000000,00000000,00000000
2,15000.0,6,435DDC66,38A9D85F,41B9FA8E,00000000,00000000,00000000,00000000,00000000
2,15000.0,7,4362D7D2,3901093A,41B739C6,00000000,00000000,00000000,00000000,00000000
2,15000.0,8,43675CD9,3938523A,41B4C21C,00000000,00000000,00000000,00000000,00000000
2,15000.0,9,436B7F71,397AD47A,41B2853D,00000000,00000000,00000000,00000000,00000000
2,15000.0,10,436F4F31,39A43180,41B078CF,00000000,00000000,00000000,00000000,00000000
2,15000.0,11,4372D86B,39E217B0,41AE9510,00000000,00000000,00000000,00000000,00000000
2,15000.0,12,437624F3,3A1A9460,41ACD40D,00000000,00000000,00000000,00000000,00000000
2,15000.0,13,43793CBC,3A4D4C3F,41AB3115,00000000,00000000,00000000,00000000,00000000
2,15000.0,14,437C2513,3A853669,41A9A869,00000000,00000000,00000000,00000000,00000000
2,15000.0,15,437EE330,3AA9641D,41A836FA,00000000,00000000,00000000,00000000,00000000
2,15000.0,16,4380BEFF,3AD3018C,41A6DA44,00000000,00000000,00000000,00000000,00000000
2,15000.0,17,4381FC9B,3B0123DE,41A5902C,00000000,00000000,00000000,00000000,00000000
2,15000.0,18,43832BE4,3B1BB403,41A456EC,00000000,00000000,00000000,00000000,00000000
2,15000.0,19,43844E0C,3B3945C8,41A32D01,00000000,00000000,00000000,00000000,00000000
2,15000.0,20,43856416,3B59E7BA,41A2111F,00000000,00000000,00000000,00000000,00000000
2,15000.0,21,43866EDC,3B7DA229,41A10228,00000000,00000000,00000000,00000000,00000000
2,15000.0,22,43876F21,3B923B5C,419FFF21,00000000,00000000,00000000,00000000,00000000
2,15000.0,23,4388656D,3BA72BAD,419F0732,00000000,00000000,00000000,00000000,00000000
2,15000.0,24,4389504C,3BBDB098,419E199C,00000000,00000000,00000000,00000000,00000000
2,15000.0,25,438A311D,3BD5D78A,419D35B7,00000000,00000000,00000000,00000000,00000000
2,15000.0,26,438B094B,3BED5601,419C5AF1,00000000,00000000,00000000,00000000,00000000
2,15000.0,27,438BD945,3C01F5AA,419B88C8,00000000,00000000,00000000,00000000,00000000
2,15000.0,28,438CA172,3C0DAE42,419ABECA,00000000,00000000,00000000,00000000,00000000
2,15000.0,29,438D6227,3C19CD54,4199FC8F,00000000,00000000,00000000,00000000,00000000
2,15000.0,30,438E1BB9,3C264BA8,419941BD,00000000,00000000,00000000,00000000,00000000
2,15000.0,31,438ECE68,3C332097,41988E03,00000000,00000000,00000000,00000000,00000000
2,15000.0,32,438F7A76,3C4043C4,4197E11C,00000000,00000000,00000000,00000000,00000000
2,15000.0,33,43902013,3C4DAB61,41973ACA,00000000,00000000,00000000,00000000,00000000
2,15000.0,34,4390BF71,3C5B4DA2,41969AD8,00000000,00000000,00000000,00000000,00000000
2,15000.0,35,439158B5,3C691FB8,4196011A,00000000,00000000,00000000,00000000,00000000
2,15000.0,36,4391EBFC,3C77162E,41956D6C,00000000,00000000,00000000,00000000,00000000
