case,dxi,nz,dt,tke_diag,dx,dy,psfc,znt,ust,hfx,qfx,wspd_in,br,psim,psih,xland,corf,u10_in,v10_in,hpbl,kpbl,wstar,delta,u10_out,v10_out,wspd_out,hpbl_tw,kpbl_tw,wstar_tw,delta_tw,u10_tw,v10_tw
13,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
13,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 1.4012984643248171E-045, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.0000000133514320E-010,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0000000133514320E-010, 4.7161216735839844E+001,2, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
14,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
14,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
14,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
14,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
14,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
14,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.5841589355468750E+002,10, 1.6862329244613647E+000, 2.2549186706542969E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
15,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 4.4999998807907104E-001, 1.8000000000000000E+002, 9.9999997473787516E-005, 6.2004399299621582E+000,-2.5000000000000000E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 9.4553356933593750E+002,10, 1.7256423234939575E+000, 2.4006938934326172E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
16,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
17,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 3.4999999403953552E-001, 8.0000000000000000E+001, 4.9999998736893758E-005, 6.2004399299621582E+000,-1.0000000149011612E-001, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 8.6523065185546875E+002,10, 1.2954456806182861E+000, 2.0462242126464844E+001, 6.0187501907348633E+000,-1.4900000095367432E+000
18,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
18,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
18,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
18,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
18,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
18,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 2.0000000298023224E-001, 1.5000000000000000E+001, 9.9999997473787516E-006, 6.2004399299621582E+000,-1.9999999552965164E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 6.0187501907348633E+000,-1.4900000095367432E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000, 6.2004399299621582E+000, 1.0344551086425781E+002,4, 2.6952493190765381E-001, 4.3240828514099121E+000, 6.0187501907348633E+000,-1.4900000095367432E+000
19,1,40, 4.5000000000000000E+001,1, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
19,2,40, 4.5000000000000000E+001,1, 2.5000000000000000E+002, 2.5000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
19,3,40, 4.5000000000000000E+001,1, 5.0000000000000000E+002, 5.0000000000000000E+002, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
19,4,40, 4.5000000000000000E+001,1, 1.0000000000000000E+003, 1.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
19,5,40, 4.5000000000000000E+001,1, 3.0000000000000000E+003, 3.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
19,6,40, 4.5000000000000000E+001,1, 9.0000000000000000E+003, 9.0000000000000000E+003, 1.0000000000000000E+005, 1.0000000149011612E-001, 6.0000002384185791E-001, 6.0000000000000000E+001, 2.9999999242136255E-005, 2.1255881786346436E+000,-3.9999999105930328E-002, 6.5000000000000000E+000, 8.5000000000000000E+000, 1.0000000000000000E+000, 9.9999997473787516E-005, 2.1250000000000000E+000, 5.0000000745058060E-002, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.1255881786346436E+000, 5.4902764892578125E+002,8, 9.1346096992492676E-001, 1.5165924072265625E+001, 2.1250000000000000E+000, 5.0000000745058060E-002
