case,dxi,k,u,v,t,qv,qc,qi,p2d,pi2d,p2di_k,p2di_kp1,dz8w,tke_in,rublten,rvblten,rthblten,rqvblten,rqcblten,rqiblten,exch_h,tke_out,el_out,rublten_tw,rvblten_tw,exch_h_tw
17,3,4, 6.2662501335144043E+000,-1.3580000400543213E+000, 2.9825177001953125E+002, 1.1177542619407177E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7934640625000000E+004, 9.9405491352081299E-001, 9.8424312500000000E+004, 9.7444976562500000E+004, 8.5000000000000000E+001, 4.9999998882412910E-003, 3.2036571064963937E-004, 8.5120729636400938E-005, 9.7317170002497733E-005,-7.2257182637258666E-007, 2.0739482353704375E-010, 0.0000000000000000E+000, 8.6742103576660156E+001, 4.9999998882412910E-003, 6.9865005493164062E+001, 3.2474199542775750E-004, 8.4054474427830428E-005, 8.6742103576660156E+001
17,3,5, 6.4087500572204590E+000,-1.2820000648498535E+000, 2.9732028198242188E+002, 1.0760765522718430E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6846812500000000E+004, 9.9088758230209351E-001, 9.7444976562500000E+004, 9.6248648437500000E+004, 1.0500000000000000E+002, 4.9999998882412910E-003, 1.5381707635242492E-004, 3.9185419154819101E-005, 5.8322482800576836E-005,-1.5838692490888207E-007, 5.9203253410800016E-010, 0.0000000000000000E+000, 1.2228572845458984E+002, 6.8434923887252808E-002, 8.9060356140136719E+001, 1.5487142081838101E-004, 3.8928457797737792E-005, 1.2228572845458984E+002
17,3,6, 6.5812501907348633E+000,-1.1900000572204590E+000, 2.9619656372070312E+002, 1.0276981629431248E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546109375000000E+004, 9.8706686496734619E-001, 9.6248648437500000E+004, 9.4843578125000000E+004, 1.2500000000000000E+002, 4.9999998882412910E-003,-7.8556273365393281E-005,-1.8641683709574863E-005, 2.2718642867403105E-005, 4.1997475364041748E-007, 2.0534864919596885E-009, 0.0000000000000000E+000, 1.2612776947021484E+002, 2.2785460948944092E-001, 1.0387803649902344E+002,-7.8323151683434844E-005,-1.8697315681492910E-005, 1.2612776947021484E+002
17,3,7, 6.7837500572204590E+000,-1.0820000171661377E+000, 2.9488281250000000E+002, 9.7367428243160248E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.4041484375000000E+004, 9.8260051012039185E-001, 9.4843578125000000E+004, 9.3239382812500000E+004, 1.4500000000000000E+002, 4.9999998882412910E-003,-2.8475656290538609E-004,-6.9043373514432460E-005, 4.0690106288820971E-006, 7.5107027441845275E-007, 1.0231478775324376E-008, 0.0000000000000000E+000, 9.6214057922363281E+001, 2.8371950984001160E-001, 1.1175838470458984E+002,-2.8471418772824109E-004,-6.9053967308718711E-005, 9.6214057922363281E+001
17,3,8, 7.0162501335144043E+000,-9.5800000429153442E-001, 2.9338168334960938E+002, 9.1513982042670250E-003, 1.0000000656873453E-005, 0.0000000000000000E+000, 9.2343140625000000E+004, 9.7749739885330200E-001, 9.3239382812500000E+004, 9.1446890625000000E+004, 1.6500000000000000E+002, 4.9999998882412910E-003,-3.4235848579555750E-004,-8.3016027929261327E-005, 8.4771054389420897E-006, 6.7044879870081786E-007,-1.1092510909804787E-008, 0.0000000000000000E+000, 4.9915290832519531E+001, 1.8718579411506653E-001, 1.2359789276123047E+002,-3.4235318889841437E-004,-8.3017352153547108E-005, 4.9915290832519531E+001
17,3,9, 7.2787499427795410E+000,-8.1800001859664917E-001, 2.9169598388671875E+002, 8.5327066481113434E-003, 1.0000000656873453E-005, 0.0000000000000000E+000, 9.0462484375000000E+004, 9.7176760435104370E-001, 9.1446890625000000E+004, 8.9478078125000000E+004, 1.8500000000000000E+002, 4.9999998882412910E-003,-8.7886386609170586E-005,-2.1171570551814511E-005, 1.4580620700144209E-005, 1.4227505573671806E-007,-2.1159900220890648E-010, 0.0000000000000000E+000, 9.3064098358154297E+000, 4.6062082052230835E-002, 1.2982225036621094E+002,-8.7886386609170586E-005,-2.1171570551814511E-005, 9.3064098358154297E+000
17,3,10, 7.5712499618530273E+000,-6.6200000047683716E-001, 2.9644750976562500E+002, 7.8924503177404404E-003, 1.0000000656873453E-005, 0.0000000000000000E+000, 8.8411984375000000E+004, 9.6542263031005859E-001, 8.9478078125000000E+004, 8.7345898437500000E+004, 2.0500000000000000E+002, 4.9999998882412910E-003,-2.2358365185937146E-006,-9.2585884203799651E-007,-3.7299262203305261E-006, 4.5117407587724756E-009,-1.0105496931064276E-014, 0.0000000000000000E+000, 9.9999997764825821E-003, 5.1907221786677837E-003, 1.0512148141860962E+000,-2.2358365185937146E-006,-9.2585884203799651E-007, 9.9999997764825821E-003
17,3,11, 7.8937501907348633E+000,-4.9000000953674316E-001, 2.9555050659179688E+002, 7.2420667856931686E-003, 1.0000000656873453E-005, 0.0000000000000000E+000, 8.6205015625000000E+004, 9.5847487449645996E-001, 8.7345898437500000E+004, 8.5064132812500000E+004, 2.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.3576613611121502E-008, 0.0000000000000000E+000, 2.0696057714819638E-011,-1.8594114963021990E-012, 0.0000000000000000E+000, 1.0277250781655312E-002, 5.0000017508864403E-003, 3.3745779991149902E+000,-2.1192763099975309E-008,-1.3576613611121502E-008, 1.0277250781655312E-002
17,3,12, 8.2462501525878906E+000,-3.0200004577636719E-001, 2.9456726074218750E+002, 6.5923291258513927E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3855703125000000E+004, 9.5093792676925659E-001, 8.5064132812500000E+004, 8.2647281250000000E+004, 2.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 2.0696057714819638E-011, 1.7627456569066502E-012, 0.0000000000000000E+000, 1.0015090927481651E-002, 4.9999998882412910E-003, 3.4014887809753418E+000,-2.1192763099975309E-008,-9.2718339672615002E-009, 1.0015090927481651E-002
17,3,13, 8.6287498474121094E+000,-9.8000049591064453E-002, 2.9349719238281250E+002, 5.9530679136514664E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1378828125000000E+004, 9.4282662868499756E-001, 8.2647281250000000E+004, 8.0110382812500000E+004, 2.6500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-9.3546184132264898E-009, 0.0000000000000000E+000, 1.0348028857409819E-011, 2.3856256134221292E-017, 0.0000000000000000E+000, 1.0015221312642097E-002, 4.9999998882412910E-003, 3.3720159530639648E+000,-2.1192763099975309E-008,-9.3546184132264898E-009, 1.0015221312642097E-002
17,3,14, 9.0412502288818359E+000, 1.2199997901916504E-001, 2.9233969116210938E+002, 5.3329612128436565E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8789625000000000E+004, 9.3415671586990356E-001, 8.0110382812500000E+004, 7.7468859375000000E+004, 2.8500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-9.4374019710130597E-009, 0.0000000000000000E+000, 1.0348028857409819E-011, 2.7870592096622769E-022, 0.0000000000000000E+000, 1.0015319101512432E-002, 4.9999998882412910E-003, 3.3707191944122314E+000,-2.1192763099975309E-008,-9.4374019710130597E-009, 1.0015319101512432E-002
17,3,15, 9.4837503433227539E+000, 3.5799992084503174E-001, 2.9109399414062500E+002, 4.7393813729286194E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6103617187500000E+004, 9.2494475841522217E-001, 7.7468859375000000E+004, 7.4738375000000000E+004, 3.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-9.6029708629430388E-009, 0.0000000000000000E+000, 1.5522043719795597E-011, 2.8396991546744207E-027, 0.0000000000000000E+000, 1.0015402920544147E-002, 5.0000003539025784E-003, 3.3699145317077637E+000,-2.1192763099975309E-008,-9.6029708629430388E-009, 1.0015402920544147E-002
17,3,16, 9.9562501907348633E+000, 6.0999989509582520E-001, 2.8975961303710938E+002, 4.1783093474805355E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3336531250000000E+004, 9.1520863771438599E-001, 7.4738375000000000E+004, 7.1934679687500000E+004, 3.2500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 1.0348028857409819E-011, 2.5463408751982662E-032, 0.0000000000000000E+000, 1.0017016902565956E-002, 4.9999998882412910E-003, 3.3697378635406494E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0017016902565956E-002
17,3,17, 1.0458749771118164E+001, 8.7800002098083496E-001, 2.8833596801757812E+002, 3.6543076857924461E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0504054687500000E+004, 9.0496671199798584E-001, 7.1934679687500000E+004, 6.9073429687500000E+004, 3.4500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 7.7610218598977987E-012, 2.0253973397703352E-037, 0.0000000000000000E+000, 1.0019286535680294E-002, 4.9999998882412910E-003, 3.3703567981719971E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0019286535680294E-002
17,3,18, 1.0991250038146973E+001, 1.1619999408721924E+000, 2.8682247924804688E+002, 3.1705552246421576E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7621773437500000E+004, 8.9423835277557373E-001, 6.9073429687500000E+004, 6.6170117187500000E+004, 3.6500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 7.7610218598977987E-012, 1.4391335228615871E-042, 0.0000000000000000E+000, 1.0021729394793510E-002, 4.9999998882412910E-003, 3.3719308376312256E+000,-1.0596381549987655E-008,-9.2718339672615002E-009, 1.0021729394793510E-002
17,3,19, 1.1553750038146973E+001, 1.4619998931884766E+000, 2.8521871948242188E+002, 2.7289222925901413E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4704992187500000E+004, 8.8304376602172852E-001, 6.6170117187500000E+004, 6.3239867187500000E+004, 3.8500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0024359449744225E-002, 4.9999998882412910E-003, 3.3745138645172119E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0024359449744225E-002
17,3,20, 1.2146249771118164E+001, 1.7779998779296875E+000, 2.8352420043945312E+002, 2.3300894536077976E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1768597656250000E+004, 8.7140357494354248E-001, 6.3239867187500000E+004, 6.0297328125000000E+004, 4.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0027195326983929E-002, 4.9999998882412910E-003, 3.3781681060791016E+000,-2.1192763099975309E-008,-7.9472863845353459E-009, 1.0027195326983929E-002
17,3,21, 1.2768750190734863E+001, 2.1099998950958252E+000, 2.8173867797851562E+002, 1.9736937247216702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8826960937500000E+004, 8.5933929681777954E-001, 6.0297328125000000E+004, 5.7356597656250000E+004, 4.2500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0030244477093220E-002, 4.9999998882412910E-003, 3.3828384876251221E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0030244477093220E-002
17,3,22, 1.3421249389648438E+001, 2.4579999446868896E+000, 2.7986184692382812E+002, 1.6584885306656361E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5893828125000000E+004, 8.4687292575836182E-001, 5.7356597656250000E+004, 5.4431058593750000E+004, 4.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0033528320491314E-002, 4.9999998882412910E-003, 3.3886184692382812E+000,-2.1192763099975309E-008,-7.9472863845353459E-009, 1.0033528320491314E-002
17,3,23, 1.4103750228881836E+001, 2.8220000267028809E+000, 2.7789355468750000E+002, 1.3825183268636465E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2982199218750000E+004, 8.3402675390243530E-001, 5.4431058593750000E+004, 5.1533339843750000E+004, 4.6500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0037068277597427E-002, 4.9999998882412910E-003, 3.3954527378082275E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0037068277597427E-002
17,3,24, 1.4816249847412109E+001, 3.2019996643066406E+000, 2.7583370971679688E+002, 1.1432860046625137E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0104281250000000E+004, 8.2082378864288330E-001, 5.1533339843750000E+004, 4.8675222656250000E+004, 4.8500000000000000E+002, 4.9999998882412910E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 1.2935036071762274E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0040876455605030E-002, 4.9999998882412910E-003, 3.4033267498016357E+000,-1.0596381549987655E-008,-7.9472863845353459E-009, 1.0040876455605030E-002
17,3,25, 1.5558750152587891E+001, 3.5980000495910645E+000, 2.7368249511718750E+002, 9.3791744438931346E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7271398437500000E+004, 8.0728727579116821E-001, 4.8675222656250000E+004, 4.5867574218750000E+004, 5.0500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0044977068901062E-002, 4.9999998882412910E-003, 3.4121532440185547E+000, 0.0000000000000000E+000,-5.2981907749938273E-009, 1.0044977068901062E-002
17,3,26, 1.6331249237060547E+001, 4.0099997520446777E+000, 2.7144003295898438E+002, 7.6330814044922590E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4493933593750000E+004, 7.9344075918197632E-001, 4.5867574218750000E+004, 4.3120292968750000E+004, 5.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0049386881291866E-002, 4.9999998882412910E-003, 3.4219341278076172E+000,-2.1192763099975309E-008,-5.2981907749938273E-009, 1.0049386881291866E-002
17,3,27, 1.7133750915527344E+001, 4.4379997253417969E+000, 2.6910671997070312E+002, 6.1625562375411391E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1781289062500000E+004, 7.7930790185928345E-001, 4.3120292968750000E+004, 4.0442289062500000E+004, 5.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0054128244519234E-002, 4.9999998882412910E-003, 3.4325881004333496E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0054128244519234E-002
17,3,28, 1.7966251373291016E+001, 4.8819999694824219E+000, 2.6668298339843750E+002, 4.9356865929439664E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9141875000000000E+004, 7.6491272449493408E-001, 4.0442289062500000E+004, 3.7841464843750000E+004, 5.6500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0059225372970104E-002, 4.9999998882412910E-003, 3.4441051483154297E+000, 0.0000000000000000E+000,-5.2981907749938273E-009, 1.0059225372970104E-002
17,3,29, 1.8828750610351562E+001, 5.3420000076293945E+000, 2.6416955566406250E+002, 3.9215688593685627E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6583070312500000E+004, 7.5027918815612793E-001, 3.7841464843750000E+004, 3.5324679687500000E+004, 5.8500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.5894572769070692E-008, 0.0000000000000000E+000, 9.7012773248722484E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0064699687063694E-002, 4.9999998882412910E-003, 3.4563765525817871E+000,-2.1192763099975309E-008,-1.5894572769070692E-008, 1.0064699687063694E-002
17,3,30, 1.9721250534057617E+001, 5.8179998397827148E+000, 2.6156716918945312E+002, 3.0909912311471999E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4111234375000000E+004, 7.3543131351470947E-001, 3.5324679687500000E+004, 3.2897792968750000E+004, 6.0500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0070572607219219E-002, 5.0000003539025784E-003, 3.4694035053253174E+000,-2.1192763099975309E-008,-5.2981907749938273E-009, 1.0070572607219219E-002
17,3,31, 2.0643749237060547E+001, 6.3099999427795410E+000, 2.5887686157226562E+002, 2.4169146490748972E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1731708984375000E+004, 7.2039312124252319E-001, 3.2897792968750000E+004, 3.0565625000000000E+004, 6.2500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 4.8506386624361242E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0076867416501045E-002, 4.9999998882412910E-003, 3.4830825328826904E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0076867416501045E-002
17,3,32, 2.1596250534057617E+001, 6.8179998397827148E+000, 2.5609976196289062E+002, 1.8747810099739581E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9448837890625000E+004, 7.0518845319747925E-001, 3.0565625000000000E+004, 2.8332050781250000E+004, 6.4500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0083612054586411E-002, 4.9999998882412910E-003, 3.4973926544189453E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0083612054586411E-002
17,3,33, 2.2578750610351562E+001, 7.3420000076293945E+000, 2.5323719787597656E+002, 1.4426645066123456E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7266013671875000E+004, 6.8984103202819824E-001, 2.8332050781250000E+004, 2.6199976562500000E+004, 6.6500000000000000E+002, 4.9999998882412910E-003,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 4.8506386624361242E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0090838186442852E-002, 4.9999998882412910E-003, 3.5123114585876465E+000,-2.1192763099975309E-008,-1.0596381549987655E-008, 1.0090838186442852E-002
17,3,34, 2.3591249465942383E+001, 7.8819999694824219E+000, 2.5029067993164062E+002, 1.1013005132554099E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5185689453125000E+004, 6.7437440156936646E-001, 2.6199976562500000E+004, 2.4171402343750000E+004, 6.8500000000000000E+002, 4.9999998882412910E-003,-4.2385526199950618E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 3.2337590179405684E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0098557919263840E-002, 4.9999998882412910E-003, 3.5277619361877441E+000,-4.2385526199950618E-008,-1.0596381549987655E-008, 1.0098557919263840E-002
17,3,35, 2.4633750915527344E+001, 8.4379997253417969E+000, 2.4726193237304688E+002, 8.3401151641737670E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3209445312500000E+004, 6.5881174802780151E-001, 2.4171402343750000E+004, 2.2247488281250000E+004, 7.0500000000000000E+002, 4.9999998882412910E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0106812231242657E-002, 4.9999998882412910E-003, 3.5437083244323730E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0106812231242657E-002
