case,k,ux,vx,tx,qvx,qcx,qix,p2d,pi2d,p2di_k,p2di_kp1,dz8w,rthraten,qmix,utnp,vtnp,ttnp,rthblten,qvtnp,qctnp,qitnp,exch_hx,exch_mx,qmixtnp,utnp_ctopo,vtnp_ctopo
18,34, 2.3591249465942383E+001, 7.8819999694824219E+000, 2.4989955139160156E+002, 1.1013005132554099E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5185689453125000E+004, 6.7437440156936646E-001, 2.6199976562500000E+004, 2.4171402343750000E+004, 6.8500000000000000E+002, 0.0000000000000000E+000, 5.5065025662770495E-005,-4.2385526199950618E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2337590179405684E-013, 1.8183027999940649E-011, 0.0000000000000000E+000, 1.0098249651491642E-002, 1.0039299726486206E-001, 1.6168795089702842E-013,-4.2385526199950618E-008,-1.0596381549987655E-008
18,35, 2.4633750915527344E+001, 8.4379997253417969E+000, 2.4687983703613281E+002, 8.3401151641737670E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3209445312500000E+004, 6.5881174802780151E-001, 2.4171402343750000E+004, 2.2247488281250000E+004, 7.0500000000000000E+002, 0.0000000000000000E+000, 4.1700575820868835E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 3.5171627001526131E-017, 0.0000000000000000E+000, 1.0106482543051243E-002, 1.0042592883110046E-001, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000
18,36, 2.5706249237060547E+001, 9.0099992752075195E+000, 2.4377980041503906E+002, 6.2656152294948697E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1338035156250000E+004, 6.4317601919174194E-001, 2.2247488281250000E+004, 2.0428580078125000E+004, 7.2500000000000000E+002, 0.0000000000000000E+000, 3.1328076147474349E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6168795089702842E-013, 6.4440267677302276E-023, 0.0000000000000000E+000, 1.0115275159478188E-002, 1.0046110302209854E-001, 8.0843975448514210E-014, 0.0000000000000000E+000, 0.0000000000000000E+000
18,37, 2.6808750152587891E+001, 9.5979995727539062E+000, 2.4060145568847656E+002, 4.6696168283233419E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9571439453125000E+004, 6.2748956680297852E-001, 2.0428580078125000E+004, 1.8714298828125000E+004, 7.4500000000000000E+002, 0.0000000000000000E+000, 2.3348084141616710E-005, 0.0000000000000000E+000,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0843975448514210E-014, 1.1201068926635196E-028, 0.0000000000000000E+000, 1.0124663822352886E-002, 1.0049866139888763E-001, 4.0421987724257105E-014, 0.0000000000000000E+000,-1.0596381549987655E-008
18,38, 2.7941249847412109E+001, 1.0201999664306641E+001, 2.3734709167480469E+002, 3.4524255170254037E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7908939453125000E+004, 6.1177450418472290E-001, 1.8714298828125000E+004, 1.7103580078125000E+004, 7.6500000000000000E+002, 0.0000000000000000E+000, 1.7262127585127018E-005, 2.1192763099975309E-008, 1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0843975448514210E-014, 1.8499418110350080E-034, 0.0000000000000000E+000, 1.0134664364159107E-002, 1.0053866356611252E-001, 4.0421987724257105E-014, 2.1192763099975309E-008, 1.0596381549987655E-008
18,39, 2.9103750228881836E+001, 1.0821999549865723E+001, 2.3401913452148438E+002, 2.5321709472336806E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6349169921875000E+004, 5.9605246782302856E-001, 1.7103580078125000E+004, 1.5594759765625000E+004, 7.8500000000000000E+002, 0.0000000000000000E+000, 1.2660854736168403E-005,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0632983280451552E-014, 2.9072739239346980E-040, 0.0000000000000000E+000, 1.0145332664251328E-002, 1.0058133304119110E-001, 3.0316491640225776E-014,-2.1192763099975309E-008,-1.0596381549987655E-008
18,40, 3.0296249389648438E+001, 1.1457999229431152E+001, 2.3062016296386719E+002, 1.8424141671857797E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4890191406250000E+004, 5.8034437894821167E-001, 1.5594759765625000E+004, 1.4185624023437500E+004, 8.0500000000000000E+002, 0.0000000000000000E+000, 9.2120708359288983E-006,-1.9073486612342094E-007,-1.0596381372351971E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0105496761657687E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0156688280403614E-002, 1.0062675923109055E-001, 5.0527483808288434E-014,-1.9073486612342094E-007,-1.0596381372351971E-007
19,1, 2.1250000000000000E+000, 5.0000000745058060E-002, 2.9988406372070312E+002, 1.1940149590373039E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9853156250000000E+004, 9.9958020448684692E-001, 1.0000000000000000E+005, 9.9706312500000000E+004, 2.5000000000000000E+001, 0.0000000000000000E+000, 5.9700747951865196E-003,-4.0289140306413174E-003, 5.5051391245797276E-004, 1.2066330527886748E-003, 1.2071398086845875E-003,-6.9793316015420714E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.5968686158157652E-007,-4.0289140306413174E-003, 5.5051391245797276E-004
19,2, 2.4749999046325684E+000, 1.9000001251697540E-001, 2.9955963134765625E+002, 1.1774152517318726E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9443078125000000E+004, 9.9840563535690308E-001, 9.9706312500000000E+004, 9.9179851562500000E+004, 4.5000000000000000E+001, 0.0000000000000000E+000, 5.8870762586593628E-003, 1.7594894161447883E-003, 8.1081571988761425E-004, 3.6088743945583701E-004, 3.6146375350654125E-004,-1.0338301308365772E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0163800239562988E+001, 6.2870764732360840E+000,-5.8355641385787749E-007, 1.7594894161447883E-003, 8.1081571988761425E-004
19,3, 3.0250000953674316E+000, 4.1000002622604370E-001, 2.9905050659179688E+002, 1.1517950333654881E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8802078125000000E+004, 9.9656260013580322E-001, 9.9179851562500000E+004, 9.8424312500000000E+004, 6.5000000000000000E+001, 0.0000000000000000E+000, 5.7589751668274403E-003, 1.9758278504014015E-003, 6.2436994630843401E-004, 1.4361542707774788E-004, 1.4411078882403672E-004,-7.4354727530590026E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8596872329711914E+001, 1.7544317245483398E+001,-3.8767853993704193E-007, 1.9758278504014015E-003, 6.2436994630843401E-004
19,4, 3.7750000953674316E+000, 7.1000003814697266E-001, 2.9835763549804688E+002, 1.1177542619407177E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7934640625000000E+004, 9.9405491352081299E-001, 9.8424312500000000E+004, 9.7444976562500000E+004, 8.5000000000000000E+001, 0.0000000000000000E+000, 5.5887713097035885E-003, 7.6770782470703125E-004, 2.3391909780912101E-004, 5.1571452786447480E-005, 5.1879884267691523E-005,-1.9593993272337684E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.6592819213867188E+001, 2.9610250473022461E+001,-9.8145882532207906E-008, 7.6770782470703125E-004, 2.3391909780912101E-004
19,5, 4.7249999046325684E+000, 1.0900000333786011E+000, 2.9748226928710938E+002, 1.0760765522718430E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6846812500000000E+004, 9.9088758230209351E-001, 9.7444976562500000E+004, 9.6248648437500000E+004, 1.0500000000000000E+002, 0.0000000000000000E+000, 5.3803827613592148E-003,-8.4833044093102217E-004,-2.2384326439350843E-004, 6.3838920141279232E-006, 6.4425998971273657E-006, 3.6434374806049163E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9523937225341797E+001, 3.4866489410400391E+001, 1.9064174239247222E-007,-8.4833044093102217E-004,-2.2384326439350843E-004
19,6, 5.8750000000000000E+000, 1.5500000715255737E+000, 2.9642605590820312E+002, 1.0276981629431248E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546109375000000E+004, 9.8706686496734619E-001, 9.6248648437500000E+004, 9.4843578125000000E+004, 1.2500000000000000E+002, 0.0000000000000000E+000, 5.1384908147156239E-003,-1.9250764744356275E-003,-5.1887700101360679E-004, 5.3551807468465995E-006, 5.4253473535936791E-006, 6.2382059695664793E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2945285797119141E+001, 2.6810272216796875E+001, 3.3001933275045303E-007,-1.9250764744356275E-003,-5.1887700101360679E-004
19,7, 7.2249999046325684E+000, 2.0900001525878906E+000, 2.9519088745117188E+002, 9.7367428243160248E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.4041484375000000E+004, 9.8260051012039185E-001, 9.4843578125000000E+004, 9.3239382812500000E+004, 1.4500000000000000E+002, 0.0000000000000000E+000, 4.8683714121580124E-003,-7.5241195736452937E-004,-1.9320912542752922E-004, 3.9648934034630656E-005, 4.0351020288653672E-005, 2.0261440170088463E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.7098646163940430E+000, 8.0810890197753906E+000, 1.2343129185410362E-007,-7.5241195736452937E-004,-1.9320912542752922E-004
19,8, 8.7749996185302734E+000, 2.7100000381469727E+000, 2.9436846923828125E+002, 9.1513982042670250E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2343140625000000E+004, 9.7749739885330200E-001, 9.3239382812500000E+004, 9.1446890625000000E+004, 1.6500000000000000E+002, 0.0000000000000000E+000, 4.5756991021335125E-003,-2.1171569824218750E-004,-8.3525977970566601E-005,-1.0374508565291762E-004,-1.0613336053211242E-004, 8.6530214105096093E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9999997764825821E-003, 1.0000000149011612E-001,-1.1641532182693481E-009,-2.1171569824218750E-004,-8.3525977970566601E-005
19,9, 1.0524999618530273E+001, 3.4100000858306885E+000, 2.9366336059570312E+002, 8.5327066481113434E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0462484375000000E+004, 9.7176760435104370E-001, 9.1446890625000000E+004, 8.9478078125000000E+004, 1.8500000000000000E+002, 0.0000000000000000E+000, 4.2663533240556717E-003,-3.0729506761417724E-007,-1.1656019438532894E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7591648970860518E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2099558115005493E-001, 5.4398232698440552E-001, 7.2436202869230470E-011,-3.0729506761417724E-007,-1.1656019438532894E-007
19,10, 1.2474999427795410E+001, 4.1900000572204590E+000, 2.9287545776367188E+002, 7.8924503177404404E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8411984375000000E+004, 9.6542263031005859E-001, 8.9478078125000000E+004, 8.7345898437500000E+004, 2.0500000000000000E+002, 0.0000000000000000E+000, 3.9462251588702202E-003,-2.3312038877065788E-007,-9.0069242730805854E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7591648970860518E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2411950528621674E-001, 5.5647802352905273E-001, 8.7958244854302592E-011,-2.3312038877065788E-007,-9.0069242730805854E-008
19,11, 1.4625000000000000E+001, 5.0500001907348633E+000, 2.9200418090820312E+002, 7.2420667856931686E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6205015625000000E+004, 9.5847487449645996E-001, 8.7345898437500000E+004, 8.5064132812500000E+004, 2.2500000000000000E+002, 0.0000000000000000E+000, 3.6210333928465843E-003,-4.0266249357046036E-007,-1.5364753380708862E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7074247571358114E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2629516422748566E-001, 5.6518065929412842E-001, 8.5371237856790572E-011,-4.0266249357046036E-007,-1.5364753380708862E-007
19,12, 1.6974998474121094E+001, 5.9900002479553223E+000, 2.9104885864257812E+002, 6.5923291258513927E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3855703125000000E+004, 9.5093792676925659E-001, 8.5064132812500000E+004, 8.2647281250000000E+004, 2.4500000000000000E+002, 0.0000000000000000E+000, 3.2961645629256964E-003,-4.8743356728664367E-007,-1.9603305645432556E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5522043372850902E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2785124778747559E-001, 5.7140499353408813E-001, 7.7610216864254511E-011,-4.8743356728664367E-007,-1.9603305645432556E-007
19,13, 1.9524999618530273E+001, 7.0100002288818359E+000, 2.9000878906250000E+002, 5.9530679136514664E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1378828125000000E+004, 9.4282662868499756E-001, 8.2647281250000000E+004, 8.0110382812500000E+004, 2.6500000000000000E+002, 0.0000000000000000E+000, 2.9765339568257332E-003,-5.5101185125749907E-007,-2.2252400810884865E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5004641973348498E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2899664044380188E-001, 5.7598656415939331E-001, 7.5023209866742491E-011,-5.5101185125749907E-007,-2.2252400810884865E-007
19,14, 2.2274999618530273E+001, 8.1100006103515625E+000, 2.8888333129882812E+002, 5.3329612128436565E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8789625000000000E+004, 9.3415671586990356E-001, 8.0110382812500000E+004, 7.7468859375000000E+004, 2.8500000000000000E+002, 0.0000000000000000E+000, 2.6664806064218283E-003,-5.7220461258111754E-007,-2.3312038877065788E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3969839174343690E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2988175451755524E-001, 5.7952702045440674E-001, 6.9849195871718450E-011,-5.7220461258111754E-007,-2.3312038877065788E-007
19,15, 2.5225000381469727E+001, 9.2900009155273438E+000, 2.8767172241210938E+002, 4.7393813729286194E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6103617187500000E+004, 9.2494475841522217E-001, 7.7468859375000000E+004, 7.4738375000000000E+004, 3.0500000000000000E+002, 0.0000000000000000E+000, 2.3696906864643097E-003, 9.3248155508263153E-007, 3.8146973224684189E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6914157414711397E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3063037395477295E-001, 5.8252149820327759E-001, 2.8457078707355699E-011, 9.3248155508263153E-007, 3.8146973224684189E-007
19,16, 2.8375000000000000E+001, 1.0550000190734863E+001, 2.8637338256835938E+002, 4.1783093474805355E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3336531250000000E+004, 9.1520863771438599E-001, 7.4738375000000000E+004, 7.1934679687500000E+004, 3.2500000000000000E+002, 0.0000000000000000E+000, 2.0891546737402678E-003, 1.4199151792126941E-006, 5.6160820349759888E-007, 3.1033280833980825E-007, 3.3908420959960495E-007, 3.6218101434615235E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4336983859539032E-001, 6.3347935676574707E-001, 1.8109050717307618E-011, 1.4199151792126941E-006, 5.6160820349759888E-007
19,17, 3.1724998474121094E+001, 1.1890000343322754E+001, 2.8498760986328125E+002, 3.6543076857924461E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0504054687500000E+004, 9.0496671199798584E-001, 7.1934679687500000E+004, 6.9073429687500000E+004, 3.4500000000000000E+002, 0.0000000000000000E+000, 1.8271538428962231E-003, 1.3987223610456567E-006, 5.6160820349759888E-007, 3.0685993124279776E-007, 3.3908420959960495E-007, 4.3979122427151296E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6122385859489441E-001, 7.0489543676376343E-001, 2.1989561213575648E-011, 1.3987223610456567E-006, 5.6160820349759888E-007
19,18, 3.5274997711181641E+001, 1.3310000419616699E+001, 2.8351382446289062E+002, 3.1705552246421576E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7621773437500000E+004, 8.9423835277557373E-001, 6.9073429687500000E+004, 6.6170117187500000E+004, 3.6500000000000000E+002, 0.0000000000000000E+000, 1.5852776123210788E-003, 1.3139513157511828E-006, 5.2981908993388060E-007, 3.0322209454425320E-007, 3.3908420959960495E-007, 4.9153136422175336E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8042695522308350E-001, 7.8170782327651978E-001, 2.4576568211087668E-011, 1.3139513157511828E-006, 5.2981908993388060E-007
19,19, 3.9024997711181641E+001, 1.4810000419616699E+001, 2.8195147705078125E+002, 2.7289222925901413E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4704992187500000E+004, 8.8304376602172852E-001, 6.6170117187500000E+004, 6.3239867187500000E+004, 3.8500000000000000E+002, 0.0000000000000000E+000, 1.3644611462950706E-003, 1.3139513157511828E-006, 5.0862632861026214E-007, 2.9942620471956616E-007, 3.3908420959960495E-007, 5.1740143419687357E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0107984542846680E-001, 8.6431938409805298E-001, 2.5870071709843678E-011, 1.3139513157511828E-006, 5.0862632861026214E-007
19,20, 4.2974998474121094E+001, 1.6390001296997070E+001, 2.8030007934570312E+002, 2.3300894536077976E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1768597656250000E+004, 8.7140357494354248E-001, 6.3239867187500000E+004, 6.0297328125000000E+004, 4.0500000000000000E+002, 0.0000000000000000E+000, 1.1650447268038988E-003, 1.1867947478094720E-006, 4.6624077754131577E-007, 2.9547919666583766E-007, 3.3908420959960495E-007, 5.6914157414711397E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2326700389385223E-001, 9.5306801795959473E-001, 2.8457078707355699E-011, 1.1867947478094720E-006, 4.6624077754131577E-007
19,21, 4.7125000000000000E+001, 1.8050001144409180E+001, 2.7855914306640625E+002, 1.9736937247216702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8826960937500000E+004, 8.5933929681777954E-001, 6.0297328125000000E+004, 5.7356597656250000E+004, 4.2500000000000000E+002, 0.0000000000000000E+000, 9.8684686236083508E-004, 1.1444092251622351E-006, 4.6624077754131577E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6914157414711397E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4713343381881714E-001, 1.0485336780548096E+000, 2.8457078707355699E-011, 1.1444092251622351E-006, 4.6624077754131577E-007
19,22, 5.1474998474121094E+001, 1.9790000915527344E+001, 2.7672845458984375E+002, 1.6584885306656361E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5893828125000000E+004, 8.4687292575836182E-001, 5.7356597656250000E+004, 5.4431058593750000E+004, 4.4500000000000000E+002, 0.0000000000000000E+000, 8.2924426533281803E-004, 1.0596381798677612E-006, 4.4504801621769730E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5620653915955387E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7273699641227722E-001, 1.1509480476379395E+000, 2.7810326957977693E-011, 1.0596381798677612E-006, 4.4504801621769730E-007
19,23, 5.6024997711181641E+001, 2.1610000610351562E+001, 2.7480767822265625E+002, 1.3825183268636465E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2982199218750000E+004, 8.3402675390243530E-001, 5.4431058593750000E+004, 5.1533339843750000E+004, 4.6500000000000000E+002, 0.0000000000000000E+000, 6.9125916343182325E-004, 1.0172526572205243E-006, 4.0266249357046036E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4327150417199377E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0026525259017944E-001, 1.2610610723495483E+000, 2.7163575208599688E-011, 1.0172526572205243E-006, 4.0266249357046036E-007
