band,i,x_bits,y_bits,x,y
coarse,9786,C1D535C3,2C3B738D,-2.665125084E+01,2.663844189E-12
coarse,9787,C1D531EC,2C3BCD9C,-2.664937592E+01,2.668843445E-12
coarse,9788,C1D52E14,2C3C27ED,-2.664749908E+01,2.673857013E-12
coarse,9789,C1D52A3D,2C3C8253,-2.664562416E+01,2.678875134E-12
coarse,9790,C1D52666,2C3CDCE3,-2.664374924E+01,2.683902363E-12
coarse,9791,C1D5228F,2C3D37A0,-2.664187431E+01,2.688939349E-12
coarse,9792,C1D51EB8,2C3D9288,-2.663999939E+01,2.693985660E-12
coarse,9793,C1D51AE1,2C3DED9B,-2.663812447E+01,2.699041294E-12
coarse,9794,C1D5170A,2C3E48DB,-2.663624954E+01,2.704106687E-12
coarse,9795,C1D51333,2C3EA446,-2.663437462E+01,2.709181404E-12
coarse,9796,C1D50F5C,2C3EFFDD,-2.663249969E+01,2.714265661E-12
coarse,9797,C1D50B85,2C3F5BA0,-2.663062477E+01,2.719359460E-12
coarse,9798,C1D507AE,2C3FB78F,-2.662874985E+01,2.724462799E-12
coarse,9799,C1D503D7,2C4013AA,-2.662687492E+01,2.729575680E-12
coarse,9800,C1D50000,2C406FF2,-2.662500000E+01,2.734698318E-12
coarse,9801,C1D4FC29,2C40CC66,-2.662312508E+01,2.739830498E-12
coarse,9802,C1D4F852,2C412906,-2.662125015E+01,2.744972218E-12
coarse,9803,C1D4F47B,2C4185D3,-2.661937523E+01,2.750123696E-12
coarse,9804,C1D4F0A4,2C41E2CC,-2.661750031E+01,2.755284716E-12
coarse,9805,C1D4ECCD,2C423FF2,-2.661562538E+01,2.760455493E-12
coarse,9806,C1D4E8F6,2C429D45,-2.661375046E+01,2.765636027E-12
coarse,9807,C1D4E51F,2C42FAC5,-2.661187553E+01,2.770826320E-12
coarse,9808,C1D4E148,2C435872,-2.661000061E+01,2.776026371E-12
coarse,9809,C1D4DD71,2C43B64B,-2.660812569E+01,2.781235962E-12
coarse,9810,C1D4D99A,2C441452,-2.660625076E+01,2.786455528E-12
coarse,9811,C1D4D5C3,2C447286,-2.660437584E+01,2.791684852E-12
coarse,9812,C1D4D1EC,2C44D0E7,-2.660250092E+01,2.796923934E-12
coarse,9813,C1D4CE14,2C452F8E,-2.660062408E+01,2.802178194E-12
coarse,9814,C1D4CA3D,2C458E4A,-2.659874916E+01,2.807437009E-12
coarse,9815,C1D4C666,2C45ED33,-2.659687424E+01,2.812705581E-12
coarse,9816,C1D4C28F,2C464C4A,-2.659499931E+01,2.817984127E-12
coarse,9817,C1D4BEB8,2C46AB8F,-2.659312439E+01,2.823272649E-12
coarse,9818,C1D4BAE1,2C470B02,-2.659124947E+01,2.828571145E-12
coarse,9819,C1D4B70A,2C476AA2,-2.658937454E+01,2.833879399E-12
coarse,9820,C1D4B333,2C47CA70,-2.658749962E+01,2.839197627E-12
coarse,9821,C1D4AF5C,2C482A6C,-2.658562469E+01,2.844525830E-12
coarse,9822,C1D4AB85,2C488A97,-2.658374977E+01,2.849864225E-12
coarse,9823,C1D4A7AE,2C48EAF0,-2.658187485E+01,2.855212594E-12
coarse,9824,C1D4A3D7,2C494B76,-2.657999992E+01,2.860570721E-12
coarse,9825,C1D4A000,2C49AC2C,-2.657812500E+01,2.865939257E-12
coarse,9826,C1D49C29,2C4A0D10,-2.657625008E+01,2.871317767E-12
coarse,9827,C1D49852,2C4A6E22,-2.657437515E+01,2.876706252E-12
coarse,9828,C1D4947B,2C4ACF63,-2.657250023E+01,2.882104928E-12
coarse,9829,C1D490A4,2C4B30D2,-2.657062531E+01,2.887513579E-12
coarse,9830,C1D48CCD,2C4B9271,-2.656875038E+01,2.892932638E-12
coarse,9831,C1D488F6,2C4BF43E,-2.656687546E+01,2.898361672E-12
coarse,9832,C1D4851F,2C4C563B,-2.656500053E+01,2.903801114E-12
coarse,9833,C1D48148,2C4CB866,-2.656312561E+01,2.909250531E-12
coarse,9834,C1D47D71,2C4D1AC1,-2.656125069E+01,2.914710357E-12
coarse,9835,C1D4799A,2C4D7D4B,-2.655937576E+01,2.920180374E-12
coarse,9836,C1D475C3,2C4DE004,-2.655750084E+01,2.925660582E-12
coarse,9837,C1D471EC,2C4E42EC,-2.655562592E+01,2.931150982E-12
coarse,9838,C1D46E14,2C4EA61E,-2.655374908E+01,2.936657428E-12
coarse,9839,C1D46A3D,2C4F0966,-2.655187416E+01,2.942168644E-12
coarse,9840,C1D46666,2C4F6CDE,-2.654999924E+01,2.947690269E-12
coarse,9841,C1D4628F,2C4FD085,-2.654812431E+01,2.953222085E-12
coarse,9842,C1D45EB8,2C50345C,-2.654624939E+01,2.958764310E-12
coarse,9843,C1D45AE1,2C509863,-2.654437447E+01,2.964316943E-12
coarse,9844,C1D4570A,2C50FC9A,-2.654249954E+01,2.969879984E-12
coarse,9845,C1D45333,2C516102,-2.654062462E+01,2.975453651E-12
coarse,9846,C1D44F5C,2C51C599,-2.653874969E+01,2.981037509E-12
coarse,9847,C1D44B85,2C522A61,-2.653687477E+01,2.986631992E-12
coarse,9848,C1D447AE,2C528F5A,-2.653499985E+01,2.992237100E-12
coarse,9849,C1D443D7,2C52F482,-2.653312492E+01,2.997852400E-12
coarse,9850,C1D44000,2C5359DC,-2.653125000E+01,3.003478542E-12
coarse,9851,C1D43C29,2C53BF66,-2.652937508E+01,3.009115093E-12
coarse,9852,C1D43852,2C542521,-2.652750015E+01,3.014762268E-12
coarse,9853,C1D4347B,2C548B0D,-2.652562523E+01,3.020420069E-12
coarse,9854,C1D430A4,2C54F129,-2.652375031E+01,3.026088278E-12
coarse,9855,C1D42CCD,2C555777,-2.652187538E+01,3.031767329E-12
coarse,9856,C1D428F6,2C55BDF6,-2.652000046E+01,3.037457005E-12
coarse,9857,C1D4251F,2C5624A6,-2.651812553E+01,3.043157306E-12
coarse,9858,C1D42148,2C568B88,-2.651625061E+01,3.048868449E-12
coarse,9859,C1D41D71,2C56F29B,-2.651437569E+01,3.054590218E-12
coarse,9860,C1D4199A,2C5759DF,-2.651250076E+01,3.060322612E-12
coarse,9861,C1D415C3,2C57C155,-2.651062584E+01,3.066065847E-12
coarse,9862,C1D411EC,2C5828FD,-2.650875092E+01,3.071819925E-12
coarse,9863,C1D40E14,2C5890F2,-2.650687408E+01,3.077590700E-12
coarse,9864,C1D40A3D,2C58F8FD,-2.650499916E+01,3.083366245E-12
coarse,9865,C1D40666,2C59613B,-2.650312424E+01,3.089152848E-12
coarse,9866,C1D4028F,2C59C9AA,-2.650124931E+01,3.094950077E-12
coarse,9867,C1D3FEB8,2C5A324C,-2.649937439E+01,3.100758365E-12
coarse,9868,C1D3FAE1,2C5A9B20,-2.649749947E+01,3.106577495E-12
coarse,9869,C1D3F70A,2C5B0427,-2.649562454E+01,3.112407684E-12
coarse,9870,C1D3F333,2C5B6D5F,-2.649374962E+01,3.118248498E-12
coarse,9871,C1D3EF5C,2C5BD6CB,-2.649187469E+01,3.124100588E-12
coarse,9872,C1D3EB85,2C5C4069,-2.648999977E+01,3.129963519E-12
coarse,9873,C1D3E7AE,2C5CAA3A,-2.648812485E+01,3.135837510E-12
coarse,9874,C1D3E3D7,2C5D143D,-2.648624992E+01,3.141722342E-12
coarse,9875,C1D3E000,2C5D7E74,-2.648437500E+01,3.147618451E-12
coarse,9876,C1D3DC29,2C5DE8DE,-2.648250008E+01,3.153525618E-12
coarse,9877,C1D3D852,2C5E537A,-2.648062515E+01,3.159443627E-12
coarse,9878,C1D3D47B,2C5EBE4A,-2.647875023E+01,3.165372912E-12
coarse,9879,C1D3D0A4,2C5F294D,-2.647687531E+01,3.171313255E-12
coarse,9880,C1D3CCCD,2C5F9484,-2.647500038E+01,3.177264875E-12
coarse,9881,C1D3C8F6,2C5FFFEE,-2.647312546E+01,3.183227553E-12
coarse,9882,C1D3C51F,2C606B8C,-2.647125053E+01,3.189201507E-12
coarse,9883,C1D3C148,2C60D75E,-2.646937561E+01,3.195186737E-12
coarse,9884,C1D3BD71,2C614363,-2.646750069E+01,3.201183025E-12
coarse,9885,C1D3B99A,2C61AF9C,-2.646562576E+01,3.207190589E-12
coarse,9886,C1D3B5C3,2C621C09,-2.646375084E+01,3.213209429E-12
coarse,9887,C1D3B1EC,2C6288AB,-2.646187592E+01,3.219239762E-12
coarse,9888,C1D3AE14,2C62F59C,-2.645999908E+01,3.225287225E-12
coarse,9889,C1D3AA3D,2C6362A6,-2.645812416E+01,3.231340109E-12
coarse,9890,C1D3A666,2C63CFE4,-2.645624924E+01,3.237404268E-12
coarse,9891,C1D3A28F,2C643D57,-2.645437431E+01,3.243479920E-12
coarse,9892,C1D39EB8,2C64AAFE,-2.645249939E+01,3.249566848E-12
coarse,9893,C1D39AE1,2C6518DA,-2.645062447E+01,3.255665269E-12
coarse,9894,C1D3970A,2C6586EB,-2.644874954E+01,3.261775182E-12
coarse,9895,C1D39333,2C65F530,-2.644687462E+01,3.267896370E-12
coarse,9896,C1D38F5C,2C6663AB,-2.644499969E+01,3.274029268E-12
coarse,9897,C1D38B85,2C66D25B,-2.644312477E+01,3.280173659E-12
coarse,9898,C1D387AE,2C674140,-2.644124985E+01,3.286329542E-12
coarse,9899,C1D383D7,2C67B05A,-2.643937492E+01,3.292496917E-12
coarse,9900,C1D38000,2C681FA9,-2.643750000E+01,3.298675786E-12
coarse,9901,C1D37C29,2C688F2E,-2.643562508E+01,3.304866363E-12
coarse,9902,C1D37852,2C68FEE9,-2.643375015E+01,3.311068650E-12
coarse,9903,C1D3747B,2C696ED9,-2.643187523E+01,3.317282430E-12
coarse,9904,C1D370A4,2C69DEFF,-2.643000031E+01,3.323507919E-12
coarse,9905,C1D36CCD,2C6A4F5B,-2.642812538E+01,3.329745117E-12
coarse,9906,C1D368F6,2C6ABFEC,-2.642625046E+01,3.335993808E-12
coarse,9907,C1D3651F,2C6B30B4,-2.642437553E+01,3.342254425E-12
coarse,9908,C1D36148,2C6BA1B2,-2.642250061E+01,3.348526751E-12
coarse,9909,C1D35D71,2C6C12E7,-2.642062569E+01,3.354811004E-12
coarse,9910,C1D3599A,2C6C8452,-2.641875076E+01,3.361106966E-12
coarse,9911,C1D355C3,2C6CF5F3,-2.641687584E+01,3.367414637E-12
coarse,9912,C1D351EC,2C6D67CB,-2.641500092E+01,3.373734235E-12
coarse,9913,C1D34E14,2C6DD9F7,-2.641312408E+01,3.380072047E-12
coarse,9914,C1D34A3D,2C6E4C3D,-2.641124916E+01,3.386415497E-12
coarse,9915,C1D34666,2C6EBEB9,-2.640937424E+01,3.392770656E-12
coarse,9916,C1D3428F,2C6F316C,-2.640749931E+01,3.399137742E-12
coarse,9917,C1D33EB8,2C6FA457,-2.640562439E+01,3.405516971E-12
coarse,9918,C1D33AE1,2C701778,-2.640374947E+01,3.411907909E-12
coarse,9919,C1D3370A,2C708AD1,-2.640187454E+01,3.418310990E-12
coarse,9920,C1D33333,2C70FE61,-2.639999962E+01,3.424725998E-12
coarse,9921,C1D32F5C,2C717229,-2.639812469E+01,3.431153148E-12
coarse,9922,C1D32B85,2C71E629,-2.639624977E+01,3.437592442E-12
coarse,9923,C1D327AE,2C725A60,-2.639437485E+01,3.444043661E-12
coarse,9924,C1D323D7,2C72CECF,-2.639249992E+01,3.450507024E-12
coarse,9925,C1D32000,2C734376,-2.639062500E+01,3.456982530E-12
coarse,9926,C1D31C29,2C73B855,-2.638875008E+01,3.463470179E-12
coarse,9927,C1D31852,2C742D6C,-2.638687515E+01,3.469969971E-12
coarse,9928,C1D3147B,2C74A2BC,-2.638500023E+01,3.476482123E-12
coarse,9929,C1D310A4,2C751844,-2.638312531E+01,3.483006418E-12
coarse,9930,C1D30CCD,2C758E04,-2.638125038E+01,3.489542856E-12
coarse,9931,C1D308F6,2C7603FD,-2.637937546E+01,3.496091654E-12
coarse,9932,C1D3051F,2C767A2E,-2.637750053E+01,3.502652595E-12
coarse,9933,C1D30148,2C76F099,-2.637562561E+01,3.509226113E-12
coarse,9934,C1D2FD71,2C77673C,-2.637375069E+01,3.515811774E-12
coarse,9935,C1D2F99A,2C77DE18,-2.637187576E+01,3.522409794E-12
coarse,9936,C1D2F5C3,2C78552D,-2.637000084E+01,3.529020175E-12
coarse,9937,C1D2F1EC,2C78CC7C,-2.636812592E+01,3.535643132E-12
coarse,9938,C1D2EE14,2C794423,-2.636624908E+01,3.542285172E-12
coarse,9939,C1D2EA3D,2C79BBE4,-2.636437416E+01,3.548932849E-12
coarse,9940,C1D2E666,2C7A33DF,-2.636249924E+01,3.555593103E-12
coarse,9941,C1D2E28F,2C7AAC13,-2.636062431E+01,3.562265717E-12
coarse,9942,C1D2DEB8,2C7B2482,-2.635874939E+01,3.568951124E-12
coarse,9943,C1D2DAE1,2C7B9D2A,-2.635687447E+01,3.575648892E-12
coarse,9944,C1D2D70A,2C7C160C,-2.635499954E+01,3.582359236E-12
coarse,9945,C1D2D333,2C7C8F28,-2.635312462E+01,3.589082156E-12
coarse,9946,C1D2CF5C,2C7D087E,-2.635124969E+01,3.595817654E-12
coarse,9947,C1D2CB85,2C7D820F,-2.634937477E+01,3.602565945E-12
coarse,9948,C1D2C7AE,2C7DFBDA,-2.634749985E+01,3.609326813E-12
coarse,9949,C1D2C3D7,2C7E75DF,-2.634562492E+01,3.616100258E-12
coarse,9950,C1D2C000,2C7EF020,-2.634375000E+01,3.622886713E-12
coarse,9951,C1D2BC29,2C7F6A9A,-2.634187508E+01,3.629685528E-12
coarse,9952,C1D2B852,2C7FE550,-2.634000015E+01,3.636497353E-12
coarse,9953,C1D2B47B,2C803020,-2.633812523E+01,3.643321755E-12
coarse,9954,C1D2B0A4,2C806DB6,-2.633625031E+01,3.650159168E-12
coarse,9955,C1D2ACCD,2C80AB6A,-2.633437538E+01,3.657009591E-12
coarse,9956,C1D2A8F6,2C80E93B,-2.633250046E+01,3.663872591E-12
coarse,9957,C1D2A51F,2C81272A,-2.633062553E+01,3.670748601E-12
coarse,9958,C1D2A148,2C816536,-2.632875061E+01,3.677637188E-12
coarse,9959,C1D29D71,2C81A361,-2.632687569E+01,3.684539219E-12
coarse,9960,C1D2999A,2C81E1A9,-2.632500076E+01,3.691453827E-12
coarse,9961,C1D295C3,2C82200F,-2.632312584E+01,3.698381445E-12
coarse,9962,C1D291EC,2C825E93,-2.632125092E+01,3.705322073E-12
coarse,9963,C1D28E14,2C829D46,-2.631937408E+01,3.712283085E-12
coarse,9964,C1D28A3D,2C82DC06,-2.631749916E+01,3.719249735E-12
coarse,9965,C1D28666,2C831AE4,-2.631562424E+01,3.726229394E-12
coarse,9966,C1D2828F,2C8359E1,-2.631374931E+01,3.733222498E-12
coarse,9967,C1D27EB8,2C8398FC,-2.631187439E+01,3.740228613E-12
coarse,9968,C1D27AE1,2C83D835,-2.630999947E+01,3.747247738E-12
coarse,9969,C1D2770A,2C84178D,-2.630812454E+01,3.754280307E-12
coarse,9970,C1D27333,2C845703,-2.630624962E+01,3.761325886E-12
coarse,9971,C1D26F5C,2C849697,-2.630437469E+01,3.768384476E-12
coarse,9972,C1D26B85,2C84D64A,-2.630249977E+01,3.775456510E-12
coarse,9973,C1D267AE,2C85161C,-2.630062485E+01,3.782541988E-12
coarse,9974,C1D263D7,2C85560C,-2.629874992E+01,3.789640476E-12
coarse,9975,C1D26000,2C85961B,-2.629687500E+01,3.796752409E-12
coarse,9976,C1D25C29,2C85D649,-2.629500008E+01,3.803877786E-12
coarse,9977,C1D25852,2C861696,-2.629312515E+01,3.811016606E-12
coarse,9978,C1D2547B,2C865701,-2.629125023E+01,3.818168438E-12
coarse,9979,C1D250A4,2C86978C,-2.628937531E+01,3.825334147E-12
coarse,9980,C1D24CCD,2C86D835,-2.628750038E+01,3.832512866E-12
coarse,9981,C1D248F6,2C8718FE,-2.628562546E+01,3.839705463E-12
coarse,9982,C1D2451F,2C8759E6,-2.628375053E+01,3.846911505E-12
coarse,9983,C1D24148,2C879AED,-2.628187561E+01,3.854130990E-12
coarse,9984,C1D23D71,2C87DC13,-2.628000069E+01,3.861363920E-12
coarse,9985,C1D2399A,2C881D58,-2.627812576E+01,3.868610293E-12
coarse,9986,C1D235C3,2C885EBD,-2.627625084E+01,3.875870545E-12
coarse,9987,C1D231EC,2C88A041,-2.627437592E+01,3.883144240E-12
coarse,9988,C1D22E14,2C88E1F6,-2.627249908E+01,3.890439186E-12
coarse,9989,C1D22A3D,2C8923B9,-2.627062416E+01,3.897740204E-12
coarse,9990,C1D22666,2C89659C,-2.626874924E+01,3.905055099E-12
coarse,9991,C1D2228F,2C89A79E,-2.626687431E+01,3.912383438E-12
coarse,9992,C1D21EB8,2C89E9C1,-2.626499939E+01,3.919726089E-12
coarse,9993,C1D21AE1,2C8A2C03,-2.626312447E+01,3.927082184E-12
coarse,9994,C1D2170A,2C8A6E64,-2.626124954E+01,3.934451723E-12
coarse,9995,C1D21333,2C8AB0E6,-2.625937462E+01,3.941835573E-12
coarse,9996,C1D20F5C,2C8AF388,-2.625749969E+01,3.949233301E-12
coarse,9997,C1D20B85,2C8B3649,-2.625562477E+01,3.956644474E-12
coarse,9998,C1D207AE,2C8B792B,-2.625374985E+01,3.964069958E-12
coarse,9999,C1D203D7,2C8BBC2D,-2.625187492E+01,3.971509319E-12
coarse,10000,C1D20000,2C8BFF4F,-2.625000000E+01,3.978962559E-12
coarse,10001,C1D1FC29,2C8C4291,-2.624812508E+01,3.986429676E-12
coarse,10002,C1D1F852,2C8C85F4,-2.624625015E+01,3.993911105E-12
coarse,10003,C1D1F47B,2C8CC977,-2.624437523E+01,4.001406411E-12
coarse,10004,C1D1F0A4,2C8D0D1A,-2.624250031E+01,4.008915595E-12
coarse,10005,C1D1ECCD,2C8D50DE,-2.624062538E+01,4.016439091E-12
coarse,10006,C1D1E8F6,2C8D94C3,-2.623875046E+01,4.023976898E-12
coarse,10007,C1D1E51F,2C8DD8C8,-2.623687553E+01,4.031528583E-12
coarse,10008,C1D1E148,2C8E1CEE,-2.623500061E+01,4.039094580E-12
coarse,10009,C1D1DD71,2C8E6134,-2.623312569E+01,4.046674454E-12
coarse,10010,C1D1D99A,2C8EA59B,-2.623125076E+01,4.054268640E-12
coarse,10011,C1D1D5C3,2C8EEA24,-2.622937584E+01,4.061877570E-12
coarse,10012,C1D1D1EC,2C8F2ECD,-2.622750092E+01,4.069500379E-12
coarse,10013,C1D1CE14,2C8F73A9,-2.622562408E+01,4.077145305E-12
coarse,10014,C1D1CA3D,2C8FB894,-2.622374916E+01,4.084796737E-12
coarse,10015,C1D1C666,2C8FFDA0,-2.622187424E+01,4.092462480E-12
coarse,10016,C1D1C28F,2C9042CE,-2.621999931E+01,4.100142968E-12
coarse,10017,C1D1BEB8,2C90881C,-2.621812439E+01,4.107837334E-12
coarse,10018,C1D1BAE1,2C90CD8C,-2.621624947E+01,4.115546445E-12
coarse,10019,C1D1B70A,2C91131E,-2.621437454E+01,4.123270302E-12
coarse,10020,C1D1B333,2C9158D0,-2.621249962E+01,4.131008036E-12
coarse,10021,C1D1AF5C,2C919EA5,-2.621062469E+01,4.138760949E-12
coarse,10022,C1D1AB85,2C91E49A,-2.620874977E+01,4.146527739E-12
coarse,10023,C1D1A7AE,2C922AB2,-2.620687485E+01,4.154309709E-12
coarse,10024,C1D1A3D7,2C9270EB,-2.620499992E+01,4.162105990E-12
coarse,10025,C1D1A000,2C92B746,-2.620312500E+01,4.169917016E-12
coarse,10026,C1D19C29,2C92FDC2,-2.620125008E+01,4.177742353E-12
coarse,10027,C1D19852,2C934461,-2.619937515E+01,4.185582870E-12
coarse,10028,C1D1947B,2C938B21,-2.619750023E+01,4.193437698E-12
coarse,10029,C1D190A4,2C93D204,-2.619562531E+01,4.201307705E-12
coarse,10030,C1D18CCD,2C941908,-2.619375038E+01,4.209192023E-12
coarse,10031,C1D188F6,2C94602F,-2.619187546E+01,4.217091520E-12
coarse,10032,C1D1851F,2C94A778,-2.619000053E+01,4.225005762E-12
coarse,10033,C1D18148,2C94EEE3,-2.618812561E+01,4.232934749E-12
coarse,10034,C1D17D71,2C953670,-2.618625069E+01,4.240878482E-12
coarse,10035,C1D1799A,2C957E20,-2.618437576E+01,4.248837393E-12
coarse,10036,C1D175C3,2C95C5F2,-2.618250084E+01,4.256811049E-12
coarse,10037,C1D171EC,2C960DE6,-2.618062592E+01,4.264799451E-12
coarse,10038,C1D16E14,2C965610,-2.617874908E+01,4.272811271E-12
coarse,10039,C1D16A3D,2C969E4A,-2.617687416E+01,4.280830031E-12
coarse,10040,C1D16666,2C96E6A7,-2.617499924E+01,4.288863969E-12
coarse,10041,C1D1628F,2C972F26,-2.617312431E+01,4.296912652E-12
coarse,10042,C1D15EB8,2C9777C8,-2.617124939E+01,4.304976514E-12
coarse,10043,C1D15AE1,2C97C08E,-2.616937447E+01,4.313055989E-12
coarse,10044,C1D1570A,2C980976,-2.616749954E+01,4.321150208E-12
coarse,10045,C1D15333,2C985281,-2.616562462E+01,4.329259607E-12
coarse,10046,C1D14F5C,2C989BAF,-2.616374969E+01,4.337384184E-12
coarse,10047,C1D14B85,2C98E500,-2.616187477E+01,4.345523941E-12
coarse,10048,C1D147AE,2C992E75,-2.615999985E+01,4.353679309E-12
coarse,10049,C1D143D7,2C99780C,-2.615812492E+01,4.361849423E-12
coarse,10050,C1D14000,2C99C1C8,-2.615625000E+01,4.370035583E-12
coarse,10051,C1D13C29,2C9A0BA6,-2.615437508E+01,4.378236489E-12
coarse,10052,C1D13852,2C9A55A8,-2.615250015E+01,4.386453006E-12
coarse,10053,C1D1347B,2C9A9FCE,-2.615062523E+01,4.394685137E-12
coarse,10054,C1D130A4,2C9AEA17,-2.614875031E+01,4.402932446E-12
coarse,10055,C1D12CCD,2C9B3484,-2.614687538E+01,4.411195367E-12
coarse,10056,C1D128F6,2C9B7F15,-2.614500046E+01,4.419473901E-12
coarse,10057,C1D1251F,2C9BC9CA,-2.614312553E+01,4.427768048E-12
coarse,10058,C1D12148,2C9C14A2,-2.614125061E+01,4.436077373E-12
coarse,10059,C1D11D71,2C9C5F9E,-2.613937569E+01,4.444402311E-12
coarse,10060,C1D1199A,2C9CAABF,-2.613750076E+01,4.452743296E-12
coarse,10061,C1D115C3,2C9CF603,-2.613562584E+01,4.461099459E-12
coarse,10062,C1D111EC,2C9D416C,-2.613375092E+01,4.469471668E-12
coarse,10063,C1D10E14,2C9D8D0D,-2.613187408E+01,4.477868163E-12
coarse,10064,C1D10A3D,2C9DD8BE,-2.612999916E+01,4.486271597E-12
coarse,10065,C1D10666,2C9E2493,-2.612812424E+01,4.494690644E-12
coarse,10066,C1D1028F,2C9E708D,-2.612624931E+01,4.503125737E-12
coarse,10067,C1D0FEB8,2C9EBCAC,-2.612437439E+01,4.511576876E-12
coarse,10068,C1D0FAE1,2C9F08EF,-2.612249947E+01,4.520043628E-12
coarse,10069,C1D0F70A,2C9F5557,-2.612062454E+01,4.528526425E-12
coarse,10070,C1D0F333,2C9FA1E3,-2.611874962E+01,4.537024836E-12
coarse,10071,C1D0EF5C,2C9FEE94,-2.611687469E+01,4.545539292E-12
coarse,10072,C1D0EB85,2CA03B6B,-2.611499977E+01,4.554070229E-12
coarse,10073,C1D0E7AE,2CA08866,-2.611312485E+01,4.562616777E-12
coarse,10074,C1D0E3D7,2CA0D585,-2.611124992E+01,4.571178939E-12
coarse,10075,C1D0E000,2CA122CB,-2.610937500E+01,4.579758014E-12
coarse,10076,C1D0DC29,2CA17035,-2.610750008E+01,4.588352701E-12
coarse,10077,C1D0D852,2CA1BDC4,-2.610562515E+01,4.596963435E-12
coarse,10078,C1D0D47B,2CA20B79,-2.610375023E+01,4.605590648E-12
coarse,10079,C1D0D0A4,2CA25953,-2.610187531E+01,4.614233908E-12
coarse,10080,C1D0CCCD,2CA2A752,-2.610000038E+01,4.622893214E-12
coarse,10081,C1D0C8F6,2CA2F577,-2.609812546E+01,4.631569000E-12
coarse,10082,C1D0C51F,2CA343C1,-2.609625053E+01,4.640260832E-12
coarse,10083,C1D0C148,2CA39231,-2.609437561E+01,4.648969144E-12
coarse,10084,C1D0BD71,2CA3E0C7,-2.609250069E+01,4.657693935E-12
coarse,10085,C1D0B99A,2CA42F82,-2.609062576E+01,4.666434773E-12
coarse,10086,C1D0B5C3,2CA47E63,-2.608875084E+01,4.675192091E-12
coarse,10087,C1D0B1EC,2CA4CD6A,-2.608687592E+01,4.683965889E-12
coarse,10088,C1D0AE14,2CA51CAC,-2.608499908E+01,4.692765274E-12
coarse,10089,C1D0AA3D,2CA56BFF,-2.608312416E+01,4.701572031E-12
coarse,10090,C1D0A666,2CA5BB79,-2.608124924E+01,4.710395702E-12
coarse,10091,C1D0A28F,2CA60B18,-2.607937431E+01,4.719235419E-12
coarse,10092,C1D09EB8,2CA65ADE,-2.607749939E+01,4.728092050E-12
coarse,10093,C1D09AE1,2CA6AACA,-2.607562447E+01,4.736965160E-12
coarse,10094,C1D0970A,2CA6FADC,-2.607374954E+01,4.745854751E-12
coarse,10095,C1D09333,2CA74B15,-2.607187462E+01,4.754761255E-12
coarse,10096,C1D08F5C,2CA79B75,-2.606999969E+01,4.763684672E-12
coarse,10097,C1D08B85,2CA7EBFB,-2.606812477E+01,4.772624570E-12
coarse,10098,C1D087AE,2CA83CA7,-2.606624985E+01,4.781580947E-12
coarse,10099,C1D083D7,2CA88D7B,-2.606437492E+01,4.790554672E-12
coarse,10100,C1D08000,2CA8DE75,-2.606250000E+01,4.799544876E-12
coarse,10101,C1D07C29,2CA92F96,-2.606062508E+01,4.808551994E-12
coarse,10102,C1D07852,2CA980DF,-2.605875015E+01,4.817576459E-12
coarse,10103,C1D0747B,2CA9D24E,-2.605687523E+01,4.826617404E-12
coarse,10104,C1D070A4,2CAA23E4,-2.605500031E+01,4.835675263E-12
coarse,10105,C1D06CCD,2CAA75A2,-2.605312538E+01,4.844750469E-12
coarse,10106,C1D068F6,2CAAC787,-2.605125046E+01,4.853842588E-12
coarse,10107,C1D0651F,2CAB1993,-2.604937553E+01,4.862951621E-12
coarse,10108,C1D06148,2CAB6BC7,-2.604750061E+01,4.872078001E-12
coarse,10109,C1D05D71,2CABBE22,-2.604562569E+01,4.881221295E-12
coarse,10110,C1D0599A,2CAC10A4,-2.604375076E+01,4.890381503E-12
coarse,10111,C1D055C3,2CAC634F,-2.604187584E+01,4.899559491E-12
coarse,10112,C1D051EC,2CACB621,-2.604000092E+01,4.908754393E-12
coarse,10113,C1D04E14,2CAD0930,-2.603812408E+01,4.917975749E-12
coarse,10114,C1D04A3D,2CAD5C52,-2.603624916E+01,4.927205345E-12
coarse,10115,C1D04666,2CADAF9C,-2.603437424E+01,4.936452289E-12
coarse,10116,C1D0428F,2CAE030D,-2.603249931E+01,4.945716146E-12
coarse,10117,C1D03EB8,2CAE56A7,-2.603062439E+01,4.954997784E-12
coarse,10118,C1D03AE1,2CAEAA69,-2.602874947E+01,4.964296769E-12
coarse,10119,C1D0370A,2CAEFE53,-2.602687454E+01,4.973613101E-12
coarse,10120,C1D03333,2CAF5266,-2.602499962E+01,4.982947215E-12
coarse,10121,C1D02F5C,2CAFA6A1,-2.602312469E+01,4.992298675E-12
coarse,10122,C1D02B85,2CAFFB04,-2.602124977E+01,5.001667483E-12
coarse,10123,C1D027AE,2CB04F90,-2.601937485E+01,5.011054072E-12
coarse,10124,C1D023D7,2CB0A444,-2.601749992E+01,5.020458008E-12
coarse,10125,C1D02000,2CB0F922,-2.601562500E+01,5.029880158E-12
coarse,10126,C1D01C29,2CB14E27,-2.601375008E+01,5.039319222E-12
coarse,10127,C1D01852,2CB1A356,-2.601187515E+01,5.048776501E-12
coarse,10128,C1D0147B,2CB1F8AE,-2.601000023E+01,5.058251561E-12
coarse,10129,C1D010A4,2CB24E2F,-2.600812531E+01,5.067744401E-12
