case,role,name,hex,value
bare_thin_snow_melt,out,QSFC,3C0A38D7,  8.436403237E-03
bare_thin_snow_melt,out,T2MV,00000000,  0.000000000E+00
bare_thin_snow_melt,out,T2MB,438BC097,  2.795046082E+02
bare_thin_snow_melt,out,FSRV,4222976C,  4.064787292E+01
bare_thin_snow_melt,out,FSRG,42BDB0A8,  9.484503174E+01
bare_thin_snow_melt,out,BGAP,00000000,  0.000000000E+00
bare_thin_snow_melt,out,WGAP,00000000,  0.000000000E+00
bare_thin_snow_melt,out,RSSUN,00000000,  0.000000000E+00
bare_thin_snow_melt,out,RSSHA,00000000,  0.000000000E+00
bare_thin_snow_melt,out,TGV,438E242F,  2.842826843E+02
bare_thin_snow_melt,out,TGB,438E242F,  2.842826843E+02
bare_thin_snow_melt,out,Q1,3C0A38D7,  8.436403237E-03
bare_thin_snow_melt,out,Q2V,00000000,  0.000000000E+00
bare_thin_snow_melt,out,Q2B,3B8BA13F,  4.261165392E-03
bare_thin_snow_melt,out,Q2E,3B8BA13F,  4.261165392E-03
bare_thin_snow_melt,out,CHV,3C17D8C6,  9.267991409E-03
bare_thin_snow_melt,out,CHB,3C17D8C6,  9.267991409E-03
bare_thin_snow_melt,out,EMISSI,3F77E94A,  9.684034586E-01
bare_thin_snow_melt,out,PAH,00000000,  0.000000000E+00
bare_thin_snow_melt,out,CANHS,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SHG,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SHC,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SHB,427026A5,  6.003773880E+01
bare_thin_snow_melt,out,EVG,00000000,  0.000000000E+00
bare_thin_snow_melt,out,EVB,4108FA8A,  8.561166763E+00
bare_thin_snow_melt,out,GHV,00000000,  0.000000000E+00
bare_thin_snow_melt,out,GHB,43A8E6E2,  3.378037720E+02
bare_thin_snow_melt,out,IRG,00000000,  0.000000000E+00
bare_thin_snow_melt,out,IRC,00000000,  0.000000000E+00
bare_thin_snow_melt,out,IRB,42883574,  6.810440063E+01
bare_thin_snow_melt,out,TR,00000000,  0.000000000E+00
bare_thin_snow_melt,out,EVC,00000000,  0.000000000E+00
bare_thin_snow_melt,out,CHLEAF,00000000,  0.000000000E+00
bare_thin_snow_melt,out,CHUC,00000000,  0.000000000E+00
bare_thin_snow_melt,out,CHV2,00000000,  0.000000000E+00
bare_thin_snow_melt,out,CHB2,3C27E23F,  1.024681237E-02
bare_thin_snow_melt,out,EFLXB,42319BC6,  4.440212250E+01
bare_thin_snow_melt,out,ACC_SSOIL,43A8E6E2,  3.378037720E+02
veg_calm_desert_dry,cfg,VEGTYP,0000000A,               10
veg_calm_desert_dry,cfg,SOILTYPE,00000001,                1
veg_calm_desert_dry,cfg,SLOPETYPE,00000001,                1
veg_calm_desert_dry,cfg,SOILCOLOR,00000004,                4
veg_calm_desert_dry,cfg,CROPTYPE,00000000,                0
veg_calm_desert_dry,cfg,YEARLEN,0000016D,              365
veg_calm_desert_dry,par,URBAN_FLAG,00000000,                0
veg_calm_desert_dry,par,NROOT,00000003,                3
veg_calm_desert_dry,par,ISBARREN,00000010,               16
veg_calm_desert_dry,par,MFSNO,40000000,  2.000000000E+00
veg_calm_desert_dry,par,SCFFAC,3CA3D70A,  1.999999955E-02
veg_calm_desert_dry,par,Z0SNO,3B03126F,  2.000000095E-03
veg_calm_desert_dry,par,Z0MVT,3DF5C28F,  1.199999973E-01
veg_calm_desert_dry,par,HVT,3F800000,  1.000000000E+00
veg_calm_desert_dry,par,CWPVT,40A00000,  5.000000000E+00
veg_calm_desert_dry,par,SNOW_EMIS,3F733333,  9.499999881E-01
veg_calm_desert_dry,par,RSURF_EXP,40A00000,  5.000000000E+00
veg_calm_desert_dry,par,RSURF_SNOW,42480000,  5.000000000E+01
veg_calm_desert_dry,par,EG_+1,3F7851EC,  9.700000286E-01
veg_calm_desert_dry,par,EG_+2,3F7AE148,  9.800000191E-01
veg_calm_desert_dry,par,SMCMAX_+1,3EAD9168,  3.389999866E-01
veg_calm_desert_dry,par,SMCREF_+1,3E449BA6,  1.920000017E-01
veg_calm_desert_dry,par,SMCWLT_+1,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,par,PSISAT_+1,3D8D4FDF,  6.899999827E-02
veg_calm_desert_dry,par,BEXP_+1,40328F5C,  2.789999962E+00
veg_calm_desert_dry,par,SMCMAX_+2,3EAD9168,  3.389999866E-01
veg_calm_desert_dry,par,SMCREF_+2,3E449BA6,  1.920000017E-01
veg_calm_desert_dry,par,SMCWLT_+2,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,par,PSISAT_+2,3D8D4FDF,  6.899999827E-02
veg_calm_desert_dry,par,BEXP_+2,40328F5C,  2.789999962E+00
veg_calm_desert_dry,par,SMCMAX_+3,3EAD9168,  3.389999866E-01
veg_calm_desert_dry,par,SMCREF_+3,3E449BA6,  1.920000017E-01
veg_calm_desert_dry,par,SMCWLT_+3,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,par,PSISAT_+3,3D8D4FDF,  6.899999827E-02
veg_calm_desert_dry,par,BEXP_+3,40328F5C,  2.789999962E+00
veg_calm_desert_dry,par,SMCMAX_+4,3EAD9168,  3.389999866E-01
veg_calm_desert_dry,par,SMCREF_+4,3E449BA6,  1.920000017E-01
veg_calm_desert_dry,par,SMCWLT_+4,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,par,PSISAT_+4,3D8D4FDF,  6.899999827E-02
veg_calm_desert_dry,par,BEXP_+4,40328F5C,  2.789999962E+00
veg_calm_desert_dry,seed,SHDFAC,3E99999A,  3.000000119E-01
veg_calm_desert_dry,seed,SHDMAX,3EB33333,  3.499999940E-01
veg_calm_desert_dry,seed,LAI,40586A9C,  3.381506920E+00
veg_calm_desert_dry,seed,SAI,3F34885A,  7.052055597E-01
veg_calm_desert_dry,seed,SOLDN,44750000,  9.800000000E+02
veg_calm_desert_dry,seed,PRCPCONV,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,PRCPNONC,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,PRCPSHCV,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,PRCPSNOW,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,PRCPGRPL,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,PRCPHAIL,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,SNODEP,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,SWE,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,TROOT,43990000,  3.060000000E+02
veg_calm_desert_dry,seed,BDFALL,42F00000,  1.200000000E+02
veg_calm_desert_dry,seed,RAIN,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,SNOWFALL,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,FP,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,FPICE,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QRAIN,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,SNOWHIN,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,CMC,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QINTR,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QDRIPR,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QTHROR,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QINTS,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QDRIPS,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QTHROS,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,SWDOWN,44750000,  9.800000000E+02
veg_calm_desert_dry,seed,QPRECC,00000000,  0.000000000E+00
veg_calm_desert_dry,seed,QPRECL,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ICE,00000000,                0
veg_calm_desert_dry,in,IST,00000001,                1
veg_calm_desert_dry,in,ISNOW,00000000,                0
veg_calm_desert_dry,in,ILOC,00000001,                1
veg_calm_desert_dry,in,JLOC,00000001,                1
veg_calm_desert_dry,in,DT,42700000,  6.000000000E+01
veg_calm_desert_dry,in,RHOAIR,3F80665A,  1.003123522E+00
veg_calm_desert_dry,in,SFCPRS,47AFC800,  9.000000000E+04
veg_calm_desert_dry,in,QAIR,3B449BA6,  3.000000026E-03
veg_calm_desert_dry,in,SFCTMP,439C0000,  3.120000000E+02
veg_calm_desert_dry,in,THAIR,439C0000,  3.120000000E+02
veg_calm_desert_dry,in,LWDN,43C30000,  3.900000000E+02
veg_calm_desert_dry,in,UU,3E800000,  2.500000000E-01
veg_calm_desert_dry,in,VV,3E19999A,  1.500000060E-01
veg_calm_desert_dry,in,ZREF,41A00000,  2.000000000E+01
veg_calm_desert_dry,in,CO2AIR,42200000,  4.000000000E+01
veg_calm_desert_dry,in,O2AIR,46A5A000,  2.120000000E+04
veg_calm_desert_dry,in,SOLAD_+1,43AB8000,  3.430000000E+02
veg_calm_desert_dry,in,SOLAI_+1,43130000,  1.470000000E+02
veg_calm_desert_dry,in,SOLAD_+2,43AB8000,  3.430000000E+02
veg_calm_desert_dry,in,SOLAI_+2,43130000,  1.470000000E+02
veg_calm_desert_dry,in,COSZ,3F733333,  9.499999881E-01
veg_calm_desert_dry,in,IGS,3F800000,  1.000000000E+00
veg_calm_desert_dry,in,EAIR,43D8A597,  4.332936707E+02
veg_calm_desert_dry,in,TBOT,43930000,  2.940000000E+02
veg_calm_desert_dry,in,ZSNSO_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,in,DZSNSO_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,in,STC_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ZSNSO_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,in,DZSNSO_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,in,STC_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ZSNSO_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,in,DZSNSO_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,in,STC_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ZSNSO_+1,BDCCCCCD, -1.000000015E-01
veg_calm_desert_dry,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
veg_calm_desert_dry,in,STC_+1,439F0000,  3.180000000E+02
veg_calm_desert_dry,in,ZSNSO_+2,BECCCCCD, -4.000000060E-01
veg_calm_desert_dry,in,DZSNSO_+2,3E99999A,  3.000000119E-01
veg_calm_desert_dry,in,STC_+2,439B0000,  3.100000000E+02
veg_calm_desert_dry,in,ZSNSO_+3,BF800000, -1.000000000E+00
veg_calm_desert_dry,in,DZSNSO_+3,3F19999A,  6.000000238E-01
veg_calm_desert_dry,in,STC_+3,43970000,  3.020000000E+02
veg_calm_desert_dry,in,ZSNSO_+4,C0000000, -2.000000000E+00
veg_calm_desert_dry,in,DZSNSO_+4,3F800000,  1.000000000E+00
veg_calm_desert_dry,in,STC_+4,43940000,  2.960000000E+02
veg_calm_desert_dry,in,ZSOIL_+1,BDCCCCCD, -1.000000015E-01
veg_calm_desert_dry,in,SH2O_+1,3C03126F,  8.000000380E-03
veg_calm_desert_dry,in,SMC_+1,3C03126F,  8.000000380E-03
veg_calm_desert_dry,in,ZSOIL_+2,BECCCCCD, -4.000000060E-01
veg_calm_desert_dry,in,SH2O_+2,3CA3D70A,  1.999999955E-02
veg_calm_desert_dry,in,SMC_+2,3CA3D70A,  1.999999955E-02
veg_calm_desert_dry,in,ZSOIL_+3,BF800000, -1.000000000E+00
veg_calm_desert_dry,in,SH2O_+3,3CF5C28F,  2.999999933E-02
veg_calm_desert_dry,in,SMC_+3,3CF5C28F,  2.999999933E-02
veg_calm_desert_dry,in,ZSOIL_+4,C0000000, -2.000000000E+00
veg_calm_desert_dry,in,SH2O_+4,3D23D70A,  3.999999911E-02
veg_calm_desert_dry,in,SMC_+4,3D23D70A,  3.999999911E-02
veg_calm_desert_dry,in,SNICE_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNLIQ_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNICE_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNLIQ_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNICE_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNLIQ_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ELAI,40586A9C,  3.381506920E+00
veg_calm_desert_dry,in,ESAI,3F34885A,  7.052055597E-01
veg_calm_desert_dry,in,FWET,00000000,  0.000000000E+00
veg_calm_desert_dry,in,FOLN,3F800000,  1.000000000E+00
veg_calm_desert_dry,in,FVEG,3EB33333,  3.499999940E-01
veg_calm_desert_dry,in,PAHV,00000000,  0.000000000E+00
veg_calm_desert_dry,in,PAHG,80000000, -0.000000000E+00
veg_calm_desert_dry,in,PAHB,80000000, -0.000000000E+00
veg_calm_desert_dry,in,QSNOW,00000000,  0.000000000E+00
veg_calm_desert_dry,in,LAT,3EDF62B7,  4.363000095E-01
veg_calm_desert_dry,in,CANLIQ,00000000,  0.000000000E+00
veg_calm_desert_dry,in,CANICE,00000000,  0.000000000E+00
veg_calm_desert_dry,in,TV,439C8000,  3.130000000E+02
veg_calm_desert_dry,in,TG,43A10000,  3.220000000E+02
veg_calm_desert_dry,in,SNOWH,00000000,  0.000000000E+00
veg_calm_desert_dry,in,EAH,44480000,  8.000000000E+02
veg_calm_desert_dry,in,TAH,439C4000,  3.125000000E+02
veg_calm_desert_dry,in,SNEQVO,00000000,  0.000000000E+00
veg_calm_desert_dry,in,SNEQV,00000000,  0.000000000E+00
veg_calm_desert_dry,in,ALBOLD,3F266666,  6.499999762E-01
veg_calm_desert_dry,in,CM,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,in,CH,3C23D70A,  9.999999776E-03
veg_calm_desert_dry,in,DX,453B8000,  3.000000000E+03
veg_calm_desert_dry,in,DZ8W,42200000,  4.000000000E+01
veg_calm_desert_dry,in,Q2,3B449BA6,  3.000000026E-03
veg_calm_desert_dry,in,TAUSS,00000000,  0.000000000E+00
veg_calm_desert_dry,in,LAISUN,00000000,  0.000000000E+00
veg_calm_desert_dry,in,LAISHA,00000000,  0.000000000E+00
veg_calm_desert_dry,in,RB,00000000,  0.000000000E+00
veg_calm_desert_dry,in,QC,00000000,  0.000000000E+00
veg_calm_desert_dry,in,QSFC,3B449BA6,  3.000000026E-03
veg_calm_desert_dry,in,PSFC,47AFC800,  9.000000000E+04
veg_calm_desert_dry,in,ACC_SSOIL,00000000,  0.000000000E+00
veg_calm_desert_dry,in,JULIAN,433E8000,  1.905000000E+02
veg_calm_desert_dry,in,PRCP,00000000,  0.000000000E+00
veg_calm_desert_dry,in,FB,00000000,  0.000000000E+00
veg_calm_desert_dry,out,Z0WRF,3DF5C28F,  1.199999973E-01
veg_calm_desert_dry,undef,IMELT_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,HCPCT_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,out,STC_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,IMELT_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,HCPCT_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,out,STC_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,IMELT_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,HCPCT_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,out,STC_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,out,IMELT_+1,00000000,                0
veg_calm_desert_dry,out,HCPCT_+1,49A581E4,  1.355836500E+06
veg_calm_desert_dry,out,STC_+1,439F0678,  3.180505371E+02
veg_calm_desert_dry,out,IMELT_+2,00000000,                0
veg_calm_desert_dry,out,HCPCT_+2,49ABA404,  1.406080500E+06
veg_calm_desert_dry,out,STC_+2,439B0020,  3.100009766E+02
veg_calm_desert_dry,out,IMELT_+3,00000000,                0
veg_calm_desert_dry,out,HCPCT_+3,49B0C073,  1.447950375E+06
veg_calm_desert_dry,out,STC_+3,43970007,  3.020002136E+02
veg_calm_desert_dry,out,IMELT_+4,00000000,                0
veg_calm_desert_dry,out,HCPCT_+4,49B5DCE3,  1.489820375E+06
veg_calm_desert_dry,out,STC_+4,43940003,  2.960000916E+02
veg_calm_desert_dry,undef,SNICEV_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,SNLIQV_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,EPORE_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNICE_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNLIQ_-2,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,SNICEV_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,SNLIQV_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,EPORE_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNICE_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNLIQ_-1,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,SNICEV_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,SNLIQV_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,undef,EPORE_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNICE_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNLIQ_+0,00000000,  0.000000000E+00
veg_calm_desert_dry,out,BTRANI_+1,374B8FA2,  1.213318501E-05
veg_calm_desert_dry,out,SH2O_+1,3C03126F,  8.000000380E-03
veg_calm_desert_dry,out,SMC_+1,3C03126F,  8.000000380E-03
veg_calm_desert_dry,out,BTRANI_+2,3E4CCC29,  1.999975592E-01
veg_calm_desert_dry,out,SH2O_+2,3CA3D70A,  1.999999955E-02
veg_calm_desert_dry,out,SMC_+2,3CA3D70A,  1.999999955E-02
veg_calm_desert_dry,out,BTRANI_+3,3F4CCC29,  7.999902368E-01
veg_calm_desert_dry,out,SH2O_+3,3CF5C291,  3.000000305E-02
veg_calm_desert_dry,out,SMC_+3,3CF5C291,  3.000000305E-02
veg_calm_desert_dry,undef,BTRANI_+4,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SH2O_+4,3D23D70A,  3.999999911E-02
veg_calm_desert_dry,out,SMC_+4,3D23D70A,  3.999999911E-02
veg_calm_desert_dry,out,ALBSND_+1,3F26654E,  6.499832869E-01
veg_calm_desert_dry,out,ALBSNI_+1,3F26654E,  6.499832869E-01
veg_calm_desert_dry,out,ALBSND_+2,3F26654E,  6.499832869E-01
veg_calm_desert_dry,out,ALBSNI_+2,3F26654E,  6.499832869E-01
veg_calm_desert_dry,out,T2M,439C6426,  3.127824097E+02
veg_calm_desert_dry,out,FSNO,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SAV,434FBB72,  2.077322083E+02
veg_calm_desert_dry,out,SAG,440AC4B1,  5.550733032E+02
veg_calm_desert_dry,out,QMELT,00000000,  0.000000000E+00
veg_calm_desert_dry,out,FSA,443EB38E,  7.628055420E+02
veg_calm_desert_dry,out,FSR,435931C7,  2.171944427E+02
veg_calm_desert_dry,out,TAUX,BB2DCC42, -2.651945222E-03
veg_calm_desert_dry,out,TAUY,BAD08EB6, -1.591167180E-03
veg_calm_desert_dry,out,FIRA,43A6E0DA,  3.337566528E+02
veg_calm_desert_dry,out,FSH,43196F92,  1.534358215E+02
veg_calm_desert_dry,out,FCEV,00000000,  0.000000000E+00
veg_calm_desert_dry,out,FGEV,3E3B591C,  1.829571128E-01
veg_calm_desert_dry,out,FCTR,417DFC98,  1.587416840E+01
veg_calm_desert_dry,out,TRAD,43A8727A,  3.368943481E+02
veg_calm_desert_dry,out,PSN,3F898CC4,  1.074608326E+00
veg_calm_desert_dry,out,APAR,42E87191,  1.162218094E+02
veg_calm_desert_dry,out,SSOIL,42FCBAC4,  1.263647766E+02
veg_calm_desert_dry,out,BTRAN,3DA8CB14,  8.241859078E-02
veg_calm_desert_dry,out,PONDING,00000000,  0.000000000E+00
veg_calm_desert_dry,out,TS,43A2EA2F,  3.258295593E+02
veg_calm_desert_dry,out,LATHEAV,4A193900,  2.510400000E+06
veg_calm_desert_dry,out,LATHEAG,4A193900,  2.510400000E+06
veg_calm_desert_dry,out,FROZEN_CANOPY,00000000,                0
veg_calm_desert_dry,out,FROZEN_GROUND,00000000,                0
veg_calm_desert_dry,out,TV,439D3BF1,  3.144682922E+02
veg_calm_desert_dry,out,TG,43A97040,  3.388769531E+02
veg_calm_desert_dry,out,SNOWH,00000000,  0.000000000E+00
veg_calm_desert_dry,out,EAH,4400E611,  5.155947876E+02
veg_calm_desert_dry,out,TAH,439D0783,  3.140586853E+02
veg_calm_desert_dry,out,SNEQVO,00000000,  0.000000000E+00
veg_calm_desert_dry,out,SNEQV,00000000,  0.000000000E+00
veg_calm_desert_dry,out,ALBOLD,3F26654E,  6.499832869E-01
veg_calm_desert_dry,out,CM,3C2D41B8,  1.057475060E-02
veg_calm_desert_dry,out,CH,3C8ACA39,  1.694213040E-02
veg_calm_desert_dry,out,TAUSS,00000000,  0.000000000E+00
veg_calm_desert_dry,out,LAISUN,3FE31697,  1.774126887E+00
veg_calm_desert_dry,out,LAISHA,3FCDBEA1,  1.607380033E+00
veg_calm_desert_dry,out,RB,00000000,  0.000000000E+00
veg_calm_desert_dry,out,QSFC,3DA88366,  8.228187263E-02
veg_calm_desert_dry,out,T2MV,439BCFD8,  3.116237793E+02
veg_calm_desert_dry,out,T2MB,439CB402,  3.134063110E+02
veg_calm_desert_dry,out,FSRV,42E23E26,  1.131213837E+02
veg_calm_desert_dry,out,FSRG,42D02568,  1.040730591E+02
veg_calm_desert_dry,out,BGAP,00000000,  0.000000000E+00
veg_calm_desert_dry,out,WGAP,00000000,  0.000000000E+00
veg_calm_desert_dry,out,RSSUN,46151656,  9.541583984E+03
veg_calm_desert_dry,out,RSSHA,46151656,  9.541583984E+03
veg_calm_desert_dry,out,TGV,43AFDF90,  3.517465820E+02
veg_calm_desert_dry,out,TGB,43A5F93D,  3.319471741E+02
veg_calm_desert_dry,out,Q1,3D602FCD,  5.473308638E-02
veg_calm_desert_dry,out,Q2V,3B4D92FF,  3.136813408E-03
veg_calm_desert_dry,out,Q2B,3C300428,  1.074317843E-02
veg_calm_desert_dry,out,Q2E,3C0465F6,  8.080950007E-03
veg_calm_desert_dry,out,CHV,3D01C4EE,  3.168194741E-02
veg_calm_desert_dry,out,CHB,3C138AFE,  9.005306289E-03
veg_calm_desert_dry,out,EMISSI,3F7B01DB,  9.804970622E-01
veg_calm_desert_dry,out,PAH,00000000,  0.000000000E+00
veg_calm_desert_dry,out,CANHS,430530EE,  1.331911316E+02
veg_calm_desert_dry,out,SHG,422F784D,  4.386748123E+01
veg_calm_desert_dry,out,SHC,41A35099,  2.041435432E+01
veg_calm_desert_dry,out,SHB,43350708,  1.810274658E+02
veg_calm_desert_dry,out,EVG,3E40B7F3,  1.882017106E-01
veg_calm_desert_dry,out,EVB,3E3874D0,  1.801331043E-01
veg_calm_desert_dry,out,GHV,434C4333,  2.042624969E+02
veg_calm_desert_dry,out,GHB,42A8D6F6,  8.441984558E+01
veg_calm_desert_dry,out,IRG,439960A8,  3.067551270E+02
veg_calm_desert_dry,out,IRC,421902A0,  3.825256348E+01
veg_calm_desert_dry,out,IRB,4390B912,  2.894458618E+02
veg_calm_desert_dry,out,TR,417DFC98,  1.587416840E+01
veg_calm_desert_dry,out,EVC,00000000,  0.000000000E+00
veg_calm_desert_dry,out,CHLEAF,3E276449,  1.634684950E-01
veg_calm_desert_dry,out,CHUC,3A9762D2,  1.154983649E-03
veg_calm_desert_dry,out,CHV2,3D2A95D4,  4.164679348E-02
veg_calm_desert_dry,out,CHB2,3C1EBBE3,  9.688350372E-03
veg_calm_desert_dry,out,EFLXB,C111F0EE, -9.121320724E+00
veg_calm_desert_dry,out,ACC_SSOIL,42FCBAC4,  1.263647766E+02
veg_deep_snow_saturated,cfg,VEGTYP,00000013,               19
veg_deep_snow_saturated,cfg,SOILTYPE,00000003,                3
veg_deep_snow_saturated,cfg,SLOPETYPE,00000001,                1
veg_deep_snow_saturated,cfg,SOILCOLOR,00000004,                4
veg_deep_snow_saturated,cfg,CROPTYPE,00000000,                0
veg_deep_snow_saturated,cfg,YEARLEN,0000016D,              365
veg_deep_snow_saturated,par,URBAN_FLAG,00000000,                0
veg_deep_snow_saturated,par,NROOT,00000003,                3
veg_deep_snow_saturated,par,ISBARREN,00000010,               16
veg_deep_snow_saturated,par,MFSNO,40600000,  3.500000000E+00
veg_deep_snow_saturated,par,SCFFAC,3CF5C28F,  2.999999933E-02
veg_deep_snow_saturated,par,Z0SNO,3B03126F,  2.000000095E-03
veg_deep_snow_saturated,par,Z0MVT,3E4CCCCD,  2.000000030E-01
veg_deep_snow_saturated,par,HVT,40000000,  2.000000000E+00
veg_deep_snow_saturated,par,CWPVT,3F800000,  1.000000000E+00
veg_deep_snow_saturated,par,SNOW_EMIS,3F733333,  9.499999881E-01
veg_deep_snow_saturated,par,RSURF_EXP,40A00000,  5.000000000E+00
veg_deep_snow_saturated,par,RSURF_SNOW,42480000,  5.000000000E+01
veg_deep_snow_saturated,par,EG_+1,3F7851EC,  9.700000286E-01
veg_deep_snow_saturated,par,EG_+2,3F7AE148,  9.800000191E-01
veg_deep_snow_saturated,par,SMCMAX_+1,3EDE353F,  4.339999855E-01
veg_deep_snow_saturated,par,SMCREF_+1,3E9FBE77,  3.120000064E-01
veg_deep_snow_saturated,par,SMCWLT_+1,3D408312,  4.699999839E-02
veg_deep_snow_saturated,par,PSISAT_+1,3E10624E,  1.410000026E-01
veg_deep_snow_saturated,par,BEXP_+1,4097AE14,  4.739999771E+00
veg_deep_snow_saturated,par,SMCMAX_+2,3EDE353F,  4.339999855E-01
veg_deep_snow_saturated,par,SMCREF_+2,3E9FBE77,  3.120000064E-01
veg_deep_snow_saturated,par,SMCWLT_+2,3D408312,  4.699999839E-02
veg_deep_snow_saturated,par,PSISAT_+2,3E10624E,  1.410000026E-01
veg_deep_snow_saturated,par,BEXP_+2,4097AE14,  4.739999771E+00
veg_deep_snow_saturated,par,SMCMAX_+3,3EDE353F,  4.339999855E-01
veg_deep_snow_saturated,par,SMCREF_+3,3E9FBE77,  3.120000064E-01
veg_deep_snow_saturated,par,SMCWLT_+3,3D408312,  4.699999839E-02
veg_deep_snow_saturated,par,PSISAT_+3,3E10624E,  1.410000026E-01
veg_deep_snow_saturated,par,BEXP_+3,4097AE14,  4.739999771E+00
veg_deep_snow_saturated,par,SMCMAX_+4,3EDE353F,  4.339999855E-01
veg_deep_snow_saturated,par,SMCREF_+4,3E9FBE77,  3.120000064E-01
veg_deep_snow_saturated,par,SMCWLT_+4,3D408312,  4.699999839E-02
veg_deep_snow_saturated,par,PSISAT_+4,3E10624E,  1.410000026E-01
veg_deep_snow_saturated,par,BEXP_+4,4097AE14,  4.739999771E+00
veg_deep_snow_saturated,seed,SHDFAC,3F2E147B,  6.800000072E-01
veg_deep_snow_saturated,seed,SHDMAX,3F400000,  7.500000000E-01
veg_deep_snow_saturated,seed,LAI,3FE66666,  1.799999952E+00
veg_deep_snow_saturated,seed,SAI,3EB4885A,  3.526027799E-01
veg_deep_snow_saturated,seed,SOLDN,43960000,  3.000000000E+02
veg_deep_snow_saturated,seed,PRCPCONV,00000000,  0.000000000E+00
veg_deep_snow_saturated,seed,PRCPNONC,3951B717,  1.999999949E-04
veg_deep_snow_saturated,seed,PRCPSHCV,00000000,  0.000000000E+00
veg_deep_snow_saturated,seed,PRCPSNOW,3951B717,  1.999999949E-04
veg_deep_snow_saturated,seed,PRCPGRPL,00000000,  0.000000000E+00
