leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
hrt,soil_only_isnow0,1,zsnso,-2,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,2,zsnso,-1,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,3,zsnso,0,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,4,zsnso,1,BDCCCCCD,0,10,0.403309059E-5
hrt,soil_only_isnow0,5,zsnso,2,BECCCCCD,0,14,0.197935660E-4
hrt,soil_only_isnow0,6,zsnso,3,BF800000,0,11,0.127913356E-1
hrt,soil_only_isnow0,7,zsnso,4,C0000000,0,7,0.238771886E-1
hrt,soil_only_isnow0,8,stc,-2,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,9,stc,-1,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,10,stc,0,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,11,stc,1,438CB333,0,2,0.864909030E-2
hrt,soil_only_isnow0,12,stc,2,438D8CCD,0,3,0.870134216E-2
hrt,soil_only_isnow0,13,stc,3,438E7333,0,3,0.140979665E-2
hrt,soil_only_isnow0,14,stc,4,438F199A,0,3,85.4196930
hrt,soil_only_isnow0,15,df,-2,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,16,df,-1,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,17,df,0,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,18,df,1,3FB5C28F,0,6,0.522514601E-4
hrt,soil_only_isnow0,19,df,2,3FD0A3D7,0,6,0.890704359E-5
hrt,soil_only_isnow0,20,df,3,3FECCCCD,0,6,0.194960580E-5
hrt,soil_only_isnow0,21,df,4,3FF851EC,0,2,0.179078758
hrt,soil_only_isnow0,22,hcpct,-2,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,23,hcpct,-1,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,24,hcpct,0,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,25,hcpct,1,4A0CFDC0,0,3,0.00000000
hrt,soil_only_isnow0,26,hcpct,2,4A14ED00,0,4,0.00000000
hrt,soil_only_isnow0,27,hcpct,3,4A1CDC40,0,4,0.00000000
hrt,soil_only_isnow0,28,hcpct,4,4A225A80,0,3,0.00000000
hrt,soil_only_isnow0,29,phi,-2,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,30,phi,-1,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,31,phi,0,C61C3C00,0,0,0.00000000
hrt,soil_only_isnow0,32,phi,1,40966666,0,1,0.203463278E-4
hrt,soil_only_isnow0,33,phi,2,40066666,0,1,0.286885233E-5
hrt,soil_only_isnow0,34,phi,3,3F4CCCCD,0,1,0.518806701E-6
hrt,soil_only_isnow0,35,phi,4,3E99999A,0,1,0.112781890E-6
hrt,soil_only_isnow0,36,tbot,0,438ECCCD,0,2,85.2406158
hrt,soil_only_isnow0,37,zbot,0,C1000000,0,2,0.955086648
hrt,soil_only_isnow0,38,dt,0,44E10000,0,0,0.00000000
hrt,soil_only_isnow0,39,ssoil,0,C215999A,0,1,0.161904754E-3
hrt,one_snow_layer,1,zsnso,-2,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,2,zsnso,-1,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,3,zsnso,0,BDB851EC,0,10,0.286838076E-4
hrt,one_snow_layer,4,zsnso,1,BE428F5C,0,14,0.638888887E-4
hrt,one_snow_layer,5,zsnso,2,BEFAE148,0,14,0.313054567E-3
hrt,one_snow_layer,6,zsnso,3,BF8B851F,0,11,0.137938738
hrt,one_snow_layer,7,zsnso,4,C005C28F,0,7,0.246960521
hrt,one_snow_layer,8,stc,-2,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,9,stc,-1,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,10,stc,0,43862666,0,2,0.189996809E-1
hrt,one_snow_layer,11,stc,1,43874000,0,3,0.191554725E-1
hrt,one_snow_layer,12,stc,2,43883333,0,3,0.824368466E-2
hrt,one_snow_layer,13,stc,3,43896666,0,3,0.134295993E-2
hrt,one_snow_layer,14,stc,4,438A8CCD,0,3,80.9984589
hrt,one_snow_layer,15,df,-2,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,16,df,-1,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,17,df,0,3E9EB852,0,6,0.155794027E-3
hrt,one_snow_layer,18,df,1,3FB0A3D7,0,6,0.574998157E-4
hrt,one_snow_layer,19,df,2,3FCB851F,0,6,0.117288782E-4
hrt,one_snow_layer,20,df,3,3FE7AE14,0,6,0.341456166E-5
hrt,one_snow_layer,21,df,4,3FF33333,0,2,1.78307867
hrt,one_snow_layer,22,hcpct,-2,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,23,hcpct,-1,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,24,hcpct,0,48FA0000,0,3,0.00000000
hrt,one_snow_layer,25,hcpct,1,4A0B2900,0,4,0.00000000
hrt,one_snow_layer,26,hcpct,2,4A131840,0,4,0.00000000
hrt,one_snow_layer,27,hcpct,3,4A1B0780,0,4,0.00000000
hrt,one_snow_layer,28,hcpct,4,4A2085C0,0,3,0.00000000
hrt,one_snow_layer,29,phi,-2,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,30,phi,-1,C61C3C00,0,0,0.00000000
hrt,one_snow_layer,31,phi,0,41166666,0,1,0.203993055E-3
hrt,one_snow_layer,32,phi,1,40A66666,0,1,0.228070166E-4
hrt,one_snow_layer,33,phi,2,40266666,0,1,0.359612727E-5
hrt,one_snow_layer,34,phi,3,3F8CCCCD,0,1,0.721784772E-6
hrt,one_snow_layer,35,phi,4,3ECCCCCD,0,1,0.152091275E-6
hrt,one_snow_layer,36,tbot,0,438D999A,0,2,82.7815475
hrt,one_snow_layer,37,zbot,0,C10170A4,0,2,9.07239437
hrt,one_snow_layer,38,dt,0,44610000,0,0,0.00000000
hrt,one_snow_layer,39,ssoil,0,41B66666,0,1,0.494791660E-3
hrt,two_snow_layers,1,zsnso,-2,C61C3C00,0,0,0.00000000
hrt,two_snow_layers,2,zsnso,-1,BD75C28F,0,10,0.803130024E-4
hrt,two_snow_layers,3,zsnso,0,BE19999A,0,14,0.160697906E-3
hrt,two_snow_layers,4,zsnso,1,BE851EB8,0,14,0.103060401E-2
hrt,two_snow_layers,5,zsnso,2,BF0F5C29,0,14,0.246857002E-3
hrt,two_snow_layers,6,zsnso,3,BF947AE1,0,11,0.139038920
hrt,two_snow_layers,7,zsnso,4,C00A3D71,0,7,0.241822124
hrt,two_snow_layers,8,stc,-2,C61C3C00,0,0,0.00000000
hrt,two_snow_layers,9,stc,-1,4382999A,0,2,0.353570171E-1
hrt,two_snow_layers,10,stc,0,4384D99A,0,3,0.359661616E-1
hrt,two_snow_layers,11,stc,1,4386B333,0,3,0.173168033E-1
hrt,two_snow_layers,12,stc,2,4387E666,0,3,0.748838112E-2
hrt,two_snow_layers,13,stc,3,4388F333,0,3,0.136622752E-2
hrt,two_snow_layers,14,stc,4,438A2666,0,3,83.7401428
hrt,two_snow_layers,15,df,-2,C61C3C00,0,0,0.00000000
hrt,two_snow_layers,16,df,-1,3E75C28F,0,6,0.609137118E-3
hrt,two_snow_layers,17,df,0,3EB33333,0,6,0.237831700E-3
hrt,two_snow_layers,18,df,1,3FBAE148,0,6,0.661224040E-4
hrt,two_snow_layers,19,df,2,3FD5C28F,0,6,0.104749406E-4
hrt,two_snow_layers,20,df,3,3FF0A3D7,0,6,0.360152330E-5
hrt,two_snow_layers,21,df,4,3FFC28F6,0,2,1.69723272
hrt,two_snow_layers,22,hcpct,-2,C61C3C00,0,0,0.00000000
hrt,two_snow_layers,23,hcpct,-1,48C06200,0,3,0.00000000
hrt,two_snow_layers,24,hcpct,0,4913B480,0,4,0.00000000
hrt,two_snow_layers,25,hcpct,1,4A0F6EC0,0,4,0.00000000
hrt,two_snow_layers,26,hcpct,2,4A175E00,0,4,0.00000000
hrt,two_snow_layers,27,hcpct,3,4A1F4D40,0,4,0.00000000
hrt,two_snow_layers,28,hcpct,4,4A24CB80,0,3,0.00000000
hrt,two_snow_layers,29,phi,-2,C61C3C00,0,0,0.00000000
hrt,two_snow_layers,30,phi,-1,415CCCCD,0,1,0.583756482E-3
hrt,two_snow_layers,31,phi,0,40FCCCCD,0,1,0.145087222E-3
hrt,two_snow_layers,32,phi,1,4089999A,0,1,0.166344325E-4
hrt,two_snow_layers,33,phi,2,400CCCCD,0,1,0.295698919E-5
hrt,two_snow_layers,34,phi,3,3F666666,0,1,0.574712715E-6
hrt,two_snow_layers,35,phi,4,3EB33333,0,1,0.129629598E-6
hrt,two_snow_layers,36,tbot,0,438CF333,0,2,85.4373856
hrt,two_snow_layers,37,zbot,0,C1028F5C,0,2,8.34302330
hrt,two_snow_layers,38,dt,0,44160000,0,0,0.00000000
hrt,two_snow_layers,39,ssoil,0,42346666,0,1,0.190778333E-2
hrt,three_snow_layers,1,zsnso,-2,BD4CCCCD,0,10,0.137540788E-3
hrt,three_snow_layers,2,zsnso,-1,BE051EB8,0,14,0.189524842E-3
hrt,three_snow_layers,3,zsnso,0,BE800000,0,14,0.164011901E-2
hrt,three_snow_layers,4,zsnso,1,BEB33333,0,14,0.547405565E-3
hrt,three_snow_layers,5,zsnso,2,BF266666,0,14,0.213548643E-3
hrt,three_snow_layers,6,zsnso,3,BFA00000,0,11,0.135627627
hrt,three_snow_layers,7,zsnso,4,C0100000,0,7,0.228121161
hrt,three_snow_layers,8,stc,-2,437D999A,0,2,0.516580008E-1
hrt,three_snow_layers,9,stc,-1,43817333,0,3,0.527376048E-1
hrt,three_snow_layers,10,stc,0,4383B333,0,3,0.196488351E-1
hrt,three_snow_layers,11,stc,1,43860CCD,0,3,0.126503650E-1
hrt,three_snow_layers,12,stc,2,4387599A,0,3,0.855140295E-2
hrt,three_snow_layers,13,stc,3,4388999A,0,3,0.138125813E-2
hrt,three_snow_layers,14,stc,4,4389B333,0,3,85.1621552
hrt,three_snow_layers,15,df,-2,3E428F5C,0,6,0.107960077E-2
hrt,three_snow_layers,16,df,-1,3E8A3D71,0,6,0.328023772E-3
hrt,three_snow_layers,17,df,0,3ED1EB85,0,6,0.203322037E-3
hrt,three_snow_layers,18,df,1,3FC147AE,0,6,0.821340873E-4
hrt,three_snow_layers,19,df,2,3FDC28F6,0,6,0.126396262E-4
hrt,three_snow_layers,20,df,3,3FF5C28F,0,6,0.332072659E-5
hrt,three_snow_layers,21,df,4,4000A3D7,0,2,1.54615390
hrt,three_snow_layers,22,hcpct,-2,488C2300,0,3,0.00000000
hrt,three_snow_layers,23,hcpct,-1,48E21300,0,4,0.00000000
hrt,three_snow_layers,24,hcpct,0,492F4B00,0,4,0.00000000
hrt,three_snow_layers,25,hcpct,1,4A11DFC0,0,4,0.00000000
hrt,three_snow_layers,26,hcpct,2,4A19CF00,0,4,0.00000000
hrt,three_snow_layers,27,hcpct,3,4A21BE40,0,4,0.00000000
hrt,three_snow_layers,28,hcpct,4,4A273C80,0,3,0.00000000
hrt,three_snow_layers,29,phi,-2,41AC0000,0,1,0.149825774E-2
hrt,three_snow_layers,30,phi,-1,414B3333,0,1,0.342872576E-3
hrt,three_snow_layers,31,phi,0,40D9999A,0,1,0.789229452E-4
hrt,three_snow_layers,32,phi,1,40666666,0,1,0.150627620E-4
hrt,three_snow_layers,33,phi,2,3FE66666,0,1,0.238095254E-5
hrt,three_snow_layers,34,phi,3,3F400000,0,1,0.471698058E-6
hrt,three_snow_layers,35,phi,4,3E8F5C29,0,1,0.102189688E-6
hrt,three_snow_layers,36,tbot,0,438C3333,0,2,86.7082977
hrt,three_snow_layers,37,zbot,0,C1040000,0,2,7.28901148
hrt,three_snow_layers,38,dt,0,43960000,0,0,0.00000000
hrt,three_snow_layers,39,ssoil,0,4288999A,0,1,0.475958176E-2
hrt,three_snow_layers_alt,1,zsnso,-2,BD23D70A,0,10,0.191811385E-3
hrt,three_snow_layers_alt,2,zsnso,-1,BDE147AE,0,14,0.263103371E-3
hrt,three_snow_layers_alt,3,zsnso,0,BE570A3D,0,14,0.331509789E-2
hrt,three_snow_layers_alt,4,zsnso,1,BEA3D70A,0,14,0.788381672E-3
hrt,three_snow_layers_alt,5,zsnso,2,BF1EB852,0,14,0.250999030E-3
hrt,three_snow_layers_alt,6,zsnso,3,BF9C28F6,0,11,0.121591568
hrt,three_snow_layers_alt,7,zsnso,4,C00E147B,0,7,0.206719398
hrt,three_snow_layers_alt,8,stc,-2,4379CCCD,0,2,0.793015957E-1
hrt,three_snow_layers_alt,9,stc,-1,437F4CCD,0,3,0.810476169E-1
hrt,three_snow_layers_alt,10,stc,0,4382F333,0,3,0.292072035E-1
hrt,three_snow_layers_alt,11,stc,1,4385599A,0,3,0.150577240E-1
hrt,three_snow_layers_alt,12,stc,2,4386F333,0,3,0.717059150E-2
hrt,three_snow_layers_alt,13,stc,3,43884CCD,0,3,0.132620835E-2
hrt,three_snow_layers_alt,14,stc,4,43896666,0,3,79.4806061
hrt,three_snow_layers_alt,15,df,-2,3E6147AE,0,6,0.174603180E-2
hrt,three_snow_layers_alt,16,df,-1,3E99999A,0,6,0.631447241E-3
hrt,three_snow_layers_alt,17,df,0,3EC28F5C,0,6,0.271006196E-3
hrt,three_snow_layers_alt,18,df,1,3FAA3D71,0,6,0.850157885E-4
hrt,three_snow_layers_alt,19,df,2,3FC66666,0,6,0.131356519E-4
hrt,three_snow_layers_alt,20,df,3,3FE51EB8,0,6,0.329481873E-5
hrt,three_snow_layers_alt,21,df,4,3FF0A3D7,0,2,1.41723788
hrt,three_snow_layers_alt,22,hcpct,-2,4899CF00,0,3,0.00000000
hrt,three_snow_layers_alt,23,hcpct,-1,4900A980,0,4,0.00000000
hrt,three_snow_layers_alt,24,hcpct,0,491C7E80,0,4,0.00000000
hrt,three_snow_layers_alt,25,hcpct,1,4A077F80,0,4,0.00000000
hrt,three_snow_layers_alt,26,hcpct,2,4A100B00,0,4,0.00000000
hrt,three_snow_layers_alt,27,hcpct,3,4A17FA40,0,4,0.00000000
hrt,three_snow_layers_alt,28,hcpct,4,4A1D7880,0,3,0.00000000
hrt,three_snow_layers_alt,29,phi,-2,4191999A,0,1,0.144444453E-2
hrt,three_snow_layers_alt,30,phi,-1,41266666,0,1,0.281919201E-3
hrt,three_snow_layers_alt,31,phi,0,40BCCCCD,0,1,0.920436942E-4
hrt,three_snow_layers_alt,32,phi,1,40466666,0,1,0.126945115E-4
hrt,three_snow_layers_alt,33,phi,2,3FC00000,0,1,0.211864426E-5
hrt,three_snow_layers_alt,34,phi,3,3F1EB852,0,1,0.414993110E-6
hrt,three_snow_layers_alt,35,phi,4,3E75C28F,0,1,0.930233455E-7
hrt,three_snow_layers_alt,36,tbot,0,438BD99A,0,2,80.8978500
hrt,three_snow_layers_alt,37,zbot,0,C103851F,0,2,6.77307844
hrt,three_snow_layers_alt,38,dt,0,42F00000,0,0,0.00000000
hrt,three_snow_layers_alt,39,ssoil,0,C19CCCCD,0,1,0.155555550E-2
hrt,warm_soil_isnow0,1,zsnso,-2,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,2,zsnso,-1,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,3,zsnso,0,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,4,zsnso,1,BDF5C28F,0,10,0.334398101E-5
hrt,warm_soil_isnow0,5,zsnso,2,BEE66666,0,14,0.148303570E-4
hrt,warm_soil_isnow0,6,zsnso,3,BF8CCCCD,0,11,0.452521443E-2
hrt,warm_soil_isnow0,7,zsnso,4,C0066666,0,7,0.805924460E-2
hrt,warm_soil_isnow0,8,stc,-2,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,9,stc,-1,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,10,stc,0,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,11,stc,1,4391D99A,0,2,0.631449372E-2
hrt,warm_soil_isnow0,12,stc,2,4391199A,0,3,0.628202315E-2
hrt,warm_soil_isnow0,13,stc,3,43904CCD,0,3,0.114134443E-2
hrt,warm_soil_isnow0,14,stc,4,438F8CCD,0,3,82.0926590
hrt,warm_soil_isnow0,15,df,-2,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,16,df,-1,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,17,df,0,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,18,df,1,3FA3D70A,0,6,0.324708235E-4
hrt,warm_soil_isnow0,19,df,2,3FBEB852,0,6,0.632764386E-5
hrt,warm_soil_isnow0,20,df,3,3FDAE148,0,6,0.194439735E-5
hrt,warm_soil_isnow0,21,df,4,3FEA3D71,0,2,0.571822673E-1
hrt,warm_soil_isnow0,22,hcpct,-2,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,23,hcpct,-1,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,24,hcpct,0,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,25,hcpct,1,4A05AAC0,0,3,0.00000000
hrt,warm_soil_isnow0,26,hcpct,2,4A0E3640,0,4,0.00000000
hrt,warm_soil_isnow0,27,hcpct,3,4A162580,0,4,0.00000000
hrt,warm_soil_isnow0,28,hcpct,4,4A1BA3C0,0,3,0.00000000
hrt,warm_soil_isnow0,29,phi,-2,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,30,phi,-1,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,31,phi,0,C61C3C00,0,0,0.00000000
hrt,warm_soil_isnow0,32,phi,1,40C9999A,0,1,0.239725923E-4
hrt,warm_soil_isnow0,33,phi,2,4059999A,0,1,0.442190185E-5
hrt,warm_soil_isnow0,34,phi,3,3FB33333,0,1,0.875547130E-6
hrt,warm_soil_isnow0,35,phi,4,3F0CCCCD,0,1,0.215686327E-6
hrt,warm_soil_isnow0,36,tbot,0,438FA666,0,2,82.1498413
hrt,warm_soil_isnow0,37,zbot,0,C1000000,0,2,0.285911322
hrt,warm_soil_isnow0,38,dt,0,42700000,0,0,0.00000000
hrt,warm_soil_isnow0,39,ssoil,0,4256CCCD,0,1,0.204337906E-3
hstep,soil_only_isnow0,1,ai,-2,B70637BD,0,1,0.799999998E-5
hstep,soil_only_isnow0,2,ai,-1,B749539C,0,1,0.120000004E-4
hstep,soil_only_isnow0,3,ai,0,B7A7C5AC,0,1,0.199999995E-4
hstep,soil_only_isnow0,4,ai,1,B80205FF,0,1,0.557999983E-1
hstep,soil_only_isnow0,5,ai,2,B8302928,0,12,0.755999982E-1
hstep,soil_only_isnow0,6,ai,3,B7DA1A93,0,11,0.467999987E-1
hstep,soil_only_isnow0,7,ai,4,B75A1A93,0,8,0.233999994E-1
hstep,soil_only_isnow0,8,bi,-2,378E9B39,0,1,0.170000003E-4
hstep,soil_only_isnow0,9,bi,-1,37DA1A93,0,1,0.259999997E-4
hstep,soil_only_isnow0,10,bi,0,38302928,0,1,0.419999997E-4
hstep,soil_only_isnow0,11,bi,1,38B02928,0,12,0.151200056
hstep,soil_only_isnow0,12,bi,2,38991794,0,12,0.131399989
hstep,soil_only_isnow0,13,bi,3,382BF76A,0,11,0.737999678E-1
hstep,soil_only_isnow0,14,bi,4,37A7C5AC,0,8,0.360000134E-1
hstep,soil_only_isnow0,15,ci,-2,B716FEB5,0,1,0.900000032E-5
hstep,soil_only_isnow0,16,ci,-1,B76AE18B,0,1,0.140000002E-4
hstep,soil_only_isnow0,17,ci,0,B7B88CA4,0,1,0.220000002E-4
hstep,soil_only_isnow0,18,ci,1,B85E4C51,0,10,0.147548616E-1
hstep,soil_only_isnow0,19,ci,2,B80205FF,0,9,0.677490234E-2
hstep,soil_only_isnow0,20,ci,3,B77BA882,0,8,0.186157227E-2
hstep,soil_only_isnow0,21,ci,4,B6EAE18B,0,0,0.00000000
hstep,soil_only_isnow0,22,rhsts,-2,38E6AFCD,0,1,0.110000001E-3
hstep,soil_only_isnow0,23,rhsts,-1,B8BCBE62,0,1,0.900000014E-4
hstep,soil_only_isnow0,24,rhsts,0,3912CCF7,0,1,0.140000004E-3
hstep,soil_only_isnow0,25,rhsts,1,398398A6,0,12,0.394653320
hstep,soil_only_isnow0,26,rhsts,2,B90A697B,0,11,0.211632356
hstep,soil_only_isnow0,27,rhsts,3,38B673C5,0,10,0.146240234
hstep,soil_only_isnow0,28,rhsts,4,B8388CA4,0,8,0.764914081E-1
hstep,soil_only_isnow0,29,stc,-2,43870CCD,0,1,270.100006
hstep,soil_only_isnow0,30,stc,-1,4387B333,0,1,271.399994
hstep,soil_only_isnow0,31,stc,0,43882666,0,1,272.299988
hstep,soil_only_isnow0,32,stc,1,438CB333,0,1,281.399994
hstep,soil_only_isnow0,33,stc,2,438D8CCD,0,1,283.100006
hstep,soil_only_isnow0,34,stc,3,438E7333,0,1,284.899994
hstep,soil_only_isnow0,35,stc,4,438F199A,0,1,286.200012
hstep,soil_only_isnow0,36,dt,0,44E10000,0,20,0.392460018
hstep,one_snow_layer,1,ai,-2,B6EE3C89,0,1,0.709999995E-5
hstep,one_snow_layer,2,ai,-1,B7302928,0,1,0.104999999E-4
hstep,one_snow_layer,3,ai,0,B79A59B3,0,1,0.165599994E-1
hstep,one_snow_layer,4,ai,1,B7F0C0C8,0,13,0.258300006E-1
hstep,one_snow_layer,5,ai,2,B825ACCD,0,12,0.355499983E-1
hstep,one_snow_layer,6,ai,3,B7CA2A5B,0,10,0.216899998E-1
hstep,one_snow_layer,7,ai,4,B745F89D,0,6,0.106199998E-1
hstep,one_snow_layer,8,bi,-2,37805880,0,1,0.153000001E-4
hstep,one_snow_layer,9,bi,-1,37C29D9F,0,1,0.232000002E-4
hstep,one_snow_layer,10,bi,0,3822BD2F,0,12,0.349199772E-1
hstep,one_snow_layer,11,bi,1,38A3288F,0,13,0.700199604E-1
hstep,one_snow_layer,12,bi,2,388F3C49,0,12,0.614700317E-1
hstep,one_snow_layer,13,bi,3,381F6230,0,10,0.341999531E-1
hstep,one_snow_layer,14,bi,4,3798AC34,0,6,0.163799524E-1
hstep,one_snow_layer,15,ci,-2,B70992BB,0,1,0.819999968E-5
hstep,one_snow_layer,16,ci,-1,B7551216,0,1,0.127000003E-4
hstep,one_snow_layer,17,ci,0,B7AB20AB,0,9,0.347900391E-2
hstep,one_snow_layer,18,ci,1,B84DF0B9,0,11,0.390625000E-2
hstep,one_snow_layer,19,ci,2,B7F19787,0,10,0.166472793E-2
hstep,one_snow_layer,20,ci,3,B769340C,0,8,0.430777669E-3
hstep,one_snow_layer,21,ci,4,B6D6BF95,0,0,0.00000000
hstep,one_snow_layer,22,rhsts,-2,B8D801B4,0,1,0.102999998E-3
hstep,one_snow_layer,23,rhsts,-1,38B02928,0,1,0.839999993E-4
hstep,one_snow_layer,24,rhsts,0,B907442C,0,13,0.112243652
hstep,one_snow_layer,25,rhsts,1,B9755DE6,0,13,0.197176054
hstep,one_snow_layer,26,rhsts,2,38FDC161,0,12,0.102813721
hstep,one_snow_layer,27,rhsts,3,B8A9DE8B,0,11,0.705343559E-1
hstep,one_snow_layer,28,rhsts,4,382BF76A,0,9,0.363099091E-1
hstep,one_snow_layer,29,stc,-2,4384999A,0,1,265.200012
hstep,one_snow_layer,30,stc,-1,4385E666,0,1,267.799988
hstep,one_snow_layer,31,stc,0,43862666,0,1,268.299988
hstep,one_snow_layer,32,stc,1,43874000,0,1,270.500000
hstep,one_snow_layer,33,stc,2,43883333,0,1,272.399994
hstep,one_snow_layer,34,stc,3,43896666,0,1,274.799988
hstep,one_snow_layer,35,stc,4,438A8CCD,0,1,277.100006
hstep,one_snow_layer,36,dt,0,44610000,0,25,0.199612305
hstep,two_snow_layers,1,ai,-2,B71C0732,0,1,0.929999987E-5
hstep,two_snow_layers,2,ai,-1,B7642B8E,0,1,0.815999974E-2
hstep,two_snow_layers,3,ai,0,B7B45AE6,0,11,0.129000004E-1
hstep,two_snow_layers,4,ai,1,B80C16FA,0,14,0.200399999E-1
hstep,two_snow_layers,5,ai,2,B83BE7A2,0,13,0.268799998E-1
hstep,two_snow_layers,6,ai,3,B7EA0ACB,0,11,0.167399999E-1
hstep,two_snow_layers,7,ai,4,B76E3C89,0,7,0.851999968E-2
hstep,two_snow_layers,8,bi,-2,37A5416E,0,1,0.197000008E-4
hstep,two_snow_layers,9,bi,-1,37F19787,0,11,0.172799826E-1
hstep,two_snow_layers,10,bi,0,383D9521,0,13,0.271199942E-1
hstep,two_snow_layers,11,bi,1,38BD29C2,0,14,0.541199446E-1
hstep,two_snow_layers,12,bi,2,38A3FF4E,0,13,0.469199419E-1
hstep,two_snow_layers,13,bi,3,38388CA4,0,11,0.263999701E-1
hstep,two_snow_layers,14,bi,4,37B60865,0,7,0.130200386E-1
hstep,two_snow_layers,15,ci,-2,B72E7BA9,0,1,0.104000001E-4
hstep,two_snow_layers,16,ci,-1,B77F0381,0,9,0.840675086E-3
hstep,two_snow_layers,17,ci,0,B7C6CF5D,0,10,0.225830078E-2
hstep,two_snow_layers,18,ci,1,B86E3C89,0,12,0.259399414E-2
hstep,two_snow_layers,19,ci,2,B80C16FA,0,11,0.104468316E-2
hstep,two_snow_layers,20,ci,3,B7870E7D,0,6,0.280063599E-3
hstep,two_snow_layers,21,ci,4,B6FBA882,0,0,0.00000000
hstep,two_snow_layers,22,rhsts,-2,39041EDE,0,1,0.125999999E-3
hstep,two_snow_layers,23,rhsts,-1,B8DC3372,0,12,0.619506836E-1
hstep,two_snow_layers,24,rhsts,0,3925ACCD,0,15,0.923461914E-1
hstep,two_snow_layers,25,rhsts,1,3995F245,0,14,0.162968054
hstep,two_snow_layers,26,rhsts,2,B91C3CE2,0,14,0.855102539E-1
hstep,two_snow_layers,27,rhsts,3,38C9539C,0,12,0.561523438E-1
hstep,two_snow_layers,28,rhsts,4,B855E8D5,0,7,0.302124023E-1
hstep,two_snow_layers,29,stc,-2,4381B333,0,1,259.399994
hstep,two_snow_layers,30,stc,-1,4382999A,0,1,261.200012
hstep,two_snow_layers,31,stc,0,4384D99A,0,1,265.700012
hstep,two_snow_layers,32,stc,1,4386B333,0,1,269.399994
hstep,two_snow_layers,33,stc,2,4387E666,0,1,271.799988
hstep,two_snow_layers,34,stc,3,4388F333,0,1,273.899994
hstep,two_snow_layers,35,stc,4,438A2666,0,1,276.299988
hstep,two_snow_layers,36,dt,0,44160000,0,30,0.164573222
hstep,three_snow_layers,1,ai,-2,B6D6BF95,0,1,0.192000007E-2
hstep,three_snow_layers,2,ai,-1,B7246AAE,0,7,0.294000003E-2
hstep,three_snow_layers,3,ai,0,B78F71F8,0,10,0.512999995E-2
hstep,three_snow_layers,4,ai,1,B7DC9ED2,0,10,0.789000001E-2
hstep,three_snow_layers,5,ai,2,B81B3073,0,11,0.111000007E-1
hstep,three_snow_layers,6,ai,3,B7BBE7A2,0,8,0.671999995E-2
hstep,three_snow_layers,7,ai,4,B736DF25,0,6,0.326999999E-2
hstep,three_snow_layers,8,bi,-2,3765D90D,0,6,0.410997868E-2
hstep,three_snow_layers,9,bi,-1,37B0FFE8,0,7,0.633001328E-2
hstep,three_snow_layers,10,bi,0,38169355,0,10,0.107699633E-1
hstep,three_snow_layers,11,bi,1,3895F245,0,12,0.214500427E-1
hstep,three_snow_layers,12,bi,2,388560FD,0,11,0.190800428E-1
hstep,three_snow_layers,13,bi,3,3813A3B6,0,8,0.105600357E-1
hstep,three_snow_layers,14,bi,4,378CEDBA,0,6,0.504004955E-2
hstep,three_snow_layers,15,ci,-2,B6F4F286,0,4,0.489838421E-4
hstep,three_snow_layers,16,ci,-1,B73D9521,0,5,0.122070312E-3
