temp_k,w_m_s,nccn_per_m3,activated_per_m3
 2.9314999389648438E+002, 1.0000000000000000E+002, 2.0000000000000000E+010, 1.9523997696000000E+010
 2.9314999389648438E+002, 2.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 2.9314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 2.9314999389648438E+002, 2.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 2.9314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 2.9314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+008, 9.9930200000000000E+007
 2.9314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+008, 3.1577222400000000E+008
 2.9314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+009, 9.9857305600000000E+008
 2.9314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+009, 3.1407336960000000E+009
 2.9314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+010, 9.7619988480000000E+009
 2.9314999389648438E+002, 2.0000000000000000E+002, 2.0000000000000000E+010, 1.9523997696000000E+010
 3.0314999389648438E+002, 4.9999998882412910E-003, 5.0000000000000000E+006, 9.4767118750000000E+005
 3.0314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+007, 1.8953423750000000E+006
 3.0314999389648438E+002, 4.9999998882412910E-003, 1.1100000000000000E+007, 2.0991137500000000E+006
 3.0314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+007, 4.4237450000000000E+006
 3.0314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+008, 7.9491390000000000E+006
 3.0314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+008, 1.2795075000000000E+007
 3.0314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+009, 2.3946914000000000E+007
 3.0314999389648438E+002, 4.9999998882412910E-003, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.0314999389648438E+002, 4.9999998882412910E-003, 1.0000000000000000E+010, 2.2361800000000000E+008
 3.0314999389648438E+002, 4.9999998882412910E-003, 2.0000000000000000E+010, 4.4723600000000000E+008
 3.0314999389648438E+002, 9.9999997764825821E-003, 5.0000000000000000E+006, 9.4767118750000000E+005
 3.0314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+007, 1.8953423750000000E+006
 3.0314999389648438E+002, 9.9999997764825821E-003, 1.1100000000000000E+007, 2.0991137500000000E+006
 3.0314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+007, 4.4237450000000000E+006
 3.0314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+008, 7.9491390000000000E+006
 3.0314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+008, 1.2795075000000000E+007
 3.0314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+009, 2.3946914000000000E+007
 3.0314999389648438E+002, 9.9999997764825821E-003, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.0314999389648438E+002, 9.9999997764825821E-003, 1.0000000000000000E+010, 2.2361800000000000E+008
 3.0314999389648438E+002, 9.9999997764825821E-003, 2.0000000000000000E+010, 4.4723600000000000E+008
 3.0314999389648438E+002, 1.9999999552965164E-002, 5.0000000000000000E+006, 1.3868136250000000E+006
 3.0314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+007, 2.7736272500000000E+006
 3.0314999389648438E+002, 1.9999999552965164E-002, 1.1100000000000000E+007, 3.0709242500000000E+006
 3.0314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+007, 6.1747375000000000E+006
 3.0314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+008, 1.2640491000000000E+007
 3.0314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+008, 2.2124618000000000E+007
 3.0314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+009, 3.3889616000000000E+007
 3.0314999389648438E+002, 1.9999999552965164E-002, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.0314999389648438E+002, 1.9999999552965164E-002, 1.0000000000000000E+010, 2.2361801600000000E+008
 3.0314999389648438E+002, 1.9999999552965164E-002, 2.0000000000000000E+010, 4.4723603200000000E+008
 3.0314999389648438E+002, 5.0000000745058060E-002, 5.0000000000000000E+006, 2.1436760000000000E+006
 3.0314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+007, 4.2873520000000000E+006
 3.0314999389648438E+002, 5.0000000745058060E-002, 1.1100000000000000E+007, 4.7481620000000000E+006
 3.0314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+007, 9.9632180000000000E+006
 3.0314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+008, 2.2881686000000000E+007
 3.0314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+008, 4.4959924000000000E+007
 3.0314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+009, 6.6551568000000000E+007
 3.0314999389648438E+002, 5.0000000745058060E-002, 3.1600000000000000E+009, 1.0283503200000000E+008
 3.0314999389648438E+002, 5.0000000745058060E-002, 1.0000000000000000E+010, 2.3919371200000000E+008
 3.0314999389648438E+002, 5.0000000745058060E-002, 2.0000000000000000E+010, 4.7838742400000000E+008
 3.0314999389648438E+002, 1.0000000149011612E-001, 5.0000000000000000E+006, 2.7794122500000000E+006
 3.0314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+007, 5.5588245000000000E+006
 3.0314999389648438E+002, 1.0000000149011612E-001, 1.1100000000000000E+007, 6.1585360000000000E+006
 3.0314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+007, 1.3662196000000000E+007
 3.0314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+008, 3.2929500000000000E+007
 3.0314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+008, 6.8671224000000000E+007
 3.0314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+009, 1.0439800000000000E+008
 3.0314999389648438E+002, 1.0000000149011612E-001, 3.1600000000000000E+009, 1.5143256000000000E+008
 3.0314999389648438E+002, 1.0000000149011612E-001, 1.0000000000000000E+010, 2.6272179200000000E+008
 3.0314999389648438E+002, 1.0000000149011612E-001, 2.0000000000000000E+010, 5.2544358400000000E+008
 3.0314999389648438E+002, 3.1600001454353333E-001, 5.0000000000000000E+006, 3.9530960000000000E+006
 3.0314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+007, 7.9061920000000000E+006
 3.0314999389648438E+002, 3.1600001454353333E-001, 1.1100000000000000E+007, 8.7644000000000000E+006
 3.0314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+007, 2.1174938000000000E+007
 3.0314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+008, 5.4022600000000000E+007
 3.0314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+008, 1.2824543200000000E+008
 3.0314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+009, 2.5930000000000000E+008
 3.0314999389648438E+002, 3.1600001454353333E-001, 3.1600000000000000E+009, 3.7047523200000000E+008
 3.0314999389648438E+002, 3.1600001454353333E-001, 1.0000000000000000E+010, 5.5118400000000000E+008
 3.0314999389648438E+002, 3.1600001454353333E-001, 2.0000000000000000E+010, 1.1023680000000000E+009
 3.0314999389648438E+002, 5.0000000000000000E-001, 5.0000000000000000E+006, 4.2597055000000000E+006
 3.0314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+007, 8.5194110000000000E+006
 3.0314999389648438E+002, 5.0000000000000000E-001, 1.1100000000000000E+007, 9.4467480000000000E+006
 3.0314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+007, 2.3668862000000000E+007
 3.0314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+008, 6.2839812000000000E+007
 3.0314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+008, 1.5515502400000000E+008
 3.0314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+009, 3.4966329600000000E+008
 3.0314999389648438E+002, 5.0000000000000000E-001, 3.1600000000000000E+009, 6.0695481600000000E+008
 3.0314999389648438E+002, 5.0000000000000000E-001, 1.0000000000000000E+010, 8.5412262400000000E+008
 3.0314999389648438E+002, 5.0000000000000000E-001, 2.0000000000000000E+010, 1.7082452480000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+000, 5.0000000000000000E+006, 4.7228600000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+007, 9.4457200000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+000, 1.1100000000000000E+007, 1.0477482000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+007, 2.7436098000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+008, 7.6158800000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+008, 1.9580371200000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+009, 4.8616297600000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+000, 3.1600000000000000E+009, 9.6417286400000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+000, 1.0000000000000000E+010, 1.3117310720000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+000, 2.0000000000000000E+010, 2.6234621440000000E+009
 3.0314999389648438E+002, 3.1600000858306885E+000, 5.0000000000000000E+006, 4.9623595000000000E+006
 3.0314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+007, 9.9247190000000000E+006
 3.0314999389648438E+002, 3.1600000858306885E+000, 1.1100000000000000E+007, 1.1014597000000000E+007
 3.0314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+007, 3.0750528000000000E+007
 3.0314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+008, 9.1756496000000000E+007
 3.0314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+008, 2.6451980800000000E+008
 3.0314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+009, 7.1762700800000000E+008
 3.0314999389648438E+002, 3.1600000858306885E+000, 3.1600000000000000E+009, 1.7918462720000000E+009
 3.0314999389648438E+002, 3.1600000858306885E+000, 1.0000000000000000E+010, 3.2931566080000000E+009
 3.0314999389648438E+002, 3.1600000858306885E+000, 2.0000000000000000E+010, 6.5863132160000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+001, 5.0000000000000000E+006, 4.9958580000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+007, 9.9917160000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+001, 1.1100000000000000E+007, 1.1090667000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+007, 3.1528202000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+008, 9.8817896000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+008, 3.0269356800000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+009, 8.9498995200000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+001, 3.1600000000000000E+009, 2.5327557120000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+001, 1.0000000000000000E+010, 6.1964784640000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+001, 2.0000000000000000E+010, 1.2392956928000000E+010
 3.0314999389648438E+002, 1.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 3.0314999389648438E+002, 1.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+008, 9.9929984000000000E+007
 3.0314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+008, 3.1576809600000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+009, 9.9795782400000000E+008
 3.0314999389648438E+002, 1.0000000000000000E+002, 3.1600000000000000E+009, 3.1324270080000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+002, 1.0000000000000000E+010, 9.6765696000000000E+009
 3.0314999389648438E+002, 1.0000000000000000E+002, 2.0000000000000000E+010, 1.9353139200000000E+010
 3.0314999389648438E+002, 2.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 3.0314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 3.0314999389648438E+002, 2.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 3.0314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 3.0314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+008, 9.9929984000000000E+007
 3.0314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+008, 3.1576809600000000E+008
 3.0314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+009, 9.9795782400000000E+008
 3.0314999389648438E+002, 2.0000000000000000E+002, 3.1600000000000000E+009, 3.1324270080000000E+009
 3.0314999389648438E+002, 2.0000000000000000E+002, 1.0000000000000000E+010, 9.6765696000000000E+009
 3.0314999389648438E+002, 2.0000000000000000E+002, 2.0000000000000000E+010, 1.9353139200000000E+010
 3.1000000000000000E+002, 4.9999998882412910E-003, 5.0000000000000000E+006, 9.4767118750000000E+005
 3.1000000000000000E+002, 4.9999998882412910E-003, 1.0000000000000000E+007, 1.8953423750000000E+006
 3.1000000000000000E+002, 4.9999998882412910E-003, 1.1100000000000000E+007, 2.0991137500000000E+006
 3.1000000000000000E+002, 4.9999998882412910E-003, 3.1600000000000000E+007, 4.4237450000000000E+006
 3.1000000000000000E+002, 4.9999998882412910E-003, 1.0000000000000000E+008, 7.9491390000000000E+006
 3.1000000000000000E+002, 4.9999998882412910E-003, 3.1600000000000000E+008, 1.2795075000000000E+007
 3.1000000000000000E+002, 4.9999998882412910E-003, 1.0000000000000000E+009, 2.3946914000000000E+007
 3.1000000000000000E+002, 4.9999998882412910E-003, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.1000000000000000E+002, 4.9999998882412910E-003, 1.0000000000000000E+010, 2.2361800000000000E+008
 3.1000000000000000E+002, 4.9999998882412910E-003, 2.0000000000000000E+010, 4.4723600000000000E+008
 3.1000000000000000E+002, 9.9999997764825821E-003, 5.0000000000000000E+006, 9.4767118750000000E+005
 3.1000000000000000E+002, 9.9999997764825821E-003, 1.0000000000000000E+007, 1.8953423750000000E+006
 3.1000000000000000E+002, 9.9999997764825821E-003, 1.1100000000000000E+007, 2.0991137500000000E+006
 3.1000000000000000E+002, 9.9999997764825821E-003, 3.1600000000000000E+007, 4.4237450000000000E+006
 3.1000000000000000E+002, 9.9999997764825821E-003, 1.0000000000000000E+008, 7.9491390000000000E+006
 3.1000000000000000E+002, 9.9999997764825821E-003, 3.1600000000000000E+008, 1.2795075000000000E+007
 3.1000000000000000E+002, 9.9999997764825821E-003, 1.0000000000000000E+009, 2.3946914000000000E+007
 3.1000000000000000E+002, 9.9999997764825821E-003, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.1000000000000000E+002, 9.9999997764825821E-003, 1.0000000000000000E+010, 2.2361800000000000E+008
 3.1000000000000000E+002, 9.9999997764825821E-003, 2.0000000000000000E+010, 4.4723600000000000E+008
 3.1000000000000000E+002, 1.9999999552965164E-002, 5.0000000000000000E+006, 1.3868136250000000E+006
 3.1000000000000000E+002, 1.9999999552965164E-002, 1.0000000000000000E+007, 2.7736272500000000E+006
 3.1000000000000000E+002, 1.9999999552965164E-002, 1.1100000000000000E+007, 3.0709242500000000E+006
 3.1000000000000000E+002, 1.9999999552965164E-002, 3.1600000000000000E+007, 6.1747375000000000E+006
 3.1000000000000000E+002, 1.9999999552965164E-002, 1.0000000000000000E+008, 1.2640491000000000E+007
 3.1000000000000000E+002, 1.9999999552965164E-002, 3.1600000000000000E+008, 2.2124618000000000E+007
 3.1000000000000000E+002, 1.9999999552965164E-002, 1.0000000000000000E+009, 3.3889616000000000E+007
 3.1000000000000000E+002, 1.9999999552965164E-002, 3.1600000000000000E+009, 7.0663288000000000E+007
 3.1000000000000000E+002, 1.9999999552965164E-002, 1.0000000000000000E+010, 2.2361801600000000E+008
 3.1000000000000000E+002, 1.9999999552965164E-002, 2.0000000000000000E+010, 4.4723603200000000E+008
 3.1000000000000000E+002, 5.0000000745058060E-002, 5.0000000000000000E+006, 2.1436760000000000E+006
 3.1000000000000000E+002, 5.0000000745058060E-002, 1.0000000000000000E+007, 4.2873520000000000E+006
 3.1000000000000000E+002, 5.0000000745058060E-002, 1.1100000000000000E+007, 4.7481620000000000E+006
 3.1000000000000000E+002, 5.0000000745058060E-002, 3.1600000000000000E+007, 9.9632180000000000E+006
 3.1000000000000000E+002, 5.0000000745058060E-002, 1.0000000000000000E+008, 2.2881686000000000E+007
 3.1000000000000000E+002, 5.0000000745058060E-002, 3.1600000000000000E+008, 4.4959924000000000E+007
 3.1000000000000000E+002, 5.0000000745058060E-002, 1.0000000000000000E+009, 6.6551568000000000E+007
 3.1000000000000000E+002, 5.0000000745058060E-002, 3.1600000000000000E+009, 1.0283503200000000E+008
 3.1000000000000000E+002, 5.0000000745058060E-002, 1.0000000000000000E+010, 2.3919371200000000E+008
 3.1000000000000000E+002, 5.0000000745058060E-002, 2.0000000000000000E+010, 4.7838742400000000E+008
 3.1000000000000000E+002, 1.0000000149011612E-001, 5.0000000000000000E+006, 2.7794122500000000E+006
 3.1000000000000000E+002, 1.0000000149011612E-001, 1.0000000000000000E+007, 5.5588245000000000E+006
 3.1000000000000000E+002, 1.0000000149011612E-001, 1.1100000000000000E+007, 6.1585360000000000E+006
 3.1000000000000000E+002, 1.0000000149011612E-001, 3.1600000000000000E+007, 1.3662196000000000E+007
 3.1000000000000000E+002, 1.0000000149011612E-001, 1.0000000000000000E+008, 3.2929500000000000E+007
 3.1000000000000000E+002, 1.0000000149011612E-001, 3.1600000000000000E+008, 6.8671224000000000E+007
 3.1000000000000000E+002, 1.0000000149011612E-001, 1.0000000000000000E+009, 1.0439800000000000E+008
 3.1000000000000000E+002, 1.0000000149011612E-001, 3.1600000000000000E+009, 1.5143256000000000E+008
 3.1000000000000000E+002, 1.0000000149011612E-001, 1.0000000000000000E+010, 2.6272179200000000E+008
 3.1000000000000000E+002, 1.0000000149011612E-001, 2.0000000000000000E+010, 5.2544358400000000E+008
 3.1000000000000000E+002, 3.1600001454353333E-001, 5.0000000000000000E+006, 3.9530960000000000E+006
 3.1000000000000000E+002, 3.1600001454353333E-001, 1.0000000000000000E+007, 7.9061920000000000E+006
 3.1000000000000000E+002, 3.1600001454353333E-001, 1.1100000000000000E+007, 8.7644000000000000E+006
 3.1000000000000000E+002, 3.1600001454353333E-001, 3.1600000000000000E+007, 2.1174938000000000E+007
 3.1000000000000000E+002, 3.1600001454353333E-001, 1.0000000000000000E+008, 5.4022600000000000E+007
 3.1000000000000000E+002, 3.1600001454353333E-001, 3.1600000000000000E+008, 1.2824543200000000E+008
 3.1000000000000000E+002, 3.1600001454353333E-001, 1.0000000000000000E+009, 2.5930000000000000E+008
 3.1000000000000000E+002, 3.1600001454353333E-001, 3.1600000000000000E+009, 3.7047523200000000E+008
 3.1000000000000000E+002, 3.1600001454353333E-001, 1.0000000000000000E+010, 5.5118400000000000E+008
 3.1000000000000000E+002, 3.1600001454353333E-001, 2.0000000000000000E+010, 1.1023680000000000E+009
 3.1000000000000000E+002, 5.0000000000000000E-001, 5.0000000000000000E+006, 4.2597055000000000E+006
 3.1000000000000000E+002, 5.0000000000000000E-001, 1.0000000000000000E+007, 8.5194110000000000E+006
 3.1000000000000000E+002, 5.0000000000000000E-001, 1.1100000000000000E+007, 9.4467480000000000E+006
 3.1000000000000000E+002, 5.0000000000000000E-001, 3.1600000000000000E+007, 2.3668862000000000E+007
 3.1000000000000000E+002, 5.0000000000000000E-001, 1.0000000000000000E+008, 6.2839812000000000E+007
 3.1000000000000000E+002, 5.0000000000000000E-001, 3.1600000000000000E+008, 1.5515502400000000E+008
 3.1000000000000000E+002, 5.0000000000000000E-001, 1.0000000000000000E+009, 3.4966329600000000E+008
 3.1000000000000000E+002, 5.0000000000000000E-001, 3.1600000000000000E+009, 6.0695481600000000E+008
 3.1000000000000000E+002, 5.0000000000000000E-001, 1.0000000000000000E+010, 8.5412262400000000E+008
 3.1000000000000000E+002, 5.0000000000000000E-001, 2.0000000000000000E+010, 1.7082452480000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+000, 5.0000000000000000E+006, 4.7228600000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+000, 1.0000000000000000E+007, 9.4457200000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+000, 1.1100000000000000E+007, 1.0477482000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+000, 3.1600000000000000E+007, 2.7436098000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+000, 1.0000000000000000E+008, 7.6158800000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+000, 3.1600000000000000E+008, 1.9580371200000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+000, 1.0000000000000000E+009, 4.8616297600000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+000, 3.1600000000000000E+009, 9.6417286400000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+000, 1.0000000000000000E+010, 1.3117310720000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+000, 2.0000000000000000E+010, 2.6234621440000000E+009
 3.1000000000000000E+002, 3.1600000858306885E+000, 5.0000000000000000E+006, 4.9623595000000000E+006
 3.1000000000000000E+002, 3.1600000858306885E+000, 1.0000000000000000E+007, 9.9247190000000000E+006
 3.1000000000000000E+002, 3.1600000858306885E+000, 1.1100000000000000E+007, 1.1014597000000000E+007
 3.1000000000000000E+002, 3.1600000858306885E+000, 3.1600000000000000E+007, 3.0750528000000000E+007
 3.1000000000000000E+002, 3.1600000858306885E+000, 1.0000000000000000E+008, 9.1756496000000000E+007
 3.1000000000000000E+002, 3.1600000858306885E+000, 3.1600000000000000E+008, 2.6451980800000000E+008
 3.1000000000000000E+002, 3.1600000858306885E+000, 1.0000000000000000E+009, 7.1762700800000000E+008
 3.1000000000000000E+002, 3.1600000858306885E+000, 3.1600000000000000E+009, 1.7918462720000000E+009
 3.1000000000000000E+002, 3.1600000858306885E+000, 1.0000000000000000E+010, 3.2931566080000000E+009
 3.1000000000000000E+002, 3.1600000858306885E+000, 2.0000000000000000E+010, 6.5863132160000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+001, 5.0000000000000000E+006, 4.9958580000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+001, 1.0000000000000000E+007, 9.9917160000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+001, 1.1100000000000000E+007, 1.1090667000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+001, 3.1600000000000000E+007, 3.1528202000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+001, 1.0000000000000000E+008, 9.8817896000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+001, 3.1600000000000000E+008, 3.0269356800000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+001, 1.0000000000000000E+009, 8.9498995200000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+001, 3.1600000000000000E+009, 2.5327557120000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+001, 1.0000000000000000E+010, 6.1964784640000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+001, 2.0000000000000000E+010, 1.2392956928000000E+010
 3.1000000000000000E+002, 1.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 3.1000000000000000E+002, 1.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+008, 9.9929984000000000E+007
 3.1000000000000000E+002, 1.0000000000000000E+002, 3.1600000000000000E+008, 3.1576809600000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+009, 9.9795782400000000E+008
 3.1000000000000000E+002, 1.0000000000000000E+002, 3.1600000000000000E+009, 3.1324270080000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+010, 9.6765696000000000E+009
 3.1000000000000000E+002, 1.0000000000000000E+002, 2.0000000000000000E+010, 1.9353139200000000E+010
 3.1000000000000000E+002, 2.0000000000000000E+002, 5.0000000000000000E+006, 4.9965100000000000E+006
 3.1000000000000000E+002, 2.0000000000000000E+002, 1.0000000000000000E+007, 9.9930200000000000E+006
 3.1000000000000000E+002, 2.0000000000000000E+002, 1.1100000000000000E+007, 1.1092253000000000E+007
 3.1000000000000000E+002, 2.0000000000000000E+002, 3.1600000000000000E+007, 3.1577942000000000E+007
 3.1000000000000000E+002, 2.0000000000000000E+002, 1.0000000000000000E+008, 9.9929984000000000E+007
 3.1000000000000000E+002, 2.0000000000000000E+002, 3.1600000000000000E+008, 3.1576809600000000E+008
 3.1000000000000000E+002, 2.0000000000000000E+002, 1.0000000000000000E+009, 9.9795782400000000E+008
 3.1000000000000000E+002, 2.0000000000000000E+002, 3.1600000000000000E+009, 3.1324270080000000E+009
 3.1000000000000000E+002, 2.0000000000000000E+002, 1.0000000000000000E+010, 9.6765696000000000E+009
 3.1000000000000000E+002, 2.0000000000000000E+002, 2.0000000000000000E+010, 1.9353139200000000E+010
