max_cfl,target_cfl,mif,precision,last_S,last_Sn,last_Sd,out_S,out_Sn,out_Sd,out_real
 0.110000002E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,1,2,25, 0.108000004E+01
 0.120000005E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.120000005E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.120000005E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.120000005E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,3,3,10, 0.329999995E+01
 0.120000005E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,3,3,10, 0.329999995E+01
 0.120000005E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,3,3,10, 0.329999995E+01
 0.120000005E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.120000005E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.120000005E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.120000005E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,18,25, 0.720000029E+00
 0.120000005E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,18,25, 0.720000029E+00
 0.120000005E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,18,25, 0.720000029E+00
 0.129999995E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,5,7,25, 0.528000021E+01
 0.129999995E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,5,7,25, 0.528000021E+01
 0.129999995E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,5,7,25, 0.528000021E+01
 0.129999995E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,2,41,50, 0.281999993E+01
 0.129999995E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,2,41,50, 0.281999993E+01
 0.129999995E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,2,41,50, 0.281999993E+01
 0.129999995E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,9,6,25, 0.923999977E+01
 0.129999995E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,9,6,25, 0.923999977E+01
 0.129999995E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,9,6,25, 0.923999977E+01
 0.129999995E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.129999995E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.129999995E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.150000000E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,4,1,5, 0.419999981E+01
 0.150000000E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,4,1,5, 0.419999981E+01
 0.150000000E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,4,1,5, 0.419999981E+01
 0.150000000E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,2,1,25, 0.203999996E+01
 0.150000000E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,2,1,25, 0.203999996E+01
 0.150000000E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,2,1,25, 0.203999996E+01
 0.150000000E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.150000000E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.150000000E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.150000000E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.150000000E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.150000000E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.179999995E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.179999995E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.179999995E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.179999995E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,1,1,5, 0.120000005E+01
 0.179999995E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,6,33,50, 0.665999985E+01
 0.179999995E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,6,33,50, 0.665999985E+01
 0.179999995E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,6,33,50, 0.665999985E+01
 0.179999995E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.179999995E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.179999995E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.200000000E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,2,2,5, 0.240000010E+01
 0.200000000E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,2,2,5, 0.240000010E+01
 0.200000000E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,2,2,5, 0.240000010E+01
 0.200000000E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,0,39,50, 0.779999971E+00
 0.200000000E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,0,39,50, 0.779999971E+00
 0.200000000E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,0,39,50, 0.779999971E+00
 0.200000000E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.200000000E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.200000000E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.300000000E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.300000000E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,3,0,1, 0.300000000E+01
 0.300000000E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.300000000E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.600000000E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.120000005E+01, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.120000005E+01, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.120000005E+01, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.839999974E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.839999974E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.839999974E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.200000000E+01, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.200000000E+01, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.200000000E+01, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.500000000E+00, 0.104999995E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.500000000E+00, 0.150999999E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.500000000E+02, 0.500000000E+00, 0.200000000E+01,100,6,0,1,0,3,5, 0.600000024E+00
 0.000000000E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.000000000E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.000000000E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.000000000E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.000000000E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.000000000E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.000000000E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.000000000E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.000000000E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.000000000E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.000000000E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.000000000E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.500000024E-03, 0.120000005E+01, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.500000024E-03, 0.120000005E+01, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.500000024E-03, 0.120000005E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.500000024E-03, 0.839999974E+00, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.500000024E-03, 0.839999974E+00, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.500000024E-03, 0.839999974E+00, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.500000024E-03, 0.200000000E+01, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.500000024E-03, 0.200000000E+01, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.500000024E-03, 0.200000000E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.500000024E-03, 0.500000000E+00, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.500000024E-03, 0.500000000E+00, 0.150999999E+01,100,12,0,1,18,3,25, 0.181200008E+02
 0.500000024E-03, 0.500000000E+00, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.100000005E-02, 0.120000005E+01, 0.104999995E+01,100,12,0,1,14400,0,1, 0.144000000E+05
 0.100000005E-02, 0.120000005E+01, 0.150999999E+01,100,12,0,1,14400,0,1, 0.144000000E+05
 0.100000005E-02, 0.120000005E+01, 0.200000000E+01,100,12,0,1,14400,0,1, 0.144000000E+05
 0.100000005E-02, 0.839999974E+00, 0.104999995E+01,100,12,0,1,10080,0,1, 0.100800000E+05
 0.100000005E-02, 0.839999974E+00, 0.150999999E+01,100,12,0,1,10080,0,1, 0.100800000E+05
 0.100000005E-02, 0.839999974E+00, 0.200000000E+01,100,12,0,1,10080,0,1, 0.100800000E+05
 0.100000005E-02, 0.200000000E+01, 0.104999995E+01,100,12,0,1,24000,0,1, 0.240000000E+05
 0.100000005E-02, 0.200000000E+01, 0.150999999E+01,100,12,0,1,24000,0,1, 0.240000000E+05
 0.100000005E-02, 0.200000000E+01, 0.200000000E+01,100,12,0,1,24000,0,1, 0.240000000E+05
 0.100000005E-02, 0.500000000E+00, 0.104999995E+01,100,12,0,1,6000,0,1, 0.600000000E+04
 0.100000005E-02, 0.500000000E+00, 0.150999999E+01,100,12,0,1,6000,0,1, 0.600000000E+04
 0.100000005E-02, 0.500000000E+00, 0.200000000E+01,100,12,0,1,6000,0,1, 0.600000000E+04
 0.999999978E-02, 0.120000005E+01, 0.104999995E+01,100,12,0,1,1440,0,1, 0.144000000E+04
 0.999999978E-02, 0.120000005E+01, 0.150999999E+01,100,12,0,1,1440,0,1, 0.144000000E+04
 0.999999978E-02, 0.120000005E+01, 0.200000000E+01,100,12,0,1,1440,0,1, 0.144000000E+04
 0.999999978E-02, 0.839999974E+00, 0.104999995E+01,100,12,0,1,1008,0,1, 0.100800000E+04
 0.999999978E-02, 0.839999974E+00, 0.150999999E+01,100,12,0,1,1008,0,1, 0.100800000E+04
 0.999999978E-02, 0.839999974E+00, 0.200000000E+01,100,12,0,1,1008,0,1, 0.100800000E+04
 0.999999978E-02, 0.200000000E+01, 0.104999995E+01,100,12,0,1,2400,0,1, 0.240000000E+04
 0.999999978E-02, 0.200000000E+01, 0.150999999E+01,100,12,0,1,2400,0,1, 0.240000000E+04
 0.999999978E-02, 0.200000000E+01, 0.200000000E+01,100,12,0,1,2400,0,1, 0.240000000E+04
 0.999999978E-02, 0.500000000E+00, 0.104999995E+01,100,12,0,1,600,0,1, 0.600000000E+03
 0.999999978E-02, 0.500000000E+00, 0.150999999E+01,100,12,0,1,600,0,1, 0.600000000E+03
 0.999999978E-02, 0.500000000E+00, 0.200000000E+01,100,12,0,1,600,0,1, 0.600000000E+03
 0.100000001E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,144,0,1, 0.144000000E+03
 0.100000001E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,144,0,1, 0.144000000E+03
 0.100000001E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,144,0,1, 0.144000000E+03
 0.100000001E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,100,4,5, 0.100800003E+03
 0.100000001E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,100,4,5, 0.100800003E+03
 0.100000001E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,100,4,5, 0.100800003E+03
 0.100000001E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,240,0,1, 0.240000000E+03
 0.100000001E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,240,0,1, 0.240000000E+03
 0.100000001E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,240,0,1, 0.240000000E+03
 0.100000001E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.100000001E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.100000001E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.200000003E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,72,0,1, 0.720000000E+02
 0.200000003E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,72,0,1, 0.720000000E+02
 0.200000003E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,72,0,1, 0.720000000E+02
 0.200000003E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,50,2,5, 0.504000015E+02
 0.200000003E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,50,2,5, 0.504000015E+02
 0.200000003E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,50,2,5, 0.504000015E+02
 0.200000003E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,120,0,1, 0.120000000E+03
 0.200000003E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,120,0,1, 0.120000000E+03
 0.200000003E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,120,0,1, 0.120000000E+03
 0.200000003E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.200000003E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.200000003E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.300000012E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.300000012E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.300000012E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.300000012E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,33,3,5, 0.335999985E+02
 0.300000012E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,33,3,5, 0.335999985E+02
 0.300000012E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,33,3,5, 0.335999985E+02
 0.300000012E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,80,1,25, 0.800400009E+02
 0.300000012E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,80,1,25, 0.800400009E+02
 0.300000012E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,80,1,25, 0.800400009E+02
 0.300000012E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.300000012E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.300000012E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,20,1,25, 0.200400009E+02
 0.400000006E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,36,0,1, 0.360000000E+02
 0.400000006E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,36,0,1, 0.360000000E+02
 0.400000006E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,36,0,1, 0.360000000E+02
 0.400000006E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,25,1,5, 0.252000008E+02
 0.400000006E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,25,1,5, 0.252000008E+02
 0.400000006E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,25,1,5, 0.252000008E+02
 0.400000006E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.400000006E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.400000006E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,60,0,1, 0.600000000E+02
 0.400000006E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,15,0,1, 0.150000000E+02
 0.400000006E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,15,0,1, 0.150000000E+02
 0.400000006E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,15,0,1, 0.150000000E+02
 0.500000000E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,28,4,5, 0.287999992E+02
 0.500000000E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,28,4,5, 0.287999992E+02
 0.500000000E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,28,4,5, 0.287999992E+02
 0.500000000E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,20,4,25, 0.201599998E+02
 0.500000000E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,20,4,25, 0.201599998E+02
 0.500000000E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,20,4,25, 0.201599998E+02
 0.500000000E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.500000000E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.500000000E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,48,0,1, 0.480000000E+02
 0.500000000E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.500000000E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.500000000E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.600000024E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.600000024E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.600000024E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,24,0,1, 0.240000000E+02
 0.600000024E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,16,4,5, 0.167999992E+02
 0.600000024E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,16,4,5, 0.167999992E+02
 0.600000024E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,16,4,5, 0.167999992E+02
 0.600000024E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,39,24,25, 0.399599991E+02
 0.600000024E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,39,24,25, 0.399599991E+02
 0.600000024E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,39,24,25, 0.399599991E+02
 0.600000024E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,9,0,1, 0.900000000E+01
 0.600000024E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,9,0,1, 0.900000000E+01
 0.600000024E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,9,0,1, 0.900000000E+01
 0.699999988E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,20,13,25, 0.205200005E+02
 0.699999988E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,20,13,25, 0.205200005E+02
 0.699999988E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,20,13,25, 0.205200005E+02
 0.699999988E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.699999988E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.699999988E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,14,2,5, 0.143999996E+02
 0.699999988E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,34,8,25, 0.343199997E+02
 0.699999988E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,34,8,25, 0.343199997E+02
 0.699999988E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,34,8,25, 0.343199997E+02
 0.699999988E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,6,21,25, 0.684000015E+01
 0.699999988E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,6,21,25, 0.684000015E+01
 0.699999988E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,6,21,25, 0.684000015E+01
 0.800000012E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,18,0,1, 0.180000000E+02
 0.800000012E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,18,0,1, 0.180000000E+02
 0.800000012E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,18,0,1, 0.180000000E+02
 0.800000012E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.800000012E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.800000012E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,12,3,5, 0.126000004E+02
 0.800000012E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.800000012E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.800000012E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,30,0,1, 0.300000000E+02
 0.800000012E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,5,7,25, 0.528000021E+01
 0.800000012E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,5,7,25, 0.528000021E+01
 0.800000012E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,5,7,25, 0.528000021E+01
 0.839999974E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,17,4,25, 0.171599998E+02
 0.839999974E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,17,4,25, 0.171599998E+02
 0.839999974E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,17,4,25, 0.171599998E+02
 0.839999974E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.839999974E+00, 0.839999974E+00, 0.150999999E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.839999974E+00, 0.839999974E+00, 0.200000000E+01,100,12,0,1,12,0,1, 0.120000000E+02
 0.839999974E+00, 0.200000000E+01, 0.104999995E+01,100,12,0,1,28,14,25, 0.285599995E+02
 0.839999974E+00, 0.200000000E+01, 0.150999999E+01,100,12,0,1,28,14,25, 0.285599995E+02
 0.839999974E+00, 0.200000000E+01, 0.200000000E+01,100,12,0,1,28,14,25, 0.285599995E+02
 0.839999974E+00, 0.500000000E+00, 0.104999995E+01,100,12,0,1,4,17,25, 0.467999983E+01
 0.839999974E+00, 0.500000000E+00, 0.150999999E+01,100,12,0,1,4,17,25, 0.467999983E+01
 0.839999974E+00, 0.500000000E+00, 0.200000000E+01,100,12,0,1,4,17,25, 0.467999983E+01
 0.899999976E+00, 0.120000005E+01, 0.104999995E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.899999976E+00, 0.120000005E+01, 0.150999999E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.899999976E+00, 0.120000005E+01, 0.200000000E+01,100,12,0,1,15,24,25, 0.159600000E+02
 0.899999976E+00, 0.839999974E+00, 0.104999995E+01,100,12,0,1,10,4,5, 0.108000002E+02
