case,idx,arm,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,gamma_cup1,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup,gammao_cup,tn_cup,u_cup,v_cup,entr2d_a,zu_pdf,cd,entr2d_b,upme,upmd,upmeu,upmdu,hc,uc,vc,hco,dby,dbyo,dbyt,cdd,ddme,ddmd,ddmeu,ddmdu,mentrd2d,hcdo,ucd,vcd,dbydo,c1d,qcdo,qrcdo,pwdo,qco,qrco,pwo,clw_all,dellu,dellv,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,xhc,xdby,outt_o,outq_o,outqc_o,outt_ke,outu_f,outv_f,dtempdz
4,2,1,38, 2.0306144506321289E-005, 3.5773712500000000E+005, 3.5777387500000000E+005, 2.0304782083258033E-005, 3.5773581250000000E+005, 3.5777337500000000E+005, 2.3398286430165172E-005, 6.3812258304096758E-006, 3.5548150000000000E+005, 3.5552400000000000E+005, 7.3134298436343670E-003, 2.0785198974609375E+002, 2.3396747565129772E-005, 6.0840761761937756E-006, 3.5548025000000000E+005, 3.5552356250000000E+005, 1.4962500000000000E+004, 0.0000000000000000E+000, 7.3129795491695404E-003, 2.0785153198242188E+002, 2.7428749084472656E+001,-4.9809999465942383E+000, 9.7124880994670093E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5552400000000000E+005, 2.7428749084472656E+001,-4.9809999465942383E+000, 3.5552356250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.5552356250000000E+005, 2.7428749084472656E+001,-4.9809999465942383E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5371403125000000E+005, 2.9649800126207992E-006, 2.0249952697753906E+002, 1.1630353583313990E-005, 3.5373568750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
4,2,1,39, 2.2950976926949807E-005, 3.6514550000000000E+005, 3.6518706250000000E+005, 2.2949388949200511E-005, 3.6514409375000000E+005, 3.6518656250000000E+005, 2.1628560716635548E-005, 5.9593016885628458E-006, 3.6144131250000000E+005, 3.6148046875000000E+005, 6.8490901030600071E-003, 2.0650000000000000E+002, 2.1627085516229272E-005, 5.6173917073465418E-006, 3.6143993750000000E+005, 3.6147996875000000E+005, 1.5708500000000000E+004, 0.0000000000000000E+000, 6.8486551754176617E-003, 2.0649951171875000E+002, 2.8547750473022461E+001,-5.2793998718261719E+000, 9.7152958915103227E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6148046875000000E+005, 2.8547750473022461E+001,-5.2793998718261719E+000, 3.6147996875000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.6147996875000000E+005, 2.8547750473022461E+001,-5.2793998718261719E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6112159375000000E+005, 3.3564272143848939E-006, 2.0249951171875000E+002, 1.3176925676816609E-005, 3.6114612500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
4,2,1,40, 2.6016132324002683E-005, 3.7273071875000000E+005, 3.7277784375000000E+005, 2.6014246031991206E-005, 3.7272921875000000E+005, 3.7277734375000000E+005, 2.4483553715981543E-005, 6.7459623096510768E-006, 3.6893812500000000E+005, 3.6898243750000000E+005, 7.7531775459647179E-003, 2.0650000000000000E+002, 2.4481818400090560E-005, 6.3582119764760137E-006, 3.6893665625000000E+005, 3.6898193750000000E+005, 1.6472500000000000E+004, 0.0000000000000000E+000, 7.7526643872261047E-003, 2.0649951171875000E+002, 2.9693750381469727E+001,-5.5850000381469727E+000, 9.7155490948352963E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6898243750000000E+005, 2.9693750381469727E+001,-5.5850000381469727E+000, 3.6898193750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.6898193750000000E+005, 2.9693750381469727E+001,-5.5850000381469727E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6870584375000000E+005, 3.8174453038664069E-006, 2.0249949645996094E+002, 1.4973657016525976E-005, 3.6873375000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,1, 1.8495852127671242E-002, 3.3301275000000000E+005, 3.4465706250000000E+005, 1.8496558070182800E-002, 3.3301518750000000E+005, 3.4465946875000000E+005, 1.8495852127671242E-002, 1.3838131912052631E-002, 3.3262037500000000E+005, 3.4426465625000000E+005, 2.8364002704620361E+000, 2.9673999023437500E+002, 1.8496558070182800E-002, 1.3838849961757660E-002, 3.3262278125000000E+005, 3.4426706250000000E+005, 1.0000000000000000E+001, 0.0000000000000000E+000, 2.8364970684051514E+000, 2.9674060058593750E+002, 5.0599999427795410E+000, 9.8400002717971802E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.4426706250000000E+005, 5.0599999427795410E+000, 9.8400002717971802E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5139640625000000E+005, 1.9985701888799667E-002, 2.9974267578125000E+002, 2.2247279062867165E-002, 3.5705034375000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,2, 1.8028199672698975E-002, 3.3222865625000000E+005, 3.4378025000000000E+005, 1.8028832972049713E-002, 3.3223100000000000E+005, 3.4378240625000000E+005, 1.8262024968862534E-002, 1.3622845523059368E-002, 3.3262068750000000E+005, 3.4421865625000000E+005, 2.8060100078582764E+000, 2.9645074462890625E+002, 1.8262695521116257E-002, 1.3623560778796673E-002, 3.3262309375000000E+005, 3.4422093750000000E+005, 9.4500000000000000E+001, 0.0000000000000000E+000, 2.8061013221740723E+000, 2.9645135498046875E+002, 5.1267499923706055E+000, 9.6619999408721924E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.4422093750000000E+005, 5.1267499923706055E+000, 9.6619999408721924E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5020896875000000E+005, 1.9393833354115486E-002, 2.9916412353515625E+002, 2.1696968004107475E-002, 3.5596681250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,3, 1.7478754743933678E-002, 3.3132356250000000E+005, 3.4275800000000000E+005, 1.7479395493865013E-002, 3.3132587500000000E+005, 3.4276018750000000E+005, 1.7753478139638901E-002, 1.3156265020370483E-002, 3.3177612500000000E+005, 3.4326912500000000E+005, 2.7396309375762939E+000, 2.9581375122070312E+002, 1.7754115164279938E-002, 1.3156973756849766E-002, 3.3177843750000000E+005, 3.4327131250000000E+005, 1.9250000000000000E+002, 0.0000000000000000E+000, 2.7397186756134033E+000, 2.9581433105468750E+002, 5.2737503051757812E+000, 9.2700004577636719E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.4327131250000000E+005, 5.2737503051757812E+000, 9.2700004577636719E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4883100000000000E+005, 1.8702102825045586E-002, 2.9846862792968750E+002, 2.1050227805972099E-002, 3.5470131250000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,4, 1.6854306682944298E-002, 3.3031693750000000E+005, 3.4160737500000000E+005, 1.6854919493198395E-002, 3.3031925000000000E+005, 3.4160950000000000E+005, 1.7166530713438988E-002, 1.2621548026800156E-002, 3.3082025000000000E+005, 3.4218268750000000E+005, 2.6626121997833252E+000, 2.9505975341796875E+002, 1.7167158424854279E-002, 1.2622250244021416E-002, 3.3082256250000000E+005, 3.4218484375000000E+005, 3.0850000000000000E+002, 0.0000000000000000E+000, 2.6626994609832764E+000, 2.9506033325195312E+002, 5.4477500915527344E+000, 8.8059997558593750E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.4218484375000000E+005, 5.4477500915527344E+000, 8.8059997558593750E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4728790625000000E+005, 1.7920678481459618E-002, 2.9765609741210938E+002, 2.0314713940024376E-002, 3.5327300000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,5, 1.6162384301424026E-002, 3.2923037500000000E+005, 3.4034721875000000E+005, 1.6162957996129990E-002, 3.2923265625000000E+005, 3.4034918750000000E+005, 1.6508344560861588E-002, 1.2026890181005001E-002, 3.2977365625000000E+005, 3.4097731250000000E+005, 2.5757091045379639E+000, 2.9418875122070312E+002, 1.6508938744664192E-002, 1.2027584016323090E-002, 3.2977593750000000E+005, 3.4097934375000000E+005, 4.4250000000000000E+002, 0.0000000000000000E+000, 2.5757913589477539E+000, 2.9418933105468750E+002, 5.6487503051757812E+000, 8.2700002193450928E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.4097934375000000E+005, 5.6487503051757812E+000, 8.2700002193450928E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4560812500000000E+005, 1.7060929909348488E-002, 2.9672656250000000E+002, 1.9499184563755989E-002, 3.5170378125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,6, 1.5411340631544590E-002, 3.2808706250000000E+005, 3.3899828125000000E+005, 1.5411877073347569E-002, 3.2808934375000000E+005, 3.3900018750000000E+005, 1.5786862000823021E-002, 1.1381253600120544E-002, 3.2865871875000000E+005, 3.3967275000000000E+005, 2.4797677993774414E+000, 2.9320074462890625E+002, 1.5787417069077492E-002, 1.1381939053535461E-002, 3.2866100000000000E+005, 3.3967468750000000E+005, 5.9450000000000000E+002, 0.0000000000000000E+000, 2.4798457622528076E+000, 2.9320129394531250E+002, 5.8767499923706055E+000, 7.6619994640350342E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.3967468750000000E+005, 5.8767499923706055E+000, 7.6619994640350342E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4382240625000000E+005, 1.6135148704051971E-002, 2.9568005371093750E+002, 1.8613355234265327E-002, 3.5001790625000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,7, 1.4610064215958118E-002, 3.2691162500000000E+005, 3.3758296875000000E+005, 1.4610551297664642E-002, 3.2691384375000000E+005, 3.3758471875000000E+005, 1.5010702423751354E-002, 1.0694188997149467E-002, 3.2749934375000000E+005, 3.3829062500000000E+005, 2.3757236003875732E+000, 2.9209576416015625E+002, 1.5011213719844818E-002, 1.0694863274693489E-002, 3.2750159375000000E+005, 3.3829243750000000E+005, 7.6450000000000000E+002, 0.0000000000000000E+000, 2.3757958412170410E+000, 2.9209628295898438E+002, 6.1317501068115234E+000, 6.9819998741149902E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.3829243750000000E+005, 6.1317501068115234E+000, 6.9819998741149902E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4196318750000000E+005, 1.5156337060034275E-002, 2.9451654052734375E+002, 1.7667405307292938E-002, 3.4824084375000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
5,2,1,8, 1.3767866417765617E-002, 3.2572900000000000E+005, 3.3612440625000000E+005, 1.3768320903182030E-002, 3.2573115625000000E+005, 3.3612606250000000E+005, 1.4188965782523155E-002, 9.9756121635437012E-003, 3.2632031250000000E+005, 3.3685368750000000E+005, 2.2645766735076904E+000, 2.9087374877929688E+002, 1.4189436100423336E-002, 9.9762752652168274E-003, 3.2632250000000000E+005, 3.3685537500000000E+005, 9.5250000000000000E+002, 0.0000000000000000E+000, 2.2646439075469971E+000, 2.9087426757812500E+002, 6.4137496948242188E+000, 6.2300002574920654E-001, 9.3392845883499831E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 9.3392845883499831E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3392845883499831E-005, 3.3685537500000000E+005, 6.4137496948242188E+000, 6.2300002574920654E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4006384375000000E+005, 1.4137825928628445E-002, 2.9323602294921875E+002, 1.6672167927026749E-002, 3.4639968750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
