case,idx,arm,k,u,v,w,t,qv,p,pi,rho,dz8w,p8w,rthften,rqvften,rthraten,rthblten,rqvblten,rthcuten,rqvcuten,rqccuten,rqicuten,dudt_phy,dvdt_phy,gdc,gdc2
2,6,1,8, 1.0602499961853027E+001, 5.8360004425048828E-001, 5.3834393620491028E-003, 2.9823348999023438E+002, 1.5167752280831337E-002, 8.6599953125000000E+004, 9.5972740650177002E-001, 1.0024890899658203E+000, 2.0600000000000000E+002, 8.7602179687500000E+004, 1.8698749045142904E-005, 8.9589997642747221E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,9, 1.1139999389648438E+001, 4.9760001897811890E-001, 6.4585302025079727E-003, 2.9683599853515625E+002, 1.3979163020849228E-002, 8.4528984375000000E+004, 9.5311313867568970E-001, 9.8382884263992310E-001, 2.2400000000000000E+002, 8.5597726562500000E+004, 1.8429998817737214E-005, 8.7440001905747522E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,10, 1.1722499847412109E+001, 4.0439999103546143E-001, 7.6004252769052982E-003, 2.9532150268554688E+002, 1.2780652381479740E-002, 8.2329914062500000E+004, 9.4596183300018311E-001, 9.6384674310684204E-001, 2.4200000000000000E+002, 8.3460250000000000E+004, 1.8138749510399066E-005, 8.5109999048427198E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,11, 1.2350000381469727E+001, 3.0400002002716064E-001, 8.7987836450338364E-003, 2.9369000244140625E+002, 1.1587516404688358E-002, 8.0012804687500000E+004, 9.3827748298645020E-001, 9.4260442256927490E-001, 2.6000000000000000E+002, 8.1199578125000000E+004, 1.7824999304139055E-005, 8.2599997952570448E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,12, 1.3022500038146973E+001, 1.9640004634857178E-001, 1.0040782392024994E-002, 2.9194149780273438E+002, 1.0414219461381435E-002, 7.7588187500000000E+004, 9.3006443977355957E-001, 9.2016911506652832E-001, 2.7800000000000000E+002, 7.8826031250000000E+004, 1.7488750017946586E-005, 7.9909998618177269E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,13, 1.3739999771118164E+001, 8.1600010395050049E-002, 1.1310858651995659E-002, 2.9007598876953125E+002, 9.2741148546338081E-003, 7.5067007812500000E+004, 9.2132747173309326E-001, 8.9661389589309692E-001, 2.9600000000000000E+002, 7.6350351562500000E+004, 1.7129999832832254E-005, 7.7040001045247664E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,14, 1.4502500534057617E+001,-4.0400028228759766E-002, 1.2590476311743259E-002, 2.8809350585937500E+002, 8.1792315468192101E-003, 7.2460523437500000E+004, 9.1207170486450195E-001, 8.7201631069183350E-001, 3.1400000000000000E+002, 7.3783664062500000E+004, 1.6748750567785464E-005, 7.3990000792889532E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,15, 1.5309999465942383E+001,-1.6960000991821289E-001, 1.3857971876859665E-002, 2.8599398803710938E+002, 7.1400091983377934E-003, 6.9780265625000000E+004, 9.0230250358581543E-001, 8.4645992517471313E-001, 3.3200000000000000E+002, 7.1137382812500000E+004, 1.6345000403816812E-005, 7.0759997861102875E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,16, 1.6162498474121094E+001,-3.0599999427795410E-001, 1.5088465996086597E-002, 2.8377749633789062E+002, 6.1652581207454205E-003, 6.7037976562500000E+004, 8.9202576875686646E-001, 8.2003200054168701E-001, 3.5000000000000000E+002, 6.8423156250000000E+004, 1.5918749340926297E-005, 6.7350001131671888E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,17, 1.7059999465942383E+001,-4.4959998130798340E-001, 1.6253883019089699E-002, 2.8144400024414062E+002, 5.2619478665292263E-003, 6.4245500000000000E+004, 8.8124752044677734E-001, 7.9282444715499878E-001, 3.6800000000000000E+002, 6.5652796875000000E+004, 1.5469999198103324E-005, 6.3760001722812376E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,18, 1.8002498626708984E+001,-6.0039997100830078E-001, 1.7323125153779984E-002, 2.7899349975585938E+002, 4.4351927936077118E-003, 6.1414742187500000E+004, 8.6997437477111816E-001, 7.6493281126022339E-001, 3.8600000000000000E+002, 6.2838199218750000E+004, 1.4998749975347891E-005, 5.9989999634524338E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,19, 1.8989999771118164E+001,-7.5839996337890625E-001, 1.8262380734086037E-002, 2.7642599487304688E+002, 3.6882322747260332E-003, 5.8557589843750000E+004, 8.5821318626403809E-001, 7.3645532131195068E-001, 4.0400000000000000E+002, 5.9991281250000000E+004, 1.4504999853670597E-005, 5.6039999307699873E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,20, 2.0022499084472656E+001,-9.2359995841979980E-001, 1.9035639241337776E-002, 2.7374148559570312E+002, 3.0224600341171026E-003, 5.5685835937500000E+004, 8.4597134590148926E-001, 7.0749324560165405E-001, 4.2200000000000000E+002, 5.7123898437500000E+004, 1.3988749742566142E-005, 5.1910000742338980E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,21, 2.1099998474121094E+001,-1.0959999561309814E+000, 1.9605422392487526E-002, 2.7094000244140625E+002, 2.4375154171139002E-003, 5.2811117187500000E+004, 8.3325642347335815E-001, 6.7814892530441284E-001, 4.4000000000000000E+002, 5.4247777343750000E+004, 1.3449999642034527E-005, 4.7599999497549561E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,22, 2.2222499847412109E+001,-1.2755999565124512E+000, 1.9933743402361870E-002, 2.6802148437500000E+002, 1.9313857192173600E-003, 4.9944820312500000E+004, 8.2007658481597900E-001, 6.4852631092071533E-001, 4.5800000000000000E+002, 5.1374453125000000E+004, 1.2888749552075751E-005, 4.3110000014223715E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,23, 2.3389999389648438E+001,-1.4623999595642090E+000, 1.9983321428298950E-002, 2.6498599243164062E+002, 1.5406770398840308E-003, 4.7098046875000000E+004, 8.0644035339355469E-001, 6.1871427297592163E-001, 4.7600000000000000E+002, 4.8515187500000000E+004, 1.2304999472689815E-005, 3.8440002292361442E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,24, 2.4602499008178711E+001,-1.6563999652862549E+000, 1.9719045609235764E-002, 2.6183349609375000E+002, 1.2769090244546533E-003, 4.4281523437500000E+004, 7.9235666990280151E-001, 5.8881288766860962E-001, 4.9400000000000000E+002, 4.5680906250000000E+004, 1.1698750313371420E-005, 3.3589999670624593E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,25, 2.5859998703002930E+001,-1.8575999736785889E+000, 1.9109690561890602E-002, 2.5856399536132812E+002, 1.0444025974720716E-003, 4.1505546875000000E+004, 7.7783495187759399E-001, 5.5895859003067017E-001, 5.1200000000000000E+002, 4.2882140625000000E+004, 1.1069999345636461E-005, 2.8560001030797366E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,26, 2.7162500381469727E+001,-2.0659999847412109E+000, 1.8129840493202209E-002, 2.5517749023437500E+002, 8.4215274546295404E-004, 3.8779921875000000E+004, 7.6288509368896484E-001, 5.2924853563308716E-001, 5.3000000000000000E+002, 4.0128953125000000E+004, 1.0418750207463745E-005, 2.3349999711541614E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,27, 2.8510000228881836E+001,-2.2815999984741211E+000, 1.6761995851993561E-002, 2.5167399597167969E+002, 6.6870468435809016E-004, 3.6113906250000000E+004, 7.4751734733581543E-001, 4.9977794289588928E-001, 5.4800000000000000E+002, 3.7430890625000000E+004, 9.7449992608744651E-006, 1.7960000153749434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,28, 2.9902500152587891E+001,-2.5044000148773193E+000, 1.4998755417764187E-002, 2.4805349731445312E+002, 5.2221049554646015E-004, 3.3516148437500000E+004, 7.3174256086349487E-001, 4.7063967585563660E-001, 5.6600000000000000E+002, 3.4796917968750000E+004, 9.0487501438474283E-006, 1.2389999026751752E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,29, 3.1340000152587891E+001,-2.7343997955322266E+000, 1.2845053337514400E-002, 2.4431599426269531E+002, 4.0050450479611754E-004, 3.0994664062500000E+004, 7.1557211875915527E-001, 4.4192349910736084E-001, 5.8400000000000000E+002, 3.2235380859375000E+004, 8.3299992184038274E-006, 6.6399991061061314E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,30, 3.2822502136230469E+001,-2.9715998172760010E+000, 1.0320200584828854E-002, 2.4046150207519531E+002, 3.0118209542706609E-004, 2.8556759765625000E+004, 6.9901782274246216E-001, 4.1371539235115051E-001, 6.0200000000000000E+002, 2.9753947265625000E+004, 7.5887501225224696E-006, 7.0999858770015578E-011,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,31, 3.4349998474121094E+001,-3.2160000801086426E+000, 7.4597555212676525E-003, 2.3648999023437500E+002, 9.5007315394468606E-005, 2.6209017578125000E+004, 6.8209218978881836E-001, 3.8612768054008484E-001, 6.2000000000000000E+002, 2.7359572265625000E+004, 6.8249996729718987E-006,-5.4000021121325403E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,32, 3.5922500610351562E+001,-3.4675998687744141E+000, 4.3168617412447929E-003, 2.3240148925781250E+002, 6.8308218033052981E-005, 2.3957253906250000E+004, 6.6480809450149536E-001, 3.5916841030120850E-001, 6.3800000000000000E+002, 2.5058462890625000E+004, 6.0387501434888691E-006,-1.1689996748387443E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,33, 3.7540000915527344E+001,-3.7263998985290527E+000, 9.6304650651291013E-004, 2.2819599914550781E+002, 4.7864643420325592E-005, 2.1806496093750000E+004, 6.4717918634414673E-001, 3.3295327425003052E-001, 6.5600000000000000E+002, 2.2856044921875000E+004, 5.2299997150839772E-006,-1.8159996839628434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,34, 3.9202499389648438E+001,-3.9923996925354004E+000,-1.7484554915014883E-009, 2.2387350463867188E+002, 3.2603671570541337E-005, 1.9760957031250000E+004, 6.2921965122222900E-001, 3.0754929780960083E-001, 6.7400000000000000E+002, 2.0756945312500000E+004, 4.3987497519992758E-006,-2.4810005161413073E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,35, 4.0909999847412109E+001,-4.2655997276306152E+000,-1.7484554915014883E-009, 2.1943399047851562E+002, 2.1525795091292821E-005, 1.7824031250000000E+004, 6.1094439029693604E-001, 2.8301826119422913E-001, 6.9200000000000000E+002, 1.8764970703125000E+004, 3.5450004816084402E-006,-3.1640003950172968E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,36, 4.2662498474121094E+001,-4.5460000038146973E+000,-1.7484554915014883E-009, 2.1487750244140625E+002, 1.3729337297263555E-005, 1.5998275390625000E+004, 5.9236901998519897E-001, 2.5941595435142517E-001, 7.1000000000000000E+002, 1.6883093750000000E+004, 2.6687503122957423E-006,-3.8649998757023241E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,37, 4.4459999084472656E+001,-4.8336000442504883E+000,-1.7484554915014883E-009, 2.1020399475097656E+002, 8.4271205196273513E-006, 1.4285414062500000E+004, 5.7350975275039673E-001, 2.3679240047931671E-001, 7.2800000000000000E+002, 1.5113457031250000E+004, 1.7700003809295595E-006,-4.5840002904640187E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,38, 4.6302497863769531E+001,-5.1283998489379883E+000,-1.7484554915014883E-009, 2.0750000000000000E+002, 6.6012785282509867E-006, 1.2693641601562500E+004, 5.5447477102279663E-001, 2.1314957737922668E-001, 7.4600000000000000E+002, 1.3457370117187500E+004, 8.4874983485860866E-007,-5.3209996409009364E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,39, 4.8189998626708984E+001,-5.4303998947143555E+000,-1.7484554915014883E-009, 2.0750000000000000E+002, 7.4567187766660936E-006, 1.1237520507812500E+004, 5.3550434112548828E-001, 1.8869853019714355E-001, 7.6400000000000000E+002, 1.1929913085937500E+004,-9.5000267208433797E-008,-6.0759997033699165E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,6,1,40, 5.0122497558593750E+001,-5.7395997047424316E+000,-1.7484554915014883E-009, 2.0750000000000000E+002, 8.4475286712404341E-006, 9.9195781250000000E+003, 5.1675391197204590E-001, 1.6656777262687683E-001, 7.8200000000000000E+002, 1.0545127929687500E+004,-1.0612511687213555E-006,-6.8490004778709590E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,1, 5.0599999427795410E+000, 9.8400002717971802E-001, 2.0943568961229175E-004, 3.0173999023437500E+002, 2.0011331886053085E-002, 1.0073340625000000E+005, 1.0020899772644043E+000, 1.1491837501525879E+000, 8.0000000000000000E+001, 1.0118089843750000E+005, 1.9949999114032835E-005, 9.9599999359156755E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,2, 5.1935000419616699E+000, 9.4840002059936523E-001, 6.7531404783949256E-004, 3.0116149902343750E+002, 1.9322071224451065E-002, 9.9742093750000000E+004, 9.9926245212554932E-001, 1.1405340433120728E+000, 9.8000000000000000E+001, 1.0028591406250000E+005, 1.9838749722111970E-005, 9.8710000173696244E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,3, 5.3540000915527344E+000, 9.0560001134872437E-001, 1.2349070748314261E-003, 3.0046603393554688E+002, 1.8519552424550056E-002, 9.8560710937500000E+004, 9.9586641788482666E-001, 1.1301807165145874E+000, 1.1600000000000000E+002, 9.9198265625000000E+004, 1.9704999431269243E-005, 9.7640002749699306E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,4, 5.5415000915527344E+000, 8.5559999942779541E-001, 1.8873790977522731E-003, 2.9965359497070312E+002, 1.7617138102650642E-002, 9.7194906250000000E+004, 9.9190384149551392E-001, 1.1181495189666748E+000, 1.3400000000000000E+002, 9.7923156250000000E+004, 1.9548750060494058E-005, 9.6389998205381744E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,5, 5.7560000419616699E+000, 7.9839998483657837E-001, 2.6312873233109713E-003, 2.9872433471679688E+002, 1.6629779711365700E-002, 9.5651187500000000E+004, 9.8737686872482300E-001, 1.1044715642929077E+000, 1.5200000000000000E+002, 9.6466664062500000E+004, 1.9369999790797010E-005, 9.4959995422527754E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,6, 5.9974999427795410E+000, 7.3399996757507324E-001, 3.4643691033124924E-003, 2.9767874145507812E+002, 1.5573819167912006E-002, 9.3936882812500000E+004, 9.8228812217712402E-001, 1.0891810655593872E+000, 1.7000000000000000E+002, 9.4835718750000000E+004, 1.9168750441167504E-005, 9.3349994401137337E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,7, 6.2659997940063477E+000, 6.6240000724792480E-001, 4.3833018280565739E-003, 2.9651950073242188E+002, 1.4468182809650898E-002, 9.2060093750000000E+004, 9.7664040327072144E-001, 1.0723096132278442E+000, 1.8800000000000000E+002, 9.3038046875000000E+004, 1.8945000192616135E-005, 9.1560004022994690E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,8, 6.5615000724792480E+000, 5.8360004425048828E-001, 5.3834393620491028E-003, 2.9526165771484375E+002, 1.3341802172362804E-002, 9.0029742187500000E+004, 9.7043716907501221E-001, 1.0538451671600342E+000, 2.0600000000000000E+002, 9.1082148437500000E+004, 1.8698749045142904E-005, 8.9589997642747221E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,9, 6.8839998245239258E+000, 4.9760001897811890E-001, 6.4585302025079727E-003, 2.9399746704101562E+002, 1.2279538437724113E-002, 8.7855812500000000E+004, 9.6368348598480225E-001, 1.0334846973419189E+000, 2.2400000000000000E+002, 8.8977335937500000E+004, 1.8429998817737214E-005, 8.7440001905747522E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,10, 7.2335000038146973E+000, 4.0439999103546143E-001, 7.6004252769052982E-003, 2.9317330932617188E+002, 1.1602701619267464E-002, 8.5551125000000000E+004, 9.5639199018478394E-001, 1.0096163749694824E+000, 2.4200000000000000E+002, 8.6734289062500000E+004, 1.8138749510399066E-005, 8.5109999048427198E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,11, 7.6100001335144043E+000, 3.0400002002716064E-001, 8.7987836450338364E-003, 2.9297763061523438E+002, 1.1392640881240368E-002, 8.3131921875000000E+004, 9.4858556985855103E-001, 9.8184686899185181E-001, 2.6000000000000000E+002, 8.4367960937500000E+004, 1.7824999304139055E-005, 8.2599997952570448E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
3,6,1,12, 8.0135002136230469E+000, 1.9640004634857178E-001, 1.0040782392024994E-002, 2.9184539794921875E+002, 1.0515484027564526E-002, 8.0609421875000000E+004, 9.4027107954025269E-001, 9.5625609159469604E-001, 2.7800000000000000E+002, 8.1895882812500000E+004, 1.7488750017946586E-005, 7.9909998618177269E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
