case,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,z_cup,p_cup,gamma_cup0,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup0,gammao_cup,tn_cup,dtempdz,entr2d_a,cd_a,zu_pdf,zuo_b,upme,upmd,cd_b,entr2d_b,hc,hco,dby,dbyo,dbyt,qco_a,qrco,pwo,cupclw,qco,cnvwt,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,po_cupx,xhc,xdby,xzu,zuo,outt,outq,outqc
13,12, 1.6118118539452553E-002, 3.4169168750000000E+005, 3.5220693750000000E+005, 1.6118118539452553E-002, 3.4169168750000000E+005, 3.5220693750000000E+005, 1.6795050352811813E-002, 1.2670981697738171E-002, 3.4314718750000000E+005, 3.5345737500000000E+005, 1.8845000000000000E+003, 8.1820483398437500E+002, 2.6632375717163086E+000, 2.9181552124023438E+002, 1.6795050352811813E-002, 1.2670981697738171E-002, 3.4314718750000000E+005, 3.5345737500000000E+005, 1.8845000000000000E+003, 8.1820483398437500E+002, 2.6632375717163086E+000, 2.9181552124023438E+002,-6.4929835498332977E-003, 7.1199465310201049E-005, 7.1199465310201049E-005, 1.0000000000000000E+000, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4763137500000000E+005, 3.4763137500000000E+005, 0.0000000000000000E+000,-5.8260000000000000E+003,-3.7572750000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,13, 1.4769515022635460E-002, 3.3897678125000000E+005, 3.4977793750000000E+005, 1.4769515022635460E-002, 3.3897678125000000E+005, 3.4977793750000000E+005, 1.5443816781044006E-002, 1.1180536821484566E-002, 3.4033425000000000E+005, 3.5099243750000000E+005, 2.1625000000000000E+003, 7.9244128417968750E+002, 2.4795784950256348E+000, 2.9000872802734375E+002, 1.5443816781044006E-002, 1.1180536821484566E-002, 3.4033425000000000E+005, 3.5099243750000000E+005, 2.1625000000000000E+003, 7.9244128417968750E+002, 2.4795784950256348E+000, 2.9000872802734375E+002,-6.4996061846613884E-003, 7.6689160778187215E-005, 7.6689160778187215E-005, 8.6708801984786987E-001, 8.6708801984786987E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4750671875000000E+005, 3.4750671875000000E+005, 0.0000000000000000E+000,-3.4857187500000000E+003,-4.7890480000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6708801984786987E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,14, 1.3439322821795940E-002, 3.3649918750000000E+005, 3.4745409375000000E+005, 1.3439322821795940E-002, 3.3649918750000000E+005, 3.4745409375000000E+005, 1.4104418456554413E-002, 9.7532104700803757E-003, 3.3773800000000000E+005, 3.4861600000000000E+005, 2.4585000000000000E+003, 7.6573284912109375E+002, 2.2948803901672363E+000, 2.8808474731445312E+002, 1.4104418456554413E-002, 9.7532104700803757E-003, 3.3773800000000000E+005, 3.4861600000000000E+005, 2.4585000000000000E+003, 7.6573284912109375E+002, 2.2948803901672363E+000, 2.8808474731445312E+002,-6.4999437890946865E-003, 8.2529928477015346E-005, 8.2529928477015346E-005, 6.5938693284988403E-001, 6.5938693284988403E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4728953125000000E+005, 3.4728953125000000E+005, 0.0000000000000000E+000,-1.3264687500000000E+003,-5.2055590000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5938693284988403E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,15, 1.2139618396759033E-002, 3.3429300000000000E+005, 3.4526556250000000E+005, 1.2139618396759033E-002, 3.3429300000000000E+005, 3.4526556250000000E+005, 1.2789471074938774E-002, 8.4039829671382904E-003, 3.3539609375000000E+005, 3.4635981250000000E+005, 2.7725000000000000E+003, 7.3819860839843750E+002, 2.1107316017150879E+000, 2.8604376220703125E+002, 1.2789471074938774E-002, 8.4039829671382904E-003, 3.3539609375000000E+005, 3.4635981250000000E+005, 2.7725000000000000E+003, 7.3819860839843750E+002, 2.1107316017150879E+000, 2.8604376220703125E+002,-6.5000080503523350E-003, 8.8721695647109300E-005, 8.8721695647109300E-005, 4.2215496301651001E-001, 4.2215496301651001E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4695384375000000E+005, 3.4695384375000000E+005, 5.9403125000000000E+002, 5.9403125000000000E+002,-5.0083405000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2215496301651001E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,16, 1.0881565511226654E-002, 3.3238593750000000E+005, 3.4324025000000000E+005, 1.0881565511226654E-002, 3.3238593750000000E+005, 3.4324025000000000E+005, 1.1510591953992844E-002, 7.1452162228524685E-003, 3.3333946875000000E+005, 3.4425290625000000E+005, 3.1045000000000000E+003, 7.0996002197265625E+002, 1.9286608695983887E+000, 2.8388574218750000E+002, 1.1510591953992844E-002, 7.1452162228524685E-003, 3.3333946875000000E+005, 3.4425290625000000E+005, 3.1045000000000000E+003, 7.0996002197265625E+002, 1.9286608695983887E+000, 2.8388574218750000E+002,-6.5000206232070923E-003, 9.5264738774858415E-005, 9.5264738774858415E-005, 1.9791914522647858E-001, 1.9791914522647858E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4645600000000000E+005, 3.4645600000000000E+005, 2.2030937500000000E+003, 2.2030937500000000E+003,-4.2372575000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9791914522647858E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,17, 9.6751535311341286E-003, 3.3079881250000000E+005, 3.4140318750000000E+005, 9.6751535311341286E-003, 3.3079881250000000E+005, 3.4140318750000000E+005, 1.0278359055519104E-002, 5.9866146184504032E-003, 3.3159237500000000E+005, 3.4232171875000000E+005, 3.4545000000000000E+003, 6.8114038085937500E+002, 1.7501314878463745E+000, 2.8161074829101562E+002, 1.0278359055519104E-002, 5.9866146184504032E-003, 3.3159237500000000E+005, 3.4232171875000000E+005, 3.4545000000000000E+003, 6.8114038085937500E+002, 1.7501314878463745E+000, 2.8161074829101562E+002,-6.4999889582395554E-003, 1.0215926886303350E-004, 1.0215926886303350E-004, 5.6483954191207886E-002, 5.6483954191207886E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4574450000000000E+005, 3.4574450000000000E+005, 3.4227812500000000E+003, 3.4227812500000000E+003,-2.9776740000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6483954191207886E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,18, 8.5292309522628784E-003, 3.2954546875000000E+005, 3.3977643750000000E+005, 8.5292309522628784E-003, 3.2954546875000000E+005, 3.3977643750000000E+005, 9.1021917760372162E-003, 4.9351165071129799E-003, 3.3017212500000000E+005, 3.4058981250000000E+005, 3.8225000000000000E+003, 6.5186358642578125E+002, 1.5765298604965210E+000, 2.7921875000000000E+002, 9.1021917760372162E-003, 4.9351165071129799E-003, 3.3017212500000000E+005, 3.4058981250000000E+005, 3.8225000000000000E+003, 6.5186358642578125E+002, 1.5765298604965210E+000, 2.7921875000000000E+002,-6.5000010654330254E-003, 1.0940581705654040E-004, 1.0940581705654040E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,19, 7.4512711726129055E-003, 3.2863293750000000E+005, 3.3837875000000000E+005, 7.4512711726129055E-003, 3.2863293750000000E+005, 3.3837875000000000E+005, 7.9902512952685356E-003, 3.9948923513293266E-003, 3.2908918750000000E+005, 3.3907759375000000E+005, 4.2085000000000000E+003, 6.2225390625000000E+002, 1.4091489315032959E+000, 2.7670974731445312E+002, 7.9902512952685356E-003, 3.9948923513293266E-003, 3.2908918750000000E+005, 3.3907759375000000E+005, 4.2085000000000000E+003, 6.2225390625000000E+002, 1.4091489315032959E+000, 2.7670974731445312E+002,-6.5000122413039207E-003, 1.1700525647029281E-004, 1.1700525647029281E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,20, 6.4473310485482216E-003, 3.2806140625000000E+005, 3.3722512500000000E+005, 6.4473310485482216E-003, 3.2806140625000000E+005, 3.3722512500000000E+005, 6.9493008777499199E-003, 3.1673945486545563E-003, 3.2834718750000000E+005, 3.3780193750000000E+005, 4.6125000000000000E+003, 5.9243505859375000E+002, 1.2491654157638550E+000, 2.7408374023437500E+002, 6.9493008777499199E-003, 3.1673945486545563E-003, 3.2834718750000000E+005, 3.3780193750000000E+005, 4.6125000000000000E+003, 5.9243505859375000E+002, 1.2491654157638550E+000, 2.7408374023437500E+002,-6.4999856986105442E-003, 1.2495850387495011E-004, 1.2495850387495011E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,21, 5.5219745263457298E-003, 3.2782509375000000E+005, 3.3632718750000000E+005, 5.5219745263457298E-003, 3.2782509375000000E+005, 3.3632718750000000E+005, 5.9846527874469757E-003, 2.4514894466847181E-003, 3.2794325000000000E+005, 3.3677615625000000E+005, 5.0345000000000000E+003, 5.6252905273437500E+002, 1.0976256132125854E+000, 2.7134075927734375E+002, 5.9846527874469757E-003, 2.4514894466847181E-003, 3.2794325000000000E+005, 3.3677615625000000E+005, 5.0345000000000000E+003, 5.6252905273437500E+002, 1.0976256132125854E+000, 2.7134075927734375E+002,-6.4999964088201523E-003, 1.3326671614777297E-004, 1.3326671614777297E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,22, 4.6782032586634159E-003, 3.2791215625000000E+005, 3.3569225000000000E+005, 4.6782032586634159E-003, 3.2791215625000000E+005, 3.3569225000000000E+005, 5.1000891253352165E-003, 1.8436503596603870E-003, 3.2786862500000000E+005, 3.3600971875000000E+005, 5.4745000000000000E+003, 5.3265625000000000E+002, 9.5542556047439575E-001, 2.6848074340820312E+002, 5.1000891253352165E-003, 1.8436503596603870E-003, 3.2786862500000000E+005, 3.3600971875000000E+005, 5.4745000000000000E+003, 5.3265625000000000E+002, 9.5542556047439575E-001, 2.6848074340820312E+002,-6.5000401809811592E-003, 1.4193111564964056E-004, 1.4193111564964056E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,23, 3.9175054989755154E-003, 3.2847456250000000E+005, 3.3532415625000000E+005, 3.9175054989755154E-003, 3.2847456250000000E+005, 3.3532415625000000E+005, 4.2978543788194656E-003, 1.3719154521822929E-003, 3.2819337500000000E+005, 3.3550818750000000E+005, 5.9325000000000000E+003, 5.0293377685546875E+002, 8.2329565286636353E-001, 2.6550372314453125E+002, 4.2978543788194656E-003, 1.3719154521822929E-003, 3.2819337500000000E+005, 3.3550818750000000E+005, 5.9325000000000000E+003, 5.0293377685546875E+002, 8.2329565286636353E-001, 2.6550372314453125E+002,-6.5000155009329319E-003, 1.4954230573493987E-004, 1.4954230573493987E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,24, 3.2398705370724201E-003, 3.2955890625000000E+005, 3.3522281250000000E+005, 3.2398705370724201E-003, 3.2955890625000000E+005, 3.3522281250000000E+005, 3.5786880180239677E-003, 1.0759884025901556E-003, 3.2901675000000000E+005, 3.3527350000000000E+005, 6.4085000000000000E+003, 4.7347549438476562E+002, 7.0179349184036255E-001, 2.6240972900390625E+002, 3.5786880180239677E-003, 1.0759884025901556E-003, 3.2901675000000000E+005, 3.3527350000000000E+005, 6.4085000000000000E+003, 4.7347549438476562E+002, 7.0179349184036255E-001, 2.6240972900390625E+002, 0.0000000000000000E+000, 1.5288018039427698E-004, 1.5288018039427698E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,25, 2.6438352651894093E-003, 3.3076337500000000E+005, 3.3538459375000000E+005, 2.6438352651894093E-003, 3.3076337500000000E+005, 3.3538459375000000E+005, 2.9418529011309147E-003, 8.8482780847698450E-004, 3.3016112500000000E+005, 3.3530368750000000E+005, 6.9025000000000000E+003, 4.4439096069335938E+002, 5.9129005670547485E-001, 2.5919873046875000E+002, 2.9418529011309147E-003, 8.8482780847698450E-004, 3.3016112500000000E+005, 3.3530368750000000E+005, 6.9025000000000000E+003, 4.4439096069335938E+002, 5.9129005670547485E-001, 2.5919873046875000E+002, 0.0000000000000000E+000, 1.5286098641809076E-004, 1.5286098641809076E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,26, 2.1266061812639236E-003, 3.3208581250000000E+005, 3.3580243750000000E+005, 2.1266061812639236E-003, 3.3208581250000000E+005, 3.3580243750000000E+005, 2.3852207232266665E-003, 7.1765092434361577E-004, 3.3142459375000000E+005, 3.3559350000000000E+005, 7.4145000000000000E+003, 4.1578491210937500E+002, 4.9196323752403259E-001, 2.5587074279785156E+002, 2.3852207232266665E-003, 7.1765092434361577E-004, 3.3142459375000000E+005, 3.3559350000000000E+005, 7.4145000000000000E+003, 4.1578491210937500E+002, 4.9196323752403259E-001, 2.5587074279785156E+002, 0.0000000000000000E+000, 1.5284268010873348E-004, 1.5284268010873348E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,27, 1.3517377665266395E-003, 3.3352343750000000E+005, 3.3563537500000000E+005, 1.3517377665266395E-003, 3.3352343750000000E+005, 3.3563537500000000E+005, 1.7391720321029425E-003, 5.7345884852111340E-004, 3.3280462500000000E+005, 3.3571890625000000E+005, 7.9445000000000000E+003, 3.8775659179687500E+002, 3.6857053637504578E-001, 2.5242575073242188E+002, 1.7391720321029425E-003, 5.7345884852111340E-004, 3.3280462500000000E+005, 3.3571890625000000E+005, 7.9445000000000000E+003, 3.8775659179687500E+002, 3.6857053637504578E-001, 2.5242575073242188E+002, 0.0000000000000000E+000, 1.4764841762371361E-004, 1.4764841762371361E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
