case,idx,arm,k,zo,po,t2d,q2d,tn,qo,tshall,qshall,dhdt,us,vs,rhoi,omeg_in,zu,zd,cnvwt,cupclw,outt,outq,outqc,outu,outv,zus,cnvwts,cupclws,outts,outqs,outqcs,q2d_after,qo_after,omeg_after
5,4,1,18, 4.0110000000000000E+003, 6.3098809814453125E+002, 2.7099349975585938E+002, 2.8519295156002045E-003, 2.7099349975585938E+002, 2.8522894717752934E-003, 2.7099349975585938E+002, 2.8519295156002045E-003, 0.0000000000000000E+000, 1.1001500129699707E+001,-6.0039997100830078E-001, 8.0988913774490356E-001,-1.3758544810116291E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8519295156002045E-003, 2.8522894717752934E-003,-1.3758544810116291E-002
5,4,1,19, 4.4060000000000000E+003, 6.0078411865234375E+002, 2.6842599487304688E+002, 2.3813473526388407E-003, 2.6842596435546875E+002, 2.3816835600882769E-003, 2.6842599487304688E+002, 2.3813473526388407E-003, 0.0000000000000000E+000, 1.1593999862670898E+001,-7.5839996337890625E-001, 7.7872049808502197E-001,-1.3946322724223137E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3813473526388407E-003, 2.3816835600882769E-003,-1.3946322724223137E-002
5,4,1,20, 4.8190000000000000E+003, 5.7046148681640625E+002, 2.6574148559570312E+002, 1.9616996869444847E-003, 2.6574142456054688E+002, 1.9620112143456936E-003, 2.6574148559570312E+002, 1.9616996869444847E-003, 0.0000000000000000E+000, 1.2213500022888184E+001,-9.2359995841979980E-001, 7.4707758426666260E-001,-1.3946135528385639E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9616996869444847E-003, 1.9620112143456936E-003,-1.3946135528385639E-002
5,4,1,21, 5.2500000000000000E+003, 5.4014544677734375E+002, 2.6294000244140625E+002, 1.5926798805594444E-003, 2.6293991088867188E+002, 1.5929654473438859E-003, 2.6294000244140625E+002, 1.5926798805594444E-003, 0.0000000000000000E+000, 1.2860000610351562E+001,-1.0959999561309814E+000, 7.1507304906845093E-001,-1.3748248107731342E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5926798805594444E-003, 1.5929654473438859E-003,-1.3748248107731342E-002
5,4,1,22, 5.6990000000000000E+003, 5.0995858764648438E+002, 2.6002148437500000E+002, 1.2729407753795385E-003, 2.6002139282226562E+002, 1.2731994502246380E-003, 2.6002148437500000E+002, 1.2729407753795385E-003, 0.0000000000000000E+000, 1.3533499717712402E+001,-1.2755999565124512E+000, 6.8282067775726318E-001,-1.3348001986742020E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2729407753795385E-003, 1.2731994502246380E-003,-1.3348001986742020E-002
5,4,1,23, 6.1660000000000000E+003, 4.8001983642578125E+002, 2.5698599243164062E+002, 1.0178778320550919E-003, 2.5698587036132812E+002, 1.0181084508076310E-003, 2.5698599243164062E+002, 1.0178778320550919E-003, 0.0000000000000000E+000, 1.4234000205993652E+001,-1.4623999595642090E+000, 6.5042656660079956E-001,-1.2746374122798443E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0178778320550919E-003, 1.0181084508076310E-003,-1.2746374122798443E-002
5,4,1,24, 6.6510000000000000E+003, 4.5044384765625000E+002, 2.5383349609375000E+002, 8.3069066749885678E-004, 2.5383334350585938E+002, 8.3089218242093921E-004, 2.5383349609375000E+002, 8.3069066749885678E-004, 0.0000000000000000E+000, 1.4961500167846680E+001,-1.6563999652862549E+000, 6.1800199747085571E-001,-1.1950786225497723E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3069066749885678E-004, 8.3089218242093921E-004,-1.1950786225497723E-002
5,4,1,25, 7.1540000000000000E+003, 4.2134039306640625E+002, 2.5056399536132812E+002, 6.6809036070480943E-004, 2.5056381225585938E+002, 6.6826172405853868E-004, 2.5056399536132812E+002, 6.6809036070480943E-004, 0.0000000000000000E+000, 1.5716000556945801E+001,-1.8575999736785889E+000, 5.8567345142364502E-001,-1.0975641198456287E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.6809036070480943E-004, 6.6826172405853868E-004,-1.0975641198456287E-002
5,4,1,26, 7.6750000000000000E+003, 3.9281353759765625E+002, 2.4717749023437500E+002, 5.2891013910993934E-004, 2.4717727661132812E+002, 5.2905024494975805E-004, 2.4717749023437500E+002, 5.2891013910993934E-004, 0.0000000000000000E+000, 1.6497501373291016E+001,-2.0659999847412109E+000, 5.5354839563369751E-001,-9.8417038097977638E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2891013910993934E-004, 5.2905024494975805E-004,-9.8417038097977638E-003
5,4,1,27, 8.2140000000000000E+003, 3.6496112060546875E+002, 2.4367399597167969E+002, 4.1164306458085775E-004, 2.4367376708984375E+002, 4.1175083606503904E-004, 2.4367399597167969E+002, 4.1164306458085775E-004, 0.0000000000000000E+000, 1.7305999755859375E+001,-2.2815999984741211E+000, 5.2173084020614624E-001,-8.5761612281203270E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1164306458085775E-004, 4.1175083606503904E-004,-8.5761612281203270E-003
5,4,1,28, 8.7710000000000000E+003, 3.3787417602539062E+002, 2.4005349731445312E+002, 3.1450399546884000E-004, 2.4005323791503906E+002, 3.1457832665182650E-004, 2.4005349731445312E+002, 3.1450399546884000E-004, 0.0000000000000000E+000, 1.8141500473022461E+001,-2.5044000148773193E+000, 4.9032250046730042E-001,-7.2120334953069687E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1450399546884000E-004, 3.1457832665182650E-004,-7.2120334953069687E-003
5,4,1,29, 9.3460000000000000E+003, 3.1163635253906250E+002, 2.3631599426269531E+002, 2.3550394689664245E-004, 2.3631570434570312E+002, 2.3554379004053771E-004, 2.3631599426269531E+002, 2.3550394689664245E-004, 0.0000000000000000E+000, 1.9003999710083008E+001,-2.7343997955322266E+000, 4.5942088961601257E-001,-5.7871849276125431E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3550394689664245E-004, 2.3554379004053771E-004,-5.7871849276125431E-003
5,4,1,30, 9.9390000000000000E+003, 2.8632354736328125E+002, 2.3246150207519531E+002, 1.7252459656447172E-004, 2.3246119689941406E+002, 1.7252886027563363E-004, 2.3246150207519531E+002, 1.7252459656447172E-004, 0.0000000000000000E+000, 1.9893501281738281E+001,-2.9715998172760010E+000, 4.2911964654922485E-001,-4.3429746292531490E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7252459656447172E-004, 1.7252886027563363E-004,-4.3429746292531490E-003
5,4,1,31, 1.0550000000000000E+004, 2.6200347900390625E+002, 2.2848999023437500E+002, 4.1131785110337660E-005, 2.2848965454101562E+002, 4.1099385271081701E-005, 2.2848999023437500E+002, 4.1131785110337660E-005, 0.0000000000000000E+000, 2.0810001373291016E+001,-3.2160000801086426E+000, 3.9952793717384338E-001,-2.9227552004158497E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1131785110337660E-005, 4.1099385271081701E-005,-2.9227552004158497E-003
5,4,1,32, 1.1179000000000000E+004, 2.3873535156250000E+002, 2.2440148925781250E+002, 2.8656444555963390E-005, 2.2440113830566406E+002, 2.8586304324562661E-005, 2.2440148925781250E+002, 2.8656444555963390E-005, 0.0000000000000000E+000, 2.1753499984741211E+001,-3.4675998687744141E+000, 3.7068200111389160E-001,-1.5692434972152114E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8656444555963390E-005, 2.8586304324562661E-005,-1.5692434972152114E-003
5,4,1,33, 1.1826000000000000E+004, 2.1656950378417969E+002, 2.2019599914550781E+002, 1.9396928109927103E-005, 2.2019561767578125E+002, 1.9287968825665303E-005, 2.2019599914550781E+002, 1.9396928109927103E-005, 0.0000000000000000E+000, 2.2724000930786133E+001,-3.7263998985290527E+000, 3.4268957376480103E-001,-3.2364498474635184E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9396928109927103E-005, 1.9287968825665303E-005,-3.2364498474635184E-004
5,4,1,34, 1.2491000000000000E+004, 1.9554737854003906E+002, 2.1587350463867188E+002, 1.2718096513708588E-005, 2.1587310791015625E+002, 1.2569236787385307E-005, 2.1587350463867188E+002, 1.2718096513708588E-005, 0.0000000000000000E+000, 2.3721500396728516E+001,-3.9923996925354004E+000, 3.1562209129333496E-001, 5.4118115544454781E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2718096513708588E-005, 1.2569236787385307E-005, 5.4118115544454781E-010
5,4,1,35, 1.3174000000000000E+004, 1.7570123291015625E+002, 2.1143399047851562E+002, 8.0504833022132516E-006, 2.1143357849121094E+002, 7.8606435636174865E-006, 2.1143399047851562E+002, 8.0504833022132516E-006, 0.0000000000000000E+000, 2.4746000289916992E+001,-4.2655997276306152E+000, 2.8954493999481201E-001, 4.9646797783964303E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0504833022132516E-006, 7.8606435636174865E-006, 4.9646797783964303E-010
